Gene = Trpgamma
Position 10125: 0.00046016713224551027
Position 8384: 0.000424918552719459
Position 8989: 0.0003930103114338896
Position 11098: 0.0003735790746408432
Position 7648: 0.0003186084306063185
Position 2594: 0.00027003535761225867
Position 10442: 0.00026911820285748504
Position 7948: 0.00025001003408957676
Position 8413: 0.00023500967141508922
Position 2277: 0.00023059820617408986
Position 7864: 0.00021822283066652844
Position 7783: 0.00016363046783829868
Position 11446: 0.00015657454857696693
Position 8361: 0.00014693586509713743
Position 9150: 0.00012936609150812468
Position 8094: 0.00011287374848944579
Position 10613: 9.702566526849044e-05
Position 1494: 9.032064392066679e-05
Position 10445: 8.483481242492254e-05
Position 7878: 7.301308978260708e-05
Position 1697: 7.287093033192738e-05
Position 1475: 6.700111180846939e-05
Position 10184: 6.459611549450384e-05
Position 1339: 6.292302966307319e-05
Position 8487: 6.249438579144781e-05
Position 10260: 5.916248803380637e-05
Position 7920: 5.67239891642968e-05
Position 1170: 5.53132238099595e-05
Position 316: 5.5275435397885194e-05
Position 8535: 4.941276817031931e-05
Position 10206: 4.805432813571932e-05
Position 10155: 3.309639791701627e-05
Position 967: 3.3013071370275985e-05
Position 719: 3.28551517008947e-05
Position 8109: 1.8002237456941877e-05
Position 8088: 1.731307018040685e-05
Position 8309: 1.6400213037296804e-05
Position 9208: 6.983869841941071e-06
Position 9098: 6.898611529963456e-06
Position 8521: 3.0678535115812153e-06
Position 9095: 2.6219979617190943e-06
Position 8991: 2.355254182480786e-06
Position 8097: 2.195181911828227e-06
Position 8238: 1.6620878277853512e-07
Position 1012: 1.0635378176167916e-07
Position 1221: 6.972268956676672e-08
Position 365: 4.038908166149818e-08
Position 8652: 2.4514325442292e-08
Position 695: 4.925717329684203e-09
Position 255: 2.0748856766469116e-09
