Gene = Shaw
Position 6140: 0.03641478463968395
Position 5757: 0.03248810190288587
Position 2444: 0.030624716676269894
Position 4564: 0.02286289414420674
Position 1572: 0.014936518482583283
Position 8691: 0.013362774829252737
Position 5635: 0.010944198849470033
Position 179: 0.009221630311814078
Position 1603: 0.0075841493737426125
Position 7687: 0.007059858251247099
Position 5809: 0.004472393104269076
Position 227: 0.004306488337770078
Position 6187: 0.0040031169800354436
Position 2214: 0.0038158896776184824
Position 5714: 0.003545709999678617
Position 6964: 0.0035050122166939285
Position 4528: 0.0034716913862020593
Position 7378: 0.0033872775756882806
Position 4998: 0.0031903678035490397
Position 7280: 0.0031412450972443987
Position 1859: 0.00309912430082539
Position 2460: 0.0030775857401806033
Position 7895: 0.0027109925877753936
Position 696: 0.0021910546920457684
Position 4227: 0.001949397266650177
Position 3945: 0.001735577097475364
Position 6119: 0.0016888177325535113
Position 5916: 0.00165311988172717
Position 851: 0.0016492479324307513
Position 1132: 0.0016102235467227214
Position 6160: 0.0015962705550941728
Position 4951: 0.00151684099422002
Position 6393: 0.0013983343314530872
Position 683: 0.0013636510077000904
Position 5962: 0.0013597215541242282
Position 245: 0.0013240199004976967
Position 5143: 0.0012155032623429706
Position 4647: 0.0008619527832496617
Position 6421: 0.0008435334820135847
Position 4114: 0.0008259951182277127
Position 4814: 0.0007594292817697941
Position 6155: 0.0006424463128262953
Position 3878: 0.0005480769892192952
Position 4494: 0.000494509157051582
Position 4572: 0.00044893625150129997
Position 4547: 0.0004294831873390344
Position 3914: 0.00037039092785633263
Position 6774: 0.00036730580418889756
Position 4317: 0.00022648387162450478
Position 4060: 0.00022092229288470095
Position 3652: 0.0001525342620695434
Position 4537: 0.0001302274008125054
Position 4270: 0.00011937809361392912
Position 4435: 5.057779210529152e-05
Position 3662: 4.7083779329384876e-05
Position 4121: 3.73833893912536e-05
Position 5405: 2.661243363909148e-05
Position 4040: 2.3505833283146687e-05
Position 4076: 2.1319168966675033e-05
Position 3997: 1.869933457482533e-05
Position 5652: 6.2111091163419304e-06
Position 5348: 6.016810747343365e-06
Position 5646: 3.061891595062017e-06
Position 5309: 1.6539053118016818e-06
Position 3707: 5.6568545470540514e-09
Position 3772: 3.9720278184433076e-10
Position 3816: 2.857541848126338e-10
Position 3827: 7.962565069382874e-11
