Gene = ndl
Position 192: 8.540242871202556e-09
Position 43: 6.235567768803571e-09
Position 22: 3.6970691719511273e-09
Position 556: 2.555527080072981e-09
Position 131: 3.7366858217564656e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6195: 0.9999999935163039
Position 7650: 0.999986938810065
Position 2781: 0.9987695488612659
Position 8530: 0.9896210480023975
Position 6600: 0.9885062343271163
Position 8700: 0.9801157471991894
Position 908: 0.957230482885117
Position 4459: 0.9511809678985211
Position 708: 0.904668519846933
Position 8175: 0.8575292992475394
Position 8899: 0.820944363533049
Position 6420: 0.7994953037791599
Position 3912: 0.7831998384016098
Position 2552: 0.7269256699774448
Position 4892: 0.20083931099269292
Position 4854: 0.12531015151122904
Position 9047: 0.054823874584883414
Position 8255: 0.05201848218688755
Position 7060: 0.04719974594350671
Position 9396: 0.045178639189521676
Position 1655: 0.03862335795134728
Position 2523: 0.034921313010365405
Position 5072: 0.03455896474740094
Position 4908: 0.032430478778127915
Position 4467: 0.029323889166074608
Position 4911: 0.026778009870238366
Position 5352: 0.02533525769350567
Position 9043: 0.017142146875575075
Position 2063: 0.011839843666440752
Position 9393: 0.010074867242446162
Position 7891: 0.010028713736093521
Position 8006: 0.009090638125518802
Position 8205: 0.009012273894111574
Position 4134: 0.008998927011444524
Position 347: 0.008602833517213696
Position 7968: 0.008380371484762374
Position 8711: 0.007472306682261386
Position 4654: 0.007146469283359928
Position 4539: 0.007077371643631928
Position 6964: 0.0058783637123254445
Position 6821: 0.005865477579513983
Position 6481: 0.004822667597504002
Position 6478: 0.004412992421638363
Position 4871: 0.004202183340322291
Position 3757: 0.004183372876985281
Position 922: 0.003145285486840939
Position 1282: 0.002896037037827843
Position 914: 0.0028229329669277924
Position 8549: 0.0027917828554954293
Position 1927: 0.0025189478402299803
Position 668: 0.0024741896804964616
Position 7259: 0.0024131584298341543
Position 3086: 0.0023693077982034996
Position 3713: 0.0023674015417231922
Position 3146: 0.0023359870001568453
Position 6647: 0.0023257070456190383
Position 6679: 0.0020647665137632294
Position 393: 0.002045898992687662
Position 4558: 0.001488883922231603
Position 2311: 0.0014497293071445729
Position 615: 0.001075746765037962
Position 628: 0.0009197945362376751
Position 724: 0.00033958804615388815
Position 942: 0.00033340999933817456
Position 8744: 0.000269730140729517
Position 8110: 0.0002532824777931049
Position 397: 0.00023406807998542728
Position 919: 0.00023311757882312967
Position 964: 0.00014385672011814067
Position 452: 0.00013648713382446247
Position 478: 9.406556357373456e-05
Position 8913: 5.9401679044800243e-05
Position 425: 5.764893657786464e-05
Position 710: 5.3267021154353304e-05
Position 552: 2.8144317485381447e-05
Position 488: 2.4768607609331885e-05
Position 7712: 5.649305695525674e-06
Position 225: 4.066549372256828e-06
Position 7668: 2.9997969179270227e-06
Position 104: 2.9136325077749117e-06
Position 174: 2.5528414440996406e-06
Position 248: 2.4249286453670053e-06
