Gene = smal
Position 28324: 0.004196709763740975
Position 18334: 0.0029598233411762395
Position 3556: 0.002948981882662591
Position 12669: 0.0028885081829803307
Position 25984: 0.0028119018738765
Position 12929: 0.0023460106482858533
Position 4602: 0.0021492152181677286
Position 656: 0.0019273460239016445
Position 16512: 0.0017779642457774435
Position 24295: 0.0017158732353998172
Position 11818: 0.0016030009674679617
Position 460: 0.0014809620436716086
Position 28797: 0.0013567410694650716
Position 22461: 0.0009793254844855956
Position 27527: 0.0003744765746211801
Position 1106: 0.00029461556282953534
Position 18181: 0.0002387980894120027
Position 1024: 0.00021469919349347103
Position 803: 0.00020821766808110518
Position 899: 0.00014296079789970318
Position 17744: 0.0001425109313927672
Position 24306: 0.00012521788564905838
Position 566: 0.00012234137314769917
Position 27665: 9.792335470242396e-05
Position 12530: 9.422203681807418e-05
Position 18017: 8.210020010054698e-05
Position 1073: 7.055455053931507e-05
Position 408: 3.849871960413099e-05
Position 12462: 3.007876418533248e-05
Position 494: 1.808724498365543e-05
Position 435: 1.5118036421416206e-05
Position 20566: 1.3419662019454814e-05
Position 12399: 1.1730332767541686e-05
Position 463: 1.0448574273938994e-05
Position 17766: 4.927341184974974e-09
