Gene = Best2
Position 4847: 5.023901764698659e-09
Position 4742: 7.245578664368604e-10
Position 4566: 4.4401376062668576e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.9947404815680816
Position 4470: 0.9898455163740852
Position 4716: 0.9721042655303969
Position 9458: 0.9693912292206257
Position 5947: 0.9676866629037253
Position 8901: 0.9620225126385852
Position 9064: 0.9591459341092411
Position 2801: 0.9087148540666162
Position 7879: 0.8926618592914297
Position 8448: 0.85217876664511
Position 4115: 0.7529884467688895
Position 4295: 0.4228132205767472
Position 3233: 0.3138334801662958
Position 5351: 0.15799254915437397
Position 7067: 0.11209583402899731
Position 9819: 0.08667280568561155
Position 8193: 0.057148450626201164
Position 8394: 0.052561837119655404
Position 9250: 0.04499486962919916
Position 5355: 0.04301710479076767
Position 10323: 0.042785654240904844
Position 10504: 0.04052868020746076
Position 7842: 0.039037383017091504
Position 3398: 0.03662312713041377
Position 8864: 0.025911746962039493
Position 3814: 0.023537272857044142
Position 2804: 0.02333583517170129
Position 9844: 0.02306339516599762
Position 4788: 0.01994501202258006
Position 9504: 0.018476947260479278
Position 6383: 0.018115884843162778
Position 2821: 0.01683818200271222
Position 1846: 0.015499528097723937
Position 3632: 0.014294749071924726
Position 2385: 0.01414443007904402
Position 8279: 0.014083684662353456
Position 2421: 0.012936681393396618
Position 10088: 0.012713843948550282
Position 8370: 0.011982171899043938
Position 3522: 0.011204368669130067
Position 9071: 0.010867193636605654
Position 1796: 0.01077036014648067
Position 9467: 0.009911072048868224
Position 8837: 0.00897568221857172
Position 3674: 0.00682322679803712
Position 10724: 0.006252334764224907
Position 3306: 0.006094748025449077
Position 4504: 0.00556317506661363
Position 2782: 0.005333472132150237
Position 8261: 0.004999389799169973
Position 622: 0.0048837584144868695
Position 8228: 0.004464929778857954
Position 3403: 0.004105040358892898
Position 4507: 0.0037858677993242613
Position 8600: 0.0037428227863886255
Position 8413: 0.0035531481314912423
Position 5169: 0.0034320880356062534
Position 3329: 0.0033741877640089254
Position 3920: 0.003312997651747234
Position 9096: 0.003070703385917727
Position 7348: 0.0027016423651188334
Position 9093: 0.0023880798846611594
Position 6560: 0.0023034312746426683
Position 3688: 0.0021779343692397797
Position 5535: 0.0021015830995904927
Position 1903: 0.0020449111534106153
Position 10533: 0.002041393482418987
Position 10672: 0.0020360110472364664
Position 3713: 0.0020072061712497207
Position 4054: 0.0019111834521724311
Position 3605: 0.001904882368084396
Position 8302: 0.0018703139323561603
Position 5199: 0.0015089639101989838
Position 3243: 0.0012855373077654043
Position 1074: 0.0007201133376216738
Position 183: 0.0007162235745062775
Position 7044: 0.000452196369456866
Position 992: 0.0004435649472566224
Position 1033: 0.00038362852778262095
Position 1055: 0.0003350143041892847
Position 5027: 0.00015084300438972394
Position 9165: 0.00012965002359366628
Position 9799: 0.00011170340879926167
Position 6125: 0.00011136309229780027
Position 8939: 9.328588768285128e-05
Position 6277: 9.308628202878808e-05
Position 9211: 8.917693406832686e-05
Position 6338: 4.3233315983291694e-05
Position 6897: 3.214487380491346e-05
Position 9853: 2.9393196613073673e-05
Position 5870: 4.571603953673538e-06
Position 5242: 7.881785765638551e-07
Position 5439: 1.1203987262012263e-08
Position 5407: 9.935638943194458e-09
