Gene = Dscam2
Position 5988: 0.003920799502383369
Position 8591: 0.003445224880636606
Position 23336: 0.0032084527137762075
Position 26483: 0.0026203915007399258
Position 7217: 0.0024854730838635365
Position 7125: 0.0020935508087399426
Position 6550: 0.001735738641435973
Position 25054: 0.0016906827293529027
Position 7179: 0.0016321807426686581
Position 6694: 0.001569822952004518
Position 1537: 0.0011534812025213248
Position 7201: 0.0010834302029893558
Position 5807: 0.0009943965110667241
Position 1605: 0.0006458809383875772
Position 14991: 0.0006299864961759167
Position 7184: 0.0006047656610806149
Position 14711: 0.0005277940034481083
Position 6946: 0.0004279206815461585
Position 25333: 0.00034495289998684117
Position 6402: 0.00031429194262336805
Position 6582: 0.00030100450979570327
Position 9909: 0.00022802341111131266
Position 6847: 0.000148707522366172
