Gene = ninaC
Position 5824: 0.04103043666186604
Position 5789: 0.027487532085129492
Position 4747: 0.027401927802971352
Position 128: 0.022833887476953488
Position 4487: 0.011025417307131951
Position 537: 0.009603020280871176
Position 4736: 0.008860244559050648
Position 4719: 0.008132064231491539
Position 2618: 0.007583798465923628
Position 5516: 0.007034313334056211
Position 489: 0.006648567565542386
Position 4135: 0.006209329992562237
Position 2444: 0.005818429138079265
Position 639: 0.0053878204131020055
Position 2511: 0.005381963349295437
Position 2640: 0.005200646700900991
Position 2015: 0.0037021943751831734
Position 245: 0.003697194474570353
Position 509: 0.0027308841727296065
Position 688: 0.002709420223423667
Position 6366: 0.00240663643788923
Position 5530: 0.002123818951388093
Position 5849: 0.0020311177343786753
Position 833: 0.0019238807730004434
Position 5542: 0.0016775155930021874
Position 345: 0.0015658830314686963
Position 2534: 0.0015274952421283259
Position 2513: 0.001505290710810695
Position 512: 0.001410291368888799
Position 553: 0.0012461196965937583
Position 4430: 0.001226623457888745
Position 6370: 0.0011391331193582514
Position 5479: 0.0009981749479177232
Position 6584: 0.0009500412966036869
Position 4862: 0.0009093960545037877
Position 6319: 0.0007027189020521489
Position 134: 0.0006955539172136963
Position 427: 0.0006913345088562885
Position 4781: 0.0006007986526733407
Position 2627: 0.0005906950752185728
Position 4473: 0.0005809438578530919
Position 1555: 0.0005690012529729995
Position 270: 0.00045016111787225257
Position 5969: 0.00044795271573358665
Position 4773: 0.0004400268626237893
Position 495: 0.0004247962623999777
Position 4102: 0.0004186967686042966
Position 2027: 0.0004017218734983203
Position 1488: 0.0003991324236682121
Position 1704: 0.00036626165258016986
Position 2399: 0.0003525301589622284
Position 335: 0.0003363994996491188
Position 3208: 0.00028765688660733525
Position 2474: 0.00027464775547052364
Position 4959: 0.0002667231881610125
Position 1100: 0.00023547885235573892
Position 5878: 0.0002306707455593375
Position 1273: 0.00017650263947812116
Position 4274: 0.0001528145443778001
Position 2081: 0.00015172180247415533
Position 5407: 0.00014902551184052486
Position 2045: 0.0001347758636431303
Position 1364: 0.0001120279341716544
Position 4752: 0.00010217301618244265
Position 2453: 9.330958073634261e-05
Position 5966: 8.871913986157266e-05
Position 3212: 8.518280149018902e-05
Position 3717: 8.404883001885845e-05
Position 5632: 6.18965144073477e-05
Position 5629: 4.7829238806818123e-05
Position 3895: 2.4445066760264614e-05
Position 4199: 2.1112959288803006e-05
Position 1103: 1.1738313303836598e-05
Position 3737: 1.1619548560811882e-05
Position 158: 5.650837782921749e-06
Position 839: 5.229048828313687e-06
Position 101: 9.111622330971199e-07
Position 140: 7.20874035995873e-07
Position 56: 2.4952308387449427e-08
Position 90: 1.9471347228795712e-09
Position 1120: 9.123061410804305e-10
