Gene = jp
Position 205: 0.00012610933015220102
Position 108: 0.0001227377943484028
Position 341: 0.0001108642719206645
Position 549: 8.205211482312186e-05
Position 82: 6.52459694898163e-05
Position 120: 3.189298302420208e-05
Position 185: 2.4431339179929413e-05
Position 3452: 1.1261349218614088e-05
Position 859: 3.6939420714356893e-06
Position 13167: 2.8762714301059327e-06
Position 4231: 2.245285811530295e-06
Position 4469: 2.245285811530295e-06
Position 1974: 2.112815046994998e-06
Position 722: 1.7463595912128445e-06
Position 12684: 1.3072605549512142e-06
Position 12662: 1.1597019028397375e-06
Position 672: 1.0526961761031025e-06
Position 11538: 4.847224815186543e-07
Position 11335: 2.0665031070539003e-07
Position 11471: 2.0028345905094018e-07
Position 11676: 1.7527973611383828e-07
Position 11806: 8.492167855920875e-08
Position 11549: 7.854740980781929e-08
Position 11573: 7.059544240362235e-08
Position 11607: 6.416546396036294e-08
Position 198: 3.735710990747421e-08
Position 76: 1.8585206181712807e-08
Position 70: 1.769066800761345e-08
Position 221: 1.3613309682501188e-08
Position 175: 7.660689917487462e-09
Position 11794: 5.786757404254579e-09
Position 118: 4.896244775366669e-09
Position 102: 2.42085194333484e-09
Position 13137: 2.3896021010339753e-09
Position 13126: 1.6821857331732377e-09
Position 275: 1.0742305942083412e-09
Position 52: 3.9074279099969394e-10
Position 165: 1.982606697895667e-10
Position 68: 1.4105783068428085e-10
Position 63: 9.782414781620342e-11
Position 4: 4.640480362082994e-11
Position 27: 4.184603189839977e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13021: 0.9999658679588104
Position 11251: 0.9994996813410085
Position 17084: 0.9678566558791795
Position 10351: 0.9446820009890603
Position 16345: 0.924238936897864
Position 12481: 0.9183639052047757
Position 12810: 0.8918965836675982
Position 13223: 0.7447816562615512
Position 14181: 0.26721374907050344
Position 18037: 0.19878034799188243
Position 15205: 0.16327797258327437
Position 18641: 0.1013149270860852
Position 18612: 0.09224573058232531
Position 17722: 0.0715799257352379
Position 18321: 0.07009631368239355
Position 9982: 0.05498139092670949
Position 16399: 0.03611412173158208
Position 12878: 0.03412785775391546
Position 17105: 0.026950009572192356
Position 14862: 0.0248821578902182
Position 12819: 0.01947583305290754
Position 12258: 0.017610542557476464
Position 18003: 0.017302232684736258
Position 1526: 0.01681621199794915
Position 18368: 0.015446949412235194
Position 12596: 0.014926298417962435
Position 416: 0.014897558060530955
Position 18062: 0.01412317055565156
Position 12831: 0.014094366472337114
Position 11765: 0.013693665782702534
Position 17728: 0.011622013896698445
Position 15275: 0.011190901712689617
Position 17493: 0.009798735285114787
Position 14928: 0.009781380859503258
Position 17532: 0.00916953665629337
Position 11852: 0.008128436858987
Position 15539: 0.0060395587679964785
Position 14187: 0.00471806028126218
Position 16372: 0.00458933409533771
Position 15578: 0.004047314399583115
Position 12218: 0.0031686391324824647
Position 12209: 0.002953396993643724
Position 13872: 0.0028836548318240565
Position 15847: 0.0027573404707017116
Position 11895: 0.0027407806563011982
Position 1310: 0.0026351860933867045
Position 440: 0.0026083732912401437
Position 12199: 0.0025239907537217537
Position 258: 0.0023818707188989967
Position 12165: 0.0023540976235413053
Position 12352: 0.002337554033241628
Position 14040: 0.002235731962010848
Position 12453: 0.0019614370359817292
Position 671: 0.0017948091852984063
Position 15440: 0.0015594032905446792
Position 13680: 0.0015564143133828033
Position 16156: 0.0015516433310800834
Position 754: 0.0015078385791631327
Position 15117: 0.0014109268875471294
Position 15160: 0.001319686251631036
Position 14106: 0.0009268151425716694
Position 13890: 0.0008311036735348625
Position 17415: 0.0008236750036450507
Position 17448: 0.0008107837290987459
Position 17597: 0.0008031459719377535
Position 13331: 0.0007723320394617571
Position 11977: 0.0007509023946610058
Position 13791: 0.0007187838280408512
Position 15869: 0.000682363907185286
Position 12492: 0.000581284652963489
Position 12504: 0.0005310278160046591
Position 11207: 0.0004827293841099811
Position 12855: 0.0003820166370197902
Position 17394: 0.00029033876690972156
Position 13569: 0.00024165326310297768
Position 12836: 0.00022899369350076103
Position 15154: 0.00013149073921384986
Position 15092: 6.912985452299232e-05
Position 13230: 6.600585828030502e-05
Position 17649: 5.910148367433405e-05
Position 12008: 4.370069553091605e-05
Position 13254: 4.231173350375083e-05
Position 13208: 3.812061129358221e-05
Position 11825: 2.726644336049916e-05
Position 13788: 2.2297355970813925e-05
Position 13236: 2.1476324789288535e-05
Position 13048: 2.016357992518903e-05
Position 11279: 1.6415105631756995e-05
Position 13755: 1.6342287155059537e-05
Position 2968: 1.3506635030144355e-05
Position 16927: 1.2474294661386287e-05
Position 16683: 6.745848982357293e-06
Position 13070: 6.303111019571637e-06
Position 4291: 2.245285811530295e-06
Position 13150: 1.4705161304607709e-06
Position 13061: 1.3038499736849706e-06
Position 11188: 7.587657243565102e-07
Position 11190: 4.1540352299946335e-07
