Gene = cutlet
Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9981295090537635
Position 2535: 0.9973322619855127
Position 2332: 0.9903280386075015
Position 2170: 0.9893083736052221
Position 3081: 0.9825534986773291
Position 1066: 0.9520219802915315
Position 3316: 0.922042803080713
Position 3512: 0.8690429126141941
Position 1702: 0.7674451607236921
Position 4168: 0.6339319963609138
Position 1997: 0.518871993815635
Position 3521: 0.057759110988450435
Position 3543: 0.04996587294404316
Position 4144: 0.031185233989998184
Position 2859: 0.026661783316009786
Position 3380: 0.024436485078225337
Position 864: 0.017728673126954655
Position 637: 0.016699069622470007
Position 1119: 0.013184770572760504
Position 3884: 0.010948265391398575
Position 4087: 0.010316106631027644
Position 3809: 0.010193138048777707
Position 2185: 0.006283165654568874
Position 3320: 0.006261564977757678
Position 3323: 0.0055047740622872245
Position 664: 0.00535782032790482
Position 87: 0.004492292758018629
Position 3417: 0.0031882883954991955
Position 1472: 0.0029851581369567523
Position 1403: 0.002913720831467785
Position 1434: 0.002905954166091207
Position 1085: 0.002757244212646557
Position 3934: 0.002717176940857751
Position 869: 0.002633426491287791
Position 3812: 0.0022984291813282517
Position 3120: 0.002235379210651735
Position 2180: 0.0020514933583315924
Position 3031: 0.0019105006507123968
Position 1133: 0.0018726025737702012
Position 128: 0.0014216890465278762
Position 1777: 0.0011999637704285338
Position 3326: 0.0011182801473172172
Position 445: 0.0009515836257423106
Position 2025: 0.000895525505349451
Position 3386: 0.0006362877461269561
Position 3944: 0.0005361031419662796
Position 4008: 0.0005030040947843881
Position 2020: 0.0004309948861916598
Position 3090: 0.0004215255657538478
Position 3087: 0.0003692133883040549
Position 1749: 0.00036821663727534836
Position 483: 0.00033689103085051466
Position 3495: 0.00029833569743198
Position 2363: 0.00029583690048939806
Position 99: 0.000216050452176052
Position 339: 0.00015388903424093449
Position 2572: 0.0001434555599288595
Position 2199: 0.00011078273517820183
Position 4479: 8.670468229172823e-05
Position 4340: 8.393143279435174e-05
Position 275: 8.153104859855154e-05
Position 365: 8.151003173260519e-05
Position 4421: 2.91126671172529e-05
Position 3550: 2.1097750854676718e-05
Position 2501: 2.2756388799498907e-06
Position 2546: 1.2819975150844885e-06
Position 501: 3.365155131876907e-07
Position 348: 2.546355316254424e-07
