Gene = Oseg1
Position 5025: 0.4157453142007726
Position 1141: 0.2360674551350714
Position 3061: 0.21691194284830023
Position 4829: 0.14534823073146924
Position 1305: 0.08704828882363175
Position 3608: 0.07706499208302356
Position 2991: 0.061741617681457174
Position 4496: 0.0518169774104505
Position 742: 0.050134213074930684
Position 4833: 0.02762849595874057
Position 3587: 0.02314126741403757
Position 4559: 0.021529748199165807
Position 909: 0.021265715362756305
Position 1284: 0.02112025972509377
Position 5058: 0.015272787085546963
Position 5055: 0.012541676260170167
Position 4177: 0.009940468848060068
Position 1215: 0.008997430666860545
Position 1512: 0.008718436243200258
Position 745: 0.008691539609786463
Position 4181: 0.006815521781128019
Position 2196: 0.0063577304804383105
Position 3497: 0.006293973988440518
Position 1147: 0.005494160894402472
Position 1047: 0.005042079817705615
Position 4676: 0.0039655579764131445
Position 1311: 0.003422627819324462
Position 5546: 0.0033613739827037807
Position 871: 0.003215008555975458
Position 1085: 0.0029027325262617337
Position 1175: 0.0021375586131344446
Position 1800: 0.0020639518252654893
Position 1985: 0.0017064417807107464
Position 4658: 0.001636553745115636
Position 4213: 0.0015268113072137172
Position 4500: 0.0006629438492810963
Position 396: 0.0006381229530403106
Position 229: 0.0005412934020038782
Position 463: 0.0003858746305842999
Position 635: 0.000383791522373308
Position 4582: 0.0002883625077142043
Position 882: 0.0002605709871959444
Position 4617: 0.00021954566952486908
Position 4706: 0.0001968194632326774
Position 345: 9.654451060392893e-05
Position 5511: 8.85696697435465e-05
Position 142: 6.098333952402049e-05
Position 106: 4.265314636987982e-05
Position 159: 3.989601198789807e-05
Position 258: 1.635720654393886e-05
Position 3302: 8.49136692507083e-06
Position 4449: 1.2682042289876305e-06
Position 4192: 7.010286165714908e-07
