Gene = spir
Position 241: 0.0006514055555056021
Position 377: 0.0006315661482390344
Position 36: 0.000584008965928186
Position 23720: 0.0005302803866748795
Position 2425: 0.0004084209342595537
Position 313: 0.0003715515415523459
Position 399: 0.00032540514781227877
Position 23104: 0.00032398169617317996
Position 26727: 0.00031678136032137574
Position 2209: 0.00028016619675453073
Position 191: 0.00020537403776139511
Position 171: 0.00013820144168801634
Position 35280: 0.00011939245304426566
Position 35002: 3.9337128980085015e-05
Position 35013: 3.663375608016931e-05
Position 23054: 1.2822647011489158e-05
Position 35044: 1.0278239722253333e-05
Position 35311: 6.138608773832054e-06
Position 34986: 3.95644391354894e-06
Position 36008: 3.569116453860014e-06
Position 35612: 1.1249213900236052e-06
Position 35716: 8.763475291644426e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 32523: 0.9999930084648045
Position 22861: 0.9999218353454751
Position 35088: 0.9997849855622912
Position 34686: 0.999591155763075
Position 10790: 0.9979527220664911
Position 35730: 0.9961303582361867
Position 35358: 0.9951360310918108
Position 32379: 0.9887444420039515
Position 34305: 0.9831788574072443
Position 28025: 0.9456349765838454
Position 23401: 0.9277752099785013
Position 28362: 0.8884619881076943
Position 25067: 0.8636394529003478
Position 28760: 0.7969108478226714
Position 25247: 0.6202968325867593
Position 23997: 0.5995993557601643
Position 18858: 0.26527887733681954
Position 23583: 0.26313960138640047
Position 18901: 0.23163364254517405
Position 25244: 0.21726362947394143
Position 9538: 0.2060578911229047
Position 3023: 0.19073187389305488
Position 33953: 0.17075526370736674
Position 25250: 0.1622622609541825
Position 28712: 0.1299931007151958
Position 26887: 0.1058312506513336
Position 36589: 0.07645105430962634
Position 18739: 0.07294282260604365
Position 491: 0.07092415162199402
Position 23375: 0.07010806671942107
Position 28329: 0.06397158215517029
Position 19073: 0.0606675369983445
Position 23222: 0.05779304748768977
Position 18665: 0.05654659139624184
Position 2256: 0.054830095572126536
Position 27157: 0.05292930058629048
Position 33238: 0.0505719561842816
Position 23790: 0.04828426435794044
Position 33172: 0.039910947483110845
Position 29030: 0.03653885194275007
Position 24209: 0.024318176631797687
Position 32949: 0.023067527918858705
Position 36199: 0.02157265840384129
Position 28296: 0.02053956267764245
Position 23041: 0.020307176014769456
Position 23934: 0.01870531873187209
Position 36097: 0.018590429454208763
Position 28533: 0.01561111844369996
Position 28256: 0.014175642938592067
Position 24320: 0.013037190498281248
Position 23630: 0.008826179246619563
Position 25402: 0.007645790260301525
Position 29444: 0.007385750772980763
Position 30252: 0.006660465181229366
Position 28621: 0.0063417213246430865
Position 1125: 0.005636702696320934
Position 12571: 0.0055996501004149666
Position 169: 0.005378025477665649
Position 29131: 0.0051097228784524685
Position 31850: 0.005049725560468253
Position 31822: 0.004699420879230025
Position 28366: 0.004699096263351152
Position 399: 0.004622904382458394
Position 963: 0.004452615714295661
Position 11145: 0.0039700110398725435
Position 2473: 0.0037196939724682674
Position 35772: 0.003623580769350953
Position 33564: 0.003545915043886608
Position 11703: 0.0031879393889651273
Position 189: 0.0031336271924949414
Position 33435: 0.0031139331874540117
Position 538: 0.002891821376971834
Position 552: 0.0027638032875421767
Position 28240: 0.0026841509623362968
Position 11794: 0.002607871460479444
Position 33763: 0.0025344526049577236
Position 35366: 0.002371475592682264
Position 3165: 0.0022532319366643854
Position 26852: 0.0021936315567408914
Position 28280: 0.0021170673555895017
Position 430: 0.0020442899087097827
Position 36151: 0.0018046549989756046
Position 900: 0.0017902818879496274
Position 579: 0.0017037289930055353
Position 11706: 0.0016420551937850287
Position 942: 0.0016069721499772402
Position 3247: 0.001551709381754343
Position 921: 0.0015404738459762518
Position 859: 0.0015100361579731179
Position 34863: 0.0013501862997443044
Position 186: 0.0013417680313219805
Position 36716: 0.0013305673553303916
Position 23407: 0.0012334966297067637
Position 31356: 0.0012062004539003638
Position 25434: 0.0011721127492664346
Position 26011: 0.0010636394528571527
Position 23032: 0.0010453580280112467
Position 23246: 0.0009305625557075674
Position 2636: 0.0008226537806547066
Position 34166: 0.0008103055904964288
Position 36291: 0.0008090201961238186
Position 28343: 0.0005550597413764603
Position 35397: 0.000553340303391531
Position 1459: 0.00044321290256218456
Position 35432: 0.0004013946111152552
Position 1921: 0.00034853480436608666
Position 26118: 0.0002865536104397221
Position 34587: 0.00021443949174677077
Position 35461: 0.00020254660896117262
Position 35405: 0.00014065874851123348
Position 34605: 0.00013173927742222586
Position 615: 9.084709624086998e-05
Position 35378: 8.47585168500168e-05
Position 23189: 8.425392935081747e-05
Position 35156: 6.405057065717211e-05
Position 35106: 4.4046628819692854e-05
Position 1580: 3.8069400944585134e-05
Position 34620: 3.297912655751706e-05
Position 34527: 2.9686341194073273e-05
Position 35202: 2.3236496942461183e-05
Position 23226: 1.1339404409750419e-05
Position 23158: 9.498427951116806e-06
Position 26228: 6.879766242167017e-06
Position 32552: 3.2614520033543953e-06
Position 25387: 2.1100729271525126e-06
Position 316: 1.8275972084959409e-06
Position 25528: 1.6338335025100086e-06
Position 127: 1.120355916305872e-06
Position 124: 7.483846920983207e-07
Position 32915: 1.7826933090798937e-08
Position 32815: 1.6713367020988584e-09
Position 33018: 1.6665103625850248e-09
