Gene = Sema5c
Position 10976: 1.5784144054650228e-05
Position 2268: 1.5567881155496894e-05
Position 8630: 1.3884193221289142e-05
Position 2634: 1.3525097893713997e-05
Position 2169: 1.2596837542763069e-05
Position 3015: 1.1735084902976646e-05
Position 1727: 9.645650207652871e-06
Position 13396: 3.845312804845566e-06
Position 13503: 2.327550774694331e-06
Position 13339: 2.012480940555726e-06
Position 13488: 1.837242311368539e-06
Position 13597: 1.7445432400546784e-06
Position 13370: 1.2788690226445123e-06
Position 10101: 8.158048329863305e-07
Position 10156: 5.065244499518174e-07
Position 10203: 2.580214831542382e-07
Position 1499: 4.437057141831602e-08
Position 1560: 1.3664864436439485e-08
