Gene = brun
Position 319: 5.602285837255197e-05
Position 1587: 5.532048451743088e-05
Position 3918: 2.862370301448652e-05
Position 1416: 2.445580861729743e-05
Position 3805: 1.5885877320185895e-05
Position 3891: 6.220630363504573e-06
Position 474: 6.137943337247539e-06
Position 270: 3.7026340430648512e-06
Position 327: 2.458499279509237e-06
Position 3335: 1.2018959183417461e-06
Position 1190: 5.420204738346541e-07
Position 3353: 2.721906641047166e-07
