Gene = Ac78C
Position 29895: 0.00015091003718706062
Position 29811: 0.0001426000330017801
Position 31311: 0.00013790573649903354
Position 33334: 0.00011577489473958248
Position 25669: 0.00011298879422512562
Position 31739: 9.703146748798582e-05
Position 31178: 9.32185476071174e-05
Position 25860: 7.393488106803304e-05
Position 33535: 6.119320422088591e-05
Position 34165: 5.409598130497959e-05
Position 34282: 4.925565265618105e-05
Position 29650: 4.92497414303979e-05
Position 29668: 3.7358240126810936e-05
Position 34305: 1.953958546168727e-05
Position 31742: 1.921566631175329e-05
Position 28624: 8.207169365251593e-06
Position 28549: 7.700553750785988e-06
Position 27212: 7.4771471922073385e-06
Position 28439: 5.812151958864543e-06
Position 28133: 5.744095766906087e-06
Position 27647: 4.80624953083803e-06
Position 28529: 3.2198661852840655e-06
Position 28481: 2.8416439878107914e-06
Position 27851: 1.9240102093658304e-06
Position 26135: 1.8521396164473805e-06
Position 26098: 1.5692206519151499e-06
Position 33732: 1.5647124098747746e-06
Position 27973: 1.1451947343162402e-06
Position 27491: 1.0428521021239157e-06
Position 27443: 9.12345045808914e-08
