Gene = Mdr65
Position 4467: 8.577312982375756e-07
Position 2454: 8.009394531470409e-07
Position 386: 7.801291259697069e-07
Position 2505: 3.9367999165789635e-07
Position 3517: 3.4345560305811797e-07
Position 234: 1.0463684247347466e-07
Position 1199: 7.340108613939467e-08
Position 208: 4.039709223603685e-08
Position 1800: 2.4191350236986377e-09
Position 3849: 7.902661113102464e-10
Position 1368: 4.682904080490776e-10
Position 4074: 2.6899341350067463e-10
Position 2097: 3.8817411223787265e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2605: 0.9917321883821281
Position 1550: 0.9906845038612605
Position 1020: 0.9900401323176585
Position 3814: 0.9843728671577953
Position 4600: 0.9831949057927668
Position 3049: 0.9713022868049227
Position 1318: 0.948643305867677
Position 4173: 0.8947324370785297
Position 2435: 0.8856426951711829
Position 1924: 0.8608970526996322
Position 840: 0.11832924273945684
Position 2448: 0.11248957761819936
Position 4223: 0.07333087581087727
Position 425: 0.04464117727340693
Position 1908: 0.035731577196924956
Position 2866: 0.026521503519043428
Position 2822: 0.022990496849156435
Position 2251: 0.022134143089437137
Position 1380: 0.01887551982588614
Position 4703: 0.01570564928992062
Position 2066: 0.014110381520437695
Position 3488: 0.012444693592616372
Position 3834: 0.010227641935379507
Position 1557: 0.007813905042477401
Position 617: 0.007470902354168386
Position 3447: 0.004264507664931961
Position 961: 0.004224768468809704
Position 3310: 0.0036124251910939903
Position 4181: 0.0033814443439008158
Position 2909: 0.0030347273806657347
Position 4022: 0.002534718101408003
Position 2692: 0.0025332864337481724
Position 3227: 0.002349960226884458
Position 791: 0.002009995358553839
Position 449: 0.001978226428376442
Position 4607: 0.0018707131878434077
Position 201: 0.0017807936962509572
Position 1414: 0.0017712712589464928
Position 3056: 0.0017682198363074553
Position 295: 0.0017190788203575783
Position 652: 0.0016037008618635402
Position 2616: 0.0015251627832119001
Position 1961: 0.0013667950770994857
Position 401: 0.0011928503163891207
Position 788: 0.0011901573007109735
Position 2026: 0.0009574462192659772
Position 4715: 0.0008336068903522016
Position 4957: 0.0005764217596881553
Position 1437: 0.0005697840114118186
Position 1121: 0.00048039135897280324
Position 5012: 0.00045021072329503285
Position 5035: 0.0003234502141099075
Position 70: 0.00025913031077629206
Position 5110: 0.00019704868319069457
Position 2755: 0.00019476477184446317
Position 1331: 0.00019434596817836442
Position 157: 0.00017017215285322493
Position 1350: 0.00013570081388592178
Position 1562: 0.00013463116227718138
Position 1485: 0.00012441373333012582
Position 1698: 0.00010102737234273573
Position 475: 9.773276660457238e-05
Position 271: 8.400422900722805e-05
Position 1039: 6.876955215480425e-05
Position 5191: 5.5870060810696626e-05
Position 2458: 3.9614431895920094e-05
Position 144: 9.010407063159225e-06
Position 170: 6.106260340731981e-06
Position 181: 2.7267565699780814e-06
Position 164: 2.668049520781893e-06
