Gene = Iml1
Position 6420: 0.9999239803795905
Position 10177: 0.9990284969430248
Position 2045: 0.9953050834085445
Position 6652: 0.9948949323672134
Position 8805: 0.9930901013157065
Position 10064: 0.9862052945148057
Position 9068: 0.9673389199800065
Position 9676: 0.9552297539573587
Position 9448: 0.9472486616457014
Position 9894: 0.9460908073303677
Position 1146: 0.90773523766396
Position 600: 0.8803944388110648
Position 2511: 0.8406667574546024
Position 7302: 0.8259230496649919
Position 232: 0.7862472389430216
Position 5341: 0.6903228807621339
Position 9225: 0.5263940590552784
Position 1821: 0.43791625908965753
Position 1811: 0.32325104564083806
Position 5306: 0.16819345381540196
Position 7894: 0.1543722195501359
Position 7635: 0.130446546477135
Position 8048: 0.12397786205924764
Position 7870: 0.11447289818537137
Position 8330: 0.1125786463859569
Position 8544: 0.11146840519383705
Position 1596: 0.08564877241330712
Position 2519: 0.0673843727517445
Position 6948: 0.05974404057804847
Position 5229: 0.05545859074269166
Position 7953: 0.0470015270575341
Position 4805: 0.04615604166440729
Position 1280: 0.04195898618257997
Position 3373: 0.027153829948066664
Position 925: 0.02504896542467697
Position 2549: 0.023337798612332556
Position 258: 0.02230079701555072
Position 651: 0.01982153693122333
Position 2288: 0.01546137572952713
Position 1782: 0.014841412130535046
Position 1374: 0.01327560117116656
Position 9938: 0.012389195544306512
Position 8333: 0.01236302172150202
Position 771: 0.011452915955866548
Position 4271: 0.010729673035940305
Position 9630: 0.010372052569321586
Position 8250: 0.010149349500914591
Position 7168: 0.007763046077773893
Position 9253: 0.005574402640001911
Position 3122: 0.005031530970007903
Position 8813: 0.004348829828933367
Position 2249: 0.004002987852811363
Position 1324: 0.003943567656902466
Position 1877: 0.003566618474104367
Position 7000: 0.00277795259243824
Position 9465: 0.0022889088933192277
Position 292: 0.001940673818929137
Position 10337: 0.0014491703748088277
Position 359: 0.0014177340424830834
Position 2252: 0.0011339262538560462
Position 9896: 0.0009663509180640613
Position 1556: 0.000949962939184008
Position 1542: 0.0009495040472392007
Position 7251: 0.0008752174851554767
Position 10451: 0.0008735539061482629
Position 445: 0.000852187454032943
Position 2183: 0.0008054095581371941
Position 6693: 0.0004663071048863278
Position 1266: 0.00041433698796411206
Position 10199: 0.00030319745610443753
Position 7132: 0.0002737317931760694
Position 385: 0.000273572851483236
Position 492: 0.00026753863015557946
Position 10414: 0.0002449827600028361
Position 6697: 0.00023834888447357057
Position 9868: 0.00022962806147331304
Position 7240: 0.00021504794616774696
Position 10076: 0.0001880331689437483
Position 10373: 0.00010534348981958519
Position 9942: 9.092897877640368e-05
Position 315: 5.10964105271988e-05
Position 478: 3.34118850759094e-05
Position 450: 2.967030311420995e-05
Position 10568: 2.5411881189062356e-05
Position 10073: 2.3558331989761007e-05
Position 312: 1.7122724073212822e-05
Position 663: 1.2355234737695235e-05
Position 498: 9.799286303741974e-06
Position 6720: 3.169083976864953e-06
Position 131: 2.6609511822093363e-06
Position 531: 2.225769248416332e-06
Position 140: 1.8341826845110785e-06
