Gene = Ets65A
Position 22168: 0.017534172622596024
Position 3053: 0.014222566942242396
Position 769: 0.013836925771424364
Position 1192: 0.012819110023305874
Position 1386: 0.011376042705074479
Position 841: 0.009469348779295474
Position 1213: 0.008637725686574355
Position 748: 0.005903464049810677
Position 7669: 0.005758119983590545
Position 3372: 0.0054704382966423585
Position 17766: 0.004504101534282638
Position 5487: 0.004032724076607085
Position 4054: 0.003912079874028778
Position 20858: 0.003861378514755134
Position 21605: 0.003580228320832948
Position 5049: 0.0032839068086436274
Position 23907: 0.003211804501249436
Position 24974: 0.002654049330640799
Position 5720: 0.0025786630440095748
Position 15004: 0.0024844903699472263
Position 7902: 0.002422307668814635
Position 4089: 0.0020831296129620027
Position 24303: 0.002068650703166732
Position 24227: 0.002066710301914685
Position 21695: 0.0018831244201133975
Position 21745: 0.0018338900065067232
Position 7786: 0.0017524037458660647
Position 25430: 0.001574971611266799
Position 6498: 0.001291716030800096
Position 20434: 0.0010577242327300942
Position 24327: 0.001028716156337616
Position 757: 0.0007996600568323338
Position 25375: 0.0007584203553918197
Position 21632: 0.0006932906841313488
Position 21758: 0.0006310672590192821
Position 572: 0.0006043520737453905
Position 7696: 0.00039336524052855976
Position 22319: 0.00035155073699034625
Position 22759: 0.00034544614063031833
Position 22866: 0.0003376414841090243
Position 24312: 0.00023467541074569562
Position 934: 5.31876944641057e-05
Position 1317: 5.238442467184983e-05
Position 543: 1.4233895905030302e-05
Position 3254: 2.7178109400932273e-06
Position 6226: 2.7082788784118594e-06
Position 3226: 8.576886931366229e-07
Position 790: 5.858620177655683e-07
Position 6237: 5.701227570096407e-07
Position 740: 5.592237686097052e-07
Position 4967: 4.556479613838718e-07
Position 6285: 4.3689337779233104e-07
Position 1296: 3.967025308258676e-07
Position 464: 3.4486576283226304e-07
Position 5010: 3.123834442982554e-07
Position 5425: 3.0302079421583775e-07
Position 22514: 2.365794390374089e-07
Position 225: 1.9955978069928188e-07
Position 784: 1.5883060195508736e-07
Position 182: 1.5315409507652085e-07
Position 18770: 5.397174462710765e-08
Position 3336: 3.470956755462034e-08
Position 986: 2.0362858103029262e-08
Position 4792: 6.23264114952329e-10
Position 5247: 5.704028133557164e-10
Position 4541: 4.5449871482238793e-10
Position 3534: 1.3073231914889988e-10
