Gene = GramD1B
Position 132: 4.881049526748067e-08
Position 317: 2.7272571301850297e-08
Position 856: 2.0407826453875402e-08
Position 265: 1.2513951414748423e-08
Position 319: 1.2434409738844205e-08
Position 106: 8.794379099047216e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12443: 0.9999996248956429
Position 5177: 0.9940916478056597
Position 9934: 0.9807998095764584
Position 9609: 0.9765548080703191
Position 8431: 0.9694923854939786
Position 5652: 0.9435894955924927
Position 11928: 0.8890016339467963
Position 10176: 0.7952558698793055
Position 7698: 0.6420002036920797
Position 13526: 0.6084950728767319
Position 10653: 0.4067948075769481
Position 1031: 0.2911855010967352
Position 14249: 0.28206865767317635
Position 13201: 0.26963148491292904
Position 7695: 0.20711772286836067
Position 10216: 0.20208840735634778
Position 13123: 0.15747061749451582
Position 10704: 0.07931588866721145
Position 12929: 0.06716755541529192
Position 10621: 0.06123392703864577
Position 7671: 0.057738141521733566
Position 8012: 0.049216775664345284
Position 11465: 0.04862782834483137
Position 6862: 0.04780024351317101
Position 11481: 0.04575970219504232
Position 10513: 0.04471453842845326
Position 5791: 0.04414938760299241
Position 12944: 0.03395929962794495
Position 13908: 0.03016714015392944
Position 13159: 0.02748219340320752
Position 13386: 0.02237703613491964
Position 11776: 0.021256702121030476
Position 6224: 0.021094985284929476
Position 8618: 0.02050971605706147
Position 8694: 0.01785979205633647
Position 10631: 0.017105164917280122
Position 12666: 0.014690362241594522
Position 8230: 0.01280641590073435
Position 13061: 0.01273431028014025
Position 9626: 0.012446789518382843
Position 8022: 0.011517857289064458
Position 9711: 0.009783042305320183
Position 6742: 0.009415455393774155
Position 9915: 0.00854271899333672
Position 12783: 0.008435763270122371
Position 6469: 0.008196907410630425
Position 5731: 0.008187611477660917
Position 6416: 0.007828256914265455
Position 6375: 0.006400035528900094
Position 14005: 0.005879668255700687
Position 13009: 0.005722520042401997
Position 8727: 0.005306082980265117
Position 10901: 0.005070095425118855
Position 10772: 0.004933966380956584
Position 10880: 0.00446476894318361
Position 13090: 0.004422440806044477
Position 1139: 0.004194038951045512
Position 7198: 0.003980841472073915
Position 11168: 0.0038337881325453847
Position 912: 0.0032431732926879258
Position 6716: 0.0029783058324700266
Position 819: 0.00295993648716119
Position 876: 0.0029223843236002626
Position 6886: 0.002722779753072153
Position 8315: 0.0027141271673521805
Position 6328: 0.00211620533839431
Position 10855: 0.0018799109787386147
Position 8490: 0.0018159066270964207
Position 5881: 0.0017128945298963444
Position 5807: 0.0012613431056099297
Position 988: 0.001192555093019409
Position 5589: 0.0011694385636823238
Position 6289: 0.0011675068879047545
Position 6927: 0.0011233733313455192
Position 1162: 0.0010851920990611814
Position 6441: 0.0009888627334563864
Position 5592: 0.0009808059457926774
Position 12766: 0.0005143852781340056
Position 5562: 0.0005090182520384912
Position 12612: 0.0004961021484226523
Position 10222: 0.0004921530404606155
Position 9992: 0.00034281118143978273
Position 10013: 0.00021443247294575525
Position 10002: 0.000121813371953059
Position 10252: 8.313142861742462e-05
Position 10124: 7.467417917848673e-05
Position 3044: 7.269593855533573e-05
Position 10450: 5.3856871406639013e-05
Position 3119: 5.282190105694386e-05
Position 6191: 5.098582541203058e-05
Position 3070: 4.512881101853174e-05
Position 10117: 4.237569213169224e-05
Position 10321: 4.123329261646069e-05
Position 342: 4.00388795724107e-05
Position 6663: 3.8888415734138654e-05
Position 10065: 1.640193172295535e-05
Position 764: 1.3778827560928179e-05
Position 641: 1.3371680906496332e-05
Position 552: 1.0346792664239021e-05
Position 389: 6.7645349499807615e-06
Position 10267: 3.833510811300139e-06
Position 524: 3.789212423707929e-06
Position 650: 1.912869064751935e-06
Position 3367: 1.739969081133419e-06
Position 3889: 1.6550208020653089e-06
Position 180: 1.4602111962915944e-06
Position 168: 1.0953126257881801e-06
Position 148: 5.302175644609e-07
Position 265: 3.061384490737775e-07
