Gene = GeneID_692866dufa13
Position 1322: 0.0005281296880083364
Position 1676: 0.00047659919114231744
Position 552: 0.00044389190380590975
Position 1965: 0.0004119085865668693
Position 478: 0.00024049575169515972
Position 449: 0.00022701755866014496
Position 225: 0.00022577067829894322
Position 1035: 0.00021687500562055678
Position 403: 0.00020463794814055495
Position 406: 0.0001852407062957046
Position 1750: 0.00018242050354171611
Position 1330: 0.00016809553885265054
Position 180: 0.00016744721629373478
Position 592: 0.0001608117691257028
Position 1686: 0.00015915529352785265
Position 629: 0.00015421875410440852
Position 789: 0.00012355379813969798
Position 797: 0.00011240264858537715
Position 1846: 9.2969710210942e-05
Position 2167: 8.525830564794149e-05
Position 1855: 8.475505085041327e-05
Position 327: 8.419453715641973e-05
Position 1253: 8.149048588197535e-05
Position 819: 7.820639108453776e-05
Position 1432: 7.800112476333337e-05
Position 2310: 7.705952607113183e-05
Position 1300: 6.778010886461431e-05
Position 1231: 6.763425324025828e-05
Position 1774: 5.9176846138719966e-05
Position 1412: 5.9125272919302725e-05
Position 1717: 5.9117791703838904e-05
Position 2254: 5.655408532554575e-05
Position 560: 5.4411000176517524e-05
Position 1052: 5.0074027487628325e-05
Position 114: 4.837533881493541e-05
Position 238: 4.836459840706551e-05
Position 1777: 4.82494382528295e-05
Position 1919: 4.5065365863723726e-05
Position 1589: 4.155746544869984e-05
Position 307: 4.112250579281615e-05
Position 1085: 3.0298031512392624e-05
Position 572: 3.006370825740302e-05
Position 346: 2.6718364837375677e-05
Position 2266: 2.6245342693734765e-05
Position 287: 2.05760250004152e-05
Position 187: 2.0511054128316505e-05
Position 2290: 1.8859092652615998e-05
Position 1975: 1.579771929653495e-05
Position 441: 1.537845723450225e-05
Position 659: 1.2593455542033704e-05
Position 1319: 1.1576335388022785e-05
Position 1077: 1.0456815508333503e-05
Position 2151: 9.63669257447558e-06
Position 688: 8.621330439142289e-06
Position 2026: 7.404113510446248e-06
Position 455: 7.024329667836367e-06
Position 2031: 6.38465379865325e-06
Position 998: 5.921674725089293e-06
Position 2269: 4.758831093028131e-06
Position 349: 4.299073162208382e-06
Position 833: 4.215783857366661e-06
Position 569: 4.150077111000768e-06
Position 2225: 3.3743189871642867e-06
Position 1379: 3.0025168477818947e-06
Position 2097: 2.9877356288466038e-06
Position 799: 2.8395366275171167e-06
Position 2153: 2.306262659562406e-06
Position 663: 1.6344295460341998e-06
Position 1683: 1.5991383035498824e-06
Position 1736: 1.5215100057179542e-06
Position 888: 1.4614573736287798e-06
Position 2204: 1.4057605670335914e-06
Position 416: 1.3965630154604641e-06
Position 430: 1.3387587223812669e-06
Position 1842: 1.326683136559711e-06
Position 581: 1.262466365014208e-06
Position 939: 1.223423400258019e-06
Position 334: 1.1618713296039676e-06
Position 963: 9.838734608142016e-07
Position 1526: 7.762634607882216e-07
Position 1350: 7.379352845791739e-07
Position 995: 5.345139219452458e-07
Position 485: 3.5286997846335623e-07
Position 1306: 3.3024369465842913e-07
Position 483: 3.061776375421449e-07
Position 1061: 2.9962391126113637e-07
Position 291: 3.2145712673761435e-09
Position 172: 2.712283862073754e-09
Position 578: 1.9189622970565406e-12
Position 121: 5.687555402763597e-13
