Gene = Rec114
Position 819: 9.030574082530596e-06
Position 1131: 7.92944277150461e-06
Position 76: 7.5683241951823025e-06
Position 603: 7.546887485534589e-06
Position 719: 5.793636446895899e-06
Position 329: 4.681628039606491e-06
Position 426: 4.555480610735783e-06
Position 525: 4.2502206153762846e-06
Position 237: 3.933496195289165e-06
Position 902: 2.7057229743672865e-06
Position 993: 2.527621187042195e-06
Position 259: 2.4984623308507872e-06
Position 1174: 2.4038651469645062e-06
Position 475: 2.3502740447621895e-06
Position 658: 2.177852992751443e-06
Position 490: 1.9737172365560895e-06
Position 685: 1.7007524524458891e-06
Position 965: 1.6516038179671953e-06
Position 1085: 1.5038073630527422e-06
Position 3537: 1.3421047901844205e-06
Position 583: 1.2944735002389697e-06
Position 853: 1.273364964102443e-06
Position 73: 8.924283467619959e-07
Position 480: 8.901173070882792e-07
Position 35: 8.789116091030259e-07
Position 326: 7.752744030012798e-07
Position 799: 7.430039538565369e-07
Position 302: 6.656427858133962e-07
Position 1124: 5.55741103547239e-07
Position 812: 4.3109064417838623e-07
Position 300: 4.229411724697615e-07
Position 1234: 3.5776460173669426e-07
Position 751: 3.4456926936394985e-07
Position 738: 3.220955662418427e-07
Position 1126: 2.573905791435669e-07
Position 740: 2.3556127109006314e-07
Position 341: 1.9500759385964103e-07
Position 1002: 1.4682526842048326e-07
Position 545: 1.3178290825126406e-07
Position 753: 1.0308844006871441e-07
Position 995: 7.753815850662247e-08
Position 19: 1.500487817384234e-08
Position 495: 4.571967377777405e-09
Position 567: 7.336881027561104e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3410: 0.5831657210574758
Position 14064: 0.35596111906426814
Position 10323: 0.25119119261663997
Position 1217: 0.1767250897343382
Position 10010: 0.08338453430062225
Position 6263: 0.07175708629156911
Position 1397: 0.054197128381502466
Position 5032: 0.04815162433566338
Position 14654: 0.03638216046532093
Position 14212: 0.028255474138396783
Position 2483: 0.02328368235829123
Position 4168: 0.01981645348123375
Position 13197: 0.017296129566796416
Position 3445: 0.015998579547342868
Position 2423: 0.015118008235715569
Position 10244: 0.01480760276093652
Position 962: 0.014796489764823069
Position 928: 0.014191643627640556
Position 11124: 0.013588876245917427
Position 9138: 0.013327804726761061
Position 9663: 0.0121594383795108
Position 9865: 0.010877871215246629
Position 7285: 0.010808909693679775
Position 5745: 0.008480318304779612
Position 10517: 0.008350484957836118
Position 10787: 0.008085350510021003
Position 6340: 0.0076278405237650134
Position 2527: 0.0070746315201016844
Position 4846: 0.006940558314827345
Position 4874: 0.0067711215646038304
Position 7975: 0.006698562129501759
Position 2918: 0.005727183184984471
Position 9580: 0.005436968849858856
Position 3681: 0.005294273346915568
Position 11473: 0.0052314937936346236
Position 2497: 0.00498033596552324
Position 6941: 0.0042090027067164274
Position 1438: 0.004126484945427956
Position 6476: 0.004050824543221488
Position 4741: 0.003983728719614476
Position 1400: 0.0038309326051370923
Position 2861: 0.003794061260047602
Position 2876: 0.0036588437009898614
Position 3902: 0.003547255324446049
Position 1503: 0.00335491824293098
Position 3662: 0.003223616682541014
Position 8840: 0.0031767924926892187
Position 1146: 0.003013251772958005
Position 1489: 0.002979876450001609
Position 4950: 0.002860437503430082
Position 362: 0.0026927695138048253
Position 6098: 0.002692729371598959
Position 5003: 0.002609101729984261
Position 7785: 0.0026014928864576065
Position 3848: 0.0025849730329002055
Position 3645: 0.0024245006481485184
Position 2444: 0.0023884280310570187
Position 2197: 0.0023822784692808696
Position 5548: 0.0021380944877948216
Position 7413: 0.002037135005864464
Position 5050: 0.0020174382544658675
Position 5668: 0.0019270406322603427
Position 4556: 0.0018649863536492352
Position 1528: 0.001832212591455929
Position 2450: 0.0018059037049306535
Position 3938: 0.0017568160755198705
Position 2460: 0.0016571947915874049
Position 420: 0.0016493172718049563
Position 1417: 0.001635138673709073
Position 1468: 0.0016300843307513364
Position 862: 0.0015896356493719308
Position 9076: 0.001423717740554204
Position 5129: 0.001387500966034397
Position 5298: 0.0010673822090419818
Position 7427: 0.0010580203404081158
Position 4573: 0.0010148065932250425
Position 4717: 0.0009398707177295018
Position 5147: 0.0009364053653954697
Position 1372: 0.0009126951333048213
Position 2573: 0.0008529754669921706
Position 2662: 0.0007849426568428909
Position 2932: 0.0007791422641115385
Position 3450: 0.0007215043334176587
Position 2121: 0.0006638892650218563
Position 4480: 0.0006007824268883608
Position 1367: 0.0005625280903854907
Position 7010: 0.000558022545431926
Position 5430: 0.0005310727090244994
Position 7312: 0.0005245191026921159
Position 4299: 0.0005148881081297371
Position 3755: 0.0005042310865419067
Position 4822: 0.0004932102958801169
Position 8653: 0.00047856871483625254
Position 5855: 0.00045055953770735434
Position 4359: 0.00042243896941185095
Position 5871: 0.00042158219049925313
Position 4192: 0.00038238955217097503
Position 824: 0.0003520793448407903
Position 4512: 0.0003508649642363246
Position 637: 0.0003251288723298026
Position 890: 0.0003111589899670658
Position 3976: 0.00029797283882606755
Position 4745: 0.0002845943050090002
Position 4253: 0.00027732028562580166
Position 5940: 0.0002747150417921512
Position 1149: 0.0002722548676668317
Position 5709: 0.000271660933364067
Position 4444: 0.00023097922417752737
Position 2344: 0.00022297674384327352
Position 2937: 0.00020657563445762998
Position 2401: 0.00020406654591999024
Position 661: 0.00019315658772843826
Position 5443: 0.0001833287191197737
Position 5257: 0.00017056159790201724
Position 2235: 0.00016213081367464618
Position 717: 0.00016028583925106437
Position 3866: 0.00015580553788778094
Position 2127: 0.00015354084000836625
Position 3947: 0.00013832903228561875
Position 3598: 0.00011999649709343875
Position 368: 0.00011789987115915086
Position 4853: 0.00011347644662686502
Position 2382: 0.00010231249523340027
Position 1299: 9.515522025402066e-05
Position 4500: 9.465137600154308e-05
Position 747: 9.014674370209049e-05
Position 2982: 8.610301788310517e-05
Position 4211: 8.457298395597168e-05
Position 1377: 8.005838809063451e-05
Position 1452: 7.987688886721236e-05
Position 901: 7.487197024640187e-05
Position 1424: 7.350462647511623e-05
Position 311: 7.22234945272881e-05
Position 1483: 7.158765203485953e-05
Position 1619: 6.831928987217107e-05
Position 3807: 6.720255843717867e-05
Position 1379: 6.6688884695051e-05
Position 3482: 6.635329251856744e-05
Position 567: 4.691702476077446e-05
Position 1072: 4.207740526930209e-05
Position 1035: 4.2052652347930276e-05
Position 973: 3.927620784780238e-05
Position 1409: 3.90343896757073e-05
Position 292: 3.82433333796954e-05
Position 982: 3.729376936149232e-05
Position 1544: 3.665742165816168e-05
Position 1081: 3.5120147016798525e-05
Position 1833: 3.283569024143474e-05
Position 426: 3.254000273954854e-05
Position 791: 3.059191303853209e-05
Position 2058: 2.9235235139545405e-05
Position 613: 2.2420086364828387e-05
Position 3244: 2.1720887002742837e-05
Position 1287: 1.98510898107503e-05
Position 1168: 1.978602659822522e-05
Position 2757: 1.699483419876861e-05
Position 1647: 1.6333450355882823e-05
Position 1331: 1.5932573791238047e-05
Position 2635: 1.4606992503039048e-05
Position 1851: 1.2127201732831534e-05
Position 1032: 1.0038216194104724e-05
Position 253: 9.573966303890126e-06
Position 992: 8.520473773051513e-06
Position 538: 8.228215026121727e-06
Position 766: 7.959977129098886e-06
Position 1115: 7.401591945169013e-06
Position 245: 6.760337664206601e-06
Position 3363: 5.6835616587837695e-06
Position 1227: 5.089437426913151e-06
Position 1234: 4.738257564978312e-06
Position 1008: 4.478560734803475e-06
Position 461: 4.4080079336572085e-06
Position 3692: 2.9363141530614405e-06
Position 457: 2.766172091664161e-06
Position 1044: 2.543756474268393e-06
Position 778: 2.4199891375011407e-06
Position 892: 1.941101954783758e-06
Position 1156: 1.9394335039931755e-06
Position 1582: 1.5592206887691406e-06
Position 1508: 1.2119829127462594e-06
Position 1173: 1.146059946246468e-06
Position 1240: 1.1429110969931753e-06
Position 439: 1.0916228470001472e-06
Position 1022: 1.0687822883304095e-06
Position 431: 1.0063272220928393e-06
Position 1445: 9.084215331023648e-07
Position 831: 8.66346215274624e-07
Position 594: 8.514615337966074e-07
Position 1229: 8.18210951502398e-07
Position 2245: 7.381398390207925e-07
Position 242: 6.743818461758865e-07
Position 314: 6.672043160987713e-07
Position 441: 6.51943651186814e-07
Position 666: 5.889307717753278e-07
Position 1119: 5.850917204738694e-07
Position 598: 4.145666964599681e-07
Position 1260: 4.0429554540498607e-07
Position 1257: 3.5478441685019676e-07
Position 265: 2.7751176527287897e-07
Position 273: 2.551624305936312e-07
Position 1050: 2.093387441696633e-07
Position 678: 1.9214336823636098e-07
Position 317: 1.8225396768618917e-07
Position 172: 1.6555614380756001e-07
Position 1253: 1.265387039899985e-07
Position 320: 1.0665171739757143e-07
Position 217: 1.0510632369344052e-07
Position 135: 6.833632952465608e-08
Position 984: 5.0807941856037336e-08
Position 231: 4.914546194868461e-08
Position 468: 4.558329041743238e-08
Position 525: 4.408293328617407e-08
Position 152: 3.793180654578983e-08
Position 685: 3.412085115054821e-08
Position 326: 3.291925825680559e-08
Position 1365: 2.619910391671898e-08
Position 1443: 2.2765072238706708e-08
Position 85: 1.1206012548688602e-08
Position 1162: 1.9380490186865606e-09
Position 222: 1.4864568163764246e-09
Position 540: 1.4818416248077463e-09
Position 583: 1.361797055118446e-09
Position 576: 9.61564291196981e-10
Position 1046: 9.41048413143761e-10
Position 209: 8.211837018465067e-10
Position 193: 6.694689286544003e-10
Position 308: 6.636384191786013e-10
Position 1060: 6.635379866013438e-10
Position 189: 4.208677283139031e-10
Position 225: 3.4488668197137177e-10
Position 177: 3.060816681890088e-10
Position 184: 1.432927238236014e-12
Position 202: 1.360122404454119e-12
Position 143: 1.7304947083720022e-13
