Gene = Svip
Position 401: 0.004099772830409174
Position 5752: 0.0036893721732452044
Position 3172: 0.0036570026389809948
Position 8260: 0.0032857075020240965
Position 6180: 0.0032015826578325438
Position 1542: 0.003050931113323669
Position 3442: 0.0029958750838818206
Position 8117: 0.0029587061908625963
Position 7627: 0.002592660173181449
Position 6687: 0.0025879681895835255
Position 7509: 0.002571234038536535
Position 7404: 0.002552211807912415
Position 540: 0.0022809445103272965
Position 4428: 0.0021713595129075978
Position 3486: 0.0020404232664150835
Position 421: 0.001985909240405613
Position 2036: 0.0019438072771141236
Position 7017: 0.0017419662102977646
Position 1484: 0.0017173608234461637
Position 8197: 0.001646005760868144
Position 7278: 0.0014407333588497596
Position 5031: 0.0013365874462266938
Position 4507: 0.0013159259281983271
Position 4058: 0.0012538974757723366
Position 2459: 0.0012351640040867012
Position 4399: 0.0010966335121443366
Position 6896: 0.0010705714487832993
Position 2282: 0.0010203620514951898
Position 5400: 0.0009880298953473623
Position 7554: 0.0009646255333837047
Position 7930: 0.0009183296606903108
Position 4067: 0.0009126681363428696
Position 7821: 0.0009033111514362527
Position 7088: 0.0008738993220896636
Position 605: 0.0008266702384229301
Position 3204: 0.0008127866396466431
Position 507: 0.000782001439327337
Position 2592: 0.0007495938602276743
Position 7591: 0.0007139893456697351
Position 1937: 0.0006950372336773978
Position 1012: 0.0006425722023158209
Position 2511: 0.000625659656838972
Position 1401: 0.0005940963052742888
Position 3251: 0.0005754921728599374
Position 3143: 0.0005045353013621855
Position 7682: 0.000498668648129626
Position 938: 0.00045860196217992384
Position 2288: 0.00043955499548860614
Position 2211: 0.00042127249600398196
Position 7123: 0.000415667373330578
Position 1254: 0.00041280107244937063
Position 2478: 0.0003776076930806136
Position 5635: 0.00036600048697954545
Position 5135: 0.00034506503349169
Position 1827: 0.0003401946416720684
Position 2038: 0.0003390801088968633
Position 7269: 0.0003078134195597368
Position 3380: 0.0002750466602009315
Position 2318: 0.0002732020975966098
Position 1594: 0.0002678988723413029
Position 1341: 0.0002625626989819852
Position 1888: 0.00026243552382990566
Position 187: 0.00025290135790276757
Position 8710: 0.00024858770597963145
Position 8755: 0.00023254050884024562
Position 5783: 0.00020742469061511373
Position 433: 0.00019765654888499588
Position 2508: 0.0001840379352445176
Position 1872: 0.00017802791626517125
Position 2434: 0.00014545623432962422
Position 549: 0.00014330732109226203
Position 966: 0.000136220563639822
Position 2615: 0.00010871382346611691
Position 2909: 0.00010454743964468264
Position 565: 0.00010215100926643738
Position 3435: 0.00010054887844065122
Position 7310: 9.75031613001236e-05
Position 684: 9.291839242606549e-05
Position 7656: 9.189437344901775e-05
Position 1144: 7.794212442444687e-05
Position 7197: 7.571140927501445e-05
Position 1660: 6.666937556610774e-05
Position 4466: 6.459165065755798e-05
Position 1489: 6.0951426284450305e-05
Position 3325: 5.631734280215837e-05
Position 1566: 5.337072919282494e-05
Position 1859: 5.1397994937706186e-05
Position 3520: 4.830040094353445e-05
Position 3048: 4.620199571509192e-05
Position 2123: 4.3670902070939065e-05
Position 2197: 4.328299763188676e-05
Position 1352: 3.878196775643456e-05
Position 4043: 3.6297403325327416e-05
Position 7236: 3.607155543709661e-05
Position 330: 3.3036290793609455e-05
Position 4450: 3.2139145047750834e-05
Position 775: 3.1972805470574094e-05
Position 1077: 3.10295897854378e-05
Position 2045: 3.045850439779732e-05
Position 2609: 3.0175647448281133e-05
Position 7057: 2.9788125772188837e-05
Position 1597: 2.8689150784994024e-05
Position 1711: 2.73609623507999e-05
Position 977: 2.6271910925601835e-05
Position 1295: 2.5608769518364543e-05
Position 191: 2.3636374666833967e-05
Position 1199: 2.2524327862721523e-05
Position 645: 2.086349993899421e-05
Position 276: 2.050234307154875e-05
Position 649: 1.604559485252936e-05
Position 2612: 1.5756633358733233e-05
Position 3260: 1.561254754342743e-05
Position 2043: 1.541933907696451e-05
Position 1403: 9.166760633448774e-06
Position 613: 9.152150317769401e-06
Position 4473: 8.026593803621222e-06
Position 106: 7.735826652057544e-06
Position 7578: 7.379265441542205e-06
Position 2305: 6.4316281388242145e-06
Position 3176: 6.3017465400524305e-06
Position 2351: 6.1059819264265145e-06
Position 681: 6.095107621745846e-06
Position 288: 5.082540839196327e-06
Position 472: 4.895307266562832e-06
Position 509: 4.73693149546596e-06
Position 475: 4.728418094282235e-06
Position 560: 4.659927637095495e-06
Position 306: 4.57252988735225e-06
Position 136: 4.37087988061023e-06
Position 1796: 1.4781032390458326e-06
Position 2144: 1.3969243476033308e-06
Position 836: 1.3310328755653034e-06
Position 3066: 1.175789134230935e-06
Position 6925: 9.456163884791905e-07
Position 2120: 7.895160432048863e-07
Position 2066: 7.436704550054805e-07
Position 3916: 7.138659951122403e-07
Position 873: 6.776052856244609e-07
Position 7129: 6.663629445757579e-07
Position 133: 6.542397040489722e-07
Position 616: 6.131063062502116e-07
Position 587: 5.048855293507278e-07
Position 843: 3.5160631269884413e-07
Position 408: 3.512991560997888e-07
Position 335: 3.258494259267484e-07
Position 695: 2.915935473135251e-07
Position 1834: 1.6401067419447893e-07
Position 346: 8.273121982936798e-08
Position 699: 5.584169199297204e-08
Position 141: 4.5074828369334075e-08
Position 1450: 3.984696841611996e-08
Position 2057: 3.1907290108319125e-08
Position 125: 8.39992575863172e-09
Position 780: 7.109704865301367e-09
Position 1781: 2.3395127257870536e-09
Position 285: 1.0508650424662609e-09
Position 341: 1.2468180236406726e-10
