Gene = Mitd1
Position 2880: 5.356923049892537e-05
Position 920: 4.747931673228006e-05
Position 1640: 4.364467154581682e-05
Position 5335: 3.9951659138900644e-05
Position 5695: 2.49909928110052e-05
Position 15015: 2.4204861782696488e-05
Position 12391: 2.2256801767910772e-05
Position 15440: 2.1750506286230188e-05
Position 5809: 2.0731183824822035e-05
Position 105: 1.6297800465438796e-05
Position 163: 1.620102309421514e-05
Position 5358: 1.3582541292370525e-05
Position 5516: 7.22978062191968e-06
Position 11483: 7.191061495095886e-06
Position 85: 6.646270738810385e-06
Position 5486: 5.892790619119608e-06
Position 262: 3.871419855179793e-06
Position 562: 3.8363234725369685e-06
Position 180: 3.01230538084626e-06
Position 376: 1.2954302391667488e-06
Position 489: 1.2508104117686758e-06
Position 872: 1.0291786601894556e-06
Position 986: 1.0090221882918145e-06
Position 398: 9.483399725722991e-07
Position 341: 8.597081957418471e-07
Position 573: 8.390461181109419e-07
Position 681: 8.343227614071319e-07
Position 8072: 7.56543798341577e-07
Position 633: 6.803656378802229e-07
Position 483: 5.900265578093624e-07
Position 493: 5.574239169683227e-07
Position 597: 4.641712451256191e-07
Position 603: 4.4469153377952045e-07
Position 5594: 3.624671111525115e-07
Position 206: 3.5538449607647575e-07
Position 775: 2.3916468274581063e-07
Position 204: 2.163296838211794e-07
Position 20: 1.5248354194119012e-07
Position 273: 1.431626367883974e-07
Position 583: 1.2274937312558538e-07
Position 486: 4.66178953626456e-08
Position 461: 2.9361839322142548e-08
Position 722: 2.6922701330408868e-08
Position 88: 2.56189108576862e-08
Position 497: 2.572990328421697e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5090: 0.9917468529258671
Position 7708: 0.9510564966924138
Position 14582: 0.9359649817435525
Position 14952: 0.9181781519442138
Position 15281: 0.855747264823156
Position 11043: 0.8019161788580723
Position 9358: 0.7027931676931672
Position 14773: 0.46824032041011604
Position 14794: 0.42590268208114956
Position 8530: 0.2914607133822422
Position 11290: 0.23043371746041066
Position 10786: 0.21725509955200012
Position 4893: 0.18012011956410726
Position 10604: 0.14758541109292256
Position 13784: 0.09672327871232511
Position 10644: 0.08892539019153425
Position 10156: 0.08025687060299155
Position 5928: 0.0667367644108787
Position 8621: 0.0659605699249893
Position 10698: 0.06216499602526293
Position 11799: 0.06090553848237307
Position 5355: 0.06002205120862358
Position 10318: 0.054666326381973634
Position 2795: 0.05378552568221935
Position 7930: 0.05301940175460337
Position 3218: 0.04320510908957599
Position 3250: 0.04176184233267427
Position 10124: 0.04166229375777378
Position 8346: 0.03436259198142655
Position 2830: 0.033637326755271896
Position 3344: 0.02997925463932297
Position 5446: 0.027316169505818902
Position 2048: 0.026500961542343823
Position 12821: 0.025520438064883823
Position 15257: 0.025349827810361717
Position 3120: 0.025308602035452932
Position 2731: 0.02465169429097529
Position 8459: 0.022767308027592085
Position 7694: 0.022352293234415847
Position 719: 0.018183919020116655
Position 10506: 0.017847427806836666
Position 8504: 0.01713621423850718
Position 12475: 0.01711389235700227
Position 14450: 0.015453113527007853
Position 5717: 0.015075821655907116
Position 4610: 0.014759649769986642
Position 10410: 0.012107211583795968
Position 11074: 0.01203956972538067
Position 11558: 0.011486054168730322
Position 9304: 0.009966992271130218
Position 15287: 0.009438841430851549
Position 8471: 0.00933605599155887
Position 15374: 0.008676335695987853
Position 6101: 0.008222904237410063
Position 3960: 0.008213755708832484
Position 9643: 0.007489834671200398
Position 15559: 0.0072225137614393455
Position 9800: 0.0071489431127938
Position 10471: 0.0069830194237408
Position 8482: 0.006724253379238272
Position 5679: 0.005956219510345497
Position 5371: 0.005943228732526995
Position 9376: 0.005562555231791101
Position 674: 0.005466958947363562
Position 14804: 0.005448912471807494
Position 5486: 0.0053425002908824
Position 237: 0.005159286015967275
Position 5456: 0.0051391379053767755
Position 8025: 0.005064907967254939
Position 9739: 0.004998020280133253
Position 11580: 0.004734619537904007
Position 14747: 0.004733826589632236
Position 14848: 0.004698968648587746
Position 915: 0.0046480547308075625
Position 15100: 0.004332147454196803
Position 1957: 0.00424120140811071
Position 10435: 0.003991164091461919
Position 957: 0.003425415030851508
Position 5753: 0.0033378704830266297
Position 15253: 0.0032781850940307067
Position 6639: 0.003252015984325515
Position 2764: 0.0030470894677526376
Position 1083: 0.0028229073236442945
Position 590: 0.0027843771504384
Position 15474: 0.0027042039709780567
Position 7738: 0.002651188704285975
Position 493: 0.002641598004784014
Position 5637: 0.0026200158399392126
Position 5265: 0.00260586393121915
Position 8257: 0.0025868310358234652
Position 12801: 0.0025690285864822244
Position 9283: 0.0025525231886555887
Position 9767: 0.00234611212518179
Position 10815: 0.0023231763064931695
Position 12727: 0.002292569308810083
Position 6436: 0.0022565169131697795
Position 4701: 0.0022474173988425708
Position 15155: 0.002215437749400482
Position 362: 0.002188975207250199
Position 12381: 0.0021753873235136807
Position 9903: 0.0021241033487409376
Position 8435: 0.002097877553304598
Position 14966: 0.002025825332815955
Position 3090: 0.0019232548383510118
Position 4870: 0.0019117194259302246
Position 1080: 0.0018099467107536228
Position 3507: 0.0017640761613718226
Position 4834: 0.0017439801526235167
Position 10128: 0.001737926113865276
Position 7334: 0.0017235750375213087
Position 11555: 0.0017112739477102535
Position 14897: 0.001676638713494244
Position 10325: 0.001642903595655653
Position 12431: 0.0016231288184539946
Position 5281: 0.0015930209935100697
Position 8304: 0.001590356645403944
Position 9852: 0.0014890812508541545
Position 7941: 0.0014101748663864434
Position 7433: 0.0013862449936231209
Position 10580: 0.0013026381177050812
Position 5124: 0.0013016137490310911
Position 5789: 0.0011954250366910456
Position 8848: 0.0011946035204467428
Position 3164: 0.0011590294573402048
Position 4145: 0.001108626673176579
Position 5255: 0.0011002464469348798
Position 3889: 0.001084213707229008
Position 919: 0.0010681552234752404
Position 5672: 0.0010678521043962152
Position 5604: 0.0010328039983648492
Position 8447: 0.0010056273665865264
Position 15350: 0.0010007237533272257
Position 735: 0.0009636469327400025
Position 726: 0.0009564443156855904
Position 4965: 0.0009444206772813783
Position 610: 0.0009405747853382271
Position 571: 0.000926766796537538
Position 4447: 0.0009158117794189847
Position 3070: 0.0008832550231579379
Position 4391: 0.0008797420571186263
Position 10457: 0.0008542011522037606
Position 213: 0.0008251455194725664
Position 10100: 0.0007890990440804574
Position 15530: 0.0007824478499111826
Position 8512: 0.0007511025521123401
Position 6038: 0.0007082205337891113
Position 5405: 0.0006913488031545292
Position 10838: 0.0006806062972140442
Position 5564: 0.0006526051198963159
Position 7778: 0.0006416267852027061
Position 9267: 0.0006307054390956949
Position 3023: 0.0005954915014001101
Position 4632: 0.0005927105353223812
Position 5639: 0.0005836265496299679
Position 6517: 0.0005586936860781667
Position 15192: 0.0005435837079505497
Position 1030: 0.0005244448957700079
Position 3916: 0.0005157798194381578
Position 7670: 0.0005134955271222392
Position 7529: 0.0005118211358963141
Position 14900: 0.0005097975749884678
Position 4323: 0.0005062629210570874
Position 2243: 0.0004702134832336258
Position 6922: 0.00046413136259362814
Position 7363: 0.00044048049586164063
Position 5358: 0.0004337019498884947
Position 9833: 0.00043329713558590055
Position 9803: 0.0004227097926077205
Position 1441: 0.0004167066881687119
Position 7760: 0.00041570316576231855
Position 9572: 0.000408450974147701
Position 7060: 0.0004024472973201067
Position 15478: 0.00038756138805239
Position 7310: 0.00038333006756082047
Position 5502: 0.00036602458569767857
Position 954: 0.00034476565012067347
Position 5825: 0.0003353166074286954
Position 2885: 0.00033384862212299134
Position 8414: 0.00032936981873459134
Position 2057: 0.0003079152106434005
Position 6668: 0.0003011303828303892
Position 619: 0.0002942419479632147
Position 6140: 0.0002865975592205963
Position 2858: 0.000270591290576585
Position 9958: 0.00026966974119843547
Position 3148: 0.00026662968273438915
Position 5569: 0.00024501208940601993
Position 8906: 0.00024009047274837686
Position 1536: 0.00023062096165532087
Position 3393: 0.00022861404947986837
Position 8884: 0.0002238880405398246
Position 7741: 0.00022325023017363336
Position 15331: 0.00022237641102416117
Position 2863: 0.00021676108177333465
Position 8208: 0.0002155358106937078
Position 321: 0.0002140172919880596
Position 8876: 0.00021044415607991324
Position 6380: 0.00020651996242082685
Position 7949: 0.0002057926185379946
Position 5464: 0.00019257144019252677
Position 8394: 0.00019051160635387348
Position 2939: 0.00018588157689131759
Position 6541: 0.00018484858488016323
Position 3560: 0.00018356237485312238
Position 5319: 0.0001794951000556369
Position 5492: 0.0001793904369052274
Position 1966: 0.0001705191172072919
Position 7935: 0.00016685906891866117
Position 3006: 0.00016309849635868032
Position 1674: 0.0001595892777379289
Position 2378: 0.00015887570554265053
Position 1939: 0.00015880269666571846
Position 9677: 0.00015848812769920888
Position 7889: 0.00015311645514799285
Position 6582: 0.0001511312103627604
Position 9881: 0.00014532306165228044
Position 974: 0.00014530742771799352
Position 3470: 0.00014360857820942203
Position 3988: 0.0001392570793431007
Position 2766: 0.0001385024434782798
Position 7224: 0.00013694306651007264
Position 4076: 0.00013449877744478383
Position 10088: 0.00013407860194738648
Position 11586: 0.00013336232314119082
Position 2477: 0.0001296988219739906
Position 863: 0.00012881006719035206
Position 8277: 0.0001272886848995199
Position 1844: 0.0001269346667193456
Position 1377: 0.00012592852760932188
Position 338: 0.00012552931756453352
Position 7352: 0.0001230820335033312
Position 785: 0.0001205276093437936
Position 9955: 0.00012049793577328573
Position 2296: 0.0001201823886715198
Position 6358: 0.00011925093730021571
Position 1339: 0.00011210086085765271
Position 8980: 0.0001058633527340011
Position 15503: 0.00010358045812844178
Position 2407: 0.00010081569372803256
Position 9119: 0.00010008090685126433
Position 2300: 9.210650967057949e-05
Position 15195: 9.195716390605496e-05
Position 15083: 9.037307004280646e-05
Position 8180: 8.653008367811999e-05
Position 15334: 8.223053534086889e-05
Position 285: 8.162185895363966e-05
Position 2134: 8.090244337031745e-05
Position 884: 7.937083918431979e-05
Position 15002: 7.757128591085558e-05
Position 15539: 7.750270107829758e-05
Position 5613: 7.490575927637441e-05
Position 10536: 7.451867500678817e-05
Position 891: 6.997404406749862e-05
Position 1047: 6.976734073970789e-05
Position 7562: 6.610145962363749e-05
Position 1148: 6.476708771731563e-05
Position 5425: 5.02765741020993e-05
Position 14874: 4.711101441228744e-05
Position 15592: 4.500065555404422e-05
Position 9019: 3.791093016754643e-05
Position 11101: 3.616806227369849e-05
Position 8036: 3.5926372596813654e-05
Position 156: 3.551106814677131e-05
Position 1918: 2.5861236415433354e-05
Position 325: 2.5684935569107876e-05
Position 131: 2.5030598210656987e-05
Position 12310: 2.2256801767910762e-05
Position 9220: 2.134586724813218e-05
Position 2100: 1.8378376838382506e-05
Position 1997: 1.605527443311171e-05
Position 11201: 1.4546041677803116e-05
Position 4994: 1.4005423566742616e-05
Position 3536: 1.385973210181521e-05
Position 5699: 1.3497362361476508e-05
Position 7991: 1.3026383751765757e-05
Position 5644: 1.2838412145524579e-05
Position 758: 1.128002739637491e-05
Position 902: 9.312127133366804e-06
Position 5037: 8.101764967842294e-06
Position 2167: 7.819954722615634e-06
Position 2806: 7.23073540192798e-06
Position 5737: 7.113101275167136e-06
Position 5468: 6.597766485984003e-06
Position 5507: 6.441130410847711e-06
Position 195: 6.420561555130204e-06
Position 10163: 4.993344582997992e-06
Position 5505: 4.390896204268949e-06
Position 1188: 4.336634703977297e-06
Position 9072: 4.205101685506425e-06
Position 1361: 3.970293021758299e-06
Position 391: 3.701291654314809e-06
Position 2320: 3.5625968174988433e-06
Position 562: 3.092107128021791e-06
Position 2956: 3.0778577452766064e-06
Position 2867: 2.972320066360138e-06
Position 5861: 2.6718301036443943e-06
Position 5759: 2.650365805435528e-06
Position 1142: 2.3646545283134206e-06
Position 120: 1.612248043936414e-06
Position 5809: 6.92851288808137e-07
Position 5584: 4.82782174421176e-07
Position 6110: 4.551980495744082e-07
Position 1721: 4.5243530503584766e-07
Position 760: 3.2129384873358604e-07
Position 592: 3.1444108485571156e-07
Position 1124: 3.020577214544247e-07
Position 579: 2.963050300717425e-07
Position 1194: 2.8443487782902055e-07
Position 1171: 2.673884823176243e-07
Position 247: 2.469566074884189e-07
Position 8648: 2.4354878667131366e-07
Position 216: 2.2911801845892286e-07
Position 2746: 2.184872253123802e-07
Position 1454: 2.01301208890119e-07
Position 981: 1.9981125444684324e-07
Position 1266: 1.7786250963070812e-07
Position 8563: 1.2748254001984059e-07
Position 409: 1.0901937787901012e-07
Position 453: 1.0361951175433894e-07
Position 444: 9.324187466804381e-08
Position 192: 6.921028745890655e-08
Position 3780: 6.33754216937943e-08
Position 94: 4.9917351591158534e-08
Position 5930: 4.6037389471518756e-08
Position 933: 1.6699110329148664e-08
Position 866: 1.613373755237881e-08
Position 105: 1.5916380080497724e-08
Position 163: 1.4750005077220686e-08
Position 110: 1.4476821218806871e-08
Position 372: 8.002890353200424e-09
Position 168: 7.603718224378274e-09
Position 297: 6.809858258709261e-09
Position 166: 5.797531954249393e-09
Position 341: 4.451471570339562e-09
Position 178: 3.111725796021568e-09
Position 252: 1.5376845266555993e-09
Position 418: 9.938076606733193e-10
Position 256: 5.378680016033491e-10
Position 180: 4.944485385209744e-10
Position 82: 1.9584540531799088e-10
