Gene = Sertad4
Position 715: 0.05586770170153497
Position 10255: 0.0497699381939391
Position 9063: 0.04879290967863396
Position 7495: 0.048349016033447885
Position 6564: 0.042679105173065515
Position 10776: 0.04121842475097961
Position 758: 0.03911694391060435
Position 5482: 0.038111514725555976
Position 5902: 0.037105311465152634
Position 11034: 0.03539972559668167
Position 7431: 0.032727980390215086
Position 6151: 0.031447256019957334
Position 3973: 0.029635105677837933
Position 695: 0.027051826208487263
Position 1293: 0.026906713611264274
Position 587: 0.02637777154925233
Position 1988: 0.02595453888155768
Position 8200: 0.023889860914315025
Position 6533: 0.023463188038729935
Position 11225: 0.022704952017471407
Position 2748: 0.022349104585010174
Position 10946: 0.021852637739122303
Position 6097: 0.021365518070898544
Position 7542: 0.020497276593705923
Position 10715: 0.019523052509891448
Position 6076: 0.018640088991654546
Position 6337: 0.018127013357093887
Position 9817: 0.01757912581321282
Position 4284: 0.0174812911484411
Position 7033: 0.01744855311190681
Position 5580: 0.016529294849772197
Position 718: 0.015585646637225064
Position 6863: 0.015328649549424173
Position 10400: 0.01515713486736349
Position 10616: 0.014721640286957209
Position 9140: 0.014518441570590956
Position 4681: 0.014197237347332851
Position 2549: 0.013940296402352776
Position 7195: 0.013345919377468948
Position 9349: 0.013340830879363023
Position 8875: 0.01327354558776377
Position 1053: 0.013063727955725682
Position 5630: 0.012749850713260341
Position 791: 0.01243992876585379
Position 5714: 0.012307845812337542
Position 785: 0.012051726142464352
Position 9272: 0.011966754437228666
Position 9663: 0.010770561043168583
Position 9146: 0.008511930700906596
Position 9509: 0.0080912469494075
Position 5289: 0.007656185583531076
Position 745: 0.007568243827270919
Position 1233: 0.007441057778946957
Position 8736: 0.006871133366326275
Position 7528: 0.00660193709835974
Position 1174: 0.006142140281166808
Position 2239: 0.005731752800924774
Position 9713: 0.005556554146465962
Position 2700: 0.00550894462879279
Position 7812: 0.005417643492584185
Position 6361: 0.005375592477611528
Position 10428: 0.0051070380163972
Position 2587: 0.0049563825794014995
Position 10307: 0.004885724627088859
Position 5852: 0.00445106823467332
Position 9456: 0.004422411390788744
Position 7744: 0.004048880505626918
Position 8235: 0.0039062337195054715
Position 10322: 0.0037875459821133588
Position 8179: 0.003485705473034935
Position 1433: 0.0034742352356906796
Position 2627: 0.0031477678905362087
Position 936: 0.0031205648942972
Position 7139: 0.003086687351254039
Position 5392: 0.0030338025113688964
Position 10997: 0.0029922283809816507
Position 6368: 0.002958682460648077
Position 6441: 0.002940564421034016
Position 5453: 0.0029264244229634025
Position 2345: 0.002720640898205584
Position 10430: 0.002705072680007529
Position 6103: 0.002702873478023
Position 4684: 0.0026988049610377762
Position 917: 0.0026417941462726557
Position 6365: 0.0025164434984911665
Position 6701: 0.002451663225226513
Position 4678: 0.0023629487055362164
Position 8516: 0.0023318381020608647
Position 10668: 0.002308288390696927
Position 761: 0.0022611967675647683
Position 9660: 0.002250959249859794
Position 3606: 0.0020487667313461495
Position 4299: 0.0020305398328064163
Position 5584: 0.002030450092335919
Position 10868: 0.001894608580032211
Position 5546: 0.0018037906759130866
Position 5923: 0.0017473119278869577
Position 7591: 0.0016950394825308124
Position 8412: 0.0016942170215020948
Position 2198: 0.0016243249915133691
Position 6197: 0.0015927635703230378
Position 8561: 0.0015581346785800147
Position 6175: 0.0014294813948720875
Position 10523: 0.001394459519771181
Position 8594: 0.0013890297983869921
Position 1320: 0.0013254601759517127
Position 8558: 0.0013053907547837505
Position 6428: 0.0011958245389135618
Position 5737: 0.0011471948539353816
Position 974: 0.0010833870714339426
Position 6311: 0.0010300301567657507
Position 9367: 0.000997849845923382
Position 6960: 0.0009873469692432471
Position 3109: 0.000981993723463457
Position 9332: 0.0009608875247248061
Position 815: 0.0009000236430564289
Position 773: 0.0008849150448509027
Position 7661: 0.0008780118046046983
Position 6289: 0.0008633664066014662
Position 6414: 0.0008462639686115732
Position 2027: 0.0008409811182120784
Position 4328: 0.0008283500560083052
Position 2218: 0.0008241728656117509
Position 3553: 0.0008043664739786768
Position 9756: 0.0007887865794348958
Position 11049: 0.0007772362912374502
Position 7767: 0.0007551673446863663
Position 9083: 0.0007502139768324707
Position 818: 0.000749580098831216
Position 8565: 0.0007316246138765173
Position 564: 0.0006879034848083999
Position 4829: 0.000683028147319732
Position 602: 0.000674173724870015
Position 5013: 0.0006225493563048574
Position 7853: 0.0005898558929727621
Position 7054: 0.0005690643984072541
Position 1304: 0.0005653029483473186
Position 7451: 0.0005543668209443376
Position 9067: 0.0005517719437881641
Position 9840: 0.0005469391471670533
Position 3419: 0.0005290174559273752
Position 156: 0.0005056685471233874
Position 2716: 0.0004999028181836792
Position 8599: 0.0004626883434655898
Position 8244: 0.0004555622496855145
Position 6831: 0.00045524170909994033
Position 7952: 0.00043299203633839127
Position 9504: 0.0004165331880285557
Position 6618: 0.0004141904515856845
Position 2398: 0.0004066156304191552
Position 5543: 0.0004064570038262931
Position 8591: 0.0003895535720351442
Position 8754: 0.00038662231364861466
Position 5548: 0.0003864835778125959
Position 5035: 0.00037099152875497957
Position 8831: 0.00035374301040272177
Position 1954: 0.00034262528443195503
Position 3372: 0.00033434316248499363
Position 10268: 0.0003273691553982298
Position 5167: 0.0003150578484887805
Position 972: 0.00031106445854839115
Position 7445: 0.0002910362115069
Position 1295: 0.0002738224951694076
Position 834: 0.00026419010219779247
Position 5933: 0.00026193433907081853
Position 513: 0.00025803460917929997
Position 1396: 0.0002472332724453759
Position 438: 0.0002453423609390357
Position 4619: 0.000238375841499173
Position 2422: 0.00020795689643990017
Position 1944: 0.00020270619566330734
Position 5331: 0.0001859002044612002
Position 920: 0.00017661390411232748
Position 6126: 0.00017444264325594227
Position 9100: 0.00016862901669223722
Position 988: 0.0001619264786504587
Position 9190: 0.000159789350730583
Position 940: 0.0001597774462447557
Position 6946: 0.00015793609219037804
Position 6570: 0.0001570402330243173
Position 1060: 0.0001542403730365615
Position 7246: 0.00015251464557348185
Position 4952: 0.00013257947930849715
Position 1082: 0.00012642932088377596
Position 5722: 0.00011577543550809678
Position 4773: 0.00011527323599489826
Position 2503: 0.0001009803199694303
Position 2252: 9.929373875533464e-05
Position 9213: 9.210708783672749e-05
Position 1203: 8.067351856256011e-05
Position 6647: 7.822458275446362e-05
Position 4550: 5.668838205555765e-05
Position 999: 5.65562795735941e-05
Position 510: 5.471695740587158e-05
Position 1087: 5.373634984966864e-05
Position 1210: 5.0911458675131263e-05
Position 4527: 4.679691481300276e-05
Position 6491: 4.2857352887412833e-05
Position 6889: 4.214387378780058e-05
Position 6583: 4.148616434819065e-05
Position 7060: 3.3932388263326674e-05
Position 6392: 3.0837168330421037e-05
Position 6799: 2.6617704194728658e-05
Position 6903: 2.5057451633127856e-05
Position 2711: 1.88735997413162e-05
Position 5780: 1.813365862295741e-05
Position 2679: 1.793203721688482e-05
Position 2060: 1.550994536928605e-05
Position 866: 1.4166874363790844e-05
Position 9249: 1.3913836780745823e-05
Position 6590: 1.2883894070877505e-05
Position 6106: 1.1854066892028397e-05
Position 1810: 1.025964782728878e-05
Position 1854: 9.781412695274703e-06
Position 2255: 9.50964181659934e-06
Position 1600: 9.348607080210247e-06
Position 955: 8.600602072741159e-06
Position 6403: 8.53254575363604e-06
Position 2291: 8.254979229237792e-06
Position 828: 8.054768926987518e-06
Position 534: 7.508830252711646e-06
Position 2461: 6.907844128144893e-06
Position 2401: 6.882435401393873e-06
Position 386: 6.841264692616703e-06
Position 5752: 6.826976558092977e-06
Position 942: 6.63090379186441e-06
Position 6217: 6.172092335339906e-06
Position 2446: 5.915173039297081e-06
Position 1351: 5.822066553796343e-06
Position 2307: 5.655522491556457e-06
Position 6203: 5.383091995691069e-06
Position 516: 5.1791129008958075e-06
Position 5989: 4.189978818115558e-06
Position 1461: 2.6798172590819388e-06
Position 2171: 2.353251114552603e-06
Position 1873: 2.3438919858054514e-06
Position 2272: 1.6236161040855327e-06
Position 492: 1.620703013345223e-06
Position 376: 1.6107333146737887e-06
Position 2168: 1.4380741440099114e-06
Position 548: 1.3539893993585936e-06
Position 541: 1.3087270195493861e-06
Position 1529: 1.2249973335124438e-06
Position 126: 1.1837084941018541e-06
Position 839: 1.0651807716557456e-06
Position 454: 9.570489392266384e-07
Position 1603: 9.477090622640602e-07
Position 536: 9.433751990289835e-07
Position 1559: 9.292927014050228e-07
Position 1648: 9.216911160706099e-07
Position 476: 7.545853656397449e-07
Position 6054: 6.909180088085378e-07
Position 1534: 5.176238935128204e-07
Position 545: 3.8636770982298514e-07
Position 2439: 3.5310003857482693e-07
Position 2284: 3.3025951126974454e-07
Position 2110: 2.5945461862960566e-07
Position 3132: 2.41921952671409e-07
Position 255: 1.5753266128824182e-07
Position 1116: 1.1476836724615579e-07
Position 1109: 1.1256766082365481e-07
Position 852: 9.30567514763214e-08
Position 6459: 6.791941038616475e-08
Position 882: 4.566676237613241e-08
Position 1095: 2.294137865689645e-08
Position 1100: 2.250755046066396e-08
Position 4476: 1.6033005878846982e-08
Position 267: 3.4030149179033596e-09
Position 1132: 1.0690537904757257e-09
Position 876: 1.0188372401455237e-09
Position 369: 2.787657719310324e-10
Position 1412: 1.0631462444737864e-10
Position 1144: 2.679948835014668e-11
Position 283: 8.943717103225868e-12
Position 300: 7.906246470614714e-12
Position 332: 7.438821359551468e-12
Position 351: 7.280297247613e-13
Position 318: 1.3104230751087625e-13
Position 320: 7.843789197202604e-14
