Gene = Tmco1
Position 1270: 7.340805407940735e-06
Position 490: 7.130247903057339e-06
Position 1336: 6.7300168806073076e-06
Position 13180: 6.54930323816664e-06
Position 16627: 6.152770374468677e-06
Position 2125: 6.125690139621132e-06
Position 10224: 5.094044931042493e-06
Position 1044: 4.907007123238711e-06
Position 1893: 4.894582438763184e-06
Position 1074: 4.877451786300388e-06
Position 1607: 4.729393806823044e-06
Position 2442: 4.496836086915415e-06
Position 18400: 4.3988120099851e-06
Position 395: 4.028626685073075e-06
Position 1585: 3.2366845633954884e-06
Position 1569: 2.8347463798596524e-06
Position 124: 2.683610735580509e-06
Position 1424: 2.6136317863799063e-06
Position 1294: 2.3043183420229613e-06
Position 1169: 2.0929360926049136e-06
Position 328: 1.7927748075094317e-06
Position 1448: 1.6751618177469288e-06
Position 3491: 1.5871858263740593e-06
Position 968: 1.4386829856432107e-06
Position 603: 1.3816225993585551e-06
Position 1145: 1.1724882963023536e-06
Position 321: 1.147862513407496e-06
Position 1078: 1.1193943224109374e-06
Position 713: 4.568395866838278e-07
Position 821: 4.497152938770828e-07
Position 1983: 3.4546662000535256e-07
Position 2068: 3.252115519785162e-07
Position 2294: 3.178367708323289e-07
Position 826: 3.1151176362175453e-07
Position 2663: 2.893995063420139e-07
Position 3475: 2.720995658135857e-07
Position 316: 1.737322092522429e-07
Position 981: 4.3329026635861544e-08
Position 18204: 3.892734981662257e-08
Position 1019: 3.831052860422387e-08
Position 2313: 3.5213297288268735e-08
Position 984: 3.5132673104142085e-08
Position 2341: 3.22757046689475e-08
Position 997: 1.0164591138599211e-08
Position 828: 9.403001281973798e-09
Position 970: 8.923808505151732e-09
Position 1256: 5.423607199481515e-09
Position 1622: 4.926027161549537e-09
Position 2503: 9.424242478524425e-10
Position 1187: 7.606523637368937e-10
Position 130: 5.780302711238971e-10
Position 134: 3.5825627383115116e-10
Position 152: 2.978038308373069e-10
Position 1076: 2.6477585378899133e-10
Position 150: 2.469030285986146e-10
Position 1277: 1.3915047440497683e-10
Position 1010: 1.820016555063581e-11
