Gene = Mlip
Position 298: 8.459319713527288e-06
Position 945: 7.754324207394134e-06
Position 919: 6.4998232153559385e-06
Position 911: 5.524656674962068e-06
Position 1160: 5.179271593333259e-06
Position 1030: 5.139977249661737e-06
Position 2286: 4.330130042216262e-06
Position 1191: 4.168209480322843e-06
Position 159: 4.056988421446987e-06
Position 245: 4.05634880461549e-06
Position 418: 3.6625959374681228e-06
Position 628: 3.6353489121730274e-06
Position 1374: 3.2839950839850475e-06
Position 176: 2.8465511896325823e-06
Position 1355: 2.4196879054584976e-06
Position 226: 2.222035361837518e-06
Position 165: 1.5981480693271518e-06
Position 442: 1.367205496752473e-06
Position 6869: 1.2110402366419957e-06
Position 279: 1.1570678330877128e-06
Position 1286: 9.078794049015546e-07
Position 12687: 6.840668785586891e-07
Position 1720: 6.058395302592873e-07
Position 437: 2.492003288403192e-07
Position 1763: 2.2202061203398362e-07
Position 1880: 1.2298681635632988e-07
Position 460: 9.199868123122871e-08
Position 445: 7.805894297903086e-08
Position 1659: 5.57710984738806e-08
Position 1615: 3.532639032088965e-08
Position 1593: 3.2339057967531025e-08
Position 113: 2.5367435599697978e-08
Position 510: 6.075753666901182e-10
Position 133: 2.782490728709176e-10
Position 125: 2.549545778288149e-10
Position 507: 1.25092136008224e-10
Position 540: 1.138809395391947e-10
Position 82: 7.070142752277303e-11
Position 88: 1.69133731456793e-11
Position 517: 8.896741262363898e-12
Position 93: 6.172188887151329e-12
Position 528: 2.0951753639159516e-12
Position 90: 1.843084194448832e-13
