Gene = Alkbh2
Position 1629: 9.358238814458086e-07
Position 3215: 6.98314049182036e-07
Position 487: 6.335917664726768e-07
Position 110: 5.687521566905398e-07
Position 467: 5.450166821691052e-07
Position 2686: 5.122767589266351e-07
Position 1395: 5.040823097357184e-07
Position 2939: 4.96872445623484e-07
Position 498: 3.6292324734206615e-07
Position 1453: 3.1416164341661075e-07
Position 1795: 2.9482604806614307e-07
Position 88: 2.709485786443859e-07
Position 361: 2.0440330740241237e-07
Position 357: 1.9794831756049073e-07
Position 2884: 9.685152591078152e-08
Position 374: 7.605717559621777e-08
Position 460: 3.88298198939843e-08
Position 420: 2.4901067567742058e-08
Position 3089: 1.753860911184496e-08
Position 148: 1.679713717486127e-08
Position 573: 9.549161689825968e-09
Position 368: 9.232734137873643e-09
Position 66: 5.796655898896529e-09
Position 115: 3.417020617669779e-09
Position 643: 2.7462037483258735e-09
Position 647: 2.055830527236073e-09
Position 379: 1.7545395454815388e-09
Position 117: 1.5663908770009312e-09
Position 670: 1.5421595718864461e-09
Position 674: 1.181608582749654e-09
Position 677: 3.497044627801428e-10
