Gene = Lrpap1
Position 8079: 0.0488684612579016
Position 6500: 0.048141257718605515
Position 13116: 0.04244007134031532
Position 11795: 0.0415760196928516
Position 2942: 0.04025204200579014
Position 2506: 0.039297411728732606
Position 10200: 0.03567698842334811
Position 7236: 0.03448883243732065
Position 9511: 0.03436635887428624
Position 13730: 0.03327560371015744
Position 2134: 0.029212768516623376
Position 431: 0.028676645086564707
Position 6934: 0.026812101630656678
Position 12097: 0.0252245327449467
Position 13320: 0.024318014528991187
Position 13977: 0.021072321341921278
Position 10173: 0.020556209888790106
Position 10249: 0.01938488626093801
Position 9654: 0.019107701193804432
Position 11660: 0.01793653298637282
Position 7038: 0.017721851882728273
Position 10742: 0.01649382638059788
Position 9430: 0.014331554127231956
Position 1940: 0.014233685731799929
Position 6761: 0.013916623416283467
Position 12622: 0.013607537668578957
Position 10494: 0.013407746862097813
Position 13043: 0.013193730679783418
Position 2251: 0.012708985500331452
Position 3587: 0.012289614452530018
Position 9661: 0.010998919375956262
Position 520: 0.010903625398921184
Position 2152: 0.010413270562645982
Position 11007: 0.01029592948968754
Position 7200: 0.009906787696931988
Position 12817: 0.00983602326204952
Position 1381: 0.009793713153889312
Position 3143: 0.009363710185327863
Position 10233: 0.00892934532961956
Position 5346: 0.008723054254313753
Position 12203: 0.008404459758132735
Position 2984: 0.00810759495560067
Position 3110: 0.008053535095468368
Position 2460: 0.007720782562767495
Position 1539: 0.007697885166983197
Position 1461: 0.00734374025132208
Position 7746: 0.006589610538436361
Position 161: 0.0064529281231607664
Position 565: 0.0064438046781917745
Position 12411: 0.006356277508941067
Position 2900: 0.006274093565984213
Position 10793: 0.006101131142312444
Position 1698: 0.005817493957681621
Position 9376: 0.005240478668546261
Position 2948: 0.005058815011584179
Position 12626: 0.004474091211663074
Position 3274: 0.004417660882549797
Position 10205: 0.004168272434988027
Position 7518: 0.004158763249556308
Position 10086: 0.004092102454057897
Position 10294: 0.0040805133587172625
Position 8905: 0.003997281278133162
Position 471: 0.0037698027886581926
Position 8098: 0.003728020711516855
Position 13583: 0.0037206245993361762
Position 10014: 0.0036215115141319224
Position 10050: 0.0035667586298750243
Position 4964: 0.00353264255366814
Position 6257: 0.0033208468768731038
Position 9386: 0.003196223394687902
Position 10575: 0.003018923790848208
Position 7797: 0.0029865966987415774
Position 3636: 0.002859532201821305
Position 6190: 0.0028165410639982057
Position 10633: 0.0027003612826572423
Position 8415: 0.0026880436388174167
Position 10984: 0.0026540039681518033
Position 2680: 0.002594645555009805
Position 413: 0.0024940140698579377
Position 7100: 0.00248866434836073
Position 12060: 0.00248862743534121
Position 11942: 0.0023325566140816744
Position 501: 0.002263273900024709
Position 7498: 0.0022517053293929566
Position 3120: 0.002177253184005021
Position 3031: 0.0020618723445495024
Position 6797: 0.0019995860633077334
Position 5136: 0.001959069297097277
Position 11122: 0.0019389387828517108
Position 1121: 0.0018694118636347168
Position 529: 0.0018563025417253386
Position 2734: 0.001828624026384404
Position 13009: 0.0018009871185065299
Position 2175: 0.0017788760255950417
Position 11089: 0.0017400530584256797
Position 699: 0.0017109437156361345
Position 7751: 0.001680940194054766
Position 1465: 0.001678054377234561
Position 3163: 0.0016148489859714272
Position 2400: 0.0015625025546979093
Position 10468: 0.001481602860623418
Position 13484: 0.0014635836461132706
Position 4900: 0.0014625822788504053
Position 4131: 0.0014478300341143253
Position 7463: 0.0014278871016408744
Position 2621: 0.00139509879083577
Position 2658: 0.0013881009573966019
Position 5960: 0.0013545259285824387
Position 6198: 0.001308276368059383
Position 12334: 0.0012871436563958467
Position 9690: 0.0012636724170717226
Position 1562: 0.0012501330198101742
Position 12945: 0.0012357766944583327
Position 9218: 0.0012260647386300773
Position 1274: 0.0012259892488433205
Position 10600: 0.0011536288163383076
Position 1858: 0.0011490990236023015
Position 7169: 0.0011298326200057263
Position 6531: 0.0011112050624637396
Position 1300: 0.0010473836922199027
Position 6959: 0.0010004514560660695
Position 2262: 0.0009931195823538936
Position 8123: 0.00097826083751733
Position 7351: 0.0009160837316138691
Position 657: 0.0009025960719771914
Position 12522: 0.0008911248407299105
Position 6522: 0.000882362198912317
Position 10252: 0.0008666804925005127
Position 13191: 0.000858871549232742
Position 12337: 0.0008578147201775802
Position 1565: 0.0008240673064818497
Position 2096: 0.0008190775230681737
Position 9709: 0.0008117686926765665
Position 9393: 0.0007955841416299785
Position 3511: 0.0007871360566030105
Position 589: 0.0007870512132598288
Position 7759: 0.0007850607659226273
Position 4622: 0.0007590939618150782
Position 12310: 0.0007384748106930627
Position 1596: 0.000728700693719306
Position 1198: 0.0007242359256056779
Position 6419: 0.0007151254168895276
Position 2523: 0.0006897723772825676
Position 6360: 0.0006653755839189583
Position 8452: 0.0006564330934372832
Position 3055: 0.0006391949019226453
Position 9462: 0.0006327284097297648
Position 6794: 0.0006322389208752986
Position 1297: 0.0005791196445572749
Position 8140: 0.0005729594341036732
Position 2665: 0.0005729499667549482
Position 4882: 0.0005632671168304698
Position 10454: 0.0005430047491654558
Position 6294: 0.0005199337246640492
Position 11217: 0.0004470450422069471
Position 2291: 0.0004188654897950529
Position 2172: 0.00041772513960551294
Position 10258: 0.00041739037062904114
Position 1944: 0.0004048231356335453
Position 7922: 0.0003954444505666238
Position 9045: 0.00039003769498095753
Position 10478: 0.0003896841243008954
Position 9554: 0.00038956489554697584
Position 6392: 0.0003738666012478159
Position 2116: 0.00037098551666791136
Position 2099: 0.00036909268639903083
Position 8654: 0.0003488504130148622
Position 12970: 0.00034880534636104937
Position 6726: 0.0003429248735988316
Position 7780: 0.00033421256118120363
Position 8591: 0.00030761709079777424
Position 8925: 0.00029078472454246063
Position 1268: 0.00028813941515939517
Position 3072: 0.0002853212259753834
Position 8616: 0.0002832725658351684
Position 1890: 0.0002823918433888564
Position 7973: 0.00027414868184156237
Position 1202: 0.0002699682552890027
Position 7412: 0.0002672157135421157
Position 2695: 0.0002643546962476704
Position 603: 0.00026040978333454634
Position 1389: 0.00023902608804776543
Position 9160: 0.00023823644985712837
Position 1279: 0.00023369072416950046
Position 9639: 0.00023332717466421768
Position 168: 0.00022585460200577712
Position 9359: 0.00021510143760536962
Position 1014: 0.00021098312460249757
Position 461: 0.00021066140783490328
Position 9291: 0.0002026392456173576
Position 171: 0.000201309662435784
Position 1843: 0.00018830656403657283
Position 7408: 0.0001839483332043314
Position 9951: 0.00016530021229239884
Position 1367: 0.00016380338800639174
Position 2603: 0.00015991438860116217
Position 6939: 0.00014318478690393538
Position 2718: 0.00013646408575221277
Position 8553: 0.0001323633171680018
Position 540: 0.00012932554913345397
Position 6329: 0.00012361159124360036
Position 1437: 0.00011502496344798445
Position 9751: 0.00011496983365436463
Position 11243: 0.00011070840295182876
Position 8393: 0.00011039571081253409
Position 5932: 0.00010480216046000251
Position 1974: 0.00010005559420225191
Position 1319: 9.914113368639353e-05
Position 944: 9.492536495796708e-05
Position 480: 8.215921443417458e-05
Position 7944: 8.197968700715571e-05
Position 1766: 7.95266663055714e-05
Position 993: 7.803788652476962e-05
Position 2905: 7.734411823839264e-05
Position 8330: 7.358235926947653e-05
Position 7308: 7.070693519571675e-05
Position 2204: 7.053645276713718e-05
Position 8850: 6.28921538152233e-05
Position 463: 6.0338508412413376e-05
Position 8759: 5.748330183815916e-05
Position 6949: 5.62468194623046e-05
Position 982: 5.574416192760413e-05
Position 2405: 5.490057879220357e-05
Position 8982: 5.072141113580204e-05
Position 614: 4.5613683574520785e-05
Position 1332: 4.115446650461201e-05
Position 1492: 4.106725986513781e-05
Position 126: 3.7624193026899326e-05
Position 8642: 3.7439676378113564e-05
Position 1495: 3.484853287145131e-05
Position 1354: 3.3497399490591155e-05
Position 8358: 2.958056928677076e-05
Position 1252: 2.8641144228595517e-05
Position 1485: 2.6472626037364072e-05
Position 1305: 2.5214459504344906e-05
Position 727: 2.49369878899119e-05
Position 9772: 2.3753067903722715e-05
Position 1228: 2.1521436606361585e-05
Position 1185: 1.8270978083529404e-05
Position 2057: 1.7743648409875572e-05
Position 1180: 1.75666786373933e-05
Position 185: 1.659242086571354e-05
Position 1137: 1.621405889463496e-05
Position 745: 1.5817883007646847e-05
Position 368: 1.5024594640430665e-05
Position 1660: 1.3885147690872509e-05
Position 1230: 1.3879306098400266e-05
Position 1576: 1.2842825590057832e-05
Position 206: 1.263142122532988e-05
Position 1038: 1.2582854338223485e-05
Position 1214: 1.2495843685893507e-05
Position 1334: 1.047315177970616e-05
Position 722: 9.903224476342716e-06
Position 6996: 9.502002940795209e-06
Position 6767: 8.952637333826231e-06
Position 1218: 8.463424764609354e-06
Position 200: 8.458770193443888e-06
Position 898: 8.336464136331554e-06
Position 666: 6.6408478704377265e-06
Position 2211: 6.075949109155699e-06
Position 8036: 6.057581695427817e-06
Position 1095: 5.8340655479508e-06
Position 2265: 5.529343894602367e-06
Position 1046: 5.196883948802678e-06
Position 1068: 4.373353341572372e-06
Position 1023: 4.274591255807257e-06
Position 1156: 4.224093646510615e-06
Position 7381: 4.005506915064359e-06
Position 546: 3.838972370666872e-06
Position 9248: 3.825596400887009e-06
Position 620: 3.7452150993523415e-06
Position 951: 3.7062848485761663e-06
Position 1743: 3.1097044270079097e-06
Position 1364: 2.918833387952912e-06
Position 353: 2.614889125339796e-06
Position 814: 2.5248760837319783e-06
Position 1507: 2.3629592406360443e-06
Position 1016: 2.313737892508991e-06
Position 366: 2.2745181328789213e-06
Position 819: 2.2370846951121554e-06
Position 605: 1.9457498286244257e-06
Position 326: 1.6882641084052788e-06
Position 212: 1.3147243345965586e-06
Position 350: 1.1806820205983678e-06
Position 2534: 1.1669204992939998e-06
Position 1341: 9.469713270740603e-07
Position 1163: 6.057531994848276e-07
Position 785: 5.817995500038528e-07
Position 624: 5.470704730829582e-07
Position 197: 4.961919945659588e-07
Position 195: 4.52901239182975e-07
Position 1152: 4.309405436646317e-07
Position 1259: 4.285080018284254e-07
Position 230: 3.7894947538918844e-07
Position 788: 3.7643008497127106e-07
Position 8342: 3.7157926978669804e-07
Position 224: 3.7091238960704566e-07
Position 853: 3.665974087970467e-07
Position 626: 3.5201524242178847e-07
Position 8301: 3.422613848142058e-07
Position 8294: 3.4129324724074273e-07
Position 957: 3.118526661469966e-07
Position 748: 2.887433418704764e-07
Position 631: 2.1631258090108646e-07
Position 754: 2.1343500495544477e-07
Position 1241: 1.9824068945143065e-07
Position 738: 1.8835862224398128e-07
Position 8513: 1.8306895398290725e-07
Position 345: 1.7433835257118456e-07
Position 8699: 9.24034674079707e-08
Position 10057: 8.169967573583992e-08
Position 8429: 6.987262103626492e-08
Position 1207: 6.813529481144605e-08
Position 1470: 6.380984664695527e-08
Position 1150: 5.2045381311695564e-08
Position 8426: 4.214398660637129e-08
Position 8458: 2.8458278514563484e-08
Position 8375: 1.2921102642147567e-08
Position 8367: 1.0251204390175572e-08
Position 1243: 5.021779646908531e-09
Position 796: 3.933161767032075e-09
Position 242: 1.2930513296668023e-09
Position 1672: 8.464477606169085e-10
Position 257: 4.854317318117684e-10
Position 284: 4.841842698678509e-10
Position 266: 3.823808460131837e-10
Position 94: 2.8878975991364856e-10
Position 301: 2.47810332481778e-10
Position 239: 2.0547557425646093e-10
Position 278: 8.992095104489251e-11
Position 348: 7.914661540727712e-11
Position 254: 5.697772523178324e-11
Position 305: 4.7997928981841494e-11
Position 340: 2.6976618514577032e-11
Position 90: 5.3350257646811365e-12
Position 92: 2.5263365028383716e-12
Position 766: 2.3889248747881197e-12
Position 275: 1.3993136407663118e-12
Position 292: 6.612361873814619e-13
Position 1062: 2.5027943675347323e-13
