Gene = 2010109A12Rik
Position 2620: 0.0014931612037204468
Position 5103: 0.0014786738116826289
Position 4148: 0.0014667809154568193
Position 387: 0.001352228232127245
Position 5167: 0.0012696420560598923
Position 2511: 0.0011994358100640213
Position 3324: 0.001063977310231882
Position 6014: 0.0010086075584735982
Position 5132: 0.0009822714765782986
Position 1671: 0.0009473707354174887
Position 3944: 0.000858792863578731
Position 3465: 0.0008345924481052107
Position 2454: 0.0008257449625010489
Position 2423: 0.0008252488631877412
Position 1233: 0.0008071347288658755
Position 738: 0.000803518196699832
Position 2406: 0.0007822212577752147
Position 1931: 0.0007505078746366616
Position 957: 0.000735957774926044
Position 1273: 0.0007346873807248289
Position 4757: 0.0006833347248674229
Position 4298: 0.0006721624238932707
Position 2274: 0.0006478461571221667
Position 1587: 0.000586415040043663
Position 1819: 0.0005744265142181149
Position 3737: 0.0005115609954422305
Position 2166: 0.000504093370071225
Position 407: 0.0004927403337102981
Position 4491: 0.00047960300435217915
Position 5454: 0.000456161211345892
Position 1951: 0.0004311776711203683
Position 6048: 0.00041150721731329255
Position 4907: 0.00041023680251414674
Position 6067: 0.0003932239805123693
Position 846: 0.00038601671191046676
Position 3302: 0.00035401988912327583
Position 650: 0.00034578008362969
Position 3361: 0.0003159052589635539
Position 1162: 0.0002950658941267318
Position 5747: 0.0002895058732797095
Position 472: 0.0002878160350016337
Position 5523: 0.0002776697398923831
Position 6158: 0.0002767149866292727
Position 967: 0.000273862306494422
Position 1278: 0.00025909337285937945
Position 4539: 0.0002588407531400248
Position 1008: 0.0002518561663933812
Position 601: 0.0002421194465953178
Position 2326: 0.00023245369101574683
Position 1083: 0.00022810247496672485
Position 389: 0.0002185353629427505
Position 2206: 0.0002038250330577715
Position 3667: 0.00019861138611500462
Position 5309: 0.00017229273019771346
Position 5755: 0.00016215248476831782
Position 2003: 0.0001556314971516752
Position 5690: 0.00015453680528605319
Position 3021: 0.00015341629227020754
Position 2890: 0.00015274569140656465
Position 4243: 0.0001497316447573407
Position 893: 0.0001433988787180635
Position 5150: 0.00013471706075954024
Position 3299: 0.00012670035078385887
Position 1928: 0.00011999251690539484
Position 839: 0.00011909026676025988
Position 1197: 0.0001015725083242459
Position 4163: 9.164701646387964e-05
Position 2485: 8.154505217865768e-05
Position 1471: 6.616810918571859e-05
Position 4024: 6.27666610517088e-05
Position 2083: 6.069747973600688e-05
Position 1859: 5.967681064766744e-05
Position 4183: 5.956906871204878e-05
Position 2667: 5.3626602939823555e-05
Position 592: 5.000023343719353e-05
Position 2059: 4.95945881375822e-05
Position 3194: 4.903556198387082e-05
Position 2818: 4.775108811479918e-05
Position 1130: 4.762030930316428e-05
Position 1340: 4.600551023218575e-05
Position 268: 4.3149571698275034e-05
Position 780: 3.8639238086778036e-05
Position 336: 3.665673064982469e-05
Position 1170: 3.277248751473394e-05
Position 270: 2.917615702153773e-05
Position 1805: 2.6021061271420697e-05
Position 993: 2.4495343359324112e-05
Position 1795: 2.3110688763697024e-05
Position 1770: 2.2804476345581046e-05
Position 1765: 2.1805695368591462e-05
Position 688: 1.741018361392956e-05
Position 1346: 1.726656960401414e-05
Position 397: 1.6912533790077874e-05
Position 1304: 1.6238633278357352e-05
Position 979: 1.4470792182408091e-05
Position 1967: 1.4098339209685485e-05
Position 1023: 1.0827140150789057e-05
Position 339: 1.0000070778359758e-05
Position 1293: 9.011319696568942e-06
Position 1238: 8.981277066181046e-06
Position 1969: 8.83304941271008e-06
Position 585: 8.611817345662749e-06
Position 1954: 8.604845619169183e-06
Position 2095: 8.093382602272423e-06
Position 1430: 7.968412692378432e-06
Position 1589: 7.842339710597835e-06
Position 577: 7.725996765028077e-06
Position 1396: 7.43208524227542e-06
Position 1330: 5.824615748780407e-06
Position 295: 4.9821936783115485e-06
Position 1776: 4.5170691433806014e-06
Position 1389: 4.4634435278080994e-06
Position 1372: 3.2647847965922463e-06
Position 2220: 3.2610097158256915e-06
Position 1753: 3.116433388307428e-06
Position 332: 3.040731920438768e-06
Position 1866: 2.267084163063471e-06
Position 1447: 2.1687822798986504e-06
Position 1206: 1.7236268161032717e-06
Position 570: 1.4535338141295717e-06
Position 279: 6.599490014136909e-07
Position 284: 6.410052729942964e-07
Position 1976: 5.188302754933878e-07
Position 528: 3.813335139288206e-07
Position 716: 3.1542497431699794e-07
Position 1209: 2.6650763973608336e-07
Position 1203: 2.643897619185091e-07
Position 350: 2.155752155219604e-07
Position 1219: 1.720339623341416e-07
Position 1212: 1.430086986141474e-07
Position 532: 1.382757874981888e-07
Position 457: 1.3258828295103966e-07
Position 898: 1.1261257588832167e-07
Position 103: 3.803942573782845e-08
Position 2243: 3.391982703089102e-08
Position 369: 1.4429363403306929e-08
Position 304: 9.906790251008557e-09
Position 355: 9.423356060226776e-09
Position 287: 8.120711993536794e-09
Position 344: 7.491982907288295e-09
Position 1066: 4.738992418805068e-09
Position 239: 4.068048328226493e-09
Position 1402: 3.1450506561036845e-09
Position 306: 2.7544325036222888e-09
Position 1437: 2.468134696802755e-09
Position 195: 6.850276779569635e-10
Position 119: 5.984000370264633e-10
Position 200: 2.558682676276158e-10
Position 205: 2.1738972270111422e-10
Position 106: 1.9845303640496345e-10
Position 175: 1.0192197958847585e-10
Position 197: 7.390125388086198e-11
Position 108: 4.5755711176334464e-11
Position 147: 4.46849124127047e-11
Position 133: 3.345526422372968e-11
Position 169: 2.143718782492255e-11
Position 124: 1.98953499961434e-12
Position 74: 1.0740232984068822e-12
