Gene = Tpbg
Position 548: 2.9553566401876057e-05
Position 780: 2.2059932737210453e-05
Position 1065: 2.0477477823916533e-05
Position 492: 1.97129151353261e-05
Position 162: 1.8679314786580678e-05
Position 487: 1.7507286911333962e-05
Position 1781: 1.2483534406918344e-05
Position 876: 1.2047974504649629e-05
Position 1456: 1.142100677074907e-05
Position 848: 8.915374415177207e-06
Position 1356: 8.770707537942834e-06
Position 1311: 8.598027009780944e-06
Position 489: 8.52987334741647e-06
Position 1072: 8.486825806932576e-06
Position 521: 7.879689672101414e-06
Position 1112: 7.043756688791083e-06
Position 1976: 5.15703263545803e-06
Position 1048: 4.057735558838896e-06
Position 165: 3.510021161922083e-06
Position 1068: 2.9555767598268128e-06
Position 181: 2.909444092824173e-06
Position 168: 2.6377598657414e-06
Position 1162: 1.9179731076484076e-06
Position 268: 1.4536947589286067e-06
Position 2130: 1.4272738221326631e-06
Position 626: 1.3819989681332204e-06
Position 393: 1.351301426917645e-06
Position 1319: 9.72405299431058e-07
Position 601: 9.41551460178292e-07
Position 1158: 6.555305488553155e-07
Position 1350: 6.506166746037544e-07
Position 192: 5.13886071499583e-07
Position 99: 4.0085754957238326e-07
Position 1353: 2.708774366034036e-07
Position 183: 1.7601477188304224e-07
Position 247: 1.5551345007103842e-07
Position 580: 1.0350345847224767e-07
Position 653: 5.910477414596655e-08
Position 801: 4.417971656111428e-08
Position 616: 4.312179648155636e-08
Position 575: 4.156802507193829e-08
Position 808: 3.918319674869727e-08
Position 583: 2.430457723717809e-08
Position 798: 3.5648835047783735e-09
Position 259: 2.714626759101326e-09
Position 271: 1.1737237148704044e-09
Position 657: 1.1222697745428312e-09
Position 878: 8.572691596985791e-10
