Gene = Gclc
Position 1846: 0.000360360911595153
Position 1106: 0.00034922846995981204
Position 37285: 0.00034727304171430876
Position 37524: 0.00033300551633483116
Position 32331: 0.00032964688794171165
Position 2498: 0.00031419690111729774
Position 618: 0.00031173121836276324
Position 2775: 0.0003023463065663676
Position 27665: 0.000284312917772614
Position 3078: 0.00026217359148703935
Position 689: 0.00023806199836676195
Position 1410: 0.00023552984894367325
Position 1539: 0.00023224386362235275
Position 831: 0.00022372932609054713
Position 597: 0.0002211538505671452
Position 26825: 0.00022008812499401027
Position 37844: 0.00021468810610022018
Position 2175: 0.00021454842743015795
Position 3722: 0.00020637383173949315
Position 654: 0.00020566887216093123
Position 874: 0.0002024597885487094
Position 3149: 0.00019572712214268795
Position 983: 0.00018269555842907644
Position 32204: 0.00018152068382233392
Position 4185: 0.00018030206257811264
Position 670: 0.00018001168243086705
Position 564: 0.00017830836739847377
Position 33144: 0.0001637966249929398
Position 2711: 0.00016378025573519925
Position 1879: 0.00015777208087791754
Position 2520: 0.00015722188595732224
Position 37676: 0.00015629499953889086
Position 1930: 0.00014627480555365704
Position 1790: 0.00011814124749118878
Position 3511: 0.00011800057044852936
Position 2528: 0.0001163027946458433
Position 29086: 0.00011222796621672988
Position 2754: 0.00011130169640728875
Position 2524: 0.00010661914247280533
Position 1365: 0.00010598424323368681
Position 2005: 9.776951984977135e-05
Position 38125: 9.358484510521614e-05
Position 4441: 8.781941758598964e-05
Position 38527: 8.143500098381204e-05
Position 1994: 8.110508037196725e-05
Position 1897: 7.870160385254641e-05
Position 6580: 7.219824765679712e-05
Position 5378: 7.180913405227185e-05
Position 37849: 7.132820678396942e-05
Position 1672: 7.002581974907185e-05
Position 38311: 6.63588910878938e-05
Position 2994: 5.848910393562485e-05
Position 4317: 5.768425323767048e-05
Position 584: 5.666139860420601e-05
Position 985: 5.4728777908992215e-05
Position 4502: 5.1970729965190025e-05
Position 32571: 5.191808847777303e-05
Position 515: 4.9055907201347116e-05
Position 286: 4.672314145270777e-05
Position 1035: 4.545050216362438e-05
Position 32560: 4.4148191467168e-05
Position 1675: 4.3536913630222635e-05
Position 2937: 4.2489935461574826e-05
Position 1261: 4.205785929354199e-05
Position 33156: 3.9348895582507165e-05
Position 361: 3.8206950673581544e-05
Position 616: 3.602330107478211e-05
Position 987: 3.487624336138862e-05
Position 589: 3.379786366391323e-05
Position 32214: 3.3537210399275673e-05
Position 32349: 3.248378698871108e-05
Position 1740: 3.24083979924685e-05
Position 37289: 3.1948433832241025e-05
Position 82: 2.974198455181986e-05
Position 383: 2.8915145411622383e-05
Position 735: 2.7739138413308785e-05
Position 2466: 2.5395883326592132e-05
Position 795: 2.5353025998105178e-05
Position 37333: 2.3475863394140435e-05
Position 121: 2.1404052743460668e-05
Position 37749: 2.0043910578690362e-05
Position 2748: 1.691227632319993e-05
Position 1210: 1.5184368986536793e-05
Position 167: 1.3561281901434937e-05
Position 37367: 1.2270906651323545e-05
Position 1568: 1.0677750304705411e-05
Position 1651: 1.0292422475578942e-05
Position 443: 9.595276068168626e-06
Position 751: 9.342194407944549e-06
Position 37409: 8.420943286250633e-06
Position 1656: 7.745328673638584e-06
Position 1206: 6.4191118787040455e-06
Position 32715: 6.321241398415908e-06
Position 32341: 5.889886768990883e-06
Position 32479: 5.612983941537224e-06
Position 1374: 4.908675129604329e-06
Position 1612: 4.0937767360151636e-06
Position 672: 8.406265244720936e-07
Position 1369: 8.365714012661497e-07
Position 562: 5.826783956415322e-07
Position 25: 5.281409339733683e-07
Position 1358: 4.7661004742766084e-07
Position 1197: 3.8860487728902335e-07
Position 1158: 3.518148092776855e-07
Position 1073: 3.334131158445597e-07
Position 41: 1.730283805365859e-07
Position 59: 1.7227128542037369e-07
Position 1124: 1.497502800950983e-07
Position 1110: 1.1762228241190336e-07
Position 25380: 6.884806218010165e-08
Position 23: 6.601994561363177e-08
Position 1390: 5.8516457761844246e-08
Position 37922: 4.3507100782289996e-08
Position 38282: 6.96768670623011e-09
Position 32397: 4.789695854063108e-09
Position 941: 4.306479116360062e-09
Position 901: 3.5011484953580808e-09
Position 1095: 3.2571253231141656e-09
Position 1142: 3.1132700113376398e-09
Position 38165: 2.851165634637262e-09
Position 798: 1.221483325393364e-09
Position 917: 9.599275387987212e-10
Position 1150: 4.985329516252322e-10
Position 1052: 4.884174148039069e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 37344: 0.9777921474431477
Position 20543: 0.9764286873419064
Position 26548: 0.9409712622955161
Position 37179: 0.9056446994524604
Position 33271: 0.8911935541247545
Position 31214: 0.8858611273458827
Position 30798: 0.8085125395560023
Position 24986: 0.7873483105242287
Position 32741: 0.786355237128464
Position 21590: 0.779963161078189
Position 11631: 0.7763489318832324
Position 37517: 0.7685680799422447
Position 26734: 0.603036225407537
Position 9546: 0.5925300090565359
Position 32227: 0.5721083410112969
Position 38504: 0.5522715126940573
Position 2662: 0.4886701348495415
Position 33652: 0.44661208575104416
Position 12773: 0.40929880079519304
Position 39173: 0.4018907400504604
Position 8688: 0.368614010901281
Position 32175: 0.36812184520131885
Position 26698: 0.36068558054956834
Position 9848: 0.28292374210641896
Position 1746: 0.2551367813602839
Position 13367: 0.229375680394594
Position 32500: 0.2289807596347188
Position 4131: 0.22607405984394696
Position 38756: 0.22448653258480533
Position 30312: 0.155017807760447
Position 13405: 0.14103426165677482
Position 31841: 0.11970304434119648
Position 4678: 0.11639660499415064
Position 33484: 0.11374726474196403
Position 18571: 0.10222531611891482
Position 1780: 0.09669168239327522
Position 24877: 0.09009608641490706
Position 8672: 0.0893194130068054
Position 29627: 0.08261103380971925
Position 1648: 0.08213624018547754
Position 25824: 0.08124376998188457
Position 32531: 0.07550475261961535
Position 28039: 0.07366584602229394
Position 39728: 0.07338555252704575
Position 2108: 0.07225471606527402
Position 31033: 0.06409292590781338
Position 6810: 0.06378307751931103
Position 39481: 0.0623334229230448
Position 21552: 0.06208548537831432
Position 29686: 0.05957949721485028
Position 33431: 0.05381414116161725
Position 28094: 0.05351965141041606
Position 31783: 0.04918528547244094
Position 13501: 0.04448663591070392
Position 27069: 0.042021390809358204
Position 32415: 0.03848910184599339
Position 30273: 0.035529210093907415
Position 32198: 0.03495156131862446
Position 33001: 0.03457681029394395
Position 2686: 0.03288232021299033
Position 30380: 0.03185648357796478
Position 31595: 0.030868913876428587
Position 9770: 0.03028495238705299
Position 8732: 0.030009600978482008
Position 38630: 0.029950396672591025
Position 27046: 0.028996153665210814
Position 37970: 0.028507259609966876
Position 8633: 0.02719005120181987
Position 37058: 0.026742806744533817
Position 31180: 0.02461333589655535
Position 37143: 0.021898404596509595
Position 38168: 0.021206600316453605
Position 38361: 0.020488991763288528
Position 27095: 0.01998479439932221
Position 2868: 0.019866662317557893
Position 1577: 0.0178342758110445
Position 1462: 0.017810685227191658
Position 34450: 0.01767891728454483
Position 38526: 0.01719483650410729
Position 1710: 0.01719085313214125
Position 28072: 0.01641722329654014
Position 38601: 0.01638832216197547
Position 39889: 0.016009182736360594
Position 25069: 0.01596153434973992
Position 30993: 0.015852636269043537
Position 38364: 0.015621350083769511
Position 29647: 0.015601520272722113
Position 31110: 0.015526583243395354
Position 32459: 0.015180368023254702
Position 38444: 0.01514426455751146
Position 21613: 0.01421422273504993
Position 2079: 0.013968202632852263
Position 32787: 0.013767396567741987
Position 2064: 0.012472596691068956
Position 36724: 0.012466136445071396
Position 36629: 0.01191575453630531
Position 4140: 0.011817548290486446
Position 29829: 0.011809368510346654
Position 12549: 0.01166877040664116
Position 38507: 0.011513224491665412
Position 26671: 0.011382506841070833
Position 39535: 0.010980898921608867
Position 699: 0.010795724827578774
Position 31422: 0.01019521741165933
Position 26339: 0.009802900917682935
Position 16184: 0.009796628220748786
Position 31366: 0.009533431440260792
Position 749: 0.008803426121156664
Position 32764: 0.008757241455277408
Position 39661: 0.008534414346111836
Position 32442: 0.007917321929779005
Position 39300: 0.007692886957582721
Position 33234: 0.0073159466907778865
Position 12342: 0.007311241999043329
Position 28389: 0.007174501431306953
Position 38770: 0.007085050842218353
Position 27926: 0.0070086576094353405
Position 12654: 0.006811136916093983
Position 37244: 0.006537278402334727
Position 38000: 0.006266496337331074
Position 28308: 0.00615226215632359
Position 39783: 0.005965082452608372
Position 30736: 0.005620203779818982
Position 9248: 0.005587007084416262
Position 15939: 0.005443392280358607
Position 32945: 0.00527284462685613
Position 33329: 0.005172816082098838
Position 39131: 0.005071839535671762
Position 33457: 0.005019888166966404
Position 38651: 0.004808356391787583
Position 26746: 0.004743921323032993
Position 1517: 0.004662529953032365
Position 30399: 0.0046407211835331336
Position 32810: 0.004620037927898421
Position 29586: 0.004490738322509608
Position 32506: 0.004479285189872432
Position 27916: 0.004443887121201911
Position 30914: 0.004199014622770676
Position 37372: 0.00406772305728553
Position 27101: 0.004064625072655333
Position 668: 0.003949079874497573
Position 36688: 0.003887442348041844
Position 2198: 0.003876484161573414
Position 39010: 0.0038708505925423354
Position 28101: 0.0038078224043337178
Position 37521: 0.0037353743191383274
Position 31431: 0.0037173450511537184
Position 33097: 0.003555537674437493
Position 28515: 0.0035146022386200147
Position 38949: 0.003510953438816007
Position 32466: 0.0035081239791587616
Position 7320: 0.00345832976741901
Position 30358: 0.00338070054201467
Position 36024: 0.003255461453588718
Position 37227: 0.0031494082087319933
Position 32601: 0.0031174891828749315
Position 2113: 0.0030937708732645583
Position 2010: 0.00306490389672101
Position 2389: 0.0030154489167659145
Position 29853: 0.002972961227359498
Position 39247: 0.0029505092738681352
Position 32715: 0.0028840094384627465
Position 26993: 0.002837756735601333
Position 4609: 0.0028360350267208696
Position 35019: 0.002644813892214653
Position 28356: 0.002524276205788048
Position 28078: 0.002478325965496799
Position 33711: 0.002442859155383894
Position 31855: 0.002408935162373616
Position 33454: 0.0022922876848332223
Position 34251: 0.0021817029302119923
Position 2335: 0.0021744611229549855
Position 39546: 0.0021386370251934
Position 2174: 0.0021282834699852928
Position 26706: 0.0020727396976854243
Position 34939: 0.0020627851749980886
Position 38422: 0.002061936732253833
Position 31816: 0.0020390276491379644
Position 33516: 0.0019501947213452582
Position 27805: 0.0018080691921110858
Position 2800: 0.0017810924473871863
Position 9950: 0.001741069620663151
Position 31459: 0.0017262832689575224
Position 2060: 0.0016508243889461257
Position 34457: 0.0016056958475255943
Position 31299: 0.0015859386132202377
Position 32918: 0.0015710229984751112
Position 37746: 0.0015185962787669684
Position 39488: 0.001501900104748909
Position 3587: 0.0014421371248920657
Position 31114: 0.0013917654351858423
Position 37981: 0.001376837174458734
Position 31248: 0.001375533315459144
Position 39277: 0.0013539005513024968
Position 33506: 0.0012889150943230247
Position 39244: 0.0012614025651971855
Position 2304: 0.001245354510365066
Position 4182: 0.0012250861524871776
Position 38666: 0.0012130731434352188
Position 32924: 0.0011990019790904304
Position 34301: 0.0011942284396676101
Position 39049: 0.0011793216914338135
Position 35396: 0.0011757110790980066
Position 37565: 0.0011723025981714972
Position 27862: 0.001160925529664709
Position 39155: 0.0011037236151437806
Position 2549: 0.0011006130583558079
Position 39345: 0.0010880457334560404
Position 32286: 0.001082504616135882
Position 3687: 0.0010654414765438355
Position 38803: 0.0010473223520019782
Position 32552: 0.0010388995928361283
Position 37283: 0.0010299418591679724
Position 39517: 0.001020070001769055
Position 3430: 0.0010003156044431638
Position 810: 0.0009826551197964096
Position 37691: 0.0009497602420436071
Position 1784: 0.0009277792785714308
Position 32256: 0.000910109304972261
Position 30595: 0.0008803657189198017
Position 39852: 0.0008633203760371696
Position 34161: 0.0008287205681045487
Position 9742: 0.0007967290934285412
Position 36665: 0.0007647784694853428
Position 26712: 0.0007564672333251652
Position 2256: 0.0007504701445001583
Position 26749: 0.0007453056571660237
Position 31846: 0.0007425433688107575
Position 26919: 0.0007221928611082203
Position 36090: 0.0007106072726054979
Position 779: 0.0006997481578911423
Position 31598: 0.0006858521236791997
Position 31789: 0.0006479384477730634
Position 4659: 0.0006363228500189141
Position 1727: 0.0006222467701861528
Position 38834: 0.0006204445506891119
Position 33460: 0.0006026582518513379
Position 39319: 0.0006025676589290468
Position 39811: 0.0005782051485258023
Position 2134: 0.0005719584451506358
Position 4757: 0.0005464684929264868
Position 32978: 0.0005375242604038589
Position 39871: 0.000528513018286717
Position 28015: 0.0005241720783174442
Position 1320: 0.0005104151422457424
Position 3645: 0.0004953446096100401
Position 4490: 0.0004673367506795591
Position 38566: 0.000459041357214168
Position 35440: 0.00044999809122649235
Position 38992: 0.0004465438033655335
Position 28444: 0.000444393303210542
Position 32231: 0.0004383031875445036
Position 32789: 0.0004310650516933147
Position 32289: 0.0004276708657987841
Position 3734: 0.00042312244979931206
Position 38271: 0.00042135144906928955
Position 3456: 0.0003991523528773913
Position 3798: 0.0003523453059425788
Position 2614: 0.0003426250503271908
Position 32244: 0.00033420239081590023
Position 1829: 0.00033269212119629735
Position 37816: 0.00031727375826048855
Position 1656: 0.0003162203687458983
Position 33734: 0.0003107175036097158
Position 28468: 0.00030785530885709094
Position 32935: 0.0002893868649460373
Position 33856: 0.00028646736290614496
Position 33658: 0.00028329221110242193
Position 32894: 0.00028066742151436135
Position 33757: 0.00025595800336175063
Position 3658: 0.0002559495206352332
Position 32483: 0.0002541479358055096
Position 37769: 0.00024081808352890833
Position 26953: 0.00023570610573072967
Position 2160: 0.0002283025719774423
Position 32542: 0.00022599243096010408
Position 32592: 0.00021908411649968965
Position 609: 0.00021449890665693966
Position 3595: 0.0002057079034600164
Position 27540: 0.00018958021196581291
Position 2880: 0.00018813249718274886
Position 38614: 0.00017558274949426103
Position 33280: 0.00016590398238984386
Position 26895: 0.00013153898001711162
Position 1960: 0.00013032505800744814
Position 3770: 0.00012638456814775177
Position 33295: 0.0001215039146748531
Position 2124: 0.00011567557054100777
Position 37597: 0.00010912792653068125
Position 857: 0.00010598128502408085
Position 31625: 0.00010098078515685561
Position 1661: 9.538021095448161e-05
Position 37710: 8.899357017868487e-05
Position 541: 8.64080827850969e-05
Position 38570: 8.28850510506783e-05
Position 38093: 8.236244442541685e-05
Position 2271: 8.217542169580053e-05
Position 32812: 8.194702872954803e-05
Position 26923: 8.00751524793519e-05
Position 3801: 7.684873607771258e-05
Position 2700: 7.456054431398388e-05
Position 751: 7.40686580970753e-05
Position 6439: 7.219824765679712e-05
Position 5253: 7.180913405227193e-05
Position 27694: 7.148000163022639e-05
Position 1473: 6.980851303434604e-05
Position 32422: 6.8593937456665e-05
Position 614: 6.558952766468648e-05
Position 33073: 6.080989917438912e-05
Position 1917: 6.058815744156129e-05
Position 27373: 5.481143010525986e-05
Position 32719: 5.3858150002557804e-05
Position 1876: 5.255569465663181e-05
Position 2397: 5.07473099962004e-05
Position 1786: 4.870656032673747e-05
Position 37781: 4.704194803320791e-05
Position 2216: 4.686649586944828e-05
Position 27889: 4.629342471565048e-05
Position 28807: 4.488873724169478e-05
Position 4147: 4.393827857200592e-05
Position 4286: 4.303482858062887e-05
Position 27003: 4.01875221584823e-05
Position 27326: 3.992127570154111e-05
Position 26968: 3.75663451962447e-05
Position 3990: 3.612763654705384e-05
Position 28992: 3.578434475012101e-05
Position 28316: 3.523451377873901e-05
Position 27691: 3.511853088526633e-05
Position 27834: 3.443433886007497e-05
Position 1631: 3.172076766750487e-05
Position 1486: 3.1677007939882e-05
Position 28832: 3.1554884224914096e-05
Position 2706: 3.117092077815972e-05
Position 31497: 2.6748212652871524e-05
Position 1089: 2.481163681597153e-05
Position 527: 2.4479165861180012e-05
Position 4163: 2.3527337055067552e-05
Position 37404: 2.1712723473424566e-05
Position 1232: 2.0525694056987004e-05
Position 4629: 1.961880535517943e-05
Position 4613: 1.9160313012286497e-05
Position 33433: 1.8583248974093605e-05
Position 817: 1.841843800082589e-05
Position 32672: 1.7290639371454146e-05
Position 26958: 1.628317672692212e-05
Position 293: 1.5904787119902218e-05
Position 1213: 1.4406593323677091e-05
Position 3410: 1.3663866167645015e-05
Position 27005: 1.297953071252091e-05
Position 1533: 1.22100510617969e-05
Position 859: 1.2005034302907716e-05
Position 1124: 1.119239667174391e-05
Position 1390: 1.0976553743125231e-05
Position 1589: 7.750716410036934e-06
Position 37844: 5.495629049920788e-06
Position 361: 4.49191763995942e-06
Position 383: 4.472624898220935e-06
Position 37616: 3.900316302937876e-06
Position 1169: 3.7965659006973035e-06
Position 522: 2.9392202872908484e-06
Position 1815: 2.7316757275364312e-06
Position 452: 2.6149170819018247e-06
Position 1010: 2.4477970548694113e-06
Position 623: 2.4111750523669707e-06
Position 1813: 2.4088399785219016e-06
Position 1422: 2.378897684125277e-06
Position 242: 2.15684297311642e-06
Position 1352: 2.0795318687871305e-06
Position 3766: 2.0461933968573894e-06
Position 30467: 1.7011846569558773e-06
Position 786: 1.4968076547427816e-06
Position 1093: 1.4557120479474888e-06
Position 1496: 1.2152875557731894e-06
Position 345: 1.1774379406045299e-06
Position 545: 9.360795653149111e-07
Position 37772: 9.057413552654428e-07
Position 1863: 8.66154958062783e-07
Position 322: 7.872466500527791e-07
Position 37575: 6.643396381861849e-07
Position 1493: 6.555471586719569e-07
Position 559: 5.134198260537141e-07
Position 306: 4.982322849245543e-07
Position 958: 4.339382580373803e-07
Position 231: 4.3038854979270913e-07
Position 38049: 3.900499754807069e-07
Position 1325: 3.5248712408341744e-07
Position 864: 2.91216586252904e-07
Position 196: 2.8450855139819287e-07
Position 2725: 2.0998509135928657e-07
Position 1860: 1.9823515752785057e-07
Position 113: 1.7642823048378328e-07
Position 32685: 1.5216848366690982e-07
Position 1142: 1.4852590743527353e-07
Position 1344: 9.107511125645135e-08
Position 25224: 4.8796186804122154e-08
Position 249: 4.5456127405571225e-08
Position 190: 4.388038544478208e-08
Position 2203: 2.5174758394492173e-08
Position 25270: 2.0051875375979426e-08
Position 1257: 1.3768470674561565e-08
Position 553: 1.2273890606893197e-08
Position 262: 9.051276135070888e-09
Position 265: 8.244308548726386e-09
Position 901: 5.442135497190104e-09
Position 562: 4.914311924294779e-09
Position 1052: 3.449244134575358e-09
Position 884: 2.3373523627622623e-09
Position 133: 1.9312209674913997e-09
Position 388: 1.5547474884098348e-09
Position 1025: 5.99525716933718e-14
Position 314: 4.474166733456151e-14
Position 244: 4.3901279136244095e-14
Position 400: 4.1330183419813274e-14
Position 316: 2.7627318572939715e-14
