Gene = Myd88
Position 929: 4.982439158531563e-05
Position 72: 4.8348795558693825e-05
Position 764: 4.6740358974606825e-05
Position 3301: 4.4576732414486585e-05
Position 3427: 3.567292257601599e-05
Position 337: 3.4965633679292376e-05
Position 1649: 3.3951105353405335e-05
Position 999: 3.2164770360480904e-05
Position 2719: 2.9312837326997645e-05
Position 2438: 2.8452053455891536e-05
Position 2407: 2.7878559423611137e-05
Position 1482: 2.7358648434959906e-05
Position 956: 2.6156432282416848e-05
Position 1374: 2.5339555572185224e-05
Position 3432: 2.4885028786277517e-05
Position 1522: 2.4394362229864648e-05
Position 1633: 2.4382779810175158e-05
Position 2673: 2.2390558135217714e-05
Position 2308: 2.207493307898111e-05
Position 615: 2.1399179601512566e-05
Position 1914: 2.0303180262236113e-05
Position 1796: 2.0227364107415728e-05
Position 1682: 1.8923709314616556e-05
Position 2215: 1.824706850190062e-05
Position 3341: 1.68623917959061e-05
Position 208: 1.497302242329661e-05
Position 435: 1.4930178504990277e-05
Position 2752: 1.4880635387071863e-05
Position 1646: 1.4784482382571654e-05
Position 2451: 1.3430769312051106e-05
Position 2209: 1.04737657294095e-05
Position 856: 9.738687197276094e-06
Position 2804: 9.651770871925756e-06
Position 1402: 7.70240471055688e-06
Position 2103: 7.232288009002177e-06
Position 2449: 7.121374757994738e-06
Position 1709: 6.6952978850507355e-06
Position 513: 6.5035271781925515e-06
Position 2395: 6.031047275935657e-06
Position 186: 4.932948934701103e-06
Position 837: 4.773628714625833e-06
Position 1243: 4.715694387204736e-06
Position 618: 3.874682554580065e-06
Position 2459: 3.6406710671895887e-06
Position 662: 3.057702182100179e-06
Position 2212: 2.9236654658411258e-06
Position 3287: 2.7074959004890326e-06
Position 627: 2.215988660180195e-06
Position 3226: 1.7834897478745369e-06
Position 2198: 1.6714776774534437e-06
Position 567: 1.6439864378865564e-06
Position 1074: 1.6296738941246655e-06
Position 2393: 1.1850777528051845e-06
Position 519: 1.0997880768502675e-06
Position 3194: 7.901301198523649e-07
Position 2531: 1.4116128437100308e-07
Position 3027: 1.173128380585422e-07
Position 2723: 1.0271001894224241e-07
Position 2725: 4.0939826544925576e-08
Position 3694: 1.4264006130999814e-08
Position 660: 9.95916347234763e-09
Position 2345: 7.69105636702268e-09
Position 2122: 2.620566129118696e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1854: 0.9837212057869208
Position 1330: 0.9684774018859348
Position 2530: 0.893776680153186
Position 3141: 0.6770511346720702
Position 2195: 0.5512108573676275
Position 2166: 0.32040219145778015
Position 2784: 0.216241475672334
Position 657: 0.09043361100099252
Position 2490: 0.046780514196022686
Position 848: 0.03122557809136225
Position 3018: 0.02513114804097307
Position 3588: 0.02206445909200785
Position 344: 0.020578411363287114
Position 2568: 0.018917836953111472
Position 2141: 0.01863914926361762
Position 3360: 0.013808017861020606
Position 874: 0.012514198613868039
Position 542: 0.012045438932408725
Position 535: 0.01112278366509746
Position 1094: 0.009837921627946819
Position 501: 0.00977805877005931
Position 2238: 0.009765341568618226
Position 739: 0.008212684691307997
Position 1151: 0.006485759285134029
Position 3771: 0.004726535382446144
Position 3841: 0.004669493286416515
Position 3817: 0.003566895125960808
Position 2179: 0.003471274946264817
Position 2112: 0.0030413383677360883
Position 3649: 0.002955057361789695
Position 3774: 0.0028761397689551025
Position 1335: 0.0023634857462831974
Position 3446: 0.002266223116115838
Position 2755: 0.002002836651233039
Position 3328: 0.0019977350360180163
Position 666: 0.0019194545050275917
Position 2374: 0.001763314223695193
Position 2794: 0.0015699564562653896
Position 1332: 0.0014901985813462776
Position 2170: 0.001352458260824108
Position 3146: 0.0013108308153609376
Position 1116: 0.0012229851595250254
Position 2541: 0.0011577977510228178
Position 1532: 0.0011505241491009228
Position 938: 0.001141034302086708
Position 299: 0.001120705850692015
Position 2816: 0.0010869508983683497
Position 3694: 0.0009199804746471827
Position 2947: 0.0009166464924544874
Position 3533: 0.0008426088001608348
Position 1084: 0.0007960167832617595
Position 3175: 0.0007759028552855795
Position 1074: 0.000760823533844433
Position 2410: 0.0007571666770973668
Position 1103: 0.0007304001720424164
Position 318: 0.0006856144598628016
Position 3274: 0.000568235980568142
Position 3778: 0.0005151915243583965
Position 1795: 0.0005023715234969594
Position 1811: 0.0004524435448842203
Position 1766: 0.00042321955289699204
Position 370: 0.00042184975670556124
Position 1491: 0.0003623123963538979
Position 4103: 0.0003567659508392737
Position 2967: 0.00035503490870977
Position 1910: 0.0003449906337862908
Position 3741: 0.00033868411866900833
Position 1919: 0.0003318783177523437
Position 2591: 0.0003174844251012485
Position 615: 0.0003139285391506214
Position 586: 0.00030644818038909566
Position 2831: 0.00030514730491577104
Position 547: 0.0002698257690361928
Position 4003: 0.00026001962148167987
Position 876: 0.00025711201615886097
Position 3744: 0.00024790897624396536
Position 237: 0.0002417847824358666
Position 3954: 0.00023395980258883206
Position 1821: 0.0002221574312416316
Position 3889: 0.00022001133554165722
Position 2544: 0.0002107585401738885
Position 2797: 0.00018796930255672638
Position 3148: 0.00018551459008520077
Position 2287: 0.00017796296576798334
Position 3964: 0.000177404864873607
Position 2687: 0.00016314161877662602
Position 2640: 0.00016125578442424316
Position 3301: 0.00015831145769601318
Position 714: 0.00015725475347900598
Position 1727: 0.00015599238322933922
Position 2467: 0.0001544564875649669
Position 2580: 0.00013287691655537002
Position 2868: 0.0001323389208069529
Position 4005: 0.0001280487566910613
Position 1354: 0.00012598512857533254
Position 627: 0.00012441400161019637
Position 4099: 0.0001232603982773434
Position 625: 0.00011590235556858619
Position 3654: 0.00011560660073629035
Position 856: 0.00011448816942255217
Position 1682: 0.00011079180288271098
Position 3750: 0.0001012539466064108
Position 3679: 0.00010106594594084514
Position 1615: 9.985278470713391e-05
Position 3082: 8.894176934457874e-05
Position 1304: 8.408911076984615e-05
Position 1922: 8.403821550812636e-05
Position 3539: 8.099932133788256e-05
Position 632: 8.043193989871705e-05
Position 2667: 7.384191286075595e-05
Position 240: 7.306758941614397e-05
Position 552: 7.137788304146977e-05
Position 2366: 7.007861786275769e-05
Position 1230: 6.889190277185697e-05
Position 3256: 6.664002380011609e-05
Position 2577: 6.628091417625313e-05
Position 601: 6.600494775391144e-05
Position 607: 6.528335308253256e-05
Position 3021: 6.210861673587526e-05
Position 170: 5.630040487621503e-05
Position 3853: 5.5586449002373306e-05
Position 1644: 5.3450728387174955e-05
Position 3368: 5.26971545477931e-05
Position 1344: 5.0942930672125e-05
Position 1108: 4.853346590324171e-05
Position 3427: 4.639161001075157e-05
Position 1465: 4.502452090697257e-05
Position 3698: 4.334800878908632e-05
Position 1554: 4.32016768311309e-05
Position 352: 4.013593605745568e-05
Position 1938: 3.955848016452688e-05
Position 2240: 3.630222978726494e-05
Position 1392: 3.371443012442395e-05
Position 2017: 3.357162877239976e-05
Position 581: 3.305160028122467e-05
Position 2350: 3.2686381690400144e-05
Position 3908: 3.266013371019386e-05
Position 882: 3.182476804789743e-05
Position 2314: 3.118970175824335e-05
Position 1365: 3.06140171255845e-05
Position 1788: 2.5960373542132243e-05
Position 4085: 2.5850004613071482e-05
Position 3096: 2.5585748720291708e-05
Position 519: 2.550583206740219e-05
Position 2259: 2.2684641519000633e-05
Position 505: 2.0623675114686207e-05
Position 1772: 1.8285348061411726e-05
Position 2872: 1.8097777148473744e-05
Position 511: 1.7235542283701495e-05
Position 3071: 1.6997522223283212e-05
Position 3091: 1.6486998561033344e-05
Position 564: 1.5966530960453443e-05
Position 3593: 1.5836362706251364e-05
Position 3596: 1.541950242573686e-05
Position 2320: 1.5170225724096026e-05
Position 3486: 1.4275190578230878e-05
Position 3488: 1.2710749934618227e-05
Position 594: 1.2603684714421976e-05
Position 1943: 1.2335140052940993e-05
Position 4028: 1.2154453224735546e-05
Position 3154: 1.2146037923523346e-05
Position 2887: 1.2090850303675038e-05
Position 3819: 1.1826393169948328e-05
Position 509: 1.1703368960603043e-05
Position 1823: 9.825315078754674e-06
Position 513: 9.790497868043626e-06
Position 442: 9.596744537030243e-06
Position 757: 9.526570737474222e-06
Position 999: 9.219749799540616e-06
Position 1168: 7.978213441836112e-06
Position 2801: 7.935476859350758e-06
Position 2292: 7.318987697760175e-06
Position 1298: 7.297408082485453e-06
Position 956: 7.09472739788317e-06
Position 902: 6.399433571672456e-06
Position 2383: 5.96064547875813e-06
Position 681: 5.763515834579024e-06
Position 1495: 5.414173602529083e-06
Position 898: 5.381028146677233e-06
Position 390: 4.9362691242313195e-06
Position 2276: 4.794208816391942e-06
Position 378: 4.748244296855452e-06
Position 1961: 4.627453379321543e-06
Position 1301: 4.30171136321947e-06
Position 2244: 3.945092012547293e-06
Position 1201: 3.890457952953006e-06
Position 1581: 3.8651967650141385e-06
Position 1362: 3.6623286842802823e-06
Position 166: 3.471908648852984e-06
Position 781: 3.4475746876626267e-06
Position 1026: 3.3487838292046005e-06
Position 1163: 3.287850365450817e-06
Position 2475: 3.237389339231854e-06
Position 2098: 3.044458537141727e-06
Position 2318: 2.7880488192289416e-06
Position 1250: 2.691626058951519e-06
Position 1253: 2.5219189267659776e-06
Position 562: 2.3341564846599227e-06
Position 1371: 2.3274879833232827e-06
Position 895: 2.191400140726015e-06
Position 929: 2.0175434669247487e-06
Position 1705: 1.9952346329841263e-06
Position 596: 1.968177794572485e-06
Position 1359: 1.6649583296001098e-06
Position 261: 1.5655685400717167e-06
Position 399: 1.4833412140898919e-06
Position 891: 1.4322995211173296e-06
Position 268: 1.4148913356783912e-06
Position 2083: 1.3526285907440387e-06
Position 908: 1.3282855969013247e-06
Position 1729: 1.283270685487394e-06
Position 1709: 6.188138429414407e-07
Position 3659: 4.0099437126757286e-07
Position 3718: 3.2993318601514046e-07
Position 94: 2.2386280370033039e-07
Position 354: 1.7375538180294675e-07
Position 252: 1.2081760198903596e-07
Position 685: 8.913214204305053e-08
Position 743: 7.077812870499923e-08
Position 2455: 6.408006016595426e-08
Position 393: 6.06812099210634e-08
Position 954: 4.368666900802496e-08
Position 964: 2.2153915307653904e-08
Position 886: 9.9724374052554e-09
Position 270: 8.891761348106261e-09
Position 916: 8.350727432941688e-09
Position 1211: 5.81171613438366e-09
Position 414: 4.851362696840144e-09
Position 1428: 2.8366802313666035e-09
Position 457: 2.7040233422119036e-09
Position 1189: 2.121315512061148e-09
Position 1646: 1.4753465432442187e-09
Position 1551: 1.1811600098776473e-09
Position 1383: 1.004274304459084e-09
Position 452: 5.327687713527047e-10
