Gene = Ecm1
Position 4903: 0.0011735605334898284
Position 2389: 0.0011573493397844885
Position 1105: 0.001044611628546461
Position 768: 0.0010252174450737553
Position 2466: 0.001012427316340922
Position 1544: 0.0009634151052926157
Position 4972: 0.0009364234334375149
Position 1017: 0.0009355584444149253
Position 625: 0.0008889292878518473
Position 4849: 0.000843515653480894
Position 3692: 0.0007080908876965188
Position 1275: 0.0007068014060763192
Position 1755: 0.0006488947313871914
Position 2075: 0.0006456575003364322
Position 2236: 0.0006061287279684673
Position 427: 0.0006059864481972621
Position 1150: 0.0005986188879856841
Position 2463: 0.0005974622299315367
Position 593: 0.0005910199293508255
Position 4939: 0.0005760388448954641
Position 5150: 0.0005694985748306482
Position 3377: 0.0005630281195660351
Position 4707: 0.0005629902771371756
Position 2030: 0.0005347931724655749
Position 669: 0.0005236291939077902
Position 5234: 0.00050466364510432
Position 723: 0.00044813281779347835
Position 2022: 0.0004404556482239364
Position 4463: 0.00039961671171332585
Position 1317: 0.0003846663966656097
Position 4831: 0.00038136157280882374
Position 330: 0.00036410650889776724
Position 2449: 0.00036266094695280355
Position 3031: 0.00036057156896261006
Position 2735: 0.00035863414308446055
Position 1492: 0.00035029317895336423
Position 3768: 0.0003423602551066251
Position 1879: 0.00033465833792203177
Position 4994: 0.00033297941930451115
Position 2313: 0.0003233047859662484
Position 4075: 0.0003144965385772615
Position 4725: 0.0003064367430270167
Position 3637: 0.000294320943853443
Position 4886: 0.00027714143117927697
Position 2923: 0.00027443352295001644
Position 650: 0.00025878689770746056
Position 5116: 0.0002497530011614173
Position 5324: 0.0002445212376140003
Position 2392: 0.00023795109804518338
Position 1464: 0.00023083502805187276
Position 5220: 0.0002292350974157958
Position 605: 0.0002145534118318196
Position 407: 0.00021382559523858927
Position 1091: 0.00020888001160455384
Position 2813: 0.00020838526231729834
Position 984: 0.00020661505413176052
Position 3671: 0.00019833544552715036
Position 3459: 0.00019222562128771856
Position 4338: 0.00018126335834583318
Position 374: 0.00018074443434714022
Position 1139: 0.00017675633714782732
Position 3434: 0.0001672108587250551
Position 2279: 0.00016680333504432245
Position 2528: 0.0001665253443689703
Position 4624: 0.00016190672341366802
Position 1607: 0.00015870542687276934
Position 5031: 0.00015494326996196183
Position 5005: 0.00014875982966623834
Position 447: 0.00014799558451328074
Position 3992: 0.0001406878014124402
Position 243: 0.00013661183487450438
Position 961: 0.0001363560490059734
Position 987: 0.00013168775230367084
Position 632: 0.00013034979546364635
Position 4567: 0.00012423482964415899
Position 3719: 0.00011457095747850116
Position 3013: 0.00011320892665893869
Position 1225: 0.00010463205953990676
Position 1282: 0.00010022871462387516
Position 4863: 9.687587141637421e-05
Position 2941: 9.511350608778275e-05
Position 5346: 9.290857576738577e-05
Position 654: 8.91293780478505e-05
Position 3204: 8.782154523421563e-05
Position 3471: 8.628932856210924e-05
Position 1287: 8.561085507852306e-05
Position 2153: 8.46083788860041e-05
Position 2177: 8.372432061445057e-05
Position 4877: 8.053882478973255e-05
Position 3353: 7.943898464873545e-05
Position 2324: 7.730152540915013e-05
Position 1963: 7.633193891759695e-05
Position 3236: 6.757095958402687e-05
Position 5022: 6.557738290343948e-05
Position 336: 6.173480442831467e-05
Position 3241: 5.952186963987448e-05
Position 1634: 5.945715714772942e-05
Position 4476: 5.8474831810333e-05
Position 630: 5.4467119709825845e-05
Position 5243: 5.429453939004506e-05
Position 743: 5.379260078120161e-05
Position 3677: 5.2111368555907726e-05
Position 1124: 4.970263646871401e-05
Position 534: 4.8622174359058756e-05
Position 125: 4.849319353984664e-05
Position 2815: 4.662041901521283e-05
Position 994: 4.6548198126775046e-05
Position 1330: 4.653947568438352e-05
Position 3011: 4.5690989378748184e-05
Position 1117: 4.49146026451399e-05
Position 219: 4.489900573111913e-05
Position 253: 4.3311452943088065e-05
Position 2284: 4.3145560495135636e-05
Position 1055: 4.2217783865822294e-05
Position 5354: 4.0792467849768155e-05
Position 1037: 4.06548993554244e-05
Position 5272: 4.0381614579294714e-05
Position 2321: 3.967670490218664e-05
Position 250: 3.960368136124046e-05
Position 1817: 3.834041799008969e-05
Position 1721: 3.745747047286948e-05
Position 3272: 3.5150465600805375e-05
Position 2608: 3.328365624642512e-05
Position 2111: 3.298836131240629e-05
Position 4155: 3.0374193341669237e-05
Position 2238: 2.9209292923455926e-05
Position 3881: 2.8787328461414006e-05
Position 4479: 2.785259181993222e-05
Position 1899: 2.4750319652374365e-05
Position 493: 2.4035141803652953e-05
Position 2328: 2.357858365960665e-05
Position 2861: 2.2416688958154185e-05
Position 2333: 2.2302742069339307e-05
Position 391: 2.1852237061598765e-05
Position 4774: 2.1808188762610603e-05
Position 4014: 2.10688112303553e-05
Position 4003: 2.0853476245186864e-05
Position 1915: 2.0726932357375547e-05
Position 1409: 2.013884317406664e-05
Position 395: 2.0014592863041895e-05
Position 2540: 1.8583373020004345e-05
Position 2330: 1.781983342732171e-05
Position 1583: 1.6406509949223723e-05
Position 333: 1.6138624103355493e-05
Position 4185: 1.5976458433458554e-05
Position 437: 1.5656469699085582e-05
Position 216: 1.4349595166199875e-05
Position 506: 1.3809505853359659e-05
Position 1423: 1.3200128041632746e-05
Position 4104: 1.2349737522100938e-05
Position 1897: 1.215201392681021e-05
Position 1500: 1.2018405611154877e-05
Position 1069: 1.1943963456698498e-05
Position 245: 1.142220582815685e-05
Position 4107: 1.1140848785723574e-05
Position 536: 9.125216398038726e-06
Position 1431: 9.012601720888974e-06
Position 201: 8.049802740477962e-06
Position 2739: 7.896734700116433e-06
Position 2257: 7.767307349944645e-06
Position 341: 7.56734121930998e-06
Position 3285: 7.231657372939846e-06
Position 2220: 6.948279855612148e-06
Position 376: 6.630363458214256e-06
Position 384: 6.613268404273815e-06
Position 1303: 6.440027246656882e-06
Position 2549: 6.3284559915183416e-06
Position 2263: 6.306050882325046e-06
Position 1293: 6.208947764475544e-06
Position 1929: 5.949492568408652e-06
Position 1552: 5.938476280784203e-06
Position 2242: 5.737042186705838e-06
Position 2639: 5.552354832647394e-06
Position 2299: 4.490018138575738e-06
Position 2859: 4.457520337896461e-06
Position 918: 4.231148017106869e-06
Position 450: 4.195269740289847e-06
Position 192: 4.1174508902787944e-06
Position 2692: 4.079854726285606e-06
Position 542: 3.948469307784869e-06
Position 1132: 3.6626995343296782e-06
Position 228: 3.4090427642280954e-06
Position 1305: 3.21718222385016e-06
Position 2537: 3.2164579198676857e-06
Position 1594: 3.1184031246418807e-06
Position 1291: 2.6308191291412077e-06
Position 454: 2.5011926967037358e-06
Position 1902: 2.040319960524923e-06
Position 345: 1.9483185134227747e-06
Position 1574: 1.943998350570917e-06
Position 230: 1.9274620606108007e-06
Position 347: 1.8358756264825659e-06
Position 1077: 1.3680737308021363e-06
Position 1337: 1.2665552435415378e-06
Position 998: 1.1253519457243086e-06
Position 3080: 7.916695853445957e-07
Position 1335: 5.670422587216171e-07
Position 2184: 5.166246743923743e-07
Position 413: 4.517124023049502e-07
Position 2253: 3.6314624732474694e-07
Position 1343: 3.6255950055819754e-07
Position 2338: 3.387266406423102e-07
Position 91: 3.281052962174645e-07
Position 2307: 3.243184498150427e-07
Position 2132: 2.187235009763448e-07
Position 196: 2.0948944422167474e-07
Position 1932: 1.678621900850147e-07
Position 351: 1.4600439317245674e-07
Position 515: 1.4087983946072856e-07
Position 731: 1.2934947934900735e-07
Position 440: 1.2233159346800976e-07
Position 359: 1.2035152391044825e-07
Position 783: 9.78242781347657e-08
Position 1761: 9.516487006424783e-08
Position 638: 9.0879519965599e-08
Position 2142: 7.549702289059701e-08
Position 471: 7.40300771956983e-08
Position 546: 6.771967804181853e-08
Position 2249: 5.731008721137033e-08
Position 2197: 5.4997236121069174e-08
Position 72: 4.764676480557468e-08
Position 2191: 4.510930803810209e-08
Position 400: 3.8156200182029927e-08
Position 143: 3.610532500049899e-08
Position 2193: 3.5724867859453876e-08
Position 113: 3.325682944524412e-08
Position 459: 2.3883159502741868e-08
Position 665: 2.240008154519984e-08
Position 148: 2.2021274223106785e-08
Position 468: 2.0869321674986268e-08
Position 502: 1.6215830047819033e-08
Position 548: 1.521927529179115e-08
Position 804: 1.3078175307005609e-08
Position 106: 1.0816277644832587e-08
Position 1996: 1.0242846922525993e-08
Position 67: 8.543219391993128e-09
Position 462: 7.947576491317113e-09
Position 510: 7.060975903575224e-09
Position 145: 2.929051563907785e-10
Position 1976: 4.131422387568418e-13
