Gene = 4930444P10Rik
Position 13862: 0.012270200995028391
Position 12449: 0.011750109355438158
Position 2825: 0.011419996442437064
Position 12240: 0.011408822073840169
Position 14444: 0.011370010663461735
Position 4771: 0.011267801816542708
Position 12389: 0.011065325476057397
Position 12454: 0.011046519198737299
Position 1384: 0.011028944922487374
Position 3759: 0.01010673185266448
Position 13910: 0.009999914708227873
Position 7827: 0.009933181311018911
Position 7275: 0.009718072814130275
Position 10826: 0.009699869090360018
Position 14360: 0.009582373655214428
Position 13073: 0.009521483652985644
Position 16389: 0.0077610265945840876
Position 26268: 0.007480062379166987
Position 4561: 0.006706659062250697
Position 27077: 0.0062966667358802155
Position 7785: 0.006237668146452275
Position 11792: 0.005816977536183717
Position 1729: 0.005513273031377678
Position 14383: 0.005336833555083168
Position 16404: 0.005237135741184269
Position 4299: 0.005065145488287366
Position 12421: 0.004935721225159001
Position 4321: 0.004331190689945701
Position 26005: 0.004232959711816833
Position 26045: 0.004138228808967106
Position 25044: 0.0036875483334506236
Position 17790: 0.003608996683237562
Position 25237: 0.003215419099806821
Position 17680: 0.002854551778010368
Position 13155: 0.0027517194618828086
Position 4746: 0.002712939691807501
Position 15336: 0.0026493374543090386
Position 1522: 0.0025643659296318245
Position 2902: 0.0025495234022581033
Position 11005: 0.002534785562694072
Position 16524: 0.0025315380234670307
Position 27063: 0.00238713811507213
Position 427: 0.002332312743600729
Position 25495: 0.002331057703461502
Position 15166: 0.0021205046830048337
Position 16553: 0.002079337316590476
Position 26408: 0.0019411179611474169
Position 1679: 0.0018947987059268919
Position 7714: 0.0017308322132422917
Position 4662: 0.0016702256219794274
Position 13044: 0.0016117219919336814
Position 24821: 0.001582704021644413
Position 14169: 0.001504387239221105
Position 519: 0.00149549070483629
Position 16803: 0.001452919612637131
Position 11080: 0.001369383269860284
Position 5035: 0.0013649427086686902
Position 841: 0.0013479173821868192
Position 3818: 0.0013007190936386828
Position 7934: 0.001273065018697064
Position 11837: 0.0012589587421957303
Position 13319: 0.001239651336671338
Position 460: 0.0010869223834170426
Position 3982: 0.0009756905733965154
Position 15918: 0.0009659392539955443
Position 4785: 0.000956811169555726
Position 16232: 0.000929628551810221
Position 17575: 0.0009271557480395745
Position 13162: 0.0009051728548468632
Position 15484: 0.0008676747872259127
Position 16891: 0.0008675030750967989
Position 5104: 0.0008548258312435339
Position 4724: 0.0008410734481944516
Position 5452: 0.0007857335962378702
Position 12042: 0.0007735047597837824
Position 4204: 0.0007053270843744066
Position 25126: 0.0006985719590879196
Position 14996: 0.0006826668071751805
Position 10774: 0.0006690195799617087
Position 24840: 0.0006110545488486583
Position 1351: 0.0006067165494952734
Position 13135: 0.0005961093416760219
Position 1241: 0.0005689414312771376
Position 1422: 0.0005681731884434548
Position 2500: 0.0005657173626151188
Position 713: 0.0005564683921149748
Position 14275: 0.0005456906010662152
Position 11018: 0.0005359687768820306
Position 11907: 0.0005343758302578189
Position 3940: 0.000518889504043016
Position 449: 0.0005119380661238116
Position 17553: 0.0005117919738040488
Position 472: 0.000455896425741444
Position 13809: 0.00044946896661935396
Position 1357: 0.00044790263622055407
Position 10829: 0.00039164175417727556
Position 15976: 0.00035581676990114155
Position 875: 0.00032701205321850025
Position 1413: 0.00030302310776936237
Position 1397: 0.00026670758159693205
Position 11657: 0.00025329766341140403
Position 608: 0.0002443512737940717
Position 11733: 0.00022785748666884827
Position 3634: 0.00021846252624599133
Position 5185: 0.00020435968825793357
Position 17273: 0.0001972316683811242
Position 2474: 0.0001928740707756277
Position 810: 0.00018062535542185543
Position 1777: 0.00017038401703399532
Position 4102: 0.00014777210420379686
Position 2341: 0.0001361204096852265
Position 1158: 0.00012191013127627535
Position 3781: 0.00011878977853149852
Position 642: 0.00011213590056543614
Position 654: 9.69335000657159e-05
Position 2266: 9.314390349987503e-05
Position 14946: 6.151341554499474e-05
Position 16932: 4.850420353242889e-05
Position 1116: 3.3672473916172106e-05
Position 1657: 3.0520240905063434e-05
Position 1835: 3.024160758603611e-05
Position 2637: 2.624415624209406e-05
Position 17229: 2.528877198428939e-05
Position 340: 2.3678384699193693e-05
Position 2929: 2.3591575438608945e-05
Position 2238: 1.8174427665075783e-05
Position 2967: 1.7577326178802014e-05
Position 3028: 1.7472858993765832e-05
Position 283: 1.7456557003616384e-05
Position 586: 1.678935691445864e-05
Position 429: 1.6672407830179162e-05
Position 16350: 1.5457403080174305e-05
Position 2315: 1.4916483616591736e-05
Position 2833: 1.423476584100964e-05
Position 1534: 1.3412231213008798e-05
Position 1578: 1.2601965845084416e-05
Position 15046: 1.1756033345824165e-05
Position 2663: 1.0760550102882665e-05
Position 2531: 1.0200726060764388e-05
Position 14012: 9.723674738313826e-06
Position 1698: 9.505908313425279e-06
Position 12578: 8.787839214589444e-06
Position 11021: 8.371077266283817e-06
Position 526: 7.53515911217685e-06
Position 667: 7.5165424934825935e-06
Position 489: 6.778513309110187e-06
Position 14238: 6.404612211023257e-06
Position 12575: 6.1922517169046335e-06
Position 581: 5.967671157957012e-06
Position 15112: 4.984897222870737e-06
Position 11553: 4.926730907661356e-06
Position 12870: 4.824168634732206e-06
Position 1486: 4.689763944266852e-06
Position 15129: 4.567859770594499e-06
Position 1751: 4.05275180256858e-06
Position 1470: 3.836678932557477e-06
Position 938: 3.70934288134497e-06
Position 2753: 3.699017868236525e-06
Position 2318: 3.5571707449626887e-06
Position 1110: 3.249309146710179e-06
Position 4791: 2.9257633385639874e-06
Position 12760: 2.8837150517468295e-06
Position 665: 2.682044127451545e-06
Position 14950: 2.2020380988116932e-06
Position 971: 2.0874806093679433e-06
Position 722: 1.8542941027363602e-06
Position 4223: 1.2670731598076462e-06
Position 2383: 1.1486209799542742e-06
Position 1005: 1.0667758137078387e-06
Position 11301: 8.464559646670295e-07
Position 910: 5.738899689439971e-07
Position 11264: 5.586669844426915e-07
Position 11304: 4.786171242866438e-07
Position 1202: 4.3355040854418565e-07
Position 2329: 4.188812322020012e-07
Position 405: 4.098469766822422e-07
Position 900: 3.9632568442468444e-07
Position 886: 3.123919804381186e-07
Position 817: 2.6557612742052217e-07
Position 319: 2.612654018818756e-07
Position 610: 2.3981021601242244e-07
Position 12639: 2.367721996330742e-07
Position 408: 2.24303895162908e-07
Position 210: 2.1629449313378417e-07
Position 216: 1.9307732221696135e-07
Position 1666: 4.198249613007137e-08
Position 1010: 2.962509392226702e-08
Position 662: 2.3174841709344333e-08
Position 223: 2.0792496740287507e-08
Position 619: 1.6538898952649135e-08
Position 322: 1.5128914935318366e-08
Position 193: 1.4764734601325436e-08
Position 534: 1.1437138327163651e-08
Position 221: 1.1132537430704596e-08
Position 377: 7.774084230124486e-09
Position 388: 4.68352277195142e-09
Position 2179: 1.896622728564299e-09
Position 2194: 1.7862209101559477e-09
Position 200: 1.3851738212844185e-09
Position 81: 1.377732635472492e-09
Position 384: 1.2595618001805556e-09
Position 1605: 9.717734964735309e-10
Position 124: 2.8117664992894143e-10
Position 392: 2.556405862736637e-10
Position 92: 1.7161104258217022e-10
Position 139: 1.5322985524584175e-10
Position 141: 5.0932626037766465e-11
Position 356: 5.062028026595336e-11
Position 150: 4.008287727696908e-11
Position 365: 3.892661939698525e-11
Position 596: 1.1718121480638707e-11
Position 159: 6.223431690297709e-12
Position 156: 5.130265885285322e-14
