Gene = Ppme1
Position 423: 1.5753675164760766e-05
Position 266: 1.5098820011585105e-05
Position 340: 1.4924160156112024e-05
Position 217: 1.4596549513662486e-05
Position 43339: 1.3317215431718768e-05
Position 960: 1.1534018642986616e-05
Position 887: 1.0394368921002125e-05
Position 486: 1.0094534530881465e-05
Position 997: 9.712678133356035e-06
Position 596: 9.038723554192514e-06
Position 462: 9.011525193824847e-06
Position 676: 8.652749198270279e-06
Position 866: 8.647938709473485e-06
Position 920: 8.262102061948882e-06
Position 40459: 7.300959742961189e-06
Position 40324: 7.278833130621532e-06
Position 1075: 6.49341299884217e-06
Position 37453: 5.676644013843038e-06
Position 43352: 5.1337252594508095e-06
Position 437: 4.599108550497323e-06
Position 1276: 4.598152833487812e-06
Position 1175: 4.3127892115044195e-06
Position 275: 4.122671555499701e-06
Position 34290: 1.950462985210443e-06
Position 43578: 1.8908437514259248e-06
Position 376: 1.6975808214233708e-06
Position 222: 1.2672975029848515e-06
Position 286: 1.1427471808526625e-06
Position 723: 5.971372469476969e-07
Position 17: 5.94949746091598e-07
Position 557: 5.358983930781257e-07
Position 394: 5.219311898809649e-07
Position 397: 4.99958377458868e-07
Position 236: 3.48235951497697e-07
Position 639: 3.1397029323179173e-07
Position 258: 2.096691207460123e-07
Position 656: 3.6262667282751584e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19230: 0.9999999999999979
Position 33813: 0.9948475114962917
Position 30370: 0.9937139963812927
Position 24127: 0.9899080869393573
Position 27200: 0.9795263130025533
Position 40384: 0.9606971993111351
Position 43204: 0.9342444934264388
Position 37129: 0.8577274590855534
Position 15712: 0.8521619847329829
Position 38334: 0.8138424513292786
Position 24450: 0.42472548025206913
Position 43697: 0.23155966948459747
Position 34631: 0.2054642440536469
Position 42542: 0.1912743904560388
Position 43482: 0.17842453818534162
Position 31210: 0.17775607408284666
Position 42568: 0.16632528894643922
Position 16892: 0.15218854829955306
Position 2288: 0.1303896719947944
Position 40543: 0.12964808223527044
Position 45253: 0.12330155003802529
Position 32164: 0.11219114910675176
Position 16945: 0.10929598324120782
Position 40743: 0.09731886217225628
Position 31938: 0.09121965472890035
Position 44424: 0.08503811988282675
Position 45434: 0.08220059219442372
Position 29617: 0.08098304401028708
Position 40629: 0.07735154612169189
Position 37968: 0.07636908191801019
Position 43985: 0.07017937318864122
Position 37593: 0.07014880581140213
Position 31671: 0.06546133095432119
Position 44025: 0.064229450020842
Position 37104: 0.056508642797261616
Position 34549: 0.05280776463433065
Position 28118: 0.05232674410653079
Position 2170: 0.05154815420714588
Position 37088: 0.04978693250057348
Position 28435: 0.048018990362799906
Position 4426: 0.04685809368246518
Position 43647: 0.04526365319391358
Position 38636: 0.04509866687923964
Position 32442: 0.040695239072144285
Position 2595: 0.038882913520219615
Position 38906: 0.036609574201288936
Position 44706: 0.035445499281704713
Position 2264: 0.03388792073503912
Position 27959: 0.03091992234751231
Position 42491: 0.027367046670507156
Position 40666: 0.02428902227940056
Position 40699: 0.020556525729351672
Position 2529: 0.01913676575110895
Position 34014: 0.018908410276062798
Position 35812: 0.01808851408767662
Position 31768: 0.01730794118266556
Position 42908: 0.016126103348
Position 4474: 0.015189523717294774
Position 36569: 0.014062385029679882
Position 34682: 0.013957010052401027
Position 27497: 0.01295996110405771
Position 44643: 0.012188085024781008
Position 36334: 0.012186467241770516
Position 35017: 0.012011216189945466
Position 33531: 0.011298083074054674
Position 34362: 0.01085486559481616
Position 33190: 0.010425350225990638
Position 43242: 0.010295312036495344
Position 44054: 0.009804738833141617
Position 43178: 0.009539095984630909
Position 43385: 0.008651550638517117
Position 45300: 0.008194316064158661
Position 36192: 0.007247301191284843
Position 44476: 0.006981948155436529
Position 30722: 0.006763134814253147
Position 44443: 0.006562326364053505
Position 27439: 0.006247645409979628
Position 31704: 0.005750755830845642
Position 27542: 0.005730568869438419
Position 34576: 0.005666350050861445
Position 38156: 0.00549808509597029
Position 38660: 0.0054468898085845915
Position 4349: 0.005296313081480698
Position 36330: 0.005272732450056103
Position 38722: 0.0050316638439524535
Position 10056: 0.004954090309187145
Position 44568: 0.004926162377424883
Position 863: 0.0047816215690144465
Position 43863: 0.00466934700490721
Position 43370: 0.0045189124386348966
Position 31984: 0.0043160438466895885
Position 30581: 0.004312710904240944
Position 40389: 0.004311146201562179
Position 44545: 0.004276585957184058
Position 38742: 0.004275793653838013
Position 35956: 0.004224005312640224
Position 38640: 0.004072050713667958
Position 32670: 0.004070949194206594
Position 44058: 0.004007274387019049
Position 548: 0.003871962408198423
Position 44200: 0.0037088389402261304
Position 32634: 0.0035753520913674986
Position 34781: 0.0034656507482786
Position 40031: 0.003340597059894524
Position 31782: 0.003290597818047856
Position 4378: 0.003166604578875666
Position 44919: 0.0031275850605809487
Position 2217: 0.002873782263015988
Position 4312: 0.002862439451183171
Position 43944: 0.002732213494557998
Position 42801: 0.002563093596575189
Position 38854: 0.002460649056887037
Position 44669: 0.0024465138839166716
Position 31107: 0.0024444672481655884
Position 42971: 0.0024292570706284443
Position 31091: 0.002409409559060754
Position 37909: 0.002359414115478177
Position 40361: 0.002354214286976361
Position 2191: 0.0023043980748424257
Position 45210: 0.0022740382204678444
Position 42824: 0.0022704610905173125
Position 43896: 0.0022682134464293863
Position 43433: 0.0022662397270876537
Position 44765: 0.0022308809907726555
Position 45119: 0.002223761758138492
Position 35516: 0.002190800642967386
Position 37847: 0.0021520306475294798
Position 43619: 0.002150478842303806
Position 43741: 0.0021137148564393964
Position 32469: 0.002082752990520948
Position 38843: 0.0020592743485913227
Position 4438: 0.00198382259854488
Position 34927: 0.0019234450582105214
Position 42328: 0.001890159483625923
Position 44071: 0.0018644177651284133
Position 2367: 0.0018402652362643967
Position 41761: 0.0017505610298835443
Position 44627: 0.0017402621899728827
Position 45342: 0.0016929658155898164
Position 36597: 0.0016886159313837463
Position 39903: 0.00166297039744919
Position 42391: 0.0016127465170036864
Position 31015: 0.001599792352021987
Position 37452: 0.001567524282752537
Position 34600: 0.0015619809361724884
Position 32124: 0.0015312622229353215
Position 2301: 0.0015150963428927139
Position 40600: 0.0014860036485014538
Position 2222: 0.0014819112443255722
Position 34152: 0.001478961414685652
Position 42730: 0.0014571909055775328
Position 38302: 0.0014543082026316383
Position 7566: 0.0014533508573212116
Position 34234: 0.0014451432389774295
Position 44402: 0.0013554075020024826
Position 3687: 0.0013345367881762926
Position 33963: 0.0013115818666290188
Position 41655: 0.001310422378899484
Position 30686: 0.0012859286239945476
Position 34172: 0.0012200418065642347
Position 38908: 0.001212738817843337
Position 39355: 0.0011890767911804287
Position 37469: 0.0011802127828706042
Position 43729: 0.0011025124052484359
Position 36167: 0.0011005435544201463
Position 40746: 0.0010944562184784794
Position 40644: 0.0010914635373852545
Position 37770: 0.0010854907474720306
Position 44133: 0.001084952330422983
Position 37943: 0.0010846790231598996
Position 32823: 0.0010738553712496695
Position 841: 0.0010276153028768618
Position 32388: 0.0009896042214717303
Position 34856: 0.0009831331772009865
Position 43758: 0.0009443981349596689
Position 37801: 0.0009288336680379709
Position 37356: 0.000878664729313196
Position 503: 0.0008782135339550471
Position 38244: 0.0008617376146299462
Position 45546: 0.0007793273548607574
Position 40395: 0.0007641340915447324
Position 41211: 0.0007599235741004115
Position 34406: 0.0007549244602642887
Position 45261: 0.0007542386940848681
Position 31627: 0.0007293276217004583
Position 39184: 0.0007232361036963525
Position 799: 0.0007216512729245128
Position 36462: 0.0007167469250073263
Position 38273: 0.0007160869943361156
Position 44655: 0.0006718283737694441
Position 44029: 0.0006623377532416521
Position 40782: 0.0006433081800127536
Position 43716: 0.0006118801462208325
Position 37409: 0.0006073448559501609
Position 34884: 0.0005741211876546149
Position 42020: 0.0005634424766509327
Position 37530: 0.0005408163223210927
Position 43926: 0.0005135331958063763
Position 2503: 0.0005017756299271611
Position 44501: 0.0005013149550288012
Position 34874: 0.00049774813256355
Position 35033: 0.0004964868390832218
Position 4498: 0.00047496392099632593
Position 33718: 0.0004721060799272236
Position 2324: 0.0004476456340072849
Position 746: 0.00043893518983222893
Position 43000: 0.0004339400191016141
Position 39920: 0.0004301254797155612
Position 30755: 0.0004298045583686008
Position 2077: 0.0003651976572380917
Position 43208: 0.0003642753037057191
Position 38530: 0.000362262026840762
Position 37785: 0.0003520875461594904
Position 40724: 0.00033300126010336986
Position 41947: 0.0003236106392698641
Position 39411: 0.00029723706414911213
Position 808: 0.00025785927871155306
Position 38442: 0.00025729652328245384
Position 2411: 0.00022133351250404638
Position 3615: 0.0002168955337570342
Position 2609: 0.0002095073733882183
Position 2614: 0.00020562821773151472
Position 2551: 0.00019876167991088916
Position 34267: 0.0001968289071999456
Position 2563: 0.00019552502850508948
Position 35557: 0.00019504506395253237
Position 40192: 0.00017150644120962838
Position 814: 0.00017048409815957158
Position 27462: 0.00015721063731256703
Position 38227: 0.00015277652406758555
Position 44614: 0.0001441155216551165
Position 38419: 0.0001403334651972071
Position 40413: 0.00013848440257481634
Position 44340: 0.00013772525364234853
Position 383: 0.00012858056704261126
Position 610: 0.00011937617494325655
Position 2667: 0.00011794397701893661
Position 44895: 0.00011674065851382439
Position 40631: 0.00011047755916875888
Position 40170: 9.978945047626744e-05
Position 40084: 9.693694495667615e-05
Position 31063: 9.681829068587894e-05
Position 43836: 9.655700846277593e-05
Position 796: 9.514561817423877e-05
Position 830: 8.92068691554164e-05
Position 885: 8.871229394299921e-05
Position 31177: 8.737991922349538e-05
Position 39994: 8.570502700989468e-05
Position 30820: 8.256620288997553e-05
Position 34121: 8.121872631246966e-05
Position 654: 8.034270558004136e-05
Position 37970: 7.93874049299069e-05
Position 34216: 7.654146579254783e-05
Position 34415: 6.810368506699212e-05
Position 40551: 6.603446705227748e-05
Position 40426: 6.0565927087121306e-05
Position 866: 5.7495534340625496e-05
Position 41501: 4.957262326749101e-05
Position 40034: 4.80523337743302e-05
Position 36234: 4.473956190963054e-05
Position 887: 4.3648696261898444e-05
Position 34029: 3.7457925508722073e-05
Position 34024: 3.675909181104828e-05
Position 709: 3.2605024761232436e-05
Position 31042: 3.1272268571330467e-05
Position 41521: 2.7314119360287018e-05
Position 717: 2.7175334390072127e-05
Position 34253: 2.2243250780036986e-05
Position 33691: 2.202028618253552e-05
Position 282: 1.9438562956118106e-05
Position 40701: 1.6293450818788812e-05
Position 895: 1.5145819472804132e-05
Position 34755: 1.4299561735232053e-05
Position 42474: 1.3250398935828352e-05
Position 35298: 9.720354317418963e-06
Position 933: 8.5327057260374e-06
Position 37552: 5.096358419878844e-06
Position 34839: 4.835732160761963e-06
Position 36716: 4.692031023170088e-06
Position 38344: 3.929931975932859e-06
Position 38679: 3.892059679208394e-06
Position 35387: 3.1857516232209405e-06
Position 34907: 2.81651476970151e-06
Position 34895: 2.6084587460227993e-06
Position 30585: 1.7713427504464028e-06
Position 37940: 1.3129492215589754e-06
Position 40684: 6.901428475474285e-07
Position 38789: 2.585749909661008e-07
Position 40560: 3.104596412320088e-08
Position 40602: 3.036710212092291e-08
