Gene = Pdcd5
Position 2202: 0.00019456827287999106
Position 324: 0.0001788727793395041
Position 898: 0.0001746796075392779
Position 3608: 0.00016999775758837248
Position 684: 0.00016085206961100965
Position 1443: 0.00014563015399523136
Position 1828: 0.0001443391300014295
Position 2973: 0.00013765189017704197
Position 1539: 0.00011942648389879605
Position 3244: 0.00011630396381574838
Position 1707: 0.00010225892358913799
Position 326: 9.85459363472439e-05
Position 2968: 9.838292635148254e-05
Position 3459: 9.161588693305445e-05
Position 4457: 8.924153063024335e-05
Position 3629: 8.468179866977465e-05
Position 720: 7.827209374859209e-05
Position 804: 7.637158957162533e-05
Position 4035: 7.352436016788618e-05
Position 504: 7.305028680907147e-05
Position 401: 7.116646081331169e-05
Position 778: 6.86935063748885e-05
Position 3927: 6.791613969211967e-05
Position 1460: 6.760425709129718e-05
Position 4322: 6.558730685603362e-05
Position 846: 6.536152939675873e-05
Position 2700: 5.978666713992658e-05
Position 1411: 5.938624635330205e-05
Position 4312: 5.8011881575095975e-05
Position 3227: 5.65533476303164e-05
Position 346: 5.513854824094627e-05
Position 4276: 5.392255921941423e-05
Position 1487: 5.322623761762635e-05
Position 3603: 5.0251681717263874e-05
Position 49: 4.886771443838048e-05
Position 3367: 4.833429316146014e-05
Position 506: 4.758369168739217e-05
Position 3448: 4.729751312875221e-05
Position 453: 4.70353963236083e-05
Position 415: 4.697271317585874e-05
Position 2129: 3.915743570328043e-05
Position 3634: 3.721631937150379e-05
Position 5125: 3.644170351631709e-05
Position 5032: 3.593374487244802e-05
Position 344: 3.3559047190910415e-05
Position 286: 3.316833683456258e-05
Position 2437: 3.0580696123463555e-05
Position 1408: 2.969671415724244e-05
Position 1470: 2.6922953524025563e-05
Position 1239: 2.628808293806395e-05
Position 2521: 2.5331937836932478e-05
Position 278: 2.385753320823582e-05
Position 551: 2.3658237513830404e-05
Position 524: 2.288169044584427e-05
Position 76: 2.152480424842989e-05
Position 1173: 2.036818332258418e-05
Position 1071: 1.729367064846155e-05
Position 617: 1.6012577228910393e-05
Position 459: 1.4153895882533927e-05
Position 471: 1.3364510442387522e-05
Position 875: 1.2200672087353065e-05
Position 1218: 1.2024719298018336e-05
Position 713: 7.448945884983712e-06
Position 852: 4.285062175914721e-06
Position 429: 3.7469715393999415e-06
Position 1076: 3.3432362918762192e-06
Position 1227: 2.8466051754922572e-06
Position 710: 2.336691270104674e-06
Position 970: 2.242376577172862e-06
Position 1248: 2.0646047229463387e-06
Position 4871: 4.6497332183677696e-07
Position 4913: 4.567281319316255e-07
Position 1277: 3.88465367164446e-07
Position 3673: 3.099645318994936e-07
Position 3225: 2.3754914682603006e-07
Position 765: 5.909519695508072e-08
Position 792: 4.068145029847258e-08
Position 20: 5.468497378681509e-09
Position 29: 7.841686735400773e-10
Position 729: 2.0746539624630245e-11
Position 549: 6.869309048597164e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3108: 0.9357871372459238
Position 3805: 0.7965424803309159
Position 5335: 0.7826668411264506
Position 4834: 0.7348326510593993
Position 1300: 0.6224291679716778
Position 4196: 0.06371320349465347
Position 1339: 0.05881362711330531
Position 1227: 0.05208229632090079
Position 3362: 0.04178007671350957
Position 1888: 0.039881440394228966
Position 4007: 0.03716918487727552
Position 5524: 0.036155131441047074
Position 2761: 0.029810423419133876
Position 1186: 0.027820933190206037
Position 3500: 0.025473288577854077
Position 3511: 0.01213884745088835
Position 4264: 0.010358375518572452
Position 1902: 0.009473277914691458
Position 4120: 0.008628909228950554
Position 5114: 0.006584171556845594
Position 4681: 0.0064123985278623594
Position 3060: 0.006188017067891609
Position 4702: 0.005985639037062761
Position 5178: 0.005424519710633056
Position 3809: 0.005265111360805082
Position 1778: 0.005195244998209488
Position 5071: 0.005140482382817361
Position 1317: 0.00424178726081093
Position 3659: 0.00396159345002784
Position 3704: 0.003808988469336289
Position 3867: 0.0037764630517496322
Position 1529: 0.0037417521239622832
Position 2387: 0.0032648566740134492
Position 1861: 0.0030601647636889296
Position 3564: 0.002857364385892325
Position 2774: 0.0024059417900952266
Position 4705: 0.0022718744129168783
Position 2958: 0.002248217083532223
Position 453: 0.0022183436434465497
Position 4164: 0.002016633243562201
Position 1470: 0.002007581028771398
Position 1922: 0.0020057873975778987
Position 4219: 0.0019383076380961814
Position 383: 0.0017927735704232348
Position 3340: 0.0017854494917078517
Position 5343: 0.001725771352900988
Position 3567: 0.0017250945703897313
Position 1191: 0.0015204548326651678
Position 3570: 0.001388609650959551
Position 2353: 0.0013755177312303462
Position 4522: 0.0011691033679971242
Position 2315: 0.0010736789446532504
Position 1612: 0.0010733814696002074
Position 4198: 0.0009634423191352917
Position 4618: 0.0009456188333341147
Position 1446: 0.000938893284276273
Position 3847: 0.0009210019144643624
Position 1691: 0.0008641733105418215
Position 1070: 0.000802641448284134
Position 1101: 0.0007521311506460955
Position 3844: 0.0007372523282459814
Position 3392: 0.0007136422622332563
Position 814: 0.0006383811129868429
Position 5149: 0.0006276812228586713
Position 4223: 0.0006225257393556702
Position 1443: 0.0006195236658276351
Position 3828: 0.0006009496065232916
Position 3940: 0.0005970144098401286
Position 3477: 0.0005856767100798886
Position 1076: 0.0005777688391669012
Position 554: 0.0005776027140420184
Position 3985: 0.0005760930253420665
Position 3113: 0.000561384891466744
Position 4268: 0.0005603580400683215
Position 3116: 0.0005539226455948437
Position 3608: 0.0005537204506421173
Position 1502: 0.00048685279937498284
Position 871: 0.0004845196670425722
Position 5510: 0.0004667677133746099
Position 4322: 0.00046440993588161016
Position 2587: 0.0004445778927112524
Position 2327: 0.0004151176066052202
Position 1480: 0.00041312136572162976
Position 599: 0.00040041636822901245
Position 4632: 0.0003805686945327328
Position 1974: 0.00035222872288391386
Position 4231: 0.0003274896563054131
Position 1513: 0.0003127072637371395
Position 4992: 0.00030780517347534626
Position 2069: 0.0002968273678931744
Position 3548: 0.0002912282017493518
Position 482: 0.00028391708035036694
Position 476: 0.00027286935917145654
Position 5013: 0.00027051386895267967
Position 1843: 0.00024406841745297937
Position 3629: 0.00022308134922975446
Position 3515: 0.00022247477484818945
Position 3817: 0.00020664205737597535
Position 3587: 0.00019686177483758515
Position 540: 0.00019658781826148076
Position 5532: 0.0001900339216726754
Position 3971: 0.00018136327789311575
Position 5192: 0.00016882281682439697
Position 5369: 0.00016686598716900543
Position 4125: 0.0001601709246205853
Position 841: 0.00015165110666521373
Position 3260: 0.00014721822817910594
Position 792: 0.00014259079992537252
Position 5306: 0.00013911016581761822
Position 4018: 0.00013883514459526056
Position 3438: 0.00013221511411925894
Position 4384: 0.00013205426732206614
Position 982: 0.00013076873001485384
Position 1539: 0.00012684999982980847
Position 5346: 0.00011575766163220543
Position 3522: 0.0001091241932003134
Position 3885: 0.000103882779480477
Position 3305: 0.0001011823879326752
Position 2287: 9.953459094297533e-05
Position 2627: 9.818027018267126e-05
Position 5234: 9.51644533949245e-05
Position 1578: 8.335689967103428e-05
Position 1621: 8.159879868820104e-05
Position 3757: 7.481576540700501e-05
Position 3301: 7.185221337207469e-05
Position 583: 7.037574316565848e-05
Position 3665: 6.456496413880048e-05
Position 2595: 6.232928332941107e-05
Position 2251: 6.051156048464626e-05
Position 3550: 5.4148490319229483e-05
Position 3536: 5.282311063184225e-05
Position 3518: 5.190179644918368e-05
Position 1355: 4.972661314765387e-05
Position 5198: 4.770037691834777e-05
Position 943: 4.6479591903121236e-05
Position 1931: 4.518894940323344e-05
Position 1560: 4.485351249878675e-05
Position 3533: 4.204004012342434e-05
Position 4772: 4.004838730428799e-05
Position 1858: 3.969748420836619e-05
Position 556: 3.849113642783999e-05
Position 5135: 3.847701181885491e-05
Position 1641: 3.652101499974661e-05
Position 4044: 3.5480790491593643e-05
Position 3526: 3.4948090170096614e-05
Position 1104: 3.48231273028368e-05
Position 4422: 3.248983191601484e-05
Position 5194: 3.237602165772346e-05
Position 970: 3.185154409944979e-05
Position 3279: 3.146143500969928e-05
Position 3367: 3.119905704998744e-05
Position 1363: 2.9682451525556214e-05
Position 776: 2.8852997948185017e-05
Position 3129: 2.6632490469711742e-05
Position 1971: 2.38508243591881e-05
Position 3416: 1.933672592308402e-05
Position 4050: 1.891444285114121e-05
Position 4281: 1.870263863496412e-05
Position 3070: 1.8575613994538878e-05
Position 932: 1.7597852779017267e-05
Position 3137: 1.6809268232496945e-05
Position 617: 1.3722623449320786e-05
Position 3143: 1.3093909760021664e-05
Position 756: 1.0225184444735531e-05
Position 729: 9.688920083905006e-06
Position 3230: 8.25740716117022e-06
Position 635: 7.455656526065671e-06
Position 429: 7.041920943400446e-06
Position 667: 6.185918859709535e-06
Position 710: 4.9481487726929615e-06
Position 772: 4.722042556761081e-06
Position 262: 4.570721784698049e-06
Position 396: 4.1770680992516296e-06
Position 355: 2.3830400059556557e-06
Position 268: 1.6044293164739887e-06
Position 884: 1.3156532327473701e-06
Position 1707: 1.1569862659453779e-06
Position 2390: 1.0558059943148123e-06
Position 1487: 9.649997333097253e-07
Position 1597: 8.277495737426366e-07
Position 1209: 8.082274926188864e-07
Position 920: 7.403564135187268e-07
Position 1589: 7.372619306359665e-07
Position 2371: 7.14467494285304e-07
Position 637: 6.772693806401909e-07
Position 2082: 6.073332646686409e-07
Position 1419: 4.858155659794688e-07
Position 570: 4.769900932423886e-07
Position 1564: 4.0126626818786493e-07
Position 3019: 2.5494756815280565e-07
Position 2105: 6.473631998631994e-08
Position 2742: 6.324477774753614e-08
Position 736: 3.165591125601729e-08
Position 3920: 1.7168575264790553e-08
Position 1406: 6.020700127238494e-09
Position 1408: 1.4449667790769776e-10
