Gene = Xpr1
Position 7546: 0.005177102772433378
Position 12016: 0.004882241831182795
Position 12046: 0.004873590211113726
Position 3793: 0.004398663197666881
Position 8609: 0.004396379878023631
Position 11075: 0.004193140776911872
Position 2575: 0.004172364143880348
Position 4691: 0.003932154217719346
Position 1990: 0.00389864451959282
Position 6452: 0.003758339147447438
Position 1536: 0.003657963458492429
Position 8832: 0.003653379573299445
Position 2078: 0.0035767749034109615
Position 10901: 0.0034074662632585027
Position 2219: 0.003192994051933051
Position 5119: 0.0031141292781889287
Position 2600: 0.0030901803511755328
Position 2374: 0.0030639457176134103
Position 10589: 0.0028264907289303107
Position 8862: 0.0028165942677512027
Position 347: 0.0027313418068363234
Position 7804: 0.0026207809623158412
Position 1908: 0.0023957768534426972
Position 9597: 0.0021023208562737303
Position 10166: 0.00205203108591449
Position 4433: 0.0018571060582859606
Position 5200: 0.0017334676518102866
Position 8322: 0.0016537708523949655
Position 2662: 0.0015898904373359954
Position 7822: 0.0014675542605854922
Position 1666: 0.0014155790058501048
Position 3374: 0.00137329551809074
Position 1206: 0.0013478886151442088
Position 1195: 0.0013237215377888923
Position 2348: 0.0013053206909105386
Position 242: 0.0012370216018311325
Position 3346: 0.0012211640360292768
Position 3972: 0.00103935594493107
Position 6855: 0.0010034064792635948
Position 5925: 0.0009140775255872635
Position 922: 0.0008927553742104044
Position 7345: 0.0008919261544900068
Position 6239: 0.0008792627243216556
Position 4177: 0.0008672613379116269
Position 5423: 0.0008649836376695532
Position 5954: 0.0008611690231950246
Position 7638: 0.000844394136988338
Position 576: 0.0008246017491081539
Position 3260: 0.0008195066768115209
Position 6822: 0.0006849351385935453
Position 975: 0.000671049837218388
Position 2287: 0.0006402876834052523
Position 4404: 0.0005997931773606108
Position 4362: 0.0005009990142716716
Position 4466: 0.000494195942617129
Position 3446: 0.00048884787102736
Position 3212: 0.00048695660961120486
Position 6435: 0.00047444998716046594
Position 4198: 0.0004609800912736439
Position 3090: 0.000428873038841485
Position 5876: 0.0003999356794923137
Position 2322: 0.00038751540086557804
Position 912: 0.0003816068216081625
Position 812: 0.00037703054169589743
Position 5600: 0.00035355647329764526
Position 4359: 0.0003304931696811698
Position 1606: 0.0003272625811912045
Position 6737: 0.00030803284205534393
Position 4778: 0.000296411785866211
Position 767: 0.00028336659966411937
Position 5519: 0.0002591569275637432
Position 5912: 0.0002546433793861682
Position 3768: 0.00024339885088271013
Position 6124: 0.00021295092527118045
Position 1611: 0.00021209532013078634
Position 3072: 0.00020863868386890026
Position 5815: 0.0002033081499844558
Position 6762: 0.00018654537525703918
Position 444: 0.00018544918613862268
Position 5930: 0.0001745093194726744
Position 6257: 0.00017447674929742962
Position 6288: 0.0001732807171739635
Position 770: 0.00016981425245450222
Position 5466: 0.0001444331016363952
Position 1261: 0.00013571091104443855
Position 1209: 0.0001331487524457707
Position 5724: 0.000132571889418681
Position 1934: 0.00013138229644801377
Position 2628: 0.00013001821731382284
Position 5811: 0.00012192373090304721
Position 4470: 0.00012149187955284158
Position 2685: 0.00011121900689841231
Position 324: 0.00010750031492200964
Position 4743: 0.00010648950352348006
Position 543: 0.00010164528578347171
Position 2607: 8.79389076448309e-05
Position 5567: 8.405212439025004e-05
Position 283: 7.877700753142418e-05
Position 1776: 6.614435164842675e-05
Position 719: 6.474558840965762e-05
Position 523: 6.424035435438968e-05
Position 2231: 6.381765031376976e-05
Position 3478: 5.13707451626839e-05
Position 548: 5.0928932426169e-05
Position 1389: 5.0335203960511835e-05
Position 5503: 4.612912158696965e-05
Position 217: 4.5560766069499825e-05
Position 682: 4.5483660263296394e-05
Position 4240: 4.452739702576644e-05
Position 3466: 3.8497554207086426e-05
Position 2381: 3.514322630921308e-05
Position 3094: 3.4056279700926944e-05
Position 3382: 3.2476369647535385e-05
Position 2442: 3.1758046640562834e-05
Position 3884: 3.1274979637207596e-05
Position 4002: 2.8965129786444715e-05
Position 2488: 2.890670692415735e-05
Position 2828: 2.8239234903536776e-05
Position 670: 2.8045533859490574e-05
Position 4514: 2.6913828053416313e-05
Position 1715: 2.644311336443731e-05
Position 1695: 2.591974081126899e-05
Position 2858: 2.573107011339266e-05
Position 2875: 2.203291379149017e-05
Position 2040: 2.1325619694217012e-05
Position 377: 2.125460297663698e-05
Position 2754: 2.072483747267156e-05
Position 438: 1.7646289946287344e-05
Position 2089: 1.5963891260494138e-05
Position 860: 1.560469262359675e-05
Position 1766: 1.5256285994510652e-05
Position 728: 1.4940171503348279e-05
Position 1434: 1.3923455221317688e-05
Position 1670: 1.378713967430666e-05
Position 622: 1.2390488419661642e-05
Position 1842: 1.083526488857797e-05
Position 578: 9.189095811709755e-06
Position 1718: 6.450856402290978e-06
Position 631: 6.3896619531564465e-06
Position 609: 5.746691369488471e-06
Position 1688: 3.845637148189331e-06
Position 2255: 2.8938609495928672e-06
Position 1678: 2.7634121491810753e-06
Position 3155: 2.5475859133257985e-06
Position 1626: 2.360090796500511e-06
Position 1754: 1.8776162902897463e-06
Position 1103: 1.6475919201626306e-06
Position 1621: 1.1378528828919184e-06
Position 2202: 1.0768246216687675e-06
Position 1213: 9.643278294317262e-07
Position 2417: 9.347377063579185e-07
Position 926: 7.227177092091487e-07
Position 2402: 6.259517980988981e-07
Position 752: 5.860850255870974e-07
Position 865: 5.002486882368359e-07
Position 525: 4.3173940122032213e-07
Position 2294: 2.3774489989960944e-07
Position 1020: 2.2789660720904413e-07
Position 432: 2.03835061418881e-07
Position 867: 1.94267355948414e-07
Position 390: 1.8945841297008758e-07
Position 745: 1.7006641112662374e-07
Position 585: 1.4121876253029736e-07
Position 738: 1.2659921777066247e-07
Position 871: 9.725790789598747e-08
Position 1216: 8.273746205092951e-08
Position 874: 8.109483483185869e-08
Position 394: 8.06868383626442e-08
Position 595: 4.7549848306934846e-08
Position 1221: 3.883313629435663e-08
Position 1239: 3.564661632585773e-08
Position 388: 1.7715017274229963e-08
Position 1234: 1.1828877905175537e-08
Position 141: 9.023945182113565e-09
Position 199: 5.01796107357141e-09
Position 148: 2.0862015814841747e-09
Position 145: 3.0373032632511345e-10
Position 163: 2.4749367290308408e-11
Position 136: 1.649027516313844e-11
Position 157: 1.467622459596738e-11
Position 93: 7.940584582426915e-12
Position 100: 7.609440759222514e-13
Position 80: 9.485820595713996e-14
Position 76: 3.1922932650863404e-14
Position 109: 1.0782216897838375e-14
