Gene = Dkk2
Position 12391: 0.004865584806505653
Position 493: 0.004526488703200067
Position 5096: 0.004523716281941054
Position 2728: 0.0044719240817077234
Position 9754: 0.003861597296267604
Position 3970: 0.0029485950337605977
Position 3631: 0.0023130306389515225
Position 764: 0.0021737529428731803
Position 4790: 0.0021654543413184586
Position 5357: 0.0021350234052124363
Position 3952: 0.0021067957712094213
Position 1556: 0.00204508227593039
Position 906: 0.0019506851575425183
Position 9256: 0.0019312601574305451
Position 3451: 0.0019300999697091407
Position 857: 0.0019266907978677894
Position 3666: 0.0019084998297843319
Position 3257: 0.001768285908253016
Position 8956: 0.0015841973653737307
Position 2989: 0.0015306632362299527
Position 10251: 0.001461370046413675
Position 4547: 0.0014226201035458152
Position 1281: 0.0012941188561302482
Position 5279: 0.0011851395511944902
Position 10102: 0.0011813090486872577
Position 1604: 0.0011435028172425794
Position 3145: 0.0011114144854845898
Position 740: 0.0010642040684633695
Position 4028: 0.0010478023286794537
Position 3076: 0.0009596466280458402
Position 6165: 0.0009437600902200266
Position 4925: 0.0009332163591002793
Position 8411: 0.0008776943927252287
Position 1980: 0.000830021819219408
Position 9383: 0.0007449341272495997
Position 1628: 0.0006724416350924543
Position 9117: 0.0006615068093741197
Position 5440: 0.0005822254657654425
Position 7815: 0.0005702559795322134
Position 5262: 0.0005345907479270862
Position 1485: 0.0005062870226311354
Position 7516: 0.0004647562800919129
Position 4930: 0.0004612140353892183
Position 1253: 0.00045878489240714184
Position 6126: 0.00041316154341085684
Position 8172: 0.00040897803176184456
Position 2606: 0.0004075532923809161
Position 2574: 0.0003603564664200379
Position 2583: 0.0003353540820569271
Position 7210: 0.00031862335251421875
Position 4385: 0.000300683630051223
Position 1949: 0.0002869556496593533
Position 2001: 0.0002810747431487595
Position 3305: 0.00027917157829951953
Position 2547: 0.00026871506459985025
Position 3975: 0.0002680564508964461
Position 2660: 0.0002580109144016067
Position 7048: 0.00025179696950455583
Position 821: 0.00024843806655401796
Position 4644: 0.0002437792758214133
Position 1919: 0.00024026529333725133
Position 5299: 0.00021959699002673593
Position 1462: 0.0002172489376483341
Position 2047: 0.00021607741784083025
Position 3171: 0.0002101958678324744
Position 6818: 0.00020236649551734397
Position 2709: 0.00019658413928300375
Position 1773: 0.00018791480560645423
Position 603: 0.00018134060349943177
Position 2336: 0.0001775325381717296
Position 6420: 0.0001772911257881242
Position 6882: 0.0001722130227895577
Position 5865: 0.00016755345283652506
Position 3882: 0.0001603793394807609
Position 5763: 0.00015507491319325994
Position 3269: 0.0001518929020553248
Position 2796: 0.00014721009279687473
Position 1984: 0.00014214051332320116
Position 4324: 0.000142025640307623
Position 4262: 0.00013835139200163795
Position 5916: 0.0001334137413095786
Position 2297: 0.00012150048801208961
Position 554: 0.00010977068153108309
Position 5678: 0.00010832579894731048
Position 1745: 0.00010607021709592843
Position 4860: 0.00010605362163168193
Position 468: 9.971582204705197e-05
Position 1211: 8.683509804914623e-05
Position 3832: 8.590962727221921e-05
Position 3785: 8.435845959097397e-05
Position 342: 8.413458984445878e-05
Position 1379: 7.912623611005231e-05
Position 1174: 7.659470519673299e-05
Position 4666: 6.323842474860266e-05
Position 1041: 5.003027382301196e-05
Position 1073: 4.569524119297198e-05
Position 1407: 4.507765313843915e-05
Position 4556: 4.504429871955504e-05
Position 2528: 4.1589292157778585e-05
Position 1383: 4.0701572785000266e-05
Position 653: 3.8595350840107866e-05
Position 519: 3.793805763957774e-05
Position 1229: 3.780034619201224e-05
Position 502: 3.5910341789394584e-05
Position 1891: 3.5528271582262175e-05
Position 1260: 3.4349134435108024e-05
Position 2666: 3.0049795161463915e-05
Position 3376: 2.9968861869613653e-05
Position 2617: 2.7733900832688216e-05
Position 254: 2.7118862365434254e-05
Position 1936: 2.1137728392705e-05
Position 1656: 1.9405425812592676e-05
Position 2631: 1.928303386759984e-05
Position 2909: 1.7595360072623265e-05
Position 2495: 1.7393392833433613e-05
Position 1467: 1.710393433861121e-05
Position 315: 1.7017812244396806e-05
Position 2023: 1.6423078980149523e-05
Position 1124: 1.614950266287994e-05
Position 2007: 1.5406498643893637e-05
Position 1235: 1.4603286823514198e-05
Position 1565: 1.4143919910508177e-05
Position 6313: 1.3353967951285535e-05
Position 252: 1.2242349429843315e-05
Position 1447: 1.1970736065429116e-05
Position 870: 1.134993848916818e-05
Position 992: 9.898593298169461e-06
Position 242: 8.363130355612714e-06
Position 887: 8.099374279879784e-06
Position 294: 7.656037726898317e-06
Position 524: 6.5914864683247244e-06
Position 202: 6.279021528581148e-06
Position 309: 5.308623124488027e-06
Position 300: 4.753361327672823e-06
Position 223: 4.1562568284264455e-06
Position 260: 3.892976031095638e-06
Position 346: 3.8699596976532725e-06
Position 3049: 3.505906732703542e-06
Position 229: 2.954218060772007e-06
Position 607: 2.8781147856820354e-06
Position 937: 2.8282861691534424e-06
Position 290: 2.8011287843668665e-06
Position 521: 2.6983836775602338e-06
Position 176: 2.228559557615864e-06
Position 265: 2.03775437034682e-06
Position 286: 1.830370209534559e-06
Position 279: 1.7573224625251319e-06
Position 411: 1.6451713244349327e-06
Position 306: 1.2836837213495936e-06
Position 423: 1.146307527808857e-06
Position 130: 1.1080433746617856e-06
Position 312: 1.0891987745168092e-06
Position 438: 8.653064275386868e-07
Position 257: 8.573933402780533e-07
Position 247: 7.687903537092394e-07
Position 561: 5.49805438039969e-07
Position 465: 5.469941005134129e-07
Position 245: 4.9528857359486e-07
Position 875: 4.82603576803351e-07
Position 237: 4.398912510801276e-07
Position 262: 3.090081142575388e-07
Position 204: 2.998493408724069e-07
Position 138: 2.7209128745083165e-07
Position 281: 2.2400766463445142e-07
Position 377: 2.2297643706675053e-07
Position 891: 2.1401984523441396e-07
Position 384: 1.7187597598201555e-07
Position 661: 1.6652678370264332e-07
Position 631: 1.5656938634695436e-07
Position 918: 1.4556965372133846e-07
Position 404: 1.3762133627202793e-07
Position 812: 1.3221114744545388e-07
Position 213: 1.3107594082364144e-07
Position 825: 7.750175141906214e-08
Position 1632: 7.221440403932913e-08
Position 1570: 7.03123949363092e-08
Position 1665: 5.860341603429344e-08
Position 568: 3.6681019648062114e-08
Position 1052: 3.267858192736733e-08
Position 996: 2.9096983239909238e-08
Position 944: 2.231707093107287e-08
Position 231: 1.9367917832673302e-08
Position 1069: 1.4508616724122034e-08
Position 634: 1.0289293395388453e-08
Position 962: 9.42471698908161e-09
Position 150: 8.210189174105799e-09
Position 140: 7.856249775499775e-09
Position 1058: 4.947662399439402e-09
Position 941: 4.180242067016328e-09
Position 574: 2.047828417443133e-09
Position 591: 1.6609511338473095e-09
Position 1099: 1.5509914747345247e-09
Position 584: 1.11838415468522e-11
Position 999: 5.001001357392104e-12
Position 323: 1.157841134877424e-13
Position 162: 3.374415103463195e-14
