Gene = Lactb2
Position 2752: 1.9889769085989432e-05
Position 1331: 1.9642599702528254e-05
Position 1199: 1.9502377448983328e-05
Position 149: 1.6955894931097727e-05
Position 3082: 1.674322742873136e-05
Position 253: 1.4352691521169013e-05
Position 133: 1.2777923319923558e-05
Position 798: 1.2531171518744119e-05
Position 394: 4.905464303822705e-06
Position 326: 4.526797645528302e-06
Position 413: 3.9110929183274465e-06
Position 420: 3.260646245416864e-06
Position 3342: 2.762214140275232e-06
Position 352: 2.5920318104738577e-06
Position 147: 1.965843258743131e-06
Position 1749: 1.6880849798069838e-06
Position 424: 1.1647973663106987e-06
Position 1148: 1.095668779460478e-06
Position 892: 9.940083070458718e-07
Position 1096: 8.560144210710381e-07
Position 943: 7.916076991736987e-07
Position 1552: 7.638114213988813e-07
Position 1011: 6.656781066616254e-07
Position 1054: 4.922618781243792e-07
Position 1941: 4.429020015086453e-07
Position 2224: 4.1615516220639495e-07
Position 549: 4.154256139799659e-07
Position 1112: 3.6681435446506837e-07
Position 752: 3.644923330967468e-07
Position 1671: 3.4109818782377394e-07
Position 1193: 2.540730770845096e-07
Position 1752: 2.330685307583572e-07
Position 1128: 2.3113793993196338e-07
Position 810: 1.3349695068989208e-07
Position 364: 8.496807797480198e-08
Position 375: 8.308572312963841e-08
Position 592: 6.553610159906345e-08
Position 406: 3.907476860078953e-08
Position 626: 2.2463842562716678e-08
Position 448: 1.71620039974989e-08
Position 615: 1.579642558497361e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 22043: 0.9905881817293927
Position 9661: 0.8516094324977793
Position 30332: 0.6407118406221926
Position 12780: 0.6363434121330894
Position 33108: 0.5518356499626975
Position 8778: 0.5128073876793264
Position 13034: 0.34659715721827994
Position 15517: 0.3001179219169545
Position 14348: 0.2955091425163996
Position 28097: 0.23172977568686448
Position 390: 0.22255720684725172
Position 9930: 0.1946893680907542
Position 10017: 0.15365682101867753
Position 13075: 0.1474151379221092
Position 16491: 0.14651886742249087
Position 24868: 0.11475262205112054
Position 19250: 0.11076631399631318
Position 12985: 0.10788719796320018
Position 9593: 0.10352932525716389
Position 16044: 0.09384482839313683
Position 7625: 0.09139635786246456
Position 10279: 0.08509965858782834
Position 7686: 0.08463442156392954
Position 2896: 0.07497936471089768
Position 7986: 0.06816353937171787
Position 9056: 0.06521593064608842
Position 9525: 0.06179007968510812
Position 7410: 0.0612232495673065
Position 7248: 0.06065390876474884
Position 19270: 0.04409034443991603
Position 9933: 0.04246982658757112
Position 4910: 0.036646554464379304
Position 9988: 0.03465797057904479
Position 24266: 0.03444651703806337
Position 3054: 0.03298709569482858
Position 3658: 0.03211359990805094
Position 3207: 0.030773781640020606
Position 3501: 0.02576638333889205
Position 7610: 0.02252161204541229
Position 6283: 0.01709904542717609
Position 14381: 0.013798031691652909
Position 27268: 0.013228076821372694
Position 10324: 0.013163913455661775
Position 6657: 0.013158808410592538
Position 6113: 0.013116556871713323
Position 1841: 0.012552089208935458
Position 9033: 0.009904122560334143
Position 10120: 0.009302890199911895
Position 16518: 0.008295012038006408
Position 22957: 0.007591802375348664
Position 2512: 0.006757300949581097
Position 3105: 0.0061504407234278385
Position 1428: 0.005975102162397522
Position 9935: 0.005975076679887209
Position 2996: 0.005936409385298299
Position 2496: 0.0054097369003873975
Position 3556: 0.005394299832163618
Position 10081: 0.0052261785292050805
Position 2442: 0.005183802389164333
Position 2491: 0.004791495713913886
Position 5999: 0.004495213774734563
Position 10285: 0.004364631642360029
Position 8844: 0.004158887126640109
Position 750: 0.004069676511801687
Position 10058: 0.0039060745929931514
Position 25358: 0.0038555685969704004
Position 25035: 0.0038250360775060545
Position 10023: 0.003673831329110132
Position 8461: 0.003606534598910981
Position 2596: 0.0031770006190168323
Position 1459: 0.003042730142867936
Position 13186: 0.0030285203215969564
Position 3790: 0.0027955399882622764
Position 7890: 0.0026755134562090983
Position 1022: 0.002596399317738747
Position 2414: 0.002584923344392429
Position 24685: 0.0024245276791094133
Position 24419: 0.0023866335877530532
Position 1856: 0.0022698896877317264
Position 10033: 0.0022638356179375523
Position 3756: 0.0021057335884907312
Position 3327: 0.0019167177288633513
Position 2969: 0.0017641222711088156
Position 2341: 0.0015124325934872276
Position 23370: 0.001480866189377956
Position 20115: 0.0014806717917138872
Position 3296: 0.0014545834980692247
Position 3018: 0.0013648808266535882
Position 2515: 0.0012087931836681496
Position 4027: 0.001130919774193283
Position 2538: 0.0011072556005617181
Position 3606: 0.0010608088359512042
Position 3726: 0.0010538785723199669
Position 1063: 0.0009273727176419216
Position 2404: 0.0007732690114503912
Position 5761: 0.0007701866751241591
Position 22635: 0.0007636259173033907
Position 18906: 0.0007384469179893626
Position 592: 0.0007032694224099637
Position 615: 0.000628181489256906
Position 23561: 0.0005962053060469199
Position 14969: 0.0005673245493925344
Position 582: 0.0005352913801331132
Position 15630: 0.0004951983272578542
Position 1885: 0.00048620365668882153
Position 244: 0.00046404991196427885
Position 23055: 0.0004443189666241411
Position 2548: 0.000442023514291306
Position 1239: 0.0003052696427658052
Position 18096: 0.0002955087808836394
Position 1218: 0.0002606158049298619
Position 2831: 0.00023480645464621513
Position 416: 0.00019329962199341515
Position 19467: 0.00017647606337286778
Position 595: 0.00017522674371474038
Position 726: 0.00017287094769074745
Position 17822: 0.00013439073314675784
Position 17354: 9.591011286697019e-05
Position 17214: 9.45443615826693e-05
Position 4633: 9.113146222507612e-05
Position 15177: 7.83824182618318e-05
Position 322: 6.194934314489402e-05
Position 1176: 5.195359706835735e-05
Position 1052: 4.7409213593743623e-05
Position 1316: 4.705909069465137e-05
Position 11600: 4.466804680899225e-05
Position 2733: 4.03814228583156e-05
Position 4385: 3.879765548662163e-05
Position 183: 3.869656414594745e-05
Position 364: 3.603465959003153e-05
Position 11424: 3.010397057322906e-05
Position 4357: 2.6547856901361085e-05
Position 460: 2.4860774551599917e-05
Position 14157: 2.031861608850102e-05
Position 1933: 1.863566151089298e-05
Position 640: 1.8224010061524005e-05
Position 1276: 1.7544448409246397e-05
Position 17343: 1.743623764224605e-05
Position 11147: 1.6381337325965837e-05
Position 2566: 1.5200235919223805e-05
Position 3637: 1.5087852572953034e-05
Position 3566: 1.4702205027719919e-05
Position 14010: 1.3829063222698733e-05
Position 1860: 1.3205373782397967e-05
Position 446: 1.3023646865258961e-05
Position 13285: 1.2919644817638808e-05
Position 13642: 1.1595668367329414e-05
Position 11603: 1.131465514447305e-05
Position 12368: 8.877237572913538e-06
Position 11082: 7.5228897455770615e-06
Position 10735: 7.23151382853653e-06
Position 538: 7.0873325245425624e-06
Position 10964: 6.0475435791217e-06
Position 1273: 5.4798045011228254e-06
Position 2800: 5.423129367264259e-06
Position 14130: 5.371985154608437e-06
Position 217: 5.264306619149523e-06
Position 264: 5.256313018086249e-06
Position 2426: 5.127249782107868e-06
Position 324: 5.039741599658172e-06
Position 1036: 4.975424684509018e-06
Position 113: 4.4974646722591e-06
Position 10981: 3.896013192549118e-06
Position 10445: 3.29357564472928e-06
Position 11851: 3.281803694355049e-06
Position 943: 3.153393981042273e-06
Position 515: 2.952021007220505e-06
Position 214: 2.541279746835006e-06
Position 560: 2.4888852158077953e-06
Position 13967: 2.4278318958496897e-06
Position 11284: 2.3262752065956655e-06
Position 13890: 2.303401798614174e-06
Position 1606: 2.2761596280280177e-06
Position 12454: 2.1337210755923817e-06
Position 11028: 1.8382202819029748e-06
Position 12186: 1.6855624912369456e-06
Position 11489: 1.2184398062363284e-06
Position 11635: 1.1569345705002438e-06
Position 885: 8.09278894825386e-07
Position 3578: 8.002272736750157e-07
Position 10668: 6.929968227103408e-07
Position 1461: 6.616707183501225e-07
Position 866: 4.81516556087192e-07
Position 863: 4.6664995458144477e-07
Position 428: 4.119238454685336e-07
Position 597: 2.795715045604347e-07
Position 2098: 2.732519604282941e-07
Position 466: 2.6172532247539213e-07
Position 307: 2.2188247609068897e-07
Position 757: 1.8684596887489506e-07
Position 1185: 1.7823712244965507e-07
Position 947: 1.7516476024877098e-07
Position 626: 1.6836328358916542e-07
Position 972: 1.6700083565427764e-07
Position 752: 1.644550322672288e-07
Position 8418: 1.5691235134629454e-07
Position 602: 1.4972699573754341e-07
Position 1504: 1.488085337668013e-07
Position 253: 1.40427675443889e-07
Position 462: 1.1898970317345313e-07
Position 1285: 1.069650312031151e-07
Position 235: 8.791328778670714e-08
Position 704: 8.709785435038106e-08
Position 549: 5.609639618583286e-08
Position 496: 4.1934323968997735e-08
Position 317: 3.807846819039682e-08
Position 844: 3.600494157236314e-08
Position 469: 3.052675039423494e-08
Position 5917: 3.035993692164185e-08
Position 480: 1.6877093911024833e-08
Position 903: 1.6403118554018462e-08
Position 1978: 1.6194322088971745e-08
Position 125: 1.613313174140387e-08
Position 295: 1.1441237577478303e-08
Position 272: 9.168731991882256e-09
Position 352: 8.480117002757411e-09
Position 788: 7.662641908377408e-09
Position 642: 7.462150145593377e-09
Position 337: 5.72388806324302e-09
Position 406: 3.0649368546750865e-09
Position 661: 2.297547065666332e-09
Position 664: 2.2080234360378156e-09
Position 402: 2.167742181926159e-09
Position 133: 2.0752256703844037e-09
Position 486: 2.040111968369989e-09
Position 268: 1.9876639878288973e-09
Position 650: 1.8520514243138848e-09
Position 342: 1.7737293735939392e-09
Position 797: 1.1406421648936415e-09
Position 283: 1.0347047157160059e-09
Position 505: 6.94049491752814e-10
Position 2193: 5.85933787442297e-10
Position 278: 4.044015384976224e-10
Position 288: 2.787263042273074e-10
Position 122: 2.4321673439398644e-10
Position 332: 2.3892410592930467e-10
Position 276: 2.683990055095918e-13
