Gene = Enoph1
Position 6357: 0.0004610393226411475
Position 2294: 0.00044588476632165404
Position 5402: 0.000383942936760341
Position 25579: 0.00035496194291867466
Position 3477: 0.00034607187795009813
Position 26218: 0.00028500457222528923
Position 5805: 0.0002810704053233229
Position 1920: 0.0002655085388734168
Position 2394: 0.00026427827559856416
Position 2304: 0.0002633572527451261
Position 448: 0.0002403595703403828
Position 28739: 0.0002376307927634061
Position 1709: 0.0002091128080944278
Position 2301: 0.00020379028362972333
Position 382: 0.0001983602385183747
Position 4336: 0.00019057095267312259
Position 4644: 0.00018329664687758847
Position 4677: 0.0001762557808587495
Position 3437: 0.00016769331678626265
Position 2091: 0.00016185658718523833
Position 2325: 0.00016045016224796826
Position 527: 0.00015954133753655147
Position 530: 0.00015100301938076786
Position 4183: 0.00014931103379207134
Position 2371: 0.00013540919959890863
Position 2134: 0.00013260711366201144
Position 2115: 0.00013139305288299786
Position 4564: 0.00011865918579123539
Position 2330: 0.0001171755556988971
Position 4714: 0.0001149034684799566
Position 2635: 0.00010858673891490133
Position 7081: 8.859478354219464e-05
Position 26094: 8.120703874657229e-05
Position 2567: 7.370524438826569e-05
Position 25866: 6.975636374655488e-05
Position 450: 6.837272723611585e-05
Position 947: 6.249604479661681e-05
Position 5405: 5.716292708997966e-05
Position 2448: 5.086326192132175e-05
Position 2679: 5.0542772709533374e-05
Position 25489: 4.933197594579177e-05
Position 3501: 4.614600760697409e-05
Position 2613: 3.525760137376821e-05
Position 4509: 3.484174871754921e-05
Position 4153: 3.137423514014717e-05
Position 4367: 2.947284294166773e-05
Position 4127: 2.8863339844122866e-05
Position 23060: 2.624142346303181e-05
Position 625: 2.592149493618837e-05
Position 3462: 2.5359237061802377e-05
Position 3504: 2.4613380120201953e-05
Position 2741: 1.996517118693795e-05
Position 453: 1.7512432554325773e-05
Position 3485: 1.524697060295198e-05
Position 975: 1.4940430788334818e-05
Position 1656: 1.2258982603026704e-05
Position 2205: 1.2076516450579164e-05
Position 4130: 1.0984648058541155e-05
Position 3507: 1.0785675360864461e-05
Position 3973: 9.357193327602052e-06
Position 2499: 9.171266616227667e-06
Position 21688: 8.001052566192278e-06
Position 2527: 7.388039724053924e-06
Position 863: 5.756416960852835e-06
Position 20439: 5.193768298798425e-06
Position 21251: 4.130344433927721e-06
Position 1488: 3.9595147210173365e-06
Position 415: 3.7389012013668744e-06
Position 360: 3.706978389055345e-06
Position 1313: 3.5428116930738686e-06
Position 1955: 3.0932335255199633e-06
Position 1092: 2.867801956257115e-06
Position 2013: 2.810189621257054e-06
Position 390: 2.766443181167688e-06
Position 2078: 2.3789921582778515e-06
Position 2042: 2.31923854359792e-06
Position 2022: 2.1795791878053185e-06
Position 1373: 2.1542352785614616e-06
Position 1925: 1.9349939725614497e-06
Position 1753: 1.4219597870760371e-06
Position 413: 1.3592956983596952e-06
Position 629: 1.1567981134971898e-06
Position 2072: 1.1407620711110779e-06
Position 980: 1.0620078381794933e-06
Position 2128: 1.0591918301034822e-06
Position 911: 9.525075287928047e-07
Position 1724: 9.207061570008484e-07
Position 1844: 9.205983665061603e-07
Position 1705: 7.562754214810355e-07
Position 1360: 7.186636153309592e-07
Position 669: 6.350152413633308e-07
Position 370: 5.810100980952445e-07
Position 557: 4.892087391712717e-07
Position 783: 4.362925080802834e-07
Position 1026: 4.3528960772280713e-07
Position 883: 4.328237265281672e-07
Position 1047: 4.1428870595141674e-07
Position 583: 4.114419680536184e-07
Position 823: 3.0854875351233997e-07
Position 535: 2.5236838463696797e-07
Position 1297: 8.63343696456916e-08
Position 8326: 5.318847791673865e-08
Position 608: 5.0635550710907096e-08
Position 8874: 2.1422933698853832e-08
Position 10104: 6.066615040041705e-09
Position 1591: 4.642170143148268e-09
Position 8538: 3.5549482572291634e-09
Position 6101: 7.993231900898416e-10
Position 5744: 6.602931316766065e-10
Position 3270: 5.748757387218883e-10
Position 3723: 5.485060506319413e-10
Position 2827: 4.686383737682052e-10
Position 4989: 4.1145198605640695e-10
Position 3041: 3.3512036927885037e-10
Position 4902: 2.9034941428436223e-10
Position 7912: 2.798469828651798e-10
Position 1155: 5.417062267823784e-11
Position 1124: 4.809637507921475e-11
Position 1159: 4.236786207871362e-11
Position 3596: 3.109403429230468e-11
Position 3737: 3.0545651247464894e-11
Position 3518: 2.721840759970204e-11
Position 3353: 2.6431195521122792e-11
Position 2530: 1.532919052169366e-11
Position 2511: 1.4281233600741467e-11
Position 2621: 1.3278648809180122e-11
Position 2608: 1.3237013411503658e-11
Position 2748: 9.006414542714702e-12
Position 2712: 6.980745917551559e-12
Position 3527: 5.312759518924479e-12
Position 2517: 3.2155468066499664e-12
Position 4452: 1.836328440170585e-12
Position 4561: 1.6554503882846705e-12
Position 3011: 1.6062515505817495e-12
Position 4483: 1.5553120564290563e-12
Position 203: 1.0540847037395959e-12
Position 4073: 9.98722220768835e-13
Position 4024: 8.822334302355802e-13
Position 3028: 3.5725228473485893e-13
Position 136: 2.8581236544763067e-13
Position 2866: 2.287255498908975e-13
Position 2142: 2.014732379266569e-13
Position 229: 1.6130690419690326e-13
Position 2693: 6.851295242994755e-14
Position 3567: 6.408464261637e-14
Position 683: 6.129012773019184e-14
Position 720: 5.755795410499177e-14
Position 572: 4.097630374141447e-14
Position 590: 3.772132395186812e-14
Position 1185: 3.7020765072089534e-14
Position 1959: 3.582471387221429e-14
Position 279: 2.881115829387515e-14
Position 261: 2.7756005836454893e-14
Position 542: 2.6608683727347387e-14
Position 539: 2.563956225148177e-14
Position 209: 2.3738203942470892e-14
Position 317: 2.0755634405211415e-14
Position 759: 1.5953857140995758e-14
Position 737: 1.4090122735320401e-14
Position 650: 1.3747954727736639e-14
Position 171: 9.388417940428286e-15
Position 219: 5.798897291015679e-15
Position 919: 5.2845830570010804e-15
Position 744: 3.5006873667340415e-15
Position 867: 3.2109183957979123e-15
Position 1036: 3.1939822232101798e-15
Position 179: 3.110415815949266e-15
Position 99: 2.6096071114606445e-15
Position 3065: 2.421767704621604e-15
Position 703: 2.1519540672963077e-15
Position 165: 1.4510056460086075e-15
Position 1547: 5.351484408116546e-16
Position 1343: 4.2262587223555936e-16
Position 1376: 4.022729142598062e-16
Position 1321: 1.3690027701822858e-16
Position 547: 1.0946221356268459e-16
Position 1496: 1.6462242322212443e-17
Position 685: 1.55267962872185e-17
Position 714: 5.512436322904202e-18
Position 750: 2.4743443516512658e-18
Position 1557: 2.3630475862261396e-18
Position 288: 2.310539202545848e-18
Position 112: 1.2261919174768358e-18
Position 925: 6.646669833967274e-19
Position 593: 5.503506389381975e-20
