Gene = Nppc
Position 1953: 9.986137847263593e-05
Position 1298: 9.659085496186173e-05
Position 1321: 7.986756427411142e-05
Position 1926: 7.550907665266054e-05
Position 3169: 7.338082127993773e-05
Position 1344: 7.1077016341585e-05
Position 907: 6.734872210712838e-05
Position 1988: 6.600241860409432e-05
Position 725: 5.939622652093906e-05
Position 435: 5.272514589327485e-05
Position 291: 5.19685817804507e-05
Position 2257: 5.191784490585369e-05
Position 1847: 5.0973186035730686e-05
Position 835: 4.2777544309412e-05
Position 308: 4.1924325761899654e-05
Position 452: 3.908757911084087e-05
Position 4061: 3.573394200434342e-05
Position 643: 3.5345470621843756e-05
Position 624: 3.397547893007577e-05
Position 4201: 3.3411022934071786e-05
Position 4077: 3.3233066745323866e-05
Position 2608: 3.178172325667687e-05
Position 1315: 2.8642413321169548e-05
Position 963: 2.8406543676755216e-05
Position 1333: 2.638610258783533e-05
Position 2354: 2.4468210530550353e-05
Position 2114: 2.2789335343482215e-05
Position 1601: 2.2760656798136778e-05
Position 4204: 2.1485997886352507e-05
Position 370: 1.6884384853020244e-05
Position 891: 1.4895927464344207e-05
Position 2722: 1.379210103754264e-05
Position 912: 1.3382172950762357e-05
Position 2117: 1.299028432209342e-05
Position 2196: 1.2839209736093825e-05
Position 1957: 1.2800533268462877e-05
Position 2095: 1.1493124933050987e-05
Position 304: 1.0537134005406018e-05
Position 640: 1.034505125512015e-05
Position 147: 9.95956146629479e-06
Position 89: 9.400137575461265e-06
Position 1677: 7.931911545728589e-06
Position 1317: 7.870411781924274e-06
Position 199: 7.27012871869246e-06
Position 478: 6.639986801848879e-06
Position 2087: 6.458324409518092e-06
Position 1149: 6.220202893160439e-06
Position 1235: 6.115562097471172e-06
Position 1175: 5.7530901764952246e-06
Position 1077: 5.628233272961003e-06
Position 1086: 5.039615392585923e-06
Position 691: 4.520385688368778e-06
Position 101: 4.126063323834958e-06
Position 514: 3.4878122546795627e-06
Position 710: 2.4831268493538106e-06
Position 495: 2.1203944905964643e-06
Position 1181: 2.0687809050492224e-06
Position 463: 1.8667590363797648e-06
Position 293: 1.7406290827493187e-06
Position 466: 1.6942767799857039e-06
Position 1170: 1.644713213090733e-06
Position 1168: 1.4541636415099658e-06
Position 1187: 1.4236986650336324e-06
Position 534: 1.4164826336702363e-06
Position 1221: 1.0890059330768025e-06
Position 204: 7.836971265262315e-07
Position 1437: 5.145417556341928e-07
Position 1404: 4.4232431372471534e-07
Position 1309: 3.6020734709297423e-07
Position 1759: 3.167360105600737e-07
Position 1609: 2.6897380531505284e-07
Position 1400: 1.8606266353831947e-07
Position 222: 1.5497476626212104e-07
Position 1843: 1.3353116186422214e-07
Position 1352: 1.0733761297940145e-07
Position 976: 8.619824056180843e-08
Position 281: 6.572892135974186e-08
Position 531: 5.822309176640162e-08
Position 932: 4.388953102040609e-08
Position 2169: 2.9314328121261663e-08
Position 268: 1.4172875101559549e-08
Position 284: 7.725484853997313e-09
Position 1439: 5.346304026369003e-09
Position 978: 5.171795692726188e-09
Position 256: 1.5284392010837269e-09
Position 1355: 2.752683595612061e-10
