Gene = Nprl2
Position 1154: 0.0001531314893411007
Position 316: 0.0001502971011950914
Position 456: 0.00013939099949366213
Position 1035: 0.0001261288084701017
Position 371: 0.00012042518095909825
Position 2394: 0.00011244901874630726
Position 46: 0.0001109792552181317
Position 318: 9.241576631840598e-05
Position 2434: 8.717842779379672e-05
Position 1867: 8.456682564165772e-05
Position 897: 8.386563070958091e-05
Position 2448: 8.218427314810733e-05
Position 1075: 8.157701434064324e-05
Position 1058: 7.744891755391662e-05
Position 978: 7.612518066882458e-05
Position 93: 7.25978537727093e-05
Position 2591: 6.798009541758723e-05
Position 2842: 6.785947392964034e-05
Position 646: 6.768953239045415e-05
Position 2429: 6.695139953839078e-05
Position 44: 5.927636746453066e-05
Position 2870: 5.672850587942276e-05
Position 2277: 5.3841888797007037e-05
Position 2595: 4.6296068934240164e-05
Position 1244: 4.425059673100975e-05
Position 976: 3.8930649323523465e-05
Position 2148: 3.56931572429076e-05
Position 1296: 3.426163756355009e-05
Position 903: 3.267461815990019e-05
Position 785: 3.0852114931820045e-05
Position 382: 2.5367200396739072e-05
Position 414: 2.3299990112844145e-05
Position 369: 2.313829389330487e-05
Position 2441: 2.159710184620321e-05
Position 2921: 2.112542268755418e-05
Position 693: 2.0919494793715363e-05
Position 2532: 1.596647307950228e-05
Position 21: 1.5894102165174054e-05
Position 1178: 1.4073593519572083e-05
Position 2563: 1.3905804479965367e-05
Position 2520: 1.3873333788024058e-05
Position 617: 1.3775127836681683e-05
Position 301: 1.310752060388528e-05
Position 387: 1.235645593051818e-05
Position 3389: 1.1197097132802867e-05
Position 577: 1.0453011351423475e-05
Position 1978: 9.379671359167572e-06
Position 2624: 8.808370022762592e-06
Position 2574: 8.650301062942468e-06
Position 716: 6.955785436120962e-06
Position 2174: 5.776717446969925e-06
Position 1186: 5.634469177380322e-06
Position 2551: 4.964281670476393e-06
Position 678: 4.586896042376304e-06
Position 3202: 4.585020349671309e-06
Position 412: 3.9967954790120616e-06
Position 425: 3.719746648433105e-06
Position 1184: 2.862646575575934e-06
Position 2514: 2.5722208263954344e-06
Position 2602: 2.3392239675546247e-06
Position 2663: 2.299114521469135e-06
Position 3352: 2.202265760356647e-06
Position 2500: 2.087641896664157e-06
Position 2703: 2.040364566547928e-06
Position 2714: 1.9942640620264884e-06
Position 568: 1.983744955999052e-06
Position 2530: 1.68553203890665e-06
Position 430: 1.4536458486260433e-06
Position 619: 1.323604260623906e-06
Position 2120: 7.924199400013967e-07
Position 2184: 8.241477986917142e-08
Position 1847: 1.888064336470059e-08
Position 1531: 1.2995289106333688e-08
Position 3129: 6.778500165187978e-09
Position 2964: 4.3810535050473305e-09
Position 2002: 9.863827335361186e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.9538176734160513
Position 2153: 0.9458195701306465
Position 941: 0.9373194779493291
Position 2520: 0.8796471249586125
Position 3264: 0.8519010756551725
Position 755: 0.7110348800193329
Position 3018: 0.6741752792629806
Position 1924: 0.6485246706502851
Position 2687: 0.6336726038557665
Position 1950: 0.26372522163551426
Position 2722: 0.23827988084811547
Position 2408: 0.09886657832735841
Position 2972: 0.0986035902275478
Position 442: 0.09501231107623447
Position 1986: 0.03808568058494133
Position 1618: 0.031742220433904636
Position 2189: 0.02968806521442308
Position 946: 0.02958327325703521
Position 3067: 0.028494489746889742
Position 2371: 0.01863374920053954
Position 2493: 0.018076017910190832
Position 1047: 0.009195470496066966
Position 1230: 0.008694243489861976
Position 405: 0.007266849885374892
Position 1200: 0.005376216565666326
Position 448: 0.004716525499930612
Position 2192: 0.004617704919548585
Position 3022: 0.0045698985037671315
Position 79: 0.004319098415266369
Position 2782: 0.003783279752636887
Position 3031: 0.0037423652934814016
Position 2551: 0.0031230998489188214
Position 1962: 0.003064057703194142
Position 1233: 0.003053418140318884
Position 2412: 0.0029034745786440295
Position 2243: 0.00290324761387826
Position 2733: 0.0027693357608366575
Position 800: 0.0026781155857713416
Position 2462: 0.0026678710412482804
Position 1291: 0.002507362398595285
Position 1286: 0.0024872011551093573
Position 2013: 0.0019848028743637836
Position 3458: 0.00195523578265944
Position 3097: 0.0019341431235902428
Position 2208: 0.0017736059882118881
Position 1681: 0.001689623685308214
Position 3046: 0.0016277637373405631
Position 2930: 0.0016206386669467246
Position 2955: 0.001605329193567748
Position 2926: 0.001463595086415774
Position 369: 0.0013682919363295326
Position 1737: 0.0010865885627658624
Position 2978: 0.0010344787805258333
Position 1989: 0.0008552723842623237
Position 1518: 0.0008485470010168614
Position 2583: 0.0007276747733545355
Position 1307: 0.0007146698643984521
Position 3271: 0.0007141468905485725
Position 2785: 0.0006784521395871269
Position 455: 0.0006611855449532528
Position 1890: 0.000625256383703139
Position 3135: 0.0005224479913653924
Position 2697: 0.0005044959076311319
Position 1636: 0.0004984227095096054
Position 729: 0.00047357843531458044
Position 993: 0.0004725225215858353
Position 1969: 0.00046815985092217463
Position 1316: 0.0004206204643247863
Position 1310: 0.00040512984289294246
Position 1695: 0.00040385330623510186
Position 1566: 0.0003859068265461531
Position 120: 0.00037348283917047666
Position 725: 0.0003713975138952758
Position 2081: 0.00032838076815770777
Position 3114: 0.00032774186006536153
Position 129: 0.00031604957310367703
Position 3060: 0.0002901110584282375
Position 764: 0.0002807006273261978
Position 1536: 0.00027664617936551026
Position 2556: 0.00022686370935537666
Position 627: 0.00019219139143397017
Position 1312: 0.00016611251656383015
Position 1720: 0.0001568745445578843
Position 564: 0.00015018241747054005
Position 3094: 0.00014294454974280504
Position 1237: 0.0001425935768046157
Position 1653: 0.00013953428021541275
Position 2058: 0.0001342084643529049
Position 2703: 0.00012850360712768425
Position 2610: 0.00012604733645447047
Position 2429: 0.00012145709143511257
Position 960: 0.00011642483883042642
Position 1053: 0.00011365402041447253
Position 957: 0.00011085270841903787
Position 1083: 0.0001106443939931327
Position 2019: 0.00010452380263727286
Position 2458: 0.00010352955938229932
Position 2711: 0.00010241992604230823
Position 412: 0.00010181101003504443
Position 780: 9.814812842728824e-05
Position 917: 8.916707153830571e-05
Position 2344: 8.8730502531527e-05
Position 1353: 8.230273336347437e-05
Position 3297: 7.523791935724428e-05
Position 1725: 7.363069026586816e-05
Position 1319: 7.15119313347121e-05
Position 187: 6.761636962762795e-05
Position 1638: 6.539500416422792e-05
Position 1697: 6.515644506500462e-05
Position 145: 6.377312423894156e-05
Position 1207: 6.336131390218157e-05
Position 613: 6.277641883986917e-05
Position 1863: 5.7684848667887036e-05
Position 1583: 5.517301885244997e-05
Position 2033: 5.373448411128086e-05
Position 637: 5.072885165065307e-05
Position 634: 4.791271976227191e-05
Position 90: 4.716104926616157e-05
Position 1210: 4.652349556877723e-05
Position 337: 4.577298649912571e-05
Position 2586: 4.3269906668877314e-05
Position 2945: 4.1927211994993764e-05
Position 3379: 4.158661711119976e-05
Position 2656: 4.000353590857089e-05
Position 2481: 3.9795153696565885e-05
Position 2739: 3.8219339865630554e-05
Position 1701: 3.771485086102129e-05
Position 1901: 3.768301909624196e-05
Position 3403: 3.756360319856265e-05
Position 251: 3.435217082730075e-05
Position 490: 3.382283790384166e-05
Position 2932: 3.309791388728568e-05
Position 996: 3.301977519041614e-05
Position 1355: 3.237798415926449e-05
Position 1573: 3.0917906458073663e-05
Position 1243: 2.936143056299222e-05
Position 1166: 2.7970509575082852e-05
Position 425: 2.7482399218328828e-05
Position 1813: 2.580302155491745e-05
Position 2322: 2.518104980037365e-05
Position 2861: 2.3555753942408732e-05
Position 1843: 2.175686183183386e-05
Position 474: 2.1329895585080707e-05
Position 1495: 2.06632424376684e-05
Position 160: 1.9155382230997076e-05
Position 2084: 1.9020470729329882e-05
Position 281: 1.8243235846533402e-05
Position 2061: 1.8235153336627325e-05
Position 3102: 1.811637834885502e-05
Position 1288: 1.7065921158216582e-05
Position 568: 1.630026460425977e-05
Position 3214: 1.5908320354953364e-05
Position 3219: 1.5723878610102054e-05
Position 2805: 1.4902853047899678e-05
Position 2574: 1.4644984667876266e-05
Position 2468: 1.3601250931723826e-05
Position 1749: 1.3375635917944735e-05
Position 3161: 1.3241979090999376e-05
Position 227: 1.3058733758837593e-05
Position 3333: 1.270069498243908e-05
Position 2434: 1.2291494336991077e-05
Position 2759: 1.1798681880304666e-05
Position 3329: 1.160564611809727e-05
Position 2316: 1.072022673374684e-05
Position 2347: 1.0504886796099186e-05
Position 2352: 1.043606885406793e-05
Position 141: 1.0403555415840375e-05
Position 484: 1.0390248750171755e-05
Position 2204: 1.0372827294300287e-05
Position 2299: 1.0230789578874424e-05
Position 1570: 9.671605557883617e-06
Position 295: 8.70183770453015e-06
Position 466: 8.632801588507862e-06
Position 3432: 8.542387976727814e-06
Position 1110: 8.493901076990795e-06
Position 654: 8.280816465683155e-06
Position 594: 7.813411566772748e-06
Position 2040: 6.796587592163402e-06
Position 2651: 6.461090498096759e-06
Position 539: 6.3643020263904065e-06
Position 2261: 6.150888242659659e-06
Position 2331: 6.051180873371992e-06
Position 3077: 5.870111721317213e-06
Position 1658: 5.828698167893039e-06
Position 3399: 5.802436785311156e-06
Position 1463: 5.730242621172217e-06
Position 339: 5.719191863558971e-06
Position 3281: 5.247539003997111e-06
Position 2472: 5.243863787385437e-06
Position 2307: 5.091775272692269e-06
Position 1867: 4.96791907231769e-06
Position 1408: 4.856206556923708e-06
Position 1853: 4.816672950474102e-06
Position 382: 4.411279152247335e-06
Position 669: 3.99487489748113e-06
Position 2614: 3.985793092414741e-06
Position 1502: 3.6310369961083868e-06
Position 1529: 3.4872951658507758e-06
Position 1563: 3.285391507635238e-06
Position 589: 3.0255776174656266e-06
Position 157: 2.9424772333729627e-06
Position 659: 2.893448163440818e-06
Position 1416: 2.809102232378179e-06
Position 577: 2.7297583532144185e-06
Position 354: 2.654536968918061e-06
Position 1322: 2.3079467566325106e-06
Position 3438: 2.224788120594318e-06
Position 2326: 2.124596779383618e-06
Position 1484: 1.8643361307738038e-06
Position 348: 1.7653821245860297e-06
Position 422: 1.7053245216323824e-06
Position 2417: 1.5547631592465093e-06
Position 2637: 1.3121007239764713e-06
Position 98: 1.2500918851369555e-06
Position 96: 1.0005343465626212e-06
Position 830: 9.175137583800035e-07
Position 379: 9.066943937703855e-07
Position 535: 8.683052007972672e-07
Position 517: 8.676591078886434e-07
Position 818: 7.483726665977533e-07
Position 191: 6.037762158235783e-07
Position 671: 4.5395068687320993e-07
Position 549: 2.666214286729458e-07
Position 500: 1.8759707138508246e-07
Position 598: 1.4583190191521223e-07
Position 553: 1.321062762206065e-07
Position 256: 1.2940517688045786e-07
Position 502: 5.2333177364516794e-08
Position 1214: 3.890836690406952e-08
Position 954: 1.7425537597045752e-08
Position 1001: 1.6612362974674572e-08
Position 276: 6.9096866414204104e-09
Position 2624: 3.3855163681666463e-09
Position 1118: 2.764545658984249e-09
Position 261: 2.388462545531887e-09
Position 544: 1.82254764102433e-11
