Gene = Aasdhppt
Position 491: 9.427433275360823e-12
Position 531: 7.210770106252354e-13
Position 529: 3.359601151126695e-13
Position 538: 3.270917931160824e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6835: 0.9967584885972753
Position 10097: 0.7557630820890374
Position 12627: 0.7169216335705465
Position 547: 0.3336594182381737
Position 5248: 0.15278311687522744
Position 9861: 0.14478812446339448
Position 6251: 0.13185809571025378
Position 13084: 0.0957634617613446
Position 14089: 0.07045347198658442
Position 13114: 0.06357740744847355
Position 2875: 0.05997251501558976
Position 12978: 0.055284429555435104
Position 619: 0.0517428888394601
Position 13306: 0.0495920725647568
Position 13159: 0.04768542135675697
Position 10070: 0.0345180355332316
Position 9211: 0.032722931037984994
Position 2896: 0.03173548678955219
Position 10537: 0.028250516321864295
Position 3160: 0.02783287413472113
Position 567: 0.027684439044995058
Position 13524: 0.027046341240648402
Position 2054: 0.025756430313122587
Position 14339: 0.024443607481038427
Position 8128: 0.02432391038271742
Position 1149: 0.02215731024912132
Position 13599: 0.02121562264487969
Position 11496: 0.017062897087852465
Position 12898: 0.01600801219501012
Position 8768: 0.014034607878943528
Position 9834: 0.013395115992069957
Position 8933: 0.012868446644426565
Position 653: 0.011698216075025898
Position 9169: 0.011497651205863922
Position 12210: 0.011447767457541188
Position 2842: 0.011436824332095084
Position 7795: 0.011244878363203717
Position 6215: 0.010388681020522487
Position 1609: 0.008518250240487052
Position 6269: 0.008199948307861707
Position 701: 0.007339163044635161
Position 10325: 0.007294913723816634
Position 581: 0.006814809214153292
Position 10131: 0.006274204680844715
Position 12697: 0.006023381936360958
Position 10492: 0.005778049408394355
Position 10517: 0.005771894452775882
Position 5313: 0.005407650053714077
Position 575: 0.004940648495865429
Position 8060: 0.004696965487668029
Position 9797: 0.004626264057291353
Position 2436: 0.004579208214339928
Position 8191: 0.0044584313047398485
Position 12757: 0.004072404022418113
Position 7829: 0.004061364633608693
Position 491: 0.003978215714657609
Position 13372: 0.003967018548229667
Position 12921: 0.003883657995949142
Position 8662: 0.0038812784547647785
Position 5088: 0.0035865397338916364
Position 4947: 0.0035213853844404323
Position 3074: 0.0034289893441194754
Position 9222: 0.003239689754905173
Position 3012: 0.0032104320914971363
Position 631: 0.002954827272930041
Position 2128: 0.0028698307994204702
Position 8989: 0.002843385211701774
Position 9424: 0.0026959503910300507
Position 11249: 0.0024386656176731436
Position 12428: 0.0022656199433187625
Position 14552: 0.002232634601355196
Position 14164: 0.0021069759901531223
Position 5445: 0.0020394669520048462
Position 5528: 0.00193167166241223
Position 725: 0.0018282259740348328
Position 4750: 0.0016806372066580572
Position 8039: 0.0015136415899631866
Position 1735: 0.0014951931584297863
Position 10573: 0.0012417369192131691
Position 2813: 0.0012031633321029998
Position 13219: 0.001136997180763543
Position 465: 0.001098969576617083
Position 8645: 0.001072184678903278
Position 13129: 0.0010227046405877382
Position 1171: 0.0009778916051032087
Position 3049: 0.0009641268743564886
Position 8774: 0.0009502716684884098
Position 11599: 0.0009419800765930174
Position 153: 0.0009291915074957364
Position 7510: 0.0009194185085026921
Position 10269: 0.0008048823997614354
Position 7202: 0.0007972169930893616
Position 7318: 0.0007184482261769523
Position 2140: 0.0007102798171560942
Position 7067: 0.0006653816141491517
Position 11420: 0.0006372000413803663
Position 9601: 0.0006303584758850938
Position 7579: 0.0006289424542721802
Position 511: 0.0006231041049858672
Position 1032: 0.0006227435478994503
Position 1125: 0.0006142906380869939
Position 10606: 0.0005877851020502857
Position 488: 0.0005863557253491272
Position 7167: 0.000547477762095585
Position 8795: 0.0005391129063620913
Position 2408: 0.0005340675371246588
Position 8439: 0.0005296146317187715
Position 14023: 0.0004738273855306856
Position 11300: 0.00047044057347249814
Position 12268: 0.0004649231113026971
Position 8953: 0.00044625045789293584
Position 13940: 0.0004400264973328808
Position 10102: 0.00043620593837112825
Position 1085: 0.0004344255362873262
Position 637: 0.0003721446411164086
Position 13700: 0.0003654199134684677
Position 11636: 0.0003460976018931557
Position 3401: 0.00031466085841300645
Position 8148: 0.00030688561256523596
Position 8048: 0.00030012937799275667
Position 6635: 0.00028895751519408943
Position 4202: 0.0002855785489793964
Position 982: 0.0002717058459388182
Position 7391: 0.0002702750860999997
Position 204: 0.00024845368094165234
Position 8587: 0.00024017300656587918
Position 713: 0.00023593881606983613
Position 12916: 0.00021679733395468315
Position 11644: 0.0002134746484417324
Position 8736: 0.00020989240616807057
Position 159: 0.0001942148608545052
Position 508: 0.00018972171228688535
Position 11461: 0.00018698902171996153
Position 7935: 0.00018575739722880084
Position 8230: 0.00018107382160271142
Position 12237: 0.00014167517920450132
Position 621: 0.00013264125298062982
Position 8563: 0.0001264419969624315
Position 165: 0.00012142215849064905
Position 7145: 9.804414768303002e-05
Position 11624: 8.657611068550809e-05
Position 1648: 8.394983073278616e-05
Position 11049: 7.134690100182335e-05
Position 7322: 6.991648621816518e-05
Position 7411: 6.313009380448405e-05
Position 2074: 6.058772945196964e-05
Position 1903: 5.80814871992098e-05
Position 3238: 5.4214363569174644e-05
Position 9051: 5.197135045171092e-05
Position 10741: 5.038749160603062e-05
Position 967: 4.9833749727346166e-05
Position 3092: 4.8350473181243194e-05
Position 116: 4.776192672216299e-05
Position 168: 4.188618406174735e-05
Position 8530: 3.792153329128045e-05
Position 8323: 3.2723232001742434e-05
Position 468: 3.136046862693108e-05
Position 9023: 2.659104647086491e-05
Position 8873: 2.5269966591430334e-05
Position 817: 2.4576418341985392e-05
Position 208: 2.409991091756519e-05
Position 7224: 2.125548351674984e-05
Position 2020: 1.82238992334226e-05
Position 2200: 1.5213921664639943e-05
Position 8709: 1.4861668259080248e-05
Position 8488: 1.280796188408017e-05
Position 2315: 1.2519553752269187e-05
Position 1001: 1.1511716474215985e-05
Position 1511: 1.0721400305670171e-05
Position 320: 9.228543020187266e-06
Position 7495: 8.31211040895672e-06
Position 1194: 7.710766844402025e-06
Position 240: 6.552818555760884e-06
Position 1353: 5.303368181348376e-06
Position 1065: 4.797979773798121e-06
Position 121: 3.30039868055693e-06
Position 292: 3.106620499382291e-06
Position 222: 2.866033091920498e-06
Position 8087: 2.821532334184376e-06
Position 1508: 2.6731720128029383e-06
Position 162: 2.017159960288837e-06
Position 10456: 1.6968446370627417e-06
Position 7591: 1.6709316725525838e-06
Position 917: 1.5531464569805696e-06
Position 1625: 1.471240096109566e-06
Position 760: 1.2759283127028105e-06
Position 739: 1.238256715786764e-06
Position 831: 1.0070355696647104e-06
Position 515: 8.92353027489228e-07
Position 371: 8.589534975503481e-07
Position 180: 8.584183048137354e-07
Position 405: 8.047724655907256e-07
Position 357: 7.508377325427673e-07
Position 7099: 5.918056386355314e-07
Position 301: 5.287369977742616e-07
Position 773: 5.154547478029697e-07
Position 7024: 4.3297330085811674e-07
Position 1191: 3.066387558875825e-07
Position 7088: 2.6566361972954287e-07
Position 1315: 2.4194591655374014e-07
Position 336: 2.1760044467562838e-07
Position 765: 9.767595136162523e-08
Position 1243: 9.548034255656145e-08
Position 888: 7.987709511775077e-08
Position 1210: 7.634694476179832e-08
Position 1050: 7.000397804369598e-08
Position 733: 3.717203879407881e-08
Position 2162: 2.0396400698776983e-08
Position 583: 2.08081537628915e-09
Position 802: 1.3890268840584834e-09
Position 384: 7.695975850938269e-10
Position 835: 2.0311663209020933e-10
