Gene = Gstcd
Position 416: 0.03176975970987042
Position 4450: 0.030502035957768493
Position 12252: 0.024484442090186076
Position 1099: 0.02201651528723784
Position 2766: 0.02089622741156552
Position 1096: 0.020490971267089982
Position 15973: 0.015590952102718023
Position 9415: 0.01484240265716397
Position 10905: 0.014589599369875148
Position 12549: 0.012092796293191998
Position 11472: 0.01205813198896519
Position 7996: 0.011131515786607142
Position 13833: 0.010953082221296399
Position 9597: 0.010409474860893823
Position 7920: 0.01024700326921791
Position 4994: 0.009002734879331606
Position 1435: 0.008522912398412835
Position 3104: 0.008366147836107651
Position 92: 0.007791909757548013
Position 14247: 0.006480812504384272
Position 2326: 0.006264729322990828
Position 662: 0.006161512774991706
Position 9751: 0.0058702668570958134
Position 14268: 0.00500310813387941
Position 2355: 0.004661424516474195
Position 2745: 0.00451055909238432
Position 5029: 0.0044456329071335746
Position 11557: 0.004337445003959795
Position 729: 0.003579170667314614
Position 1553: 0.003556204050555304
Position 2834: 0.00346993128594813
Position 906: 0.003351870369720117
Position 1450: 0.003241651848062577
Position 6198: 0.002884594261304125
Position 8625: 0.002628389463955789
Position 1501: 0.0025623443978961577
Position 6485: 0.00240524425141849
Position 1140: 0.002139615895628612
Position 124: 0.002109307831275446
Position 2611: 0.0020976821822057752
Position 5486: 0.001800454680797888
Position 5666: 0.0017739376781905091
Position 1709: 0.0016954801629614086
Position 6968: 0.0016100993229771097
Position 2859: 0.001585769700348671
Position 1727: 0.0015030691642252886
Position 1808: 0.0014303279444547222
Position 2819: 0.0013224896127349932
Position 15438: 0.0012056965464846178
Position 3924: 0.0010901404749689358
Position 6437: 0.0010670831800939028
Position 3656: 0.001054178945889076
Position 4464: 0.000976694957877926
Position 1561: 0.0008998333006907102
Position 3704: 0.0008463574822315139
Position 2341: 0.0007532321867988097
Position 14598: 0.0007111008846926417
Position 3390: 0.0006005815390348903
Position 602: 0.0006000200957134884
Position 3124: 0.0005671047737681478
Position 11921: 0.000559680421598075
Position 5090: 0.0005583916582635215
Position 1143: 0.0005300503116980794
Position 706: 0.0005068126863626987
Position 709: 0.0005058740484470603
Position 2256: 0.000493848611786975
Position 2816: 0.00048155462016705424
Position 621: 0.0004806377609340176
Position 12848: 0.00047324210554028833
Position 2922: 0.000470418791221212
Position 2465: 0.0004668181791071523
Position 1788: 0.0004648016179993234
Position 7030: 0.0004628881647188682
Position 1504: 0.0004309576168943728
Position 3940: 0.00041905978315149266
Position 2489: 0.0004164488549449366
Position 1239: 0.00038146948749879557
Position 3675: 0.000343340199508892
Position 361: 0.00031803755890363243
Position 2395: 0.00031757130826772596
Position 9424: 0.0003116229431030309
Position 3661: 0.00030274537547599485
Position 4997: 0.0002626105799879558
Position 2456: 0.00023971849464056384
Position 1836: 0.00023260394891300152
Position 2439: 0.0002167163216460949
Position 8174: 0.00021510685940946944
Position 3041: 0.00020490103805563455
Position 138: 0.00017740758821789226
Position 8519: 0.00015909587796456
Position 9925: 0.00015529206893612286
Position 1192: 0.00014956799673239822
Position 8574: 0.00014760521743656035
Position 10117: 0.000128086094829097
Position 10135: 0.00012179961131499623
Position 1002: 0.00011920469218612669
Position 2004: 0.00011187804031221762
Position 2494: 0.00010787818435916496
Position 2294: 9.837494708284745e-05
Position 8261: 9.196362405091788e-05
Position 10814: 9.078501612910546e-05
Position 7470: 8.332864174549328e-05
Position 1907: 7.53115407180676e-05
Position 1960: 7.525597816983957e-05
Position 11902: 7.052595725137937e-05
Position 2925: 6.26006297523708e-05
Position 7368: 5.3831632204963646e-05
Position 556: 5.1065506422243916e-05
Position 12871: 5.019445186733036e-05
Position 1112: 4.32092740755923e-05
Position 8925: 4.310361931436413e-05
Position 1603: 4.115836185516526e-05
Position 2624: 3.7538259220805844e-05
Position 308: 3.576764422485533e-05
Position 8152: 3.2533326863898695e-05
Position 10577: 3.1875556659468306e-05
Position 10753: 3.167315830867428e-05
Position 8225: 2.644316951440096e-05
Position 380: 2.493537125043801e-05
Position 953: 2.3453732696794533e-05
Position 971: 1.971697303559369e-05
Position 801: 1.8843879797293157e-05
Position 666: 1.7900272386573896e-05
Position 8497: 1.736037652237345e-05
Position 1843: 1.6717286126489922e-05
Position 2522: 1.618381961138999e-05
Position 1266: 1.520270881401402e-05
Position 1006: 1.372401166684124e-05
Position 1644: 1.2894051454402202e-05
Position 2398: 1.0724481371919546e-05
Position 111: 9.017195286917547e-06
Position 9864: 8.661658667780973e-06
Position 2413: 7.881654765849422e-06
Position 337: 7.456134080082712e-06
Position 1468: 7.4264388876173175e-06
Position 1403: 6.346604705879933e-06
Position 7340: 5.204406581270306e-06
Position 784: 4.539731439876571e-06
Position 3018: 3.942315789817046e-06
Position 1219: 3.7695030210131624e-06
Position 503: 3.51189713722921e-06
Position 445: 2.975150373684118e-06
Position 3874: 2.3406732233939193e-06
Position 4661: 2.068307241308327e-06
Position 7771: 1.9659125295386563e-06
Position 6770: 1.8108111312746463e-06
Position 5519: 1.499607198278647e-06
Position 106: 9.211938897804242e-07
Position 608: 6.576812850231015e-07
Position 141: 5.456740936488062e-07
Position 483: 4.4529453788320536e-07
Position 1697: 4.103666784098859e-07
Position 3319: 3.3423533395786336e-07
Position 551: 3.1378660944823405e-07
Position 529: 3.0080451801551947e-07
Position 911: 2.9281571217373875e-07
Position 332: 2.312052609296053e-07
Position 561: 2.228037556643424e-07
Position 738: 2.2240385603916052e-07
Position 144: 2.1634435516978793e-07
Position 369: 1.8220231769178527e-07
Position 164: 1.5570398384445264e-07
Position 371: 1.128385887276082e-07
Position 2142: 1.1065986895338056e-07
Position 2180: 1.0790060145945147e-07
Position 1194: 1.0212123169017364e-07
Position 1812: 9.538760087372262e-08
Position 1055: 6.355349964479276e-08
Position 176: 3.092035149534471e-08
Position 2282: 2.1922894154986406e-08
Position 2156: 2.1866597024439244e-08
Position 742: 1.8815224721089996e-08
Position 245: 1.7592325647873396e-08
Position 511: 1.6358605622564456e-08
Position 505: 1.614913920347385e-08
Position 290: 4.340967133653578e-09
Position 471: 2.0670537833221853e-09
Position 569: 1.8596887230176451e-09
Position 152: 1.6983103294597858e-09
Position 580: 6.150640687054106e-10
Position 251: 2.4924329139658583e-10
Position 516: 5.065946010829102e-12
Position 253: 5.852007005012168e-13
Position 1382: 1.2354321180530145e-16
