Gene = Nicn1
Position 20: 1.382555017659725e-05
Position 84: 1.3218026531427433e-05
Position 5: 8.066261107744298e-06
Position 141: 7.600852729773384e-06
Position 549: 7.366303605804024e-06
Position 507: 6.576787881508362e-06
Position 129: 5.393324959851411e-06
Position 113: 4.695478304451488e-06
Position 189: 4.4194907631021524e-06
Position 327: 4.0392775525937645e-06
Position 117: 2.790617710111131e-06
Position 8: 2.3687468111531537e-06
Position 325: 2.203992596129894e-06
Position 477: 1.87592168111008e-06
Position 608: 1.6245722374027407e-06
Position 104: 1.5151211315651306e-06
Position 4504: 1.2068348646561821e-06
Position 204: 1.1350863334085469e-06
Position 4870: 8.90239275684293e-07
Position 111: 7.861771565902492e-07
Position 404: 6.701941586755583e-07
Position 519: 5.555249305412528e-07
Position 11: 4.4266909621759804e-07
Position 622: 4.385434523604439e-07
Position 370: 3.7111139995639055e-07
Position 411: 2.8895249717935267e-07
Position 1023: 1.822023390158285e-07
Position 124: 1.7897340518424974e-07
Position 1203: 1.6830798368189203e-07
Position 646: 1.5169572733112585e-07
Position 1161: 1.2720385103866842e-07
Position 987: 1.065177513663028e-07
Position 4903: 9.300021199129518e-08
Position 439: 7.099825454351521e-08
Position 4623: 6.859513551604319e-08
Position 734: 4.749288937930089e-08
Position 964: 2.4234499202784714e-08
Position 835: 1.2012481355898095e-08
Position 741: 1.1257243377929754e-08
Position 1058: 1.10978753541905e-08
Position 837: 9.903873030795646e-09
Position 656: 5.280947520928429e-09
Position 625: 3.2619288305206143e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3961: 0.6759008589581776
Position 4638: 0.6647602641863012
Position 2906: 0.5796981822185724
Position 426: 0.5510078843015204
Position 4459: 0.5157934465724092
Position 4016: 0.31172264539519157
Position 439: 0.1425572457534371
Position 4384: 0.1302383109045002
Position 4724: 0.09640558597001338
Position 5541: 0.04647071336559149
Position 477: 0.04094311891355111
Position 5707: 0.03695577225972578
Position 4456: 0.03422871077095423
Position 3440: 0.027307488849443163
Position 4893: 0.025913268208680215
Position 4501: 0.024592337944923888
Position 446: 0.024407398251557633
Position 2912: 0.023149534906264715
Position 5497: 0.019486261718378046
Position 510: 0.018931256538595124
Position 5692: 0.01735552493154144
Position 397: 0.016691752836363635
Position 4498: 0.016215182165591018
Position 3521: 0.014839192397147963
Position 768: 0.01460193565526149
Position 2594: 0.014520311731692
Position 3083: 0.014388779890774578
Position 4333: 0.014001262899724833
Position 5881: 0.01253307350778739
Position 3580: 0.012471379994959543
Position 5006: 0.012009502702233369
Position 4479: 0.011271273105567572
Position 3501: 0.010852015331047304
Position 5347: 0.01057752864590009
Position 646: 0.010402194403849471
Position 4394: 0.00980127578664733
Position 2658: 0.009764348253341241
Position 2709: 0.009471673560213806
Position 4427: 0.00865550648121528
Position 4469: 0.008576410640354137
Position 144: 0.008298341595611759
Position 5564: 0.007844706849159796
Position 3077: 0.007086277148832041
Position 2714: 0.006574998703776834
Position 4492: 0.006487380009789652
Position 3552: 0.006413376574107961
Position 2971: 0.006042030226452995
Position 5733: 0.005545798852105937
Position 4684: 0.0049300883061245485
Position 4913: 0.004869642801763465
Position 5427: 0.0047747003794901
Position 3381: 0.004482762795756054
Position 5452: 0.00418183820544123
Position 4410: 0.004176607342925522
Position 5647: 0.0034256700798798254
Position 4307: 0.0033700405166829507
Position 4227: 0.0033039069223415327
Position 2535: 0.002969421784335375
Position 4247: 0.0029307156276789643
Position 675: 0.002911130962200312
Position 1288: 0.0028328037454043594
Position 304: 0.0026971482410365153
Position 4352: 0.002556406757461164
Position 5169: 0.0024272376325585416
Position 4879: 0.0024184365073656303
Position 4517: 0.002274306529340491
Position 5847: 0.0022682122564772105
Position 622: 0.002249774663271755
Position 4476: 0.0021799308387995837
Position 3040: 0.002010303749825537
Position 5437: 0.0018701126101816935
Position 3148: 0.0017376465926320754
Position 2676: 0.001637582110445658
Position 2940: 0.0016349167423558696
Position 1447: 0.0013902248206634354
Position 2737: 0.001389979211565056
Position 2212: 0.0013436649138620514
Position 2199: 0.0012931572498603755
Position 2225: 0.0012787216057636981
Position 3477: 0.0011774221454113585
Position 6002: 0.0011570405484171108
Position 2186: 0.0011557496101753557
Position 177: 0.0011128340798091999
Position 1152: 0.0011112360712204935
Position 136: 0.0011013679916833646
Position 2484: 0.0010047582076287286
Position 4742: 0.0009829537243589122
Position 2238: 0.0009823700963039758
Position 4192: 0.0009808220967922677
Position 2173: 0.0009705837794684326
Position 2985: 0.0008224951193860671
Position 4765: 0.0008193508866898309
Position 3933: 0.0008062173132836236
Position 2560: 0.0007971428899952186
Position 4481: 0.0007868219927548472
Position 384: 0.0007811249898180436
Position 2639: 0.0007672356008031127
Position 2160: 0.0007643075418351177
Position 1666: 0.0007548314887979483
Position 5091: 0.0007246855650151875
Position 2251: 0.0006135654092797749
Position 2612: 0.0005890095468698861
Position 2017: 0.0005888888367698801
Position 3925: 0.0005837461392486366
Position 2147: 0.0005726128832048324
Position 4687: 0.0005330195784573383
Position 3352: 0.0005317158647622045
Position 1332: 0.000530050639882869
Position 4815: 0.0005282712251651946
Position 4040: 0.0004923293170149808
Position 5764: 0.00048584127477709906
Position 2069: 0.00046737009156721376
Position 153: 0.0004512483393172227
Position 2056: 0.0004386873259763811
Position 2134: 0.0004374467415707363
Position 2121: 0.00041571476782549613
Position 2030: 0.00041113083839232226
Position 4533: 0.0004015347976188511
Position 5828: 0.0003911468199268578
Position 3240: 0.0003808741148043679
Position 2082: 0.00037152584611673813
Position 4824: 0.0003508232841933078
Position 1710: 0.0003491813651667817
Position 316: 0.0003481107321457836
Position 2095: 0.0003472738392068239
Position 402: 0.00034636407165576427
Position 5094: 0.00034109398858044775
Position 901: 0.0003320097142550652
Position 2108: 0.00033005898066430144
Position 5138: 0.0003202879282585402
Position 701: 0.00030933790181555964
Position 652: 0.00030448222251258644
Position 1955: 0.0002985789962369367
Position 404: 0.00026226371634183795
Position 2264: 0.00026080401560838276
Position 483: 0.00025295406444725705
Position 6015: 0.0002458905215775415
Position 5906: 0.00024189024170407218
Position 1681: 0.00023352868946114333
Position 5414: 0.00023237833469278495
Position 5624: 0.00022122454049563743
Position 3099: 0.00021213439140688905
Position 3800: 0.00018838533534154786
Position 970: 0.00018564996276476897
Position 4197: 0.00017198722486462905
Position 800: 0.0001675485828374986
Position 3337: 0.0001665160783759619
Position 4959: 0.00015896815100209006
Position 5503: 0.0001576871273433488
Position 4275: 0.00015489310488437324
Position 5216: 0.00014996437938912167
Position 5920: 0.00014229405910493262
Position 2277: 0.00014157687998088392
Position 6022: 0.00014011803389957147
Position 3446: 0.00013814171368620182
Position 358: 0.00013749451519836156
Position 682: 0.0001329906950853032
Position 549: 0.00013173320919414183
Position 1380: 0.0001314969275583395
Position 4606: 0.00012565997184213004
Position 3108: 0.00012555316801645736
Position 5225: 0.00011759585123244284
Position 3993: 0.00011739426733555599
Position 1303: 0.00011641419332406345
Position 2988: 0.00011569951111922559
Position 3088: 0.00011188096928094527
Position 4519: 0.00011036535901834922
Position 2875: 0.00010904781043399151
Position 4789: 0.00010735888564520906
Position 5462: 0.00010300866005380746
Position 2739: 9.607714174182533e-05
Position 5949: 7.424089444330305e-05
Position 3871: 7.215296661453296e-05
Position 5126: 6.824483524190555e-05
Position 2043: 6.723290423424148e-05
Position 166: 6.371142087122425e-05
Position 325: 5.945997343726359e-05
Position 2664: 5.9147335824916644e-05
Position 4548: 4.97572050032604e-05
Position 5755: 4.6661477662332606e-05
Position 2290: 4.176787846327488e-05
Position 1524: 3.5334490577662305e-05
Position 2384: 3.326024033821679e-05
Position 5186: 3.237842149598418e-05
Position 1160: 2.809346011706783e-05
Position 1792: 2.6495709931934213e-05
Position 4575: 2.639206281672779e-05
Position 4744: 2.5235369744229254e-05
Position 4291: 2.4257019254156292e-05
Position 973: 2.2870489892711788e-05
Position 1772: 2.1530498160234264e-05
Position 2389: 1.8630789957991784e-05
Position 1337: 1.8215074973287657e-05
Position 370: 1.8059805063907765e-05
Position 4056: 1.7668609383452913e-05
Position 361: 1.4844727105253325e-05
Position 1662: 1.4399664919642416e-05
Position 1284: 1.3889989506911063e-05
Position 564: 1.3554236003253589e-05
Position 1234: 1.1060217834215082e-05
Position 1038: 1.0773882154025883e-05
Position 4203: 7.399132148666408e-06
Position 3199: 6.564521742412848e-06
Position 3661: 5.015480743161882e-06
Position 3386: 3.248423424747892e-06
Position 591: 4.616910892368007e-07
Position 1470: 2.2161129151218143e-07
Position 489: 1.7390806077472072e-07
Position 921: 4.457794720598764e-08
Position 2303: 4.267493851077572e-08
Position 487: 2.6759821760505533e-08
Position 1020: 2.267317811318169e-08
Position 1027: 2.228830644790255e-08
Position 975: 2.216942303620436e-08
Position 569: 2.0357541242598378e-08
Position 1215: 1.955205017681691e-08
Position 1107: 1.1841777247704037e-08
Position 986: 6.021980925338371e-09
Position 3606: 2.7961430340254607e-09
Position 254: 2.632228226072352e-09
Position 285: 1.561372000921168e-09
Position 833: 1.5586738895036125e-09
Position 233: 1.140120062181155e-09
Position 1010: 1.1015743020630696e-09
Position 980: 6.78279179669005e-10
Position 238: 4.1475653133398386e-10
Position 262: 1.762322821447266e-10
Position 68: 1.0080234756439121e-10
