Gene = Tapt1
Position 284: 2.498657274447207e-07
Position 847: 2.417311143180372e-07
Position 650: 1.0558525869359396e-07
Position 281: 7.983631499261376e-08
Position 3: 4.532497220237091e-09
Position 28: 1.9784767804593703e-09
Position 5: 1.47900799424195e-09
Position 963: 3.207295083825757e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8387: 0.936954832978383
Position 15106: 0.42986655299825555
Position 7194: 0.31801809147465115
Position 4376: 0.24538672269391346
Position 991: 0.19680418298269242
Position 10498: 0.1570393511296253
Position 8870: 0.154141836605823
Position 15536: 0.1315975862840578
Position 3026: 0.1282949456541595
Position 9032: 0.11970160181193654
Position 2901: 0.11835482965055386
Position 6816: 0.08522671446091748
Position 10164: 0.0666684004225143
Position 10658: 0.06563283866654278
Position 6965: 0.06500180874094924
Position 321: 0.04997923646374266
Position 9975: 0.03713422683107941
Position 6239: 0.032225293679963796
Position 2626: 0.03154660035410203
Position 4379: 0.031139453077013636
Position 11455: 0.022106935154586088
Position 4118: 0.021720897083306445
Position 13915: 0.021231226798039998
Position 4336: 0.02081552375789894
Position 8968: 0.01987786833909797
Position 1469: 0.01895100342334522
Position 407: 0.018728485656629955
Position 9835: 0.0173630905203201
Position 4105: 0.01692068686462629
Position 3947: 0.015278221844920035
Position 9987: 0.01527288422776288
Position 2909: 0.014724020162106817
Position 4483: 0.013781290576666787
Position 15489: 0.012511839945009911
Position 11009: 0.012088768197061972
Position 9731: 0.009421959005655694
Position 3110: 0.008328787292557096
Position 6186: 0.007921926333944144
Position 4176: 0.007326341007004061
Position 8104: 0.007280552936875905
Position 2840: 0.007166792085939003
Position 3363: 0.005946144995474742
Position 3067: 0.0056770514253409576
Position 2249: 0.004915876578539562
Position 10620: 0.004555737543105318
Position 6933: 0.004268472589769982
Position 10259: 0.0037447907593961883
Position 10280: 0.0036430362145987733
Position 10711: 0.0034111344261359634
Position 4023: 0.003378645375208394
Position 2708: 0.0032380791600342203
Position 11134: 0.003064342828159049
Position 3646: 0.0027990026952138675
Position 2093: 0.0027059653122242476
Position 9290: 0.0026573715658432186
Position 4134: 0.002550567436621563
Position 1403: 0.002530177992110026
Position 5817: 0.0024944815039308096
Position 3979: 0.0024477857985460197
Position 2387: 0.0023754049933266174
Position 422: 0.0022277574106384797
Position 8902: 0.002220042551535418
Position 4218: 0.0020813015402227643
Position 7198: 0.002059691648496758
Position 8667: 0.0018639489754049192
Position 3982: 0.0017422322804563598
Position 3090: 0.0016325261532996525
Position 3908: 0.0016165290498710105
Position 9183: 0.0015820113459608053
Position 366: 0.0014640836774044074
Position 8654: 0.001447776682302246
Position 2285: 0.0013427611990140993
Position 10783: 0.0013148202107453395
Position 8793: 0.0013051236773602916
Position 963: 0.0011754517558323048
Position 3623: 0.0011624749329339806
Position 2567: 0.0009331147515256211
Position 1502: 0.0008513102386964624
Position 8895: 0.0007902934691101497
Position 4398: 0.0007870693785348974
Position 635: 0.0007852135235413906
Position 855: 0.00073759026550241
Position 879: 0.0007298234836633674
Position 382: 0.0007020581919924733
Position 4556: 0.0006758223997985223
Position 3545: 0.0005021152209832478
Position 4810: 0.0004932734927330978
Position 2139: 0.00048601206340759484
Position 9399: 0.000484980602604111
Position 299: 0.0004679091489151808
Position 3157: 0.0004456675218158348
Position 2316: 0.0004336075955344353
Position 1387: 0.00041564982053154243
Position 899: 0.00040161825976070304
Position 1475: 0.0003509241069275128
Position 3416: 0.00031418744763028246
Position 1329: 0.0003031791034129597
Position 9493: 0.0002918510253645878
Position 9471: 0.0002881281941969173
Position 2034: 0.0002871392778417706
Position 2937: 0.00028440921053017685
Position 3835: 0.00024697256176618
Position 480: 0.00023536437386207935
Position 2356: 0.00022616933148767736
Position 5786: 0.0002068262091318904
Position 2061: 0.0002022854619126743
Position 2648: 0.00014684321064009807
Position 8694: 0.00014464286578501248
Position 3590: 0.00013933068475603314
Position 2206: 0.00013615944879349196
Position 1720: 0.0001297678199467703
Position 2599: 0.00012170280193856519
Position 1747: 0.00011246458840682707
Position 7936: 0.00010627939386521666
Position 6514: 0.0001040968306053379
Position 2223: 0.00010293358554209146
Position 1862: 0.00010163233810010287
Position 1304: 9.472350392208367e-05
Position 6472: 6.983655866347083e-05
Position 586: 6.791770428154536e-05
Position 2961: 5.174707411494527e-05
Position 911: 5.1228273700969134e-05
Position 2651: 4.730918472157722e-05
Position 6095: 4.720158800172057e-05
Position 3147: 4.482467449025613e-05
Position 6651: 4.260227895436701e-05
Position 3168: 4.2342058004085505e-05
Position 6698: 3.524232219223991e-05
Position 5890: 3.282931698319672e-05
Position 3366: 3.0107030119570542e-05
Position 1979: 2.8155611309204124e-05
Position 5127: 2.6784305704940935e-05
Position 505: 2.211695409448935e-05
Position 1134: 2.2041317789779526e-05
Position 486: 2.114935508419215e-05
Position 1436: 2.0460452249206092e-05
Position 538: 1.8878882320403383e-05
Position 4871: 1.7871352865252716e-05
Position 2166: 1.664935436497191e-05
Position 5026: 1.6005816352638097e-05
Position 458: 1.3555486424468792e-05
Position 418: 1.3099182695327897e-05
Position 925: 1.2825858017254709e-05
Position 690: 1.2105337468317468e-05
Position 1819: 1.0825543210930468e-05
Position 867: 1.0221198780614194e-05
Position 4640: 9.734314697410499e-06
Position 508: 9.385430900669178e-06
Position 1413: 7.945256324194029e-06
Position 3425: 7.70857229963361e-06
Position 998: 7.633348267602052e-06
Position 1541: 7.386529160929954e-06
Position 2328: 5.956543905497286e-06
Position 795: 4.932966417277402e-06
Position 2145: 4.4617704767087195e-06
Position 1904: 4.277032811516894e-06
Position 460: 4.04022695769201e-06
Position 1668: 3.5085430801848378e-06
Position 1506: 3.474946295563186e-06
Position 811: 3.2000293097355424e-06
Position 1688: 2.570129364244969e-06
Position 435: 2.521544707592892e-06
Position 1192: 1.9431471090594462e-06
Position 528: 1.679273528911278e-06
Position 748: 1.080819628542972e-06
Position 2845: 1.0368307303460522e-06
Position 774: 1.0297855198371025e-06
Position 641: 8.937420465417825e-07
Position 2395: 8.044232072360907e-07
Position 2069: 6.779440813081119e-07
Position 1480: 4.47049322706127e-07
Position 667: 4.4183342060137513e-07
Position 2712: 3.7179267785203673e-07
Position 555: 3.488154990270422e-07
Position 591: 3.385437455460784e-07
Position 726: 2.0232624050685507e-07
Position 752: 1.6626289177633247e-07
Position 755: 1.1829201517814548e-07
Position 1009: 1.0151472712493387e-07
Position 919: 9.784364109503115e-08
Position 761: 9.306749422391995e-08
Position 1043: 9.076024381333105e-08
Position 648: 5.665730880467214e-08
Position 819: 5.583998757261943e-08
Position 1052: 4.843567124924249e-08
Position 931: 2.6497193460745455e-08
Position 1092: 2.611396139536174e-08
Position 1311: 2.164975856945705e-08
Position 672: 1.3558900391301765e-08
Position 208: 8.683420472190068e-09
Position 1558: 2.0991411759832065e-09
Position 1070: 1.6173935067579595e-09
Position 1563: 1.4193833902445594e-09
Position 1515: 1.3852831716998974e-09
Position 675: 3.290468094804023e-11
Position 153: 1.3445200005195816e-13
Position 213: 1.3230609652092577e-13
Position 247: 1.1052531866103648e-13
Position 192: 4.522656485109178e-14
Position 266: 4.062505671662696e-14
Position 102: 1.0751726868223685e-14
Position 171: 8.487372905329639e-15
Position 189: 7.372818286707604e-15
Position 84: 5.649534483328505e-15
Position 173: 4.358599871458757e-15
Position 108: 2.393818939018774e-15
Position 111: 1.680301513240347e-15
Position 222: 1.2597747233717326e-15
Position 226: 9.247713194074996e-16
Position 218: 8.688694530804299e-16
