Gene = Mei4
Position 708: 0.0007535216189627166
Position 4873: 0.0007529854688504928
Position 440: 0.0007469881593941148
Position 8970: 0.0005906139034164007
Position 1240: 0.0005836857456461964
Position 1528: 0.0005370088304517733
Position 5885: 0.0005074127411907097
Position 4463: 0.0005031537990347155
Position 7360: 0.00038812765833661
Position 3362: 0.0003739657516773595
Position 1622: 0.00037332733531807887
Position 4427: 0.0003500067846538378
Position 5522: 0.00024255678477055065
Position 8362: 0.00010077059825030285
Position 1352: 6.0541326246450254e-05
Position 7888: 3.6443549013339995e-05
Position 6220: 2.9555052227157113e-05
Position 64: 2.0832847288766264e-05
Position 252: 2.059624580882913e-05
Position 335: 1.7888758086287167e-05
Position 407: 1.78200417320647e-05
Position 3576: 1.740664771404939e-05
Position 6052: 1.5969166968809373e-05
Position 823: 1.5908418703857092e-05
Position 475: 1.386943589426408e-05
Position 297: 1.2116550170800065e-05
Position 732: 1.206306558822597e-05
Position 6234: 1.1418519410269867e-05
Position 718: 9.443799137420447e-06
Position 230: 8.843001979110193e-06
Position 701: 7.916066945724885e-06
Position 114: 6.5099966894049975e-06
Position 7180: 6.0893771342439675e-06
Position 366: 5.608706613760204e-06
Position 264: 5.516310615979861e-06
Position 519: 4.874824505740193e-06
Position 181: 4.7271316826417464e-06
Position 223: 3.6016038288114684e-06
Position 144: 3.4790260778133504e-06
Position 1159: 1.601948670598027e-06
Position 164: 1.4891053982119998e-06
Position 652: 1.3597918268918233e-06
Position 1253: 1.3450993852332312e-06
Position 940: 1.3040916877830624e-06
Position 2342: 8.547099707183434e-07
Position 1383: 8.419921792926149e-07
Position 1177: 8.288134919379435e-07
Position 604: 7.355658273511211e-07
Position 2225: 6.702964919564179e-07
Position 1040: 6.5564565609723e-07
Position 510: 5.944915654630415e-07
Position 557: 5.844358692006824e-07
Position 351: 5.583004734096072e-07
Position 501: 5.449577140937823e-07
Position 533: 5.34700578230135e-07
Position 424: 4.810411503706693e-07
Position 1893: 4.5423583008086394e-07
Position 1028: 4.274541349171997e-07
Position 344: 4.117220229853384e-07
Position 993: 4.0318839729112507e-07
Position 450: 3.7294002897587767e-07
Position 1758: 3.5363370340535096e-07
Position 1344: 3.5111068532050675e-07
Position 1277: 2.285289797897263e-07
Position 827: 2.061030399505095e-07
Position 339: 9.555846973767256e-08
Position 337: 9.552353508529455e-08
Position 213: 6.711521928969207e-08
Position 370: 6.532506660016019e-08
Position 503: 6.236370550757813e-08
Position 142: 6.175433481286817e-08
Position 512: 4.688118183080385e-08
Position 349: 2.147172749904536e-08
Position 427: 2.0635009815794626e-08
Position 15: 1.1749071966479028e-08
Position 915: 1.5290041054730435e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5842: 0.7954441205433375
Position 9608: 0.5459457916443312
Position 12909: 0.3176910934483654
Position 6121: 0.28521175945987887
Position 11719: 0.15086599925725402
Position 12220: 0.13156908315889568
Position 8296: 0.11845288481789476
Position 8505: 0.11448077708429831
Position 1668: 0.11442829376981653
Position 1794: 0.09376628985075547
Position 6079: 0.09101521084792917
Position 6365: 0.07328456185084471
Position 14711: 0.06038369748990865
Position 9158: 0.05744125940505585
Position 13794: 0.057435257196183254
Position 4072: 0.04531549190287331
Position 9322: 0.03492042658122351
Position 13650: 0.0345634346181504
Position 10514: 0.02895199448099848
Position 4134: 0.02445394982122913
Position 11339: 0.0217861388229619
Position 6047: 0.01808543269646148
Position 12516: 0.017103176584306504
Position 1527: 0.01709619066438295
Position 1591: 0.014518408126973774
Position 17111: 0.01444695118142592
Position 953: 0.014062608225336065
Position 6091: 0.01294594068131955
Position 9356: 0.012880679279924888
Position 13281: 0.011555356727451938
Position 5784: 0.00996102165774695
Position 6411: 0.009928680768034543
Position 10423: 0.009030617154717447
Position 6126: 0.008946079543553117
Position 14110: 0.008426543284153432
Position 2142: 0.008114087063874504
Position 1676: 0.007178945411153831
Position 11655: 0.006920703641980983
Position 3241: 0.006290307934088673
Position 1765: 0.006170101412747454
Position 1747: 0.005009835523379787
Position 5418: 0.004894881243347463
Position 9925: 0.0046470119687137094
Position 8239: 0.004397405649360644
Position 3076: 0.004051653189258446
Position 364: 0.0037936922416772537
Position 1789: 0.0037041165849323906
Position 443: 0.0034211626810874093
Position 14474: 0.0029735232341952657
Position 7270: 0.002909318664793355
Position 13023: 0.0028838636195938445
Position 9964: 0.0027956856845207444
Position 14378: 0.002700089523606153
Position 4731: 0.00248419706089292
Position 9798: 0.002398770823671999
Position 6997: 0.002336891823278467
Position 1502: 0.0023302784178656855
Position 597: 0.0022725987123470453
Position 9294: 0.002162777765807285
Position 5247: 0.002138562556530883
Position 6971: 0.002105416877876231
Position 1616: 0.0019006002350430641
Position 1800: 0.0017116320199099331
Position 978: 0.0015348508769503963
Position 7306: 0.0015057352834752667
Position 7671: 0.0014462461559955188
Position 6490: 0.0014398239304026519
Position 11556: 0.0013554707505002452
Position 625: 0.001307943189180146
Position 8006: 0.001298731730615201
Position 2884: 0.001291490584919993
Position 8377: 0.0011681366140392708
Position 3148: 0.0010586242150670403
Position 1564: 0.000983567592892311
Position 6648: 0.0009809071062792949
Position 8353: 0.000949537386021441
Position 5158: 0.0009319877152821216
Position 1142: 0.0009132006632969927
Position 1770: 0.0008781074389507047
Position 8545: 0.0008635143872153524
Position 4604: 0.0008335342176934205
Position 7428: 0.000699960247272992
Position 1735: 0.0006526928859716773
Position 2037: 0.0006495544712394415
Position 6312: 0.0006399745021937389
Position 4138: 0.0006397259841616518
Position 475: 0.0006266483763970764
Position 5212: 0.0005886852110388644
Position 6598: 0.0005754813801339792
Position 1227: 0.0005128820882903454
Position 8929: 0.0004714906108305555
Position 1682: 0.0004685285899603593
Position 1830: 0.0004514403738640021
Position 6523: 0.00044351444861230485
Position 3247: 0.00044244453367969533
Position 1732: 0.000427262099786969
Position 2320: 0.00042544180479103094
Position 8057: 0.00042053885946829594
Position 1706: 0.0004130900588963049
Position 4891: 0.00041242036797865247
Position 1726: 0.00038509294185056387
Position 1692: 0.00036141697703497927
Position 1539: 0.00035423742372904033
Position 934: 0.00035082558124164463
Position 4878: 0.00034648338021588625
Position 1814: 0.00033396098056917524
Position 603: 0.00033144352690694224
Position 1281: 0.000324174580517525
Position 5959: 0.0003094988322168856
Position 1847: 0.00029420363581336804
Position 939: 0.0002913449235575437
Position 471: 0.0002862402549186395
Position 1444: 0.0002706223694915879
Position 8624: 0.0002583203564605059
Position 5642: 0.0002515818444966399
Position 5281: 0.00023100920669985445
Position 1252: 0.00021764056834739585
Position 3325: 0.00021711805162790915
Position 1709: 0.00021199283395309025
Position 6694: 0.00020459182726257442
Position 392: 0.00018153721747888915
Position 9649: 0.00017607264698753792
Position 4557: 0.0001625602902638227
Position 553: 0.00015999956834585334
Position 3255: 0.00015335953797234033
Position 5696: 0.00015248451560017016
Position 1305: 0.0001523198589387067
Position 4525: 0.00014681479530947298
Position 1477: 0.00014150629781500986
Position 840: 0.00014041822214495468
Position 2093: 0.0001386668097220483
Position 7542: 0.00013845325703814115
Position 3276: 0.0001384477140012202
Position 3031: 0.0001328048619351486
Position 4140: 0.0001326737226876111
Position 571: 0.00012822265032819136
Position 4609: 0.0001213872196194274
Position 3346: 0.00012080219438406107
Position 783: 0.00010257679708224176
Position 6439: 9.982322842797915e-05
Position 422: 9.964504772812286e-05
Position 6051: 9.51658756982961e-05
Position 1386: 9.464280648987196e-05
Position 1003: 8.83515271187251e-05
Position 575: 8.213904947770892e-05
Position 2395: 7.7110291806539e-05
Position 6296: 7.186248624734696e-05
Position 7726: 7.131891455242587e-05
Position 8088: 7.069932087099458e-05
Position 519: 6.939360245160436e-05
Position 577: 5.8167772917083615e-05
Position 5790: 5.69721906278581e-05
Position 1872: 4.624640538870167e-05
Position 7127: 4.2159297394389416e-05
Position 394: 3.87617579133452e-05
Position 6068: 3.8601860558579764e-05
Position 599: 3.4483514771579965e-05
Position 5548: 2.797757349482004e-05
Position 3716: 2.309198260675463e-05
Position 3615: 2.1473880942240887e-05
Position 2041: 2.0951016129690028e-05
Position 2019: 2.069302242182678e-05
Position 5501: 1.8529780386271512e-05
Position 1177: 1.4570976180663875e-05
Position 1383: 1.1329278882288744e-05
Position 497: 1.0820235162107352e-05
Position 366: 9.217352986748438e-06
Position 811: 7.1856033313690774e-06
Position 417: 6.064955943880262e-06
Position 296: 5.8050033682619854e-06
Position 1402: 5.771157548887594e-06
Position 2506: 5.309182760441226e-06
Position 3002: 4.745865147829876e-06
Position 3092: 4.561817299287396e-06
Position 1571: 4.171500863383953e-06
Position 3272: 3.3531150498491247e-06
Position 2098: 3.2051611941634726e-06
Position 3462: 2.4350567794967224e-06
Position 5667: 2.4147376056172197e-06
Position 1934: 2.2270294240069677e-06
Position 315: 1.8083204937982115e-06
Position 863: 1.6377142236525273e-06
Position 802: 1.43788625183288e-06
Position 670: 1.351899221600071e-06
Position 630: 1.2701739746719294e-06
Position 673: 1.2663597182409479e-06
Position 1484: 1.1152048163514484e-06
Position 785: 9.57385392077177e-07
Position 1326: 9.533194411116483e-07
Position 823: 8.877113822676037e-07
Position 4122: 8.727198877815465e-07
Position 486: 7.579004696307254e-07
Position 1040: 4.815989801109431e-07
Position 632: 4.189449601515888e-07
Position 1577: 2.883429907053487e-07
Position 128: 8.681767002262934e-08
Position 2178: 8.643636032290588e-08
Position 638: 8.519199131023854e-08
Position 333: 6.407743808687419e-08
Position 406: 6.296303758427473e-08
Position 1069: 3.966851158312908e-08
Position 635: 3.1574114462853324e-08
Position 764: 2.2895133781825827e-08
Position 137: 2.0179161977505697e-08
Position 2206: 1.787144038393367e-08
Position 644: 1.6559668824445375e-08
Position 207: 1.644162654152682e-08
Position 293: 1.339144941799444e-08
Position 756: 1.123296554491072e-08
Position 194: 7.57293185836486e-09
Position 488: 2.978167579302656e-09
Position 191: 2.413802770186757e-09
Position 1054: 4.467080839474602e-12
