Gene = Ficd
Position 2846: 0.0001962133689847054
Position 1680: 0.0001950917202706982
Position 2299: 0.0001729460425943789
Position 1879: 0.00015479900002722153
Position 3777: 0.000151575847442768
Position 2778: 0.00014361008393148287
Position 843: 0.00014122606600651502
Position 246: 0.0001277152758004052
Position 2075: 0.00012217747173478321
Position 2946: 0.00010857827920351539
Position 2985: 0.00010121180132590245
Position 1215: 9.795692333521454e-05
Position 1741: 9.614683198112935e-05
Position 1492: 8.368995719884008e-05
Position 4788: 8.301401134107192e-05
Position 2745: 8.007339623170994e-05
Position 927: 7.663058984634347e-05
Position 180: 7.640393133926033e-05
Position 2751: 7.540330463751982e-05
Position 1848: 7.521391604949203e-05
Position 1855: 7.430469453199938e-05
Position 1565: 6.875167535533954e-05
Position 1996: 6.310390311579959e-05
Position 300: 6.041470048209821e-05
Position 1863: 5.8933920960853585e-05
Position 1213: 5.846855748720688e-05
Position 2706: 5.579983512530176e-05
Position 208: 5.252328159393424e-05
Position 2313: 4.978342788863706e-05
Position 536: 4.8314492487542337e-05
Position 3541: 4.7461978999535084e-05
Position 609: 4.44156482898599e-05
Position 1316: 4.0611813486631005e-05
Position 2538: 4.03851068934993e-05
Position 1714: 4.036563848886718e-05
Position 1886: 3.5109280633158786e-05
Position 124: 3.1142733120720965e-05
Position 1897: 2.7291293268371278e-05
Position 497: 2.596122767651716e-05
Position 2219: 2.1546148000456864e-05
Position 1870: 2.136177352531498e-05
Position 1404: 1.7243328461473377e-05
Position 280: 1.7052048361121767e-05
Position 2271: 1.7010192412393498e-05
Position 161: 1.592167386046144e-05
Position 2113: 1.5124718571134245e-05
Position 1913: 1.2545386870113469e-05
Position 659: 1.1937836426271e-05
Position 820: 1.1716099627726422e-05
Position 677: 9.885125487160769e-06
Position 511: 9.439620407045876e-06
Position 642: 6.971774094191369e-06
Position 502: 6.20827191596329e-06
Position 2561: 6.103922411761929e-06
Position 621: 6.0230839282752596e-06
Position 1461: 5.970794641468481e-06
Position 1800: 5.574516200549624e-06
Position 572: 5.006636521046472e-06
Position 2625: 4.846724193737818e-06
Position 1369: 4.374634470733381e-06
Position 1580: 3.844403723844278e-06
Position 305: 3.532200008291288e-06
Position 630: 2.564458988241934e-06
Position 506: 1.8842131750198343e-06
Position 846: 1.2954378325230292e-06
Position 514: 8.536560297310561e-07
Position 250: 6.627233011593469e-07
Position 857: 5.622854717279808e-07
Position 114: 5.113453122747511e-07
Position 288: 4.0013671071461053e-07
Position 723: 2.844483897715592e-07
Position 1348: 2.597938053748924e-07
Position 240: 2.0669365883953833e-07
Position 1930: 2.0236042123551525e-07
Position 891: 1.0452797749371615e-07
Position 189: 1.3936575236800774e-12
