Gene = Srd5a3
Position 2310: 0.001375050994972384
Position 5841: 0.001335396485034088
Position 4353: 0.0013160091151432672
Position 3575: 0.0013017175240216336
Position 283: 0.001300867512521172
Position 9310: 0.0012161389122534543
Position 2483: 0.001163998902687447
Position 13691: 0.0011478486247115127
Position 5350: 0.0011472450582703422
Position 9758: 0.0011014009069100982
Position 13254: 0.0010981594569564874
Position 9595: 0.0009390395848147524
Position 14445: 0.0008367712550214487
Position 9164: 0.0008190895697017012
Position 14819: 0.000768154622560912
Position 9608: 0.0007306218796523733
Position 10023: 0.0006486595625959518
Position 12887: 0.0006182211696473193
Position 14464: 0.0005786240100866184
Position 13189: 0.0005623344277314235
Position 793: 0.0005133330530624467
Position 11910: 0.0004950658747869182
Position 13722: 0.0004698029803258031
Position 976: 0.0004685989492963615
Position 9160: 0.0004226543852064797
Position 74: 0.00035162564033998687
Position 287: 0.00033107480535567966
Position 13746: 0.0003040748143364056
Position 1546: 0.0002959579412331969
Position 1454: 0.000294962456847394
Position 14392: 0.0002549330554478436
Position 14751: 0.00022419528526063172
Position 9269: 0.0001994561282338296
Position 530: 0.00019586140243661526
Position 1156: 0.0001857814971026891
Position 9274: 0.0001800825525698356
Position 9603: 0.0001785360356398313
Position 14608: 0.0001687057204068353
Position 10250: 0.0001671883781646036
Position 12460: 0.0001400746233856856
Position 12127: 0.00013527772902559757
Position 10869: 0.00013512979516894328
Position 39: 0.00012177156578831303
Position 1655: 0.00011608367207814503
Position 14783: 0.00010993674216921486
Position 551: 0.0001073814269350101
Position 14385: 0.00010396794926485798
Position 11075: 9.137616516912501e-05
Position 13194: 8.850329638841123e-05
Position 227: 8.079731002264244e-05
Position 11030: 6.726307407150964e-05
Position 1040: 5.8777621346048204e-05
Position 9366: 5.8144034497250594e-05
Position 1368: 5.519053771846561e-05
Position 459: 5.441758149155767e-05
Position 567: 5.030549533669458e-05
Position 385: 4.4597295909300745e-05
Position 1346: 4.107480142325657e-05
Position 267: 3.264959039359827e-05
Position 8972: 2.5574767645821735e-05
Position 358: 1.4913204477591432e-05
Position 14305: 1.3922272544631544e-05
Position 1504: 1.319852521649388e-05
Position 249: 1.3139011167515611e-05
Position 488: 1.2762560694933917e-05
Position 823: 1.2052352955099042e-05
Position 1216: 1.0391182694737803e-05
Position 137: 9.5229200138705e-06
Position 347: 6.526611775811109e-06
Position 1140: 3.7627205589348404e-06
Position 1022: 3.286434468163466e-06
Position 664: 2.794440937553623e-06
Position 947: 2.3240254437300287e-06
Position 429: 2.077776031996009e-06
Position 904: 1.9971732310888255e-06
Position 1051: 1.4383335585567588e-06
Position 508: 1.056950847802426e-06
Position 1303: 9.204039030955501e-07
Position 1012: 6.494684905959614e-07
Position 1003: 6.439467370440647e-07
Position 14424: 5.269860826050643e-07
Position 797: 4.6241339910070186e-07
Position 809: 4.1890320128385333e-07
Position 110: 3.2156932513241277e-07
Position 14307: 7.506878579621275e-08
Position 524: 4.228689839722105e-08
Position 462: 1.1587035450243369e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14251: 0.9893711434661313
Position 7414: 0.9426549886532113
Position 8931: 0.8472411925479099
Position 10686: 0.7410513217007021
Position 9481: 0.6051923911159846
Position 9105: 0.3768568962267711
Position 12770: 0.3710377961226719
Position 12193: 0.36375300251267134
Position 508: 0.33318861406281286
Position 13252: 0.328196104887127
Position 14513: 0.3109124368903975
Position 450: 0.2621393281393446
Position 14414: 0.2157140973469731
Position 14625: 0.18357317340466536
Position 4063: 0.176461162329866
Position 12379: 0.16796083211290544
Position 14886: 0.1583878520703731
Position 9536: 0.1228726472274645
Position 9395: 0.1033039899696716
Position 12213: 0.0731804881587979
Position 13341: 0.07290371661827526
Position 429: 0.06049474879926331
Position 12233: 0.059087446105540176
Position 12446: 0.05772789489505381
Position 9586: 0.057027446870950696
Position 1430: 0.05518708036110581
Position 12120: 0.054672126589891214
Position 12371: 0.053560755818485
Position 13128: 0.0501544521946356
Position 1733: 0.04761369126062592
Position 12392: 0.043976190175820926
Position 8864: 0.0437264540667317
Position 9867: 0.04058506116364693
Position 8636: 0.040278002684133715
Position 9757: 0.040073930706785804
Position 10527: 0.038868908286502614
Position 13235: 0.032622284149555356
Position 3469: 0.03186788287217191
Position 2009: 0.02836472403145452
Position 969: 0.026579520752095565
Position 2038: 0.025901373791297092
Position 12842: 0.025173424839570822
Position 6424: 0.024306874707070193
Position 1215: 0.023578047604935353
Position 4440: 0.022858545736396448
Position 13596: 0.022736006604397112
Position 7623: 0.021673335140923188
Position 8898: 0.021468972281643208
Position 15078: 0.020771270982381785
Position 2651: 0.020061366065752716
Position 10640: 0.019289826160487536
Position 9792: 0.018142743754563106
Position 1876: 0.017809189848003688
Position 6138: 0.017291150078637033
Position 10653: 0.015040985462233234
Position 1030: 0.014788143808377284
Position 12353: 0.014723534876423219
Position 1266: 0.014491252167404961
Position 10402: 0.014318331656612256
Position 1289: 0.014158387977760756
Position 8784: 0.010404913877492688
Position 14558: 0.010038475062327896
Position 7089: 0.009648508714816678
Position 2674: 0.009535587764627746
Position 1211: 0.009438717765495461
Position 14478: 0.009428535264056346
Position 930: 0.009140550843673613
Position 1321: 0.008640206628589272
Position 7140: 0.008216584792550198
Position 9157: 0.00821169525391189
Position 9919: 0.0077298652722719435
Position 12028: 0.00755325801094427
Position 12141: 0.00724935670677522
Position 13505: 0.007114639977015566
Position 155: 0.006740524166601388
Position 1397: 0.006630533860401213
Position 13081: 0.006629935595584703
Position 1931: 0.006518939737775843
Position 13039: 0.006128432424696285
Position 9109: 0.00600752124580522
Position 885: 0.0057924319787954984
Position 12302: 0.005651899275450782
Position 12960: 0.005542240865958703
Position 12270: 0.005049347974711119
Position 12509: 0.004534708678299501
Position 1839: 0.004487864632987017
Position 12424: 0.0043862752968865885
Position 13364: 0.004357763388558518
Position 4743: 0.0043411022253430015
Position 12398: 0.0043161676484278705
Position 4890: 0.004278834813812444
Position 1188: 0.004236563834921188
Position 9287: 0.004040775905636762
Position 14419: 0.0040125425836588175
Position 9896: 0.0038869235217167827
Position 9603: 0.0038440477233019307
Position 3659: 0.0037916579842893127
Position 3624: 0.003709106921656078
Position 14964: 0.0036694565839431
Position 2820: 0.003609877135342013
Position 597: 0.0035159489846360954
Position 4696: 0.0034681171938648037
Position 10131: 0.0034289575074604394
Position 401: 0.00327663332300568
Position 14445: 0.0032287560387961193
Position 1231: 0.003088042956809152
Position 13549: 0.0029850982345151684
Position 4791: 0.002899555776187188
Position 7247: 0.002759969708594499
Position 7095: 0.0026934595097089986
Position 7996: 0.0026100146329980046
Position 12634: 0.002458660739957759
Position 9049: 0.0024446159734837964
Position 3619: 0.002398929052254233
Position 3392: 0.0023534588817946804
Position 10776: 0.002255854845306822
Position 13072: 0.0021383102026578575
Position 3141: 0.0018525435770028733
Position 2381: 0.0018239462305325693
Position 14627: 0.001740959450294368
Position 11828: 0.0017405300445771637
Position 7443: 0.0017226869468723377
Position 10111: 0.0017190406311493754
Position 3559: 0.0016365947962648309
Position 4903: 0.0014774093174868821
Position 7945: 0.001422735474022222
Position 1069: 0.0013915325188666977
Position 10616: 0.0013573622597157647
Position 12092: 0.0013371234467649215
Position 5650: 0.001335396485034088
Position 12451: 0.0012947389394617663
Position 9835: 0.0012800447533027318
Position 1759: 0.0012223731571422444
Position 8011: 0.0012156383760928736
Position 9968: 0.0011353795496702847
Position 8651: 0.0011330623775141532
Position 1691: 0.0011284409886181672
Position 2560: 0.0011194702308834775
Position 7662: 0.0010610830599954522
Position 10407: 0.0009791831703416447
Position 7776: 0.0009410780591614502
Position 3172: 0.0009019803640158125
Position 12567: 0.0008978654030590931
Position 2176: 0.0008808966619414073
Position 13520: 0.0008780668975733966
Position 10302: 0.0008780512465622467
Position 1113: 0.0008669986912592113
Position 4243: 0.0008537898985757926
Position 9375: 0.0008389809296331516
Position 2285: 0.0008130129204267835
Position 12326: 0.0008004976899569304
Position 1213: 0.0007988501759901758
Position 1222: 0.0007796588108519716
Position 9981: 0.0007534441368950694
Position 9814: 0.0007498753519550114
Position 4692: 0.0006310242717917502
Position 1796: 0.0006244485126350236
Position 5242: 0.0005998721876868183
Position 15013: 0.0005961601403958128
Position 10661: 0.0005890660287214399
Position 7673: 0.0005742347121684001
Position 14993: 0.0005695103878250999
Position 8728: 0.000569397837330545
Position 10478: 0.0005648573927534105
Position 5195: 0.0005473728705835239
Position 12536: 0.0005361513419261414
Position 13472: 0.000525041371021279
Position 9826: 0.0005050134334842052
Position 530: 0.0004794080321292292
Position 9569: 0.00045598874984209266
Position 9761: 0.0004283678309032232
Position 10599: 0.00042769357702672755
Position 3894: 0.00040253156606961883
Position 515: 0.0003832888144657482
Position 9805: 0.000362198762967622
Position 10665: 0.000345595762417137
Position 12605: 0.000332149654387154
Position 14724: 0.0003217778078540126
Position 9798: 0.00031662834469116456
Position 197: 0.0003146289371620834
Position 2327: 0.00031043971580894725
Position 14631: 0.0002861317703346988
Position 9817: 0.00027019198041996285
Position 2017: 0.00025785313791546675
Position 9132: 0.00025574907894982356
Position 9344: 0.0002557077540174185
Position 1987: 0.00025206866614430095
Position 9322: 0.00024332971068526248
Position 488: 0.00022914110554098888
Position 10008: 0.00022243873671138963
Position 14271: 0.00022027759580783274
Position 14051: 0.00021055056609806087
Position 374: 0.00020629607189157718
Position 10947: 0.00019647434571252662
Position 940: 0.00014981943683481307
Position 14116: 0.00014374688387110786
Position 8527: 0.000143215845747609
Position 9437: 0.00014261545657947384
Position 8569: 0.0001348872151381203
Position 14654: 0.00011386211783992029
Position 9984: 0.00010598105412650723
Position 8507: 0.00010147335349906846
Position 1240: 9.789447957186428e-05
Position 950: 9.624138277917625e-05
Position 14572: 9.33892577113671e-05
Position 14530: 9.217459637703802e-05
Position 1303: 9.02088947368895e-05
Position 9160: 8.969178768364728e-05
Position 458: 8.962433628351423e-05
Position 169: 7.142900748521866e-05
Position 10603: 6.418625321413542e-05
Position 1735: 6.069659659418935e-05
Position 998: 5.85530320510984e-05
Position 405: 4.8183069187053814e-05
Position 1811: 4.540982358595914e-05
Position 647: 4.35787240642746e-05
Position 9404: 4.053476351282836e-05
Position 11958: 3.2690599447700605e-05
Position 11497: 2.686003687788086e-05
Position 793: 2.2247137437208504e-05
Position 1038: 1.866657275164455e-05
Position 831: 1.563576324524945e-05
Position 1233: 1.223965964592241e-05
Position 10971: 1.182852006942368e-05
Position 823: 1.1598961136194296e-05
Position 899: 1.0892663511263626e-05
Position 483: 1.084710125956532e-05
Position 572: 9.991958481989339e-06
Position 1018: 9.962240226359843e-06
Position 9440: 9.855345636255409e-06
Position 7680: 9.111324875306122e-06
Position 4467: 8.883001976993536e-06
Position 1128: 4.939514761264941e-06
Position 256: 4.809704506822986e-06
Position 9442: 4.753353535386635e-06
Position 4420: 3.4124735728528192e-06
Position 80: 3.0375248261159264e-06
Position 355: 2.9510906579170765e-06
Position 1100: 2.9096216332934826e-06
Position 1969: 2.2187202157109865e-06
Position 614: 1.9039751701873142e-06
Position 1115: 1.6599575709038068e-06
Position 2210: 1.597280670206949e-06
Position 10201: 1.4451876761039487e-06
Position 535: 1.3661064343150145e-06
Position 218: 1.2847410815593446e-06
Position 181: 1.032096809669237e-06
Position 1091: 6.097158888151786e-07
Position 800: 5.824297348760367e-07
Position 1049: 5.771171481680716e-07
Position 1326: 4.465228061321491e-07
Position 1332: 4.1001665711963595e-07
Position 385: 2.2651948055344636e-07
Position 9169: 1.9041485039304194e-07
Position 539: 1.1206896047209867e-07
Position 653: 9.598271733270902e-08
Position 224: 7.483159538374062e-08
Position 542: 5.382780896022383e-08
Position 341: 5.242879971760296e-08
Position 275: 4.7137881411572085e-08
Position 376: 4.3491589766795284e-08
Position 619: 4.164576628189304e-08
Position 307: 1.372755237252671e-08
Position 840: 1.1514211676871065e-08
Position 227: 1.0197568576029147e-08
Position 317: 5.205875688099089e-09
Position 277: 4.2776998473033835e-09
Position 328: 8.971176724703127e-10
Position 319: 1.781051785846524e-10
Position 549: 1.5346582187916361e-10
Position 547: 1.4231387200410324e-10
Position 337: 2.5268177068849908e-12
Position 661: 1.8517769429484654e-13
