Gene = Rbis
Position 3260: 0.0004732181673190125
Position 4357: 0.0004728140430804666
Position 1089: 0.0004280786530287368
Position 3345: 0.00041036465577305687
Position 1841: 0.00040851836838072303
Position 2566: 0.00036431263195652795
Position 168: 0.0003455032492829183
Position 4933: 0.0003180905241883213
Position 1196: 0.00029486370239905745
Position 4077: 0.00029482655987681834
Position 2905: 0.0002703546673310081
Position 2997: 0.00026535747448765796
Position 1424: 0.00025840637048287764
Position 1899: 0.0002527800682772226
Position 2031: 0.00024970976073137636
Position 1124: 0.00024289188852555228
Position 1372: 0.00021433360674595348
Position 3698: 0.00020385799874608735
Position 4016: 0.0002032211101282178
Position 1547: 0.0001892868303474736
Position 802: 0.00017981795079824076
Position 3046: 0.0001767173795353818
Position 4506: 0.00017614354822312385
Position 2477: 0.00017166286275005764
Position 2351: 0.00017014565027822338
Position 4814: 0.00016818098220034228
Position 4898: 0.00015837356949365334
Position 2962: 0.00015714664207063143
Position 2712: 0.00015307950653595717
Position 1130: 0.00015086579151126208
Position 862: 0.00014784453938018592
Position 1108: 0.00014576264888642516
Position 3313: 0.0001456897362882295
Position 4032: 0.00014465966987511385
Position 4441: 0.00014089732755933357
Position 1932: 0.0001345279051569179
Position 1517: 0.00012575030751637336
Position 3930: 0.0001221931490245181
Position 3114: 0.00011879127678611614
Position 4488: 0.0001181152966874612
Position 4299: 0.00011670251797063162
Position 3169: 0.00011057615616889064
Position 920: 0.0001002602923936039
Position 3831: 9.339352631983059e-05
Position 3280: 9.004586311410018e-05
Position 2301: 8.378161448417232e-05
Position 3554: 8.14699426848235e-05
Position 1345: 7.872586887337833e-05
Position 4944: 7.691588528892999e-05
Position 4497: 7.621181862031835e-05
Position 305: 6.919391924779175e-05
Position 2499: 6.85372847132165e-05
Position 1433: 6.83307776945272e-05
Position 2748: 6.231341523459676e-05
Position 2936: 5.707330071507358e-05
Position 3061: 5.615887455737065e-05
Position 3057: 5.577438212273563e-05
Position 2541: 5.5199406116816836e-05
Position 1091: 5.288448913659568e-05
Position 1975: 4.712028725458329e-05
Position 630: 4.564348989412193e-05
Position 2734: 4.353070135178977e-05
Position 3532: 4.189305060575929e-05
Position 2368: 4.0857543443612666e-05
Position 264: 3.9902401232773275e-05
Position 2618: 3.621540037374706e-05
Position 1639: 3.5915556094046934e-05
Position 1445: 3.309267244862396e-05
Position 1702: 3.302772635755536e-05
Position 1095: 3.227044315156627e-05
Position 2695: 3.1572867773491724e-05
Position 913: 3.140976516930677e-05
Position 2018: 3.086276500399124e-05
Position 3489: 3.082730171101151e-05
Position 1686: 2.956879545454526e-05
Position 4913: 2.8829072510085546e-05
Position 3348: 2.871804695863946e-05
Position 330: 2.869942158695648e-05
Position 1652: 2.804456251775638e-05
Position 3887: 2.6852712350586616e-05
Position 969: 2.6338048528320784e-05
Position 2966: 2.537443987276602e-05
Position 4263: 2.0877251084639964e-05
Position 3819: 2.083809439552197e-05
Position 979: 1.8896525822321814e-05
Position 1235: 1.859603395825959e-05
Position 237: 1.8138556873220874e-05
Position 1971: 1.6524479227388105e-05
Position 1453: 1.6163945003599547e-05
Position 1133: 1.616057251895437e-05
Position 555: 1.586221907654148e-05
Position 129: 1.4450605129855554e-05
Position 378: 1.3752136786570152e-05
Position 2111: 1.3440116888714055e-05
Position 396: 1.2302959253939112e-05
Position 334: 9.281701884307012e-06
Position 925: 7.3800142026223805e-06
Position 1232: 5.718792191637796e-06
Position 453: 5.711771879300087e-06
Position 927: 5.096697282965235e-06
Position 873: 4.84719301680663e-06
Position 267: 4.667823024362009e-06
Position 1155: 4.504207150705013e-06
Position 1401: 4.491993808551141e-06
Position 3850: 4.242840224368798e-06
Position 1141: 3.0840973643672176e-06
Position 1846: 2.841853744836525e-06
Position 1244: 2.593046115345916e-06
Position 1657: 2.5247370587265803e-06
Position 904: 2.3161470508905365e-06
Position 1957: 2.194886451025608e-06
Position 1148: 2.0813374681609674e-06
Position 2356: 1.670881693577848e-06
Position 1180: 1.6465973082443167e-06
Position 341: 1.5714492466973421e-06
Position 1660: 1.2769509335277943e-06
Position 1940: 1.2199302677177384e-06
Position 1554: 1.2144070982146482e-06
Position 1744: 1.0371241167805233e-06
Position 2156: 9.453149590196098e-07
Position 1901: 8.413668544923816e-07
Position 3140: 6.913251230151107e-07
Position 1829: 4.914864485205988e-07
Position 1778: 3.540521513366852e-07
Position 1714: 3.135830680094142e-07
Position 1741: 2.3076341009707534e-07
Position 1796: 1.7923079804325766e-07
Position 2487: 1.7140334695698624e-07
Position 2185: 1.4423038231193566e-07
Position 280: 9.766244819141345e-08
Position 627: 8.059382993248312e-08
Position 524: 6.647641638264673e-08
Position 562: 5.8103407430785725e-08
Position 133: 5.468953531358316e-08
Position 503: 4.1473644906245775e-08
Position 885: 3.004289812451259e-08
Position 877: 2.8578650816370697e-08
Position 899: 2.7590868023607086e-08
Position 536: 2.346309758159808e-08
Position 1411: 1.0908508720336713e-08
Position 514: 4.446440251533446e-09
Position 550: 4.362902686442138e-09
Position 1276: 9.508937418335709e-10
Position 518: 5.290573661312298e-10
Position 547: 1.6621089470532378e-11
Position 633: 8.634365474775516e-12
Position 102: 3.242194041078697e-12
Position 83: 8.050402489504234e-13
