Gene = Zdbf2
Position 7587: 1.1474927637083606e-12
Position 7883: 8.04013628158509e-14
Position 783: 1.2641818486189438e-15
Position 798: 5.041121790887573e-16
Position 818: 3.921195198426011e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 7501: 0.9999999955119305
Position 21650: 0.9908659344349752
Position 17381: 0.9300040947037296
Position 4665: 0.9146251091128362
Position 29374: 0.7555189710694786
Position 32018: 0.5232124116565557
Position 31677: 0.49113530573408676
Position 1830: 0.34128193866119017
Position 33794: 0.3204165652410981
Position 30959: 0.2639715727169234
Position 31068: 0.25273027183882435
Position 33665: 0.22596235261171946
Position 4939: 0.1581131386155677
Position 32754: 0.12091910798658798
Position 1634: 0.11354654196817404
Position 21345: 0.08179228527843167
Position 4396: 0.06330427748184457
Position 20331: 0.05236024354825158
Position 35350: 0.048169549764911786
Position 35312: 0.04104880323435744
Position 2884: 0.037125830669722124
Position 7174: 0.03144552669797805
Position 28371: 0.029451015222167438
Position 33005: 0.02866282699035775
Position 38769: 0.02714103587194009
Position 32388: 0.023630715134385152
Position 33131: 0.022557448748323786
Position 28117: 0.021028739498746882
Position 23370: 0.020341652363067828
Position 33923: 0.018896879365054874
Position 33264: 0.017863499235825104
Position 2596: 0.017855024315870723
Position 31437: 0.017679992929252115
Position 2109: 0.015528931343166071
Position 4964: 0.014473417663266236
Position 19104: 0.013888180278387091
Position 21890: 0.013687467059970128
Position 17891: 0.013215175567558246
Position 2415: 0.013198009791766822
Position 31809: 0.012479884996913491
Position 818: 0.011306298387557482
Position 2576: 0.011266411377100546
Position 34110: 0.01026734606302047
Position 6256: 0.009961482658254943
Position 34917: 0.009354639979673783
Position 25244: 0.009112268758315651
Position 33990: 0.008941116234122087
Position 4342: 0.008560792511332205
Position 20399: 0.008397520075865552
Position 7076: 0.007838585568726394
Position 1793: 0.007434276241127625
Position 32148: 0.007337836171427855
Position 6577: 0.007040971494779815
Position 3038: 0.006537051732417629
Position 23433: 0.006439865497936341
Position 21861: 0.006236364254631557
Position 5709: 0.006225713838585778
Position 7265: 0.005740239566932235
Position 6201: 0.005180908954003289
Position 28217: 0.004907517124227163
Position 28618: 0.00462428232867383
Position 3219: 0.004532346417462166
Position 3958: 0.004503304370286509
Position 23233: 0.004369342608216035
Position 1665: 0.004272056852999091
Position 3105: 0.004236910264335917
Position 4586: 0.004113699132128685
Position 21933: 0.0038389459197491625
Position 2713: 0.0038221517376076887
Position 2817: 0.0037313714946139373
Position 6484: 0.0034300954854809356
Position 6499: 0.0031690402524384
Position 1510: 0.0030915838893244745
Position 4532: 0.0030386342136138993
Position 5768: 0.0028280570369305065
Position 7130: 0.0027759028496711297
Position 25451: 0.0027734058596601842
Position 3146: 0.0026802759524581056
Position 34920: 0.002621416663436285
Position 6276: 0.0025421176336998443
Position 6522: 0.0023557904118252392
Position 616: 0.0019387618257381233
Position 5324: 0.0018020836593210378
Position 31304: 0.0017543787160648966
Position 1876: 0.0017233960315496668
Position 21458: 0.0016335049312003857
Position 1850: 0.001630742297960406
Position 4610: 0.0015329428247091046
Position 4009: 0.0013847996381348708
Position 26295: 0.0013434567019415592
Position 5729: 0.0012903482025693755
Position 3222: 0.0012560936756915203
Position 1674: 0.001194783694662217
Position 21914: 0.0011573606494684734
Position 22500: 0.001156034434409848
Position 5498: 0.0011449794860635906
Position 22298: 0.001071443045124043
Position 21980: 0.0010479368598925206
Position 24501: 0.0010386281147019352
Position 1754: 0.0010385079590623692
Position 23264: 0.001009729986224883
Position 2067: 0.0010043803688247976
Position 4620: 0.0009448069628697941
Position 29883: 0.0009178052840688654
Position 2289: 0.0008943091389675635
Position 2504: 0.0008938521531175899
Position 22456: 0.0008550023255826434
Position 3191: 0.0008527413890167524
Position 666: 0.0007743601734571577
Position 6749: 0.000763546220726759
Position 669: 0.0007510708173064716
Position 24142: 0.0007449672499062576
Position 4120: 0.0007129535553043172
Position 1695: 0.0006939043428130827
Position 1812: 0.0006399297788260323
Position 5533: 0.0006077449517431697
Position 22381: 0.0005340937862377207
Position 5352: 0.0005279917431203811
Position 3264: 0.0005195698510796878
Position 22955: 0.0005158194433031183
Position 3984: 0.0004967879521530559
Position 3707: 0.0004887947780797314
Position 3914: 0.00043102431297888083
Position 3828: 0.0004258179956949643
Position 31467: 0.0004067305213857788
Position 4860: 0.00039234182245604754
Position 2820: 0.00038462310841177484
Position 4718: 0.0003596238743483272
Position 3858: 0.0003445435604689234
Position 903: 0.00033107410425476947
Position 2272: 0.000329394329703225
Position 5941: 0.0003214139339212415
Position 4135: 0.0003211657090451471
Position 6106: 0.00032050434493188746
Position 2900: 0.0003067658236190985
Position 2332: 0.00029781955059087986
Position 703: 0.00027879485313336984
Position 23579: 0.00027242311215878887
Position 25447: 0.0002695728624405648
Position 27316: 0.00026926632515264395
Position 2105: 0.00026749988620137615
Position 5000: 0.00026232627647010333
Position 341: 0.00025390383151661537
Position 21895: 0.0002470219996757234
Position 1769: 0.00023348534853753376
Position 2293: 0.00022738757269492204
Position 1642: 0.00021822517644772005
Position 1043: 0.00020284664194656122
Position 2437: 0.00018228622137063134
Position 5041: 0.00017586942273960972
Position 3624: 0.00017535247403616973
Position 4884: 0.00016448267130573033
Position 2342: 0.0001627648623565941
Position 1799: 0.00013609378306745986
Position 539: 0.00013346234035749562
Position 1014: 0.00012516369474263188
Position 460: 0.00011937055431654991
Position 27409: 0.00011800989275048907
Position 3237: 0.00011706328391749809
Position 6526: 0.00011603664301637529
Position 26047: 0.00010851474205557902
Position 24708: 0.00010684547613440477
Position 4677: 0.00010482415693321287
Position 972: 9.779005349801279e-05
Position 1259: 9.664979097307106e-05
Position 1056: 9.558427505034834e-05
Position 680: 9.034398922841052e-05
Position 22235: 9.009861583957347e-05
Position 880: 8.562815141305671e-05
Position 1779: 8.422097259290993e-05
Position 2314: 8.400366058805718e-05
Position 2176: 8.15654444619161e-05
Position 1898: 7.498819847722598e-05
Position 1095: 7.395336844031724e-05
Position 4810: 7.282131889464794e-05
Position 22798: 6.68862962091988e-05
Position 415: 6.171630231251583e-05
Position 22770: 5.935975643952697e-05
Position 22593: 5.899322884802643e-05
Position 397: 5.808581751236322e-05
Position 25051: 5.702822945499935e-05
Position 1843: 5.166065552593501e-05
Position 24265: 4.8953348534641236e-05
Position 23895: 4.44054951177612e-05
Position 25773: 4.354667247773368e-05
Position 1943: 4.3023936179568544e-05
Position 27140: 3.911908179023469e-05
Position 2697: 3.584245100788502e-05
Position 24250: 3.540854162071804e-05
Position 24792: 2.763097604763056e-05
Position 624: 2.4845683277728234e-05
Position 24604: 2.3039698046293048e-05
Position 4309: 2.1465690359580983e-05
Position 2030: 2.1049828863390786e-05
Position 23623: 2.0708427620929273e-05
Position 22725: 1.927105516302211e-05
Position 24075: 1.7262522623697528e-05
Position 25466: 1.460733366931342e-05
Position 1276: 1.148216138141595e-05
Position 23594: 8.595489621761763e-06
Position 24960: 7.84325664599502e-06
Position 22060: 7.185726490046481e-06
Position 1287: 5.4089393613200226e-06
Position 842: 5.336156578259018e-06
Position 4451: 4.832692742655705e-06
Position 3052: 4.587382831919953e-06
Position 2649: 4.409475042075239e-06
Position 886: 4.35139864152344e-06
Position 377: 3.901769095973059e-06
Position 626: 3.864295479943246e-06
Position 1291: 3.5528303376696595e-06
Position 1060: 3.5271821272950838e-06
Position 21370: 3.4559530026725293e-06
Position 1913: 3.4471624620038364e-06
Position 2162: 2.949477795412204e-06
Position 1429: 2.7330638653820896e-06
Position 2124: 2.6807129588157887e-06
Position 22529: 2.509889091873264e-06
Position 1098: 2.2170071091505245e-06
Position 1367: 2.093121426456286e-06
Position 424: 2.081266486068024e-06
Position 1908: 2.0059559458856916e-06
Position 22275: 1.9807902618462624e-06
Position 5536: 1.899983762408431e-06
Position 832: 1.8933587037233638e-06
Position 2352: 1.8102693449907651e-06
Position 22140: 1.75250538200399e-06
Position 1651: 1.7113310547180324e-06
Position 22030: 1.654090308727104e-06
Position 370: 1.5212097212370453e-06
Position 2185: 1.2922415714795456e-06
Position 863: 1.2852826584460397e-06
Position 1924: 1.2626984771940771e-06
Position 926: 1.2306059993360048e-06
Position 882: 1.1129990576435568e-06
Position 1881: 1.0536756750565824e-06
Position 1214: 9.395428991533903e-07
Position 15044: 9.174329794628305e-07
Position 18791: 9.080243271585293e-07
Position 2612: 8.632260461322801e-07
Position 374: 8.56698755572248e-07
Position 9392: 8.30487533480977e-07
Position 2666: 8.231272969554871e-07
Position 410: 8.161249298263789e-07
Position 1457: 6.880608078146952e-07
Position 713: 6.071473093835523e-07
Position 1216: 6.055298645550682e-07
Position 382: 5.874958208172849e-07
Position 911: 4.85545311321439e-07
Position 4821: 4.843973763592779e-07
Position 15154: 4.770646014358517e-07
Position 1931: 4.6458874966604114e-07
Position 740: 4.120003156146349e-07
Position 1226: 3.8154479649198865e-07
Position 12968: 3.7651782378575597e-07
Position 856: 2.95787544487752e-07
Position 1121: 2.9457093941084506e-07
Position 1117: 2.7615807368841285e-07
Position 1515: 2.5146088240014903e-07
Position 18615: 2.456553530641899e-07
Position 10292: 2.372310644057079e-07
Position 13269: 2.2767522917635193e-07
Position 884: 2.2737087824559843e-07
Position 11660: 1.9782065962578023e-07
Position 7683: 1.924513411715401e-07
Position 2904: 1.9219257480516672e-07
Position 574: 1.848232482748313e-07
Position 408: 1.7774239505540464e-07
Position 9427: 1.7621854883267754e-07
Position 17688: 1.287245817624742e-07
Position 8125: 1.2353874470826113e-07
Position 173: 9.841306893815173e-08
Position 13029: 9.731091361875039e-08
Position 10157: 9.695951918284379e-08
Position 2797: 8.631369040803041e-08
Position 15171: 8.431007476229822e-08
Position 2452: 8.152854249026615e-08
Position 14479: 7.88516581187208e-08
Position 12192: 7.750221793907504e-08
Position 14127: 7.550720665369779e-08
Position 7996: 7.530102120343589e-08
Position 2129: 7.182643577475552e-08
Position 14892: 6.438561900576526e-08
Position 8559: 6.183974025643795e-08
Position 10410: 6.01676658931549e-08
Position 13958: 5.838761433699793e-08
Position 1438: 5.4407030405595336e-08
Position 1131: 5.412384785219546e-08
Position 13857: 5.346118784887341e-08
Position 10508: 5.1182562839584525e-08
Position 15948: 4.869657727051386e-08
Position 8165: 4.4695845055459766e-08
Position 634: 3.1114686261472966e-08
Position 7736: 2.921781210018739e-08
Position 852: 2.54630293638138e-08
Position 8835: 2.1981129690253036e-08
Position 636: 2.118177267308536e-08
Position 12224: 2.0478386627315503e-08
Position 9146: 1.804249905571423e-08
Position 14056: 1.7068783109107395e-08
Position 9949: 1.3700814444032224e-08
Position 9869: 1.3176312989742226e-08
Position 12431: 1.2772735068112083e-08
Position 9091: 1.0371716299590096e-08
Position 8130: 1.0213471453344158e-08
Position 10123: 1.0185202176462236e-08
Position 10083: 9.934723027290332e-09
Position 10871: 9.245562484309575e-09
Position 8244: 8.524034083929312e-09
Position 9028: 7.044878715259172e-09
Position 12522: 6.952015854274987e-09
Position 12359: 6.460509317463163e-09
Position 10649: 5.739580811190661e-09
Position 9002: 5.543338270838453e-09
Position 12395: 5.309397256657164e-09
Position 9574: 5.0075730046861035e-09
Position 10045: 4.47247118826978e-09
Position 9067: 4.395702764768299e-09
Position 9545: 2.8436819083103383e-09
Position 10139: 2.273855735140611e-09
Position 8978: 2.0070497080580667e-09
Position 10604: 1.9430442507551953e-09
Position 8094: 1.511323513020878e-09
Position 8170: 1.2934864898863325e-09
Position 7926: 1.2621282803413248e-09
Position 1512: 1.0696085892314726e-09
Position 155: 9.093557736618195e-10
Position 8939: 6.923832172593308e-10
Position 8638: 6.864266935388278e-10
Position 8091: 6.062997902398139e-10
Position 11582: 4.875672461827686e-10
Position 136: 3.316511252543638e-10
Position 7552: 3.2905532068908755e-10
Position 146: 3.17646841693334e-10
Position 723: 2.335431589678903e-10
Position 184: 1.9821057292675362e-10
Position 8023: 1.5316953063987233e-10
Position 734: 1.449692737315545e-10
Position 8040: 1.4378994026852588e-10
Position 7445: 1.3260973674954707e-10
Position 729: 1.3119949400242553e-10
Position 7345: 8.488416243756024e-11
Position 8137: 7.537684406323725e-11
Position 192: 6.922739366410277e-11
Position 187: 6.400420581682446e-11
Position 7719: 5.965927891937087e-11
Position 195: 5.689396907029204e-11
Position 8182: 4.5949667832122185e-11
Position 1529: 4.272253267166691e-11
Position 8055: 3.178281706851211e-11
Position 7915: 2.146012486053893e-11
Position 212: 2.0001658583576022e-11
Position 207: 8.147198896570979e-12
Position 7742: 4.933676324958366e-12
Position 8190: 2.479427524525434e-12
Position 8034: 1.0103253488550495e-12
Position 189: 9.914958090528865e-13
Position 7800: 5.817038789984298e-13
Position 8275: 1.8916497770016593e-13
Position 8250: 3.051661207761338e-14
Position 2133: 9.943058520069263e-15
Position 748: 7.028352365429071e-17
