Gene = 1700016H13Rik
Position 636: 2.160864108696351e-06
Position 330: 2.120618654429752e-06
Position 1342: 1.8897557872657125e-06
Position 922: 1.885286470621414e-06
Position 223: 1.8433373931651174e-06
Position 920: 1.5215182804447035e-06
Position 1357: 1.3831402786064327e-06
Position 1486: 1.3570652696525125e-06
Position 1840: 1.1228473185587963e-06
Position 1488: 1.0553828734190133e-06
Position 617: 7.463958068055041e-07
Position 77: 5.455902518403339e-07
Position 379: 4.61689241910841e-07
Position 1406: 4.0540455316131643e-07
Position 306: 3.973440984097416e-07
Position 256: 3.1792759611211657e-07
Position 95: 3.0779168090513357e-07
Position 164: 2.7540687262825803e-07
Position 1315: 1.7828287841353918e-07
Position 316: 1.1740693604262846e-07
Position 312: 9.392094634990787e-08
Position 1071: 9.048042939878521e-08
Position 267: 8.701530448222897e-08
Position 1683: 8.361194177828658e-08
Position 320: 8.335843114717687e-08
Position 1076: 7.831547495219329e-08
Position 841: 5.9006822429057224e-08
Position 124: 4.7079821014205915e-08
Position 1705: 4.14883334854803e-08
Position 352: 3.4495651253648554e-08
Position 79: 2.9144675094969208e-08
Position 1046: 1.7533053500107118e-08
Position 126: 5.142463626032434e-09
Position 815: 5.259626553146111e-10
Position 1043: 2.0875244838157704e-10
Position 105: 9.846361889562401e-11
