Gene = Gdpgp1
Position 5687: 0.0011391486704745541
Position 4811: 0.0008946703796538551
Position 221: 0.0008246785078029755
Position 6706: 0.0008169211028242846
Position 1438: 0.0007579620906350097
Position 7551: 0.0007513321865751591
Position 4295: 0.0007401176767469409
Position 1413: 0.0007376095135266679
Position 4541: 0.0006584512549481027
Position 766: 0.0006195024578667357
Position 2480: 0.0006142801423901303
Position 5980: 0.0005952031983140676
Position 600: 0.000590511633436132
Position 260: 0.0005717388951072167
Position 3054: 0.0005603145921719458
Position 2340: 0.0004567222805078457
Position 6075: 0.00044117612287615494
Position 5965: 0.0004226396693794586
Position 6584: 0.0004046319592513198
Position 5517: 0.00040263034758814605
Position 6526: 0.0003969341085849666
Position 5885: 0.0003905523784212689
Position 7940: 0.0003833743475353749
Position 5839: 0.0003471540367962039
Position 189: 0.00031391294528155926
Position 996: 0.00030651180877374235
Position 5757: 0.0002586354372508418
Position 2262: 0.0002474408511952851
Position 1546: 0.00023067402979691206
Position 5695: 0.00022927106063668704
Position 3008: 0.00022595557619762427
Position 1069: 0.00019564780257003137
Position 5384: 0.00017016609134980483
Position 575: 0.00016448800585925022
Position 332: 0.00015793986930178624
Position 580: 0.00013878628023152623
Position 1355: 0.0001383885028405887
Position 3793: 0.00013333732806547038
Position 3843: 8.541743260375704e-05
Position 3627: 8.529517309827319e-05
Position 1039: 7.816749250689303e-05
Position 1161: 6.38642463423799e-05
Position 4517: 6.288814865678473e-05
Position 1233: 6.230437853251255e-05
Position 4289: 4.507013864090425e-05
Position 1841: 4.060921551877086e-05
Position 3205: 2.7522698932143612e-05
Position 2976: 2.2937979152348463e-05
Position 1060: 2.1422034166989373e-05
Position 2833: 1.822048691194308e-05
Position 1860: 1.3948065771004238e-05
Position 2224: 1.2371872300049198e-05
Position 265: 1.1241814076488757e-05
Position 2368: 9.093855981563289e-06
Position 1341: 8.551971827108782e-06
Position 2126: 8.48173160157204e-06
Position 2372: 7.407100426945516e-06
Position 375: 7.170569979972472e-06
Position 2103: 6.792643373124755e-06
Position 401: 6.541573663283341e-06
Position 1198: 6.533026916866754e-06
Position 1552: 6.390289120331554e-06
Position 2508: 6.330149800685943e-06
Position 201: 4.080655844532716e-06
Position 920: 1.4024483797862668e-06
Position 831: 1.2059897199533083e-06
Position 498: 1.0151556676035333e-06
Position 163: 1.0048374808239698e-06
Position 1190: 8.819109480970863e-07
Position 403: 8.330678816991394e-07
Position 1217: 6.296417865723781e-07
Position 1374: 5.648641841411372e-07
Position 492: 5.292677269762024e-07
Position 1225: 4.955737856643047e-07
Position 1010: 3.236442060774395e-07
Position 546: 1.806656369987145e-07
Position 408: 1.7027728102733764e-07
Position 195: 1.424299957869944e-07
Position 1260: 1.3436946444205037e-07
Position 810: 1.1733336948109804e-07
Position 166: 1.1024643792289818e-07
Position 807: 1.0630221011863951e-07
Position 746: 1.0369729779329512e-07
Position 336: 8.97706222241423e-08
Position 129: 7.941030914950762e-08
Position 506: 7.361600833113528e-08
Position 862: 4.9206809109069555e-08
Position 588: 4.0432210493696934e-08
Position 102: 3.2330290126274274e-08
Position 1241: 2.9447110695202382e-08
Position 653: 2.0153092619422024e-08
Position 485: 1.9588828183759946e-08
Position 684: 1.4069353505729232e-08
Position 597: 1.23986253948301e-08
Position 659: 1.1982367886782292e-08
Position 107: 1.0701100656311232e-08
Position 648: 7.406679522923933e-09
Position 836: 6.435561341853777e-09
Position 667: 5.65717013387964e-09
Position 344: 1.5259618125028212e-09
Position 117: 9.942536200410105e-10
Position 340: 6.67378811500299e-10
Position 110: 1.5217551414586893e-10
