Gene = Bri3
Position 2813: 7.374008724592988e-07
Position 754: 6.908568861458518e-07
Position 650: 6.026807800769541e-07
Position 764: 4.187257651851283e-07
Position 623: 3.474276872452004e-07
Position 3595: 3.164723729422314e-07
Position 836: 2.492596393187537e-07
Position 895: 1.7913426646553117e-07
Position 705: 1.4518786791984094e-07
Position 724: 1.2182343389909e-07
Position 907: 8.505680230776851e-08
Position 883: 3.160111936192063e-08
Position 953: 2.4404037571332627e-08
Position 973: 1.2481674499460094e-08
Position 1701: 1.0450958665381622e-08
Position 799: 8.180738009520531e-09
Position 786: 5.914888293681638e-09
Position 769: 5.554906476170183e-09
Position 653: 5.548900307618941e-09
Position 938: 3.759293450397708e-09
Position 1543: 2.399866325466607e-09
Position 1660: 2.3856425656212124e-09
Position 599: 1.6576363268330686e-09
Position 1592: 4.945308096866864e-10
Position 821: 3.524797988959867e-10
Position 615: 1.0765075792652927e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8774: 0.960716781245115
Position 575: 0.8807379883585643
Position 2521: 0.46594431314350687
Position 2202: 0.3886669311542835
Position 6554: 0.3631648648729926
Position 2495: 0.22504975168301544
Position 3112: 0.21469360503988283
Position 8166: 0.1438014504286756
Position 7216: 0.05328246663271676
Position 2972: 0.05255756985027941
Position 4032: 0.051415997996506896
Position 6845: 0.04810292589103516
Position 3144: 0.04151748989209784
Position 2138: 0.03872584373310982
Position 3193: 0.029875631621449242
Position 4317: 0.025304375818635653
Position 3267: 0.024358349793122354
Position 6957: 0.023263801832172134
Position 4297: 0.02255361061630299
Position 6034: 0.02245338832837094
Position 6458: 0.020862968838147835
Position 588: 0.017583747581839056
Position 2936: 0.017345163105697076
Position 615: 0.015341039672589806
Position 987: 0.012619115605192958
Position 6842: 0.01218718971821425
Position 4155: 0.011752025347440334
Position 3172: 0.010805189977433816
Position 1026: 0.00968529698148894
Position 3247: 0.0065675645017158
Position 1194: 0.0064798082873751515
Position 2240: 0.006328777404549272
Position 2631: 0.005170157307133085
Position 2209: 0.004912572901756428
Position 1309: 0.004768427814575918
Position 6768: 0.004746627979856771
Position 7903: 0.00472803255747088
Position 6789: 0.004672719441262381
Position 1041: 0.0046538302555601705
Position 3212: 0.004250196976996584
Position 559: 0.004192467934078619
Position 6087: 0.004118955893610716
Position 3163: 0.003640916111362347
Position 3196: 0.003434143583693315
Position 2283: 0.003003272904240713
Position 2352: 0.002953777694820859
Position 5097: 0.0029230117363099927
Position 2302: 0.0024290199608297844
Position 1337: 0.002169881527666971
Position 1507: 0.002003818081822211
Position 5698: 0.0018967758360159009
Position 792: 0.00177858733584651
Position 1092: 0.0016992820825793187
Position 1238: 0.0016310630659696398
Position 2448: 0.0015763006460317356
Position 2330: 0.001299665573020891
Position 9106: 0.0012548782364458048
Position 454: 0.0010450204116525484
Position 2314: 0.0010193071758235724
Position 2163: 0.001007222431289325
Position 5232: 0.0009557219680893262
Position 7527: 0.0009481633496548395
Position 1284: 0.0009319274289412488
Position 1969: 0.0009065950837062619
Position 2659: 0.000868931157258694
Position 2572: 0.0008669917466622452
Position 5433: 0.0008665293297217157
Position 5115: 0.0008406029527531835
Position 1341: 0.00082754993859304
Position 874: 0.0007715790297744224
Position 1492: 0.0007698713954795151
Position 3871: 0.0006773167304825775
Position 9169: 0.0006010853125936465
Position 2887: 0.0005746214798101461
Position 2280: 0.0005665216600852602
Position 8441: 0.0005603421772847624
Position 2983: 0.0005374634431413262
Position 2499: 0.0005330624689452017
Position 5807: 0.0005315764601708091
Position 467: 0.0004972710054233373
Position 1316: 0.0004110181456595723
Position 399: 0.0003808194981742888
Position 3852: 0.0003684529863955027
Position 5402: 0.00033143620571750407
Position 1900: 0.00033118414899145946
Position 1798: 0.0003282952802773523
Position 2456: 0.00029822758474492737
Position 8414: 0.00028674923730274396
Position 3075: 0.00028268764837358366
Position 4500: 0.00028158857318689475
Position 2145: 0.0002515560097442983
Position 2763: 0.00024494052930299116
Position 1277: 0.00022373544336890902
Position 1203: 0.0002144248931784884
Position 5554: 0.00021393646046780271
Position 1995: 0.0002112560749465271
Position 4169: 0.00020438249649172346
Position 541: 0.00020212643219168496
Position 8020: 0.00019522365145320438
Position 1439: 0.0001912229897923851
Position 2805: 0.00019050751234229765
Position 907: 0.00018676540345921114
Position 7130: 0.00018170851473957165
Position 1158: 0.00017922112147503348
Position 877: 0.00017075935249487659
Position 9272: 0.00016672319401038094
Position 7666: 0.00015258526188424696
Position 1051: 0.00014611405395656055
Position 2418: 0.00014607099135582327
Position 5776: 0.00014594786240164557
Position 2318: 0.00014130212046178716
Position 1765: 0.00013612986867656877
Position 5946: 0.00013274485589331435
Position 370: 0.00012358158689165728
Position 1739: 0.00010635096340520859
Position 1060: 9.884452816474065e-05
Position 1517: 9.470362472088515e-05
Position 531: 7.937611454401831e-05
Position 1170: 7.71762139768875e-05
Position 2212: 7.558321481567848e-05
Position 488: 7.414241057224517e-05
Position 1114: 7.395573572980644e-05
Position 1107: 7.149467934211803e-05
Position 2687: 7.122765144296262e-05
Position 1745: 6.412770999756223e-05
Position 948: 6.058997874016138e-05
Position 2671: 5.7890908532635066e-05
Position 902: 5.6213384900062084e-05
Position 1067: 5.300804191485856e-05
Position 2288: 5.216747594264953e-05
Position 2703: 4.985795094937666e-05
Position 534: 4.721839883005881e-05
Position 477: 4.4242131124193806e-05
Position 794: 4.171018204259664e-05
Position 1906: 3.5106027565958683e-05
Position 2115: 3.413931507369752e-05
Position 2469: 3.1339030791769714e-05
Position 2224: 2.790115021017547e-05
Position 1638: 2.7840429502222648e-05
Position 2167: 2.7815716669902165e-05
Position 1525: 2.4138173608878756e-05
Position 1974: 2.3327495289806905e-05
Position 743: 2.0876617564939946e-05
Position 1206: 1.8467628128845125e-05
Position 1134: 1.8303965733713343e-05
Position 1364: 1.8244549432635717e-05
Position 285: 1.554072905167047e-05
Position 775: 1.5161568613714991e-05
Position 1397: 1.4106026767835209e-05
Position 523: 1.4025972121566798e-05
Position 1932: 1.3752531949702506e-05
Position 1314: 1.3640707389029994e-05
Position 426: 1.336269080948383e-05
Position 496: 1.3041925932902069e-05
Position 1097: 1.2214827229107971e-05
Position 799: 1.1860309027815226e-05
Position 1567: 1.1724853777495442e-05
Position 821: 1.1652226521794028e-05
Position 1921: 1.0453680426315011e-05
Position 1924: 9.691213752131669e-06
Position 3273: 9.403228466746137e-06
Position 1349: 9.088946322094818e-06
Position 1519: 9.02631617558689e-06
Position 3021: 8.816956768008907e-06
Position 509: 8.768578232974431e-06
Position 1949: 8.439958957865966e-06
Position 515: 8.43306966345128e-06
Position 528: 8.144947176459995e-06
Position 1322: 7.91068625170914e-06
Position 1908: 7.381299177515438e-06
Position 662: 6.885642440040226e-06
Position 807: 6.392518273336129e-06
Position 2542: 6.3490323334960665e-06
Position 526: 6.321301168806153e-06
Position 1579: 5.622103993386182e-06
Position 519: 5.303003947369255e-06
Position 1446: 4.667242059789403e-06
Position 3979: 4.231037547576507e-06
Position 456: 4.001107985562817e-06
Position 1425: 3.636915008382225e-06
Position 1902: 3.619983691027323e-06
Position 1326: 3.5737367010163895e-06
Position 1886: 3.472853426326908e-06
Position 748: 3.020045041525119e-06
Position 1085: 2.4141083829731816e-06
Position 2033: 2.411227612906927e-06
Position 1873: 1.9739756268292495e-06
Position 1671: 1.547710966344373e-06
Position 1942: 1.4968928372341214e-06
Position 1124: 1.4858883061275021e-06
Position 1904: 1.4555372184182869e-06
Position 678: 1.2365997327694227e-06
Position 919: 1.1783152143803453e-06
Position 2474: 1.1235246449804556e-06
Position 1539: 1.0743362496235807e-06
Position 167: 1.0068158555892917e-06
Position 1472: 9.96335429876743e-07
Position 1003: 9.711211536736642e-07
Position 1117: 7.291881144799994e-07
Position 1143: 6.048723684519456e-07
Position 934: 6.037454423878167e-07
Position 1011: 5.680791713417371e-07
Position 1138: 5.298775844182333e-07
Position 3520: 3.1647237294223284e-07
Position 2534: 2.3554519061201475e-07
Position 383: 1.2530527985717715e-07
Position 297: 7.095664253380197e-08
Position 1635: 5.134010452932379e-08
Position 2403: 3.435061014257272e-08
Position 170: 2.168447544551744e-08
Position 331: 1.2225139475388368e-08
Position 683: 1.1294103118257919e-08
Position 434: 7.48406520927092e-09
Position 830: 7.0272577670340825e-09
Position 965: 5.4382195921788735e-09
Position 812: 4.088365430493185e-09
Position 203: 3.2162780673184846e-09
Position 194: 2.2147494928147492e-09
Position 1136: 2.1228537047303944e-09
Position 155: 1.848378370961857e-09
Position 995: 1.2771107873440487e-09
Position 1131: 1.0837214276491612e-09
Position 1527: 8.52571100535796e-10
Position 1532: 7.799501442288331e-10
Position 1070: 6.15072278810245e-10
Position 1581: 3.078800193733219e-10
Position 690: 1.7617592424397158e-10
Position 3307: 1.2763291872080978e-10
Position 716: 5.916368654334753e-11
Position 827: 7.929772575719347e-12
