Gene = Bend6
Position 2416: 1.8728290537004697e-06
Position 295: 1.8455716929882481e-06
Position 2457: 1.5440931773830322e-06
Position 168: 1.4871160520411922e-06
Position 436: 1.063226848074066e-06
Position 3693: 9.085949210310628e-07
Position 246: 6.137394957251485e-07
Position 214: 4.501557651601512e-07
Position 569: 4.3778943275018644e-07
Position 312: 3.5837316298037185e-07
Position 249: 1.9584768070774063e-07
Position 1037: 1.8914468280682604e-07
Position 1106: 1.8459914630074032e-07
Position 487: 1.8020947916647597e-07
Position 179: 1.7684316175660473e-07
Position 2699: 1.6140452655920462e-07
Position 182: 1.4196873370159893e-07
Position 760: 1.2770712310591185e-07
Position 419: 1.2501529683917815e-07
Position 728: 8.719287086178679e-08
Position 1028: 8.59159067955035e-08
Position 549: 8.048178643719214e-08
Position 2508: 4.631984230348652e-08
Position 825: 2.7914520818654837e-08
Position 1571: 2.5186592088822818e-08
Position 239: 1.9680484369489728e-08
Position 809: 1.0152620594800576e-08
Position 515: 7.327031220691046e-09
Position 255: 1.0840431422233203e-09
