Gene = Tirap
Position 10100: 0.0001089264844975353
Position 12142: 0.00010844849016896157
Position 8746: 0.0001081721877018176
Position 11462: 0.0001042516686141861
Position 484: 9.928477535716651e-05
Position 8960: 7.795933225928564e-05
Position 826: 7.788675469334184e-05
Position 619: 6.898420412931244e-05
Position 1052: 6.489615900764532e-05
Position 707: 6.432799282299447e-05
Position 9394: 5.7369960316205265e-05
Position 1139: 5.501903046214566e-05
Position 9809: 5.497033814018199e-05
Position 8679: 5.19731610027337e-05
Position 10494: 5.173655864960208e-05
Position 10656: 4.503733516083714e-05
Position 13248: 3.44047699647848e-05
Position 9520: 3.231525021284256e-05
Position 421: 3.154226784558159e-05
Position 229: 2.9028479428877668e-05
Position 405: 2.5678597680666325e-05
Position 840: 2.314115365016542e-05
Position 63: 2.3127855154362938e-05
Position 835: 2.3013961476522075e-05
Position 9530: 1.9952477051461198e-05
Position 1420: 1.9684340227209094e-05
Position 97: 1.8490554212987383e-05
Position 340: 1.845418932305494e-05
Position 9132: 1.809804373086555e-05
Position 9868: 1.7499331985912525e-05
Position 1188: 1.716823791501021e-05
Position 668: 1.4226866881324137e-05
Position 9968: 1.3469346336995359e-05
Position 9736: 1.316520515334372e-05
Position 1103: 1.0736483192093047e-05
Position 249: 1.0579617458231027e-05
Position 10760: 9.87758539812702e-06
Position 237: 9.714619777918884e-06
Position 10106: 8.380866109708177e-06
Position 164: 8.11821401716099e-06
Position 599: 6.713648297799431e-06
Position 9786: 5.443877324258031e-06
Position 9287: 5.417525758611999e-06
Position 321: 5.290406879182598e-06
Position 537: 2.6292391575125623e-06
Position 1860: 2.130776795351271e-06
Position 1753: 1.7882814271027213e-06
Position 153: 8.798256488328008e-07
Position 1115: 7.631339556402264e-07
Position 1911: 4.686699660830991e-07
Position 1808: 3.8567201201755654e-07
Position 1804: 3.4452374560389997e-07
Position 333: 2.398344529996223e-07
Position 9479: 9.060408146880494e-08
Position 9448: 8.34461239461843e-08
Position 231: 7.407709809881163e-08
Position 8975: 6.805894656232723e-08
Position 357: 3.01879593071293e-08
Position 9278: 5.0008197031297355e-09
Position 9497: 2.62105381525122e-09
Position 1194: 5.891633458266375e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.988630819417338
Position 8908: 0.8045384288245082
Position 971: 0.7478197882337151
Position 9114: 0.6422445694517078
Position 12481: 0.6033494196555642
Position 8220: 0.48445262083566093
Position 13029: 0.4117496706761587
Position 13984: 0.29687197458493253
Position 14102: 0.27850803173060107
Position 8336: 0.2533102942463304
Position 12141: 0.2236477242616332
Position 10401: 0.21413290157177947
Position 10293: 0.1973345713725335
Position 11436: 0.1849265976873029
Position 9190: 0.1811895364030275
Position 12360: 0.17751717426889588
Position 13291: 0.1611412602266604
Position 14347: 0.13104441545525147
Position 13096: 0.10022026219585405
Position 13710: 0.09543854745837928
Position 10573: 0.08830176837983116
Position 15105: 0.08388904332667585
Position 10995: 0.07667347761404848
Position 15264: 0.07634514672451678
Position 1404: 0.06805532377625874
Position 1717: 0.06786521513898794
Position 13213: 0.05987170140405777
Position 13163: 0.05522423605035455
Position 8486: 0.05353862826800347
Position 9231: 0.048650936390407636
Position 11847: 0.03876747212087197
Position 15285: 0.03677401529938917
Position 8181: 0.036737561868234334
Position 7891: 0.031699719789992635
Position 1304: 0.031391746594454206
Position 12747: 0.030568068213387825
Position 304: 0.03031770922866591
Position 5375: 0.029440597107119937
Position 14146: 0.027116719099881684
Position 8851: 0.026802431599006284
Position 5557: 0.020430883830590454
Position 5408: 0.01674680135075263
Position 14917: 0.015720422554143257
Position 15198: 0.015559010182298157
Position 11539: 0.015508473102691753
Position 2569: 0.015172955931492484
Position 242: 0.015017596138028914
Position 13729: 0.014894280377679573
Position 13613: 0.014580218237421312
Position 8807: 0.01396292384758535
Position 735: 0.012891103665275343
Position 11345: 0.012208239455277999
Position 10615: 0.01105914829598594
Position 8931: 0.009833173884958493
Position 259: 0.009518918487053583
Position 1336: 0.008931430936302266
Position 13122: 0.00865112815550282
Position 14064: 0.008630844793986682
Position 1216: 0.008162833416631425
Position 14042: 0.007882469910982343
Position 847: 0.007763730986412089
Position 1696: 0.006790836999127948
Position 419: 0.006712879583352759
Position 12883: 0.00669753192550816
Position 15067: 0.0065887444791030095
Position 11075: 0.006579862230552508
Position 5844: 0.0064914529065390495
Position 7494: 0.0062379252571904175
Position 10815: 0.0058062422806293
Position 7454: 0.005444346105265263
Position 11167: 0.005021077501185806
Position 7521: 0.004726109643813002
Position 10463: 0.004685038597269264
Position 13587: 0.004420855154407367
Position 13428: 0.004380187671293273
Position 1041: 0.004213588742673463
Position 5964: 0.003990248029381679
Position 13139: 0.00385128820920376
Position 1525: 0.003690889852870032
Position 542: 0.0034983597920521577
Position 219: 0.003362303060126574
Position 1522: 0.003300251729787949
Position 1263: 0.003125526492452276
Position 8424: 0.0031045515552560634
Position 1737: 0.0030898219721406037
Position 2519: 0.0029764762387423033
Position 1469: 0.0028855922586616583
Position 11113: 0.002771156972330854
Position 5499: 0.0027299850078316666
Position 5387: 0.0027173293669990662
Position 9487: 0.0026525368125728493
Position 9089: 0.00260492852205901
Position 866: 0.0025462126782676286
Position 927: 0.0025046893455769517
Position 1066: 0.0024583832774379474
Position 1650: 0.0024388729972533952
Position 9563: 0.002403638361729034
Position 15356: 0.0023285818370540117
Position 10297: 0.002314356446659157
Position 1171: 0.002249436245735921
Position 10788: 0.002131914871256795
Position 14200: 0.0019724016228832436
Position 13051: 0.001941866397840933
Position 5055: 0.0019174546955776878
Position 12435: 0.0018829612895091266
Position 787: 0.0018705909138651824
Position 979: 0.0018069035885563709
Position 740: 0.0018008203862402994
Position 328: 0.0017973927957634563
Position 1487: 0.0017542818940403844
Position 1010: 0.0017442526774261462
Position 11172: 0.0017315752011978773
Position 14203: 0.00163370396397948
Position 9080: 0.0016258711782344368
Position 10691: 0.0014514529337885777
Position 13031: 0.0014073181530261341
Position 2626: 0.0013845147140895552
Position 10750: 0.0013646261150176292
Position 9137: 0.0013333798352170281
Position 9197: 0.0013010546621972361
Position 11928: 0.0012482935241347913
Position 213: 0.001237608297619107
Position 200: 0.0012075756016389414
Position 2527: 0.0011589161555857165
Position 1612: 0.0011517180463640696
Position 14990: 0.0011512191014542254
Position 7312: 0.0010451967447683154
Position 11107: 0.0010424589393298893
Position 12557: 0.0010377952642371669
Position 2036: 0.0010205500620696743
Position 14850: 0.0010103335483900287
Position 11131: 0.0009848649947911021
Position 9048: 0.0009542041352070378
Position 937: 0.0009413313365339353
Position 263: 0.0009145984696260647
Position 15585: 0.000866684252206577
Position 10741: 0.0008565873372589966
Position 995: 0.0008211230053770634
Position 9254: 0.000790813327429131
Position 9251: 0.0007679039079193513
Position 10341: 0.0007084481965771502
Position 8862: 0.0007010106107513223
Position 1247: 0.0006954497207525329
Position 5870: 0.000693710475547412
Position 2454: 0.0006807057393327947
Position 2500: 0.0006684849308296197
Position 11048: 0.000642744536013171
Position 3716: 0.000498603264176587
Position 799: 0.0004966177171723438
Position 556: 0.0004913442515733709
Position 1306: 0.00047662765062688736
Position 1700: 0.0004701741760034913
Position 11863: 0.0004462785414323093
Position 9132: 0.0004122146577384167
Position 6799: 0.00039281641798399376
Position 1314: 0.0003739860804095456
Position 9367: 0.0003679744211861373
Position 3185: 0.0003490976249009726
Position 1450: 0.00034568246722863343
Position 896: 0.0003389748536037397
Position 9888: 0.00033739995257447855
Position 1541: 0.0003362709266570482
Position 852: 0.0003355902260126528
Position 11212: 0.00033261346383818194
Position 9934: 0.00032904005082936194
Position 426: 0.00032693774216567084
Position 331: 0.00032371345300431553
Position 6259: 0.00031056791759738163
Position 8600: 0.00029387257130320405
Position 948: 0.000288984119298276
Position 11541: 0.0002808576832742507
Position 2802: 0.0002500941304586372
Position 9968: 0.00024790456985444577
Position 1647: 0.0002447412945533669
Position 875: 0.0002314641904736861
Position 11149: 0.0002253899016508355
Position 9709: 0.0002037162335858211
Position 9982: 0.00019836522351838988
Position 9055: 0.00017668501606107163
Position 333: 0.00017228662419707262
Position 10596: 0.0001706009062873947
Position 10005: 0.00016844450152448144
Position 585: 0.00015748156068192524
Position 9029: 0.000148740428465296
Position 1953: 0.00014439755748046887
Position 718: 0.0001402636665035475
Position 9686: 0.00010639272439606032
Position 10346: 0.00010005579274891422
Position 707: 9.607309393260948e-05
Position 294: 9.135674452525077e-05
Position 2798: 8.129318370648417e-05
Position 352: 8.071766287991903e-05
Position 10700: 7.99979753881065e-05
Position 405: 7.866280005051644e-05
Position 9066: 7.76565465269533e-05
Position 11393: 7.534141928761747e-05
Position 8791: 6.757583914722212e-05
Position 365: 6.683691524032006e-05
Position 2846: 6.454023960927947e-05
Position 8866: 6.0718884533411086e-05
Position 10606: 5.9720193494528753e-05
Position 8877: 5.736171221546294e-05
Position 11005: 5.546264056702727e-05
Position 12323: 5.4813984852866474e-05
Position 340: 4.42934593071943e-05
Position 1950: 4.2003434015225476e-05
Position 8993: 3.8618453803664916e-05
Position 368: 3.633398275964051e-05
Position 10441: 3.415884550828157e-05
Position 8710: 3.20688577705309e-05
Position 10312: 2.954251213067408e-05
Position 887: 2.9455209143491813e-05
Position 647: 2.701751165326597e-05
Position 1268: 2.1896350964052527e-05
Position 5748: 1.9056834722472588e-05
Position 1270: 1.8900772036285974e-05
Position 10129: 1.814651434304237e-05
Position 10624: 1.738265809004126e-05
Position 619: 1.6514364732372707e-05
Position 954: 1.5019555660990878e-05
Position 10427: 1.4614638185084708e-05
Position 835: 1.355242339743613e-05
Position 378: 1.1864725137925145e-05
Position 10360: 1.1516075734563333e-05
Position 8937: 1.1299987662473963e-05
Position 1265: 1.1200293997571423e-05
Position 1554: 1.039017131276409e-05
Position 9058: 1.0067242805980361e-05
Position 950: 9.158224514986581e-06
Position 657: 8.96562932349141e-06
Position 488: 7.677102821488987e-06
Position 223: 6.644659241583936e-06
Position 277: 6.009637241530421e-06
Position 1224: 5.477043212365055e-06
Position 1188: 5.3309024829896246e-06
Position 812: 5.043363479967651e-06
Position 434: 4.194095561267251e-06
Position 821: 4.150266339002009e-06
Position 616: 3.706450108841714e-06
Position 10103: 3.6346123653801198e-06
Position 634: 2.9363596369852413e-06
Position 1123: 2.6532842177567256e-06
Position 184: 2.6199786573632584e-06
Position 3672: 2.0743371254902644e-06
Position 592: 1.8770639460620283e-06
Position 905: 1.7609409068473151e-06
Position 2817: 1.6597345066536509e-06
Position 2756: 1.6203331350931984e-06
Position 829: 1.4828115365617623e-06
Position 1028: 1.4361909194061829e-06
Position 153: 1.2051118936265506e-06
Position 2533: 1.1056377984153815e-06
Position 2894: 1.088943283345915e-06
Position 1284: 1.0672710954139749e-06
Position 901: 8.362869164510595e-07
Position 1071: 7.896118480101825e-07
Position 1234: 7.330294351318437e-07
Position 1559: 5.701901322363388e-07
Position 10424: 4.921609855247635e-07
Position 599: 4.854630103152497e-07
Position 1616: 4.617159806338861e-07
Position 87: 4.453461857482066e-07
Position 2081: 3.930568821011363e-07
Position 126: 3.8365907626868115e-07
Position 10444: 3.277838099996577e-07
Position 806: 2.8384123219971534e-07
Position 2110: 2.828334144569424e-07
Position 123: 2.737328174185474e-07
Position 908: 2.728921474478426e-07
Position 884: 2.1999577838438244e-07
Position 131: 1.7227728235921867e-07
Position 898: 1.5024860392103705e-07
Position 9314: 4.849580480980965e-08
Position 1752: 2.2855827855589744e-08
Position 1775: 2.2755322484548815e-08
Position 9347: 1.5640217547862392e-08
Position 1018: 1.1334295207335384e-08
Position 439: 3.1922641621137896e-09
Position 484: 2.952075358751837e-09
Position 9445: 2.517638236771033e-09
Position 97: 2.0612882992168465e-11
