Gene = Nrgn
Position 1235: 0.0006945311867204087
Position 2022: 0.0006601728552404656
Position 5336: 0.0006535631916295475
Position 8209: 0.000644468623042058
Position 860: 0.0006071036349593669
Position 6751: 0.0006032964633936302
Position 1489: 0.0005898733421920597
Position 7523: 0.0005783480796096484
Position 3872: 0.0005557350644800701
Position 5062: 0.0005522798964485983
Position 2928: 0.0005366920261555402
Position 5059: 0.0005332986011834186
Position 267: 0.0005297406159993038
Position 7201: 0.0005134562867037188
Position 3980: 0.0005028809363682177
Position 4088: 0.0004940783338398932
Position 6982: 0.0004878902088891239
Position 683: 0.00048443827314666627
Position 3061: 0.00044046987997960045
Position 1292: 0.00043408932284844006
Position 5466: 0.0004269860932054698
Position 821: 0.0004268175457681989
Position 634: 0.0004231229831841628
Position 4158: 0.00041401841889049135
Position 2576: 0.0004051606776897441
Position 1155: 0.0003944604651545361
Position 7521: 0.0003824183362867052
Position 286: 0.000367751664285561
Position 1952: 0.0003652397125172764
Position 2683: 0.0003643013890496109
Position 2042: 0.00036348578326620795
Position 7474: 0.00033725137539902664
Position 1400: 0.0003289604149768613
Position 1486: 0.00032502139905116656
Position 4107: 0.0003143386791820446
Position 2642: 0.00029553719064944747
Position 4406: 0.00029441313457126937
Position 2106: 0.00029436031275163445
Position 2436: 0.00027640725239477554
Position 3869: 0.00027499550491802015
Position 1698: 0.0002644520042649898
Position 4247: 0.0002631412870670228
Position 3663: 0.0002422151463325951
Position 1306: 0.00023694110991650809
Position 559: 0.00023110697988370396
Position 1337: 0.00022676728808326209
Position 3181: 0.00022651310410609326
Position 1343: 0.00022519891778177502
Position 6734: 0.00020144039101532667
Position 3141: 0.00018163336063766014
Position 5249: 0.00018142700563788402
Position 155: 0.0001524711589712563
Position 1862: 0.00014709500659581238
Position 4618: 0.00013308566228113693
Position 1713: 0.000131793065825807
Position 1274: 0.0001274062413890303
Position 2047: 0.00012369392936641471
Position 6380: 0.00011743344228698961
Position 1232: 0.0001066218704458207
Position 222: 0.0001054672572152529
Position 6019: 9.656808073366016e-05
Position 2368: 9.122123111765035e-05
Position 2850: 8.77090093946109e-05
Position 257: 8.103344018896162e-05
Position 4038: 7.962339371124874e-05
Position 162: 7.843212231747131e-05
Position 2571: 7.390406850400357e-05
Position 600: 7.373861906163373e-05
Position 330: 7.042439567959021e-05
Position 3322: 6.53987168307045e-05
Position 6593: 6.376640176856309e-05
Position 5794: 6.312552319942466e-05
Position 5961: 6.21598664987254e-05
Position 1032: 6.159116649626103e-05
Position 514: 5.300988211308029e-05
Position 2522: 5.257858208374039e-05
Position 894: 5.067064004453487e-05
Position 2442: 4.8889819231177225e-05
Position 1215: 4.750265670162173e-05
Position 2030: 4.646608751751863e-05
Position 1993: 4.412783006060989e-05
Position 703: 3.908782298624807e-05
Position 1527: 3.8179329765751505e-05
Position 1907: 3.7917678624685875e-05
Position 1286: 3.736154184020243e-05
Position 3074: 3.611906487332148e-05
Position 1902: 3.5476080442457034e-05
Position 5746: 3.4610948123064545e-05
Position 3245: 3.220808228165527e-05
Position 1162: 3.0766036900120176e-05
Position 2221: 2.781911611566035e-05
Position 3908: 2.0259079478649922e-05
Position 2649: 1.9485831047533e-05
Position 3117: 1.84917769039138e-05
Position 2687: 1.797465770713065e-05
Position 591: 1.7607059676032578e-05
Position 903: 1.6278739551141703e-05
Position 805: 1.622710076568904e-05
Position 4344: 1.5588631348925045e-05
Position 2056: 1.4554709569083413e-05
Position 1738: 1.393140850178787e-05
Position 2453: 1.3289577723966468e-05
Position 464: 1.296891923416312e-05
Position 2538: 1.2380125864378075e-05
Position 2501: 1.2246700905646712e-05
Position 2474: 1.2001003434163731e-05
Position 986: 1.1542150697988638e-05
Position 2051: 1.1085523537859522e-05
Position 2515: 9.947820213609979e-06
Position 677: 8.87046397377082e-06
Position 1058: 8.004458691207506e-06
Position 657: 6.477669505041763e-06
Position 335: 6.09821333400216e-06
Position 1552: 5.585356741030311e-06
Position 1425: 5.509792268351445e-06
Position 1463: 5.337272337575043e-06
Position 2103: 5.289610445416948e-06
Position 2924: 5.194301434140249e-06
Position 220: 5.064135862354417e-06
Position 169: 4.693671750231816e-06
Position 236: 4.620712429765787e-06
Position 537: 3.957960279542434e-06
Position 134: 3.860674560948087e-06
Position 976: 3.770628828036167e-06
Position 967: 3.732876749966743e-06
Position 865: 3.5995601948911863e-06
Position 1967: 3.568287594016093e-06
Position 3011: 3.245298287252755e-06
Position 1725: 3.2444955275563816e-06
Position 109: 3.0870250109568784e-06
Position 275: 2.8700983608200234e-06
Position 2027: 2.5321755395163945e-06
Position 3298: 2.495058407304244e-06
Position 213: 2.482511094791625e-06
Position 639: 2.412866333908904e-06
Position 2134: 2.3771189024676374e-06
Position 618: 2.3495228151842555e-06
Position 1767: 2.1740802082099276e-06
Position 1874: 2.074274418005005e-06
Position 1160: 2.061043512589554e-06
Position 1282: 1.669841857888713e-06
Position 183: 9.94738739051828e-07
Position 650: 9.310339464211421e-07
Position 623: 9.239571058337152e-07
Position 2278: 8.83526215746609e-07
Position 872: 7.468810615533444e-07
Position 1354: 6.293019700216144e-07
Position 458: 5.927856445126988e-07
Position 532: 5.914556453611573e-07
Position 480: 5.765265399936557e-07
Position 1095: 5.182417235780314e-07
Position 950: 5.166172663267284e-07
Position 215: 3.768873736738203e-07
Position 1880: 3.599392279856546e-07
Position 1043: 3.527783596492155e-07
Position 577: 3.4502889730556156e-07
Position 2084: 3.1998989236730046e-07
Position 1921: 3.147353696806162e-07
Position 972: 3.086424357482025e-07
Position 218: 2.941797540286448e-07
Position 1742: 2.8306853719651794e-07
Position 1361: 2.6436359533327574e-07
Position 433: 2.3982926087640245e-07
Position 1014: 2.2485743615171322e-07
Position 952: 1.5335189905955053e-07
Position 688: 1.4867161204231093e-07
Position 1066: 1.3620027362164076e-07
Position 81: 9.456366046436088e-08
Position 185: 9.455566240128795e-08
Position 201: 8.537866015911352e-08
Position 437: 8.166306603426386e-08
Position 940: 6.461901951501491e-08
Position 1029: 5.881197861734808e-08
Position 1217: 4.839882612273141e-08
Position 876: 4.461587963487625e-08
Position 1938: 2.7924412924418947e-08
Position 655: 2.371439905832119e-08
Position 77: 1.7941043008529138e-08
Position 1429: 1.1945733708348856e-08
Position 446: 8.908531652295224e-09
Position 1444: 8.147025157704047e-09
Position 405: 3.401006314878217e-09
Position 389: 3.3725836639263936e-09
Position 372: 1.8408421391675129e-09
Position 193: 9.013631632617972e-10
Position 86: 2.715370011775934e-10
Position 91: 1.1043053918866366e-10
Position 94: 9.032946461636588e-11
Position 79: 7.046327465801593e-13
Position 88: 4.488097234891765e-14
Position 416: 1.125518711622829e-14
