Gene = Kcne4
Position 25: 1.0266130385211321e-05
Position 588: 9.171014584055655e-06
Position 1630: 9.16261738864501e-06
Position 508: 8.51149593731684e-06
Position 482: 8.398023006048858e-06
Position 304: 7.845971188249721e-06
Position 348: 7.735497835297739e-06
Position 199: 4.324442131476347e-06
Position 286: 4.2824507141137885e-06
Position 506: 4.128908955237544e-06
Position 1564: 3.985131693436403e-06
Position 689: 3.808056926354511e-06
Position 388: 3.6993173535554944e-06
Position 862: 2.156615861373771e-06
Position 738: 1.732853368317433e-06
Position 1933: 1.7283196123743731e-06
Position 259: 1.717388010364592e-06
Position 2478: 4.5015423363320434e-07
Position 339: 3.31955567443075e-07
Position 1262: 4.379720338196991e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1295: 0.9285603223354668
Position 852: 0.9190485814564352
Position 2607: 0.3725634960241697
Position 1721: 0.26390909161684034
Position 2974: 0.139123460691464
Position 1795: 0.08424544514356849
Position 2500: 0.07814873191620914
Position 1684: 0.0762667474093258
Position 1779: 0.05644590469276349
Position 1704: 0.05451870231762873
Position 2022: 0.054098422212551914
Position 2241: 0.03371643983639268
Position 2452: 0.033079904067882436
Position 2045: 0.030949871625102404
Position 2112: 0.02803224727414643
Position 2014: 0.022565064102997412
Position 1951: 0.022387756888913923
Position 1870: 0.01720589858876266
Position 1845: 0.016190770611353714
Position 2746: 0.014438451257749802
Position 820: 0.014105264312265078
Position 1301: 0.011660572825804408
Position 2000: 0.009981556084389852
Position 2647: 0.00736224517842155
Position 1648: 0.006537188977254963
Position 2908: 0.006132538555956839
Position 1498: 0.005995377509896013
Position 1101: 0.005898411893136459
Position 1196: 0.005722509107918179
Position 1851: 0.005441685086677585
Position 754: 0.005180274859395867
Position 330: 0.0051015520422989106
Position 2178: 0.005083664988506665
Position 3083: 0.004972787302193378
Position 1918: 0.0041038198762144845
Position 1298: 0.0037840094755522045
Position 1061: 0.0037534756964142063
Position 1738: 0.0033241881957648085
Position 2556: 0.0032233710625762047
Position 2165: 0.0030685231171842966
Position 2730: 0.002326747839282389
Position 1743: 0.002322566892311846
Position 2749: 0.002210085650460062
Position 2049: 0.002029139997751158
Position 2183: 0.0020212696268629847
Position 1070: 0.001638900838810497
Position 1877: 0.0015050340515979977
Position 2527: 0.0012737726793326356
Position 2400: 0.001145184959236069
Position 2980: 0.0010507531480113037
Position 1063: 0.0009757015282235159
Position 1585: 0.0008477509888208948
Position 2919: 0.0008424998773552922
Position 2266: 0.0008423981083361903
Position 3000: 0.0008133541808787339
Position 3176: 0.0007816196447533502
Position 2338: 0.000773792450258697
Position 1847: 0.0007635436784865899
Position 1591: 0.0007559478838896602
Position 2154: 0.000735319124567574
Position 506: 0.0006669856489428022
Position 1242: 0.0006449930432671004
Position 1076: 0.0005997947670433057
Position 1526: 0.000595601170547566
Position 1898: 0.0005806963652183316
Position 1073: 0.0005611415050893639
Position 2848: 0.0005587099986939275
Position 394: 0.0005563913859077882
Position 2945: 0.0005016376172376298
Position 1781: 0.0004378297557996618
Position 1881: 0.0004133957389283771
Position 1159: 0.00039303185426439345
Position 3013: 0.00035952959829280514
Position 672: 0.000315793315897464
Position 2360: 0.00031464996391736115
Position 1249: 0.00030501584664112505
Position 419: 0.0002892450244538654
Position 2778: 0.0002580418469609495
Position 2727: 0.00023803141627181182
Position 2065: 0.00022291404485456828
Position 2138: 0.00020422820305360337
Position 2255: 0.0001851318459345056
Position 2422: 0.00017510935009537137
Position 1354: 0.00015414130648501123
Position 348: 0.00015392906989872756
Position 827: 0.00014817770261037362
Position 1351: 0.00014480721261675843
Position 1322: 0.00013555314682442256
Position 354: 0.0001277982172991903
Position 1925: 0.00011974522096713206
Position 1532: 0.00011796004664690498
Position 2943: 0.00010924598113272205
Position 1750: 0.00010693207014065305
Position 2511: 7.530409755106946e-05
Position 1510: 6.577673718068698e-05
Position 1504: 5.903808519894783e-05
Position 2315: 5.850275364734777e-05
Position 134: 5.8246275338244566e-05
Position 1812: 5.287970648183493e-05
Position 1549: 4.5706401183487864e-05
Position 1530: 4.206170530531686e-05
Position 784: 3.473984824263401e-05
Position 1164: 3.4093697567503584e-05
Position 1601: 3.194598702064451e-05
Position 1106: 2.5546424553683952e-05
Position 893: 2.3780750196655054e-05
Position 1133: 2.1708097689135084e-05
Position 1593: 2.0460867795690813e-05
Position 1325: 2.023797558978794e-05
Position 1543: 1.856833242831774e-05
Position 916: 1.830106479506631e-05
Position 720: 1.793761401361534e-05
Position 464: 1.535043662770934e-05
Position 868: 1.4996612787322064e-05
Position 375: 1.4568400841030412e-05
Position 904: 1.4477392625502857e-05
Position 1537: 1.3583831015674917e-05
Position 1316: 1.2652174205389375e-05
Position 924: 1.2602261687039824e-05
Position 1199: 1.2113506233070414e-05
Position 964: 1.1138606197953824e-05
Position 1958: 1.032722787793044e-05
Position 958: 1.0138895159331207e-05
Position 469: 9.99313129998497e-06
Position 1081: 8.979138850099754e-06
Position 1262: 8.457517183826873e-06
Position 1334: 8.431639809496295e-06
Position 1201: 7.724305245907497e-06
Position 1111: 6.3183273820203505e-06
Position 1169: 5.729695385404572e-06
Position 142: 5.296936308450414e-06
Position 1557: 4.939481901809998e-06
Position 1437: 4.571771717916678e-06
Position 1981: 4.2887962878194155e-06
Position 967: 3.760713518351311e-06
Position 1109: 3.4417001224167485e-06
Position 400: 2.703475258500727e-06
Position 154: 2.5459204271853847e-06
Position 886: 2.4009557498562333e-06
Position 1401: 2.0342179365342247e-06
Position 1382: 1.5485172802066463e-06
Position 931: 1.5113419320347638e-06
Position 139: 1.4237352994601192e-06
Position 205: 1.162729026194754e-06
Position 2027: 1.1467700822474544e-06
Position 190: 1.0666723232266768e-06
Position 1124: 8.306834866102837e-07
Position 1359: 7.900300806841769e-07
Position 934: 7.54960398779764e-07
Position 1255: 6.537844279455194e-07
Position 1887: 5.335467217949779e-07
Position 161: 5.258769438634052e-07
Position 1444: 4.605496953560594e-07
Position 705: 4.3319596605389127e-07
Position 471: 3.135359400550314e-07
Position 171: 2.7936933544947996e-07
Position 482: 2.6841781276455684e-07
Position 1391: 1.2058138950290738e-07
Position 304: 1.094062445337804e-07
Position 178: 9.910694562211968e-08
Position 163: 9.494279943444553e-08
Position 156: 9.043894550869186e-08
Position 681: 7.087487633114767e-08
Position 176: 6.255213772642711e-08
Position 232: 2.1426260158579556e-08
Position 207: 2.08150795276347e-08
Position 173: 1.9631424074413526e-09
Position 298: 1.8049285883822926e-09
Position 1408: 1.6314036182244475e-09
Position 944: 4.685924711375488e-10
Position 268: 1.3352347771202506e-12
Position 243: 6.329363879311055e-13
Position 286: 2.886967479227442e-13
Position 300: 1.9630078392390127e-13
Position 247: 4.6234343235418034e-14
Position 277: 2.553803218610574e-14
