Gene = Bcs1l
Position 1705: 0.0071714348016879695
Position 187: 0.006968379626009255
Position 1666: 0.006304602755624726
Position 686: 0.005842241224595924
Position 1491: 0.005790464119474633
Position 2478: 0.0051366725617039075
Position 393: 0.004877078834752102
Position 2664: 0.00414631078899009
Position 414: 0.003709116771343642
Position 1425: 0.003288809539361192
Position 2463: 0.0032312101314131187
Position 1557: 0.003225642092370979
Position 1899: 0.0031144412790595237
Position 1724: 0.0025958948594734612
Position 615: 0.002361395551899592
Position 2089: 0.002186552041619218
Position 1928: 0.0021003206322017746
Position 1225: 0.002085760144712172
Position 3779: 0.0020382886856775352
Position 1922: 0.0019755085819338656
Position 2086: 0.0019212639708414353
Position 3828: 0.001779185334814086
Position 3299: 0.0017535780882932841
Position 211: 0.0017194649426110166
Position 4133: 0.0016259384700145342
Position 1685: 0.0016229085264015575
Position 774: 0.0015139300863976064
Position 1271: 0.0014348908880762782
Position 653: 0.0013938365892955224
Position 4081: 0.0012567428444906674
Position 1891: 0.001085110612027139
Position 3306: 0.0010334401712856532
Position 2870: 0.0010175519569498683
Position 1167: 0.0009034077605801179
Position 3890: 0.0009000476411893123
Position 3870: 0.0008113358558325364
Position 356: 0.0007925121105333883
Position 1415: 0.0007801358059919319
Position 1774: 0.0007572312369295611
Position 885: 0.0007371557892070697
Position 509: 0.0007290596137608194
Position 2623: 0.0007235050997199316
Position 1132: 0.0007215261614285405
Position 3673: 0.0007013491296117004
Position 1009: 0.0006878948621196474
Position 2915: 0.0006834212574463519
Position 1970: 0.0006643372059766305
Position 3699: 0.0006190773810752389
Position 420: 0.0005949716411118147
Position 156: 0.0005942461425393826
Position 3594: 0.0005775089581065723
Position 1364: 0.0005634685333785488
Position 1431: 0.0005471486164905548
Position 550: 0.0005240215242987574
Position 3893: 0.0005227578615316375
Position 645: 0.0005083636875076357
Position 3767: 0.0004940841556097411
Position 937: 0.0004480630638772987
Position 2632: 0.0004007248070724111
Position 1870: 0.0003988714891188735
Position 4099: 0.00035806416290146283
Position 3183: 0.0003464959015074406
Position 2157: 0.0003376870496897634
Position 782: 0.0003368443150792651
Position 3406: 0.00032778588484898166
Position 849: 0.00030413774043106147
Position 2501: 0.00030315468565500074
Position 2428: 0.00030061138111923567
Position 904: 0.0002813974347195366
Position 251: 0.0002604909809912031
Position 4031: 0.00025908643531594275
Position 2875: 0.00025413211036255683
Position 2114: 0.00024625489461368397
Position 2727: 0.00024217578854179655
Position 2719: 0.00024072639734574688
Position 1796: 0.00023099307972818177
Position 3556: 0.00018238446807321832
Position 426: 0.00017645316145520085
Position 2143: 0.0001721911207258161
Position 2504: 0.00016335717948248542
Position 639: 0.0001539647174772653
Position 1369: 0.0001351559143353876
Position 718: 0.00012063723985564734
Position 2593: 0.00011978510300424936
Position 135: 9.70402989205925e-05
Position 1994: 7.531445246395212e-05
Position 623: 7.378429106559422e-05
Position 2757: 7.01314217569327e-05
Position 352: 6.79548094409942e-05
Position 1155: 6.462489919125825e-05
Position 979: 6.130833718289984e-05
Position 914: 6.121255252676604e-05
Position 3132: 5.4333268589260536e-05
Position 831: 5.152292833248525e-05
Position 3603: 5.065901320048193e-05
Position 2282: 5.0209024535519754e-05
Position 3625: 4.83005235994693e-05
Position 3706: 4.1923434214986685e-05
Position 2616: 3.786893264534584e-05
Position 3612: 3.647682427518201e-05
Position 2787: 3.509291529916636e-05
Position 695: 3.352454163283315e-05
Position 170: 3.222455854805086e-05
Position 2908: 3.190643007898061e-05
Position 611: 2.7136176477391188e-05
Position 224: 2.202804671043175e-05
Position 444: 1.9056716119775846e-05
Position 545: 1.62439679729032e-05
Position 1583: 1.5097174168272825e-05
Position 1938: 1.3560582625594168e-05
Position 1094: 1.3489817686332355e-05
Position 737: 1.2811290421203907e-05
Position 3085: 1.0408846721500422e-05
Position 3020: 8.336341246684789e-06
Position 467: 7.298659201105079e-06
Position 1799: 6.76305163514876e-06
Position 159: 6.199050092856994e-06
Position 748: 5.408350473830355e-06
Position 476: 5.291161268330659e-06
Position 743: 4.421541521439398e-06
Position 105: 4.081583873781362e-06
Position 267: 2.942985564318991e-06
Position 2927: 2.9203134159362555e-06
Position 2812: 2.4874796808743285e-06
Position 441: 1.5782942268902261e-06
Position 814: 1.293135889037276e-06
Position 218: 1.291612600220195e-06
Position 516: 1.2882860035116235e-06
Position 438: 1.2174310778924275e-06
Position 271: 3.662797179534651e-07
Position 229: 2.2709743232909034e-07
Position 93: 2.0787549207683646e-07
Position 84: 1.7324019397038587e-07
Position 362: 1.3111712556020607e-07
Position 121: 8.428383887491257e-08
Position 273: 2.5918433787942248e-08
Position 483: 2.285558661427355e-08
Position 90: 1.3449981060045349e-08
Position 2323: 1.1849273191960231e-08
Position 145: 4.376624828954875e-09
Position 117: 3.6908234164351806e-09
Position 802: 3.332689535935863e-09
Position 530: 2.32960202152667e-09
Position 276: 1.6688893503133745e-09
Position 282: 1.0139555158211549e-09
Position 524: 1.2384291697369145e-10
Position 290: 1.333536893233006e-11
Position 299: 1.3071939677985603e-11
Position 287: 6.687819837801272e-13
Position 302: 4.0684714517482415e-13
Position 304: 8.86404748052759e-14
