Gene = Gfy
Position 1698: 8.734331385843962e-05
Position 2658: 8.581564210370856e-05
Position 3145: 8.142490937737042e-05
Position 2148: 7.480697595100255e-05
Position 1865: 6.734098060303203e-05
Position 1121: 6.661120211361629e-05
Position 2194: 6.483731099660015e-05
Position 2230: 6.208736532597585e-05
Position 2921: 6.0607305297630524e-05
Position 2198: 6.011988418719594e-05
Position 1015: 5.544868243629319e-05
Position 2150: 5.154018206973164e-05
Position 2477: 4.5137953547703706e-05
Position 1522: 4.0215932177049974e-05
Position 2283: 3.990901533274924e-05
Position 2502: 3.791704178042414e-05
Position 982: 3.02432323523998e-05
Position 765: 3.0023944547094867e-05
Position 304: 2.856492655540781e-05
Position 421: 2.832255453938421e-05
Position 1777: 2.6872913366826355e-05
Position 1086: 2.4769148045021374e-05
Position 1794: 2.4189740821162222e-05
Position 904: 2.3511314806097608e-05
Position 228: 2.3089410525949232e-05
Position 173: 2.1804252595833508e-05
Position 515: 2.1606677158574378e-05
Position 1152: 2.1313794720186107e-05
Position 729: 2.0999046190895455e-05
Position 3093: 2.032763595296674e-05
Position 894: 1.9499181393616308e-05
Position 530: 1.8844964799562698e-05
Position 1799: 1.830462060359338e-05
Position 1760: 1.7419008526669876e-05
Position 1802: 1.6002195689705465e-05
Position 3156: 1.5196585649582708e-05
Position 1220: 1.4903132769664005e-05
Position 912: 1.4695541032085307e-05
Position 275: 1.4536775256468569e-05
Position 506: 1.3889687198153371e-05
Position 399: 1.3872522836238066e-05
Position 1164: 1.215780390411411e-05
Position 1488: 1.2133287912706197e-05
Position 886: 1.1437563079376968e-05
Position 2468: 1.0631301523545473e-05
Position 1282: 9.661210969144031e-06
Position 1231: 8.008011771815141e-06
Position 1756: 6.80767853065569e-06
Position 954: 6.711053660742384e-06
Position 1474: 6.250534759274813e-06
Position 1223: 6.089535056573951e-06
Position 1545: 5.7372997943823846e-06
Position 2672: 5.300501230012711e-06
Position 1058: 4.785178700817005e-06
Position 3181: 4.606835022155225e-06
Position 3172: 3.853507728904011e-06
Position 2677: 3.2705046173375473e-06
Position 2513: 2.5629150300011093e-06
Position 411: 2.451242109606238e-06
Position 405: 2.1476961430045273e-06
Position 281: 1.8699204596044735e-06
Position 2165: 1.8672033225539533e-06
Position 838: 1.799903268850815e-06
Position 292: 1.7355716997724376e-06
Position 965: 1.6439046346862226e-06
Position 532: 1.308224801078847e-06
Position 443: 3.281605336349831e-07
Position 194: 1.708679594605984e-07
Position 158: 1.53101278932213e-07
Position 544: 1.3646539905579056e-07
Position 1217: 1.3536390783033573e-07
Position 231: 1.2079200499386688e-07
Position 413: 6.452831417091241e-08
Position 1170: 4.103820413645315e-08
Position 732: 3.634590546294882e-08
Position 1099: 2.2238429682643196e-08
Position 783: 9.762151017045322e-09
