Gene = Tsks
Position 2344: 0.000373358085619781
Position 1830: 0.0003482740893073984
Position 361: 0.00026389162819502707
Position 211: 0.0002286976804087715
Position 354: 0.0002269957401305015
Position 664: 0.00020506468755740297
Position 9661: 0.0001660678548586535
Position 321: 0.0001253834332055239
Position 485: 0.00010163338406928322
Position 367: 9.530072021416982e-05
Position 2139: 8.703726972756183e-05
Position 309: 7.92652030515623e-05
Position 2848: 7.874802488695694e-05
Position 1945: 7.262884967913533e-05
Position 501: 5.8375815388817774e-05
Position 458: 5.510146771652304e-05
Position 2034: 5.132597973887307e-05
Position 868: 5.1303558651089025e-05
Position 181: 4.715127353455719e-05
Position 2299: 4.6736063062512075e-05
Position 11867: 4.2551229836332264e-05
Position 557: 3.902037913143491e-05
Position 197: 3.488456077657925e-05
Position 35: 2.90105364393712e-05
Position 575: 2.4303451915116532e-05
Position 32: 1.4814021233261157e-05
Position 2777: 1.2702557265278056e-05
Position 1458: 1.1501442334874186e-05
Position 661: 1.0018302198167297e-05
Position 895: 7.969296927993033e-06
Position 884: 4.209979011976529e-06
Position 596: 3.938155246687583e-06
Position 522: 3.569019607618968e-06
Position 4489: 2.7377696203540646e-06
Position 2879: 2.2187751613325094e-06
Position 1128: 1.2532765772263939e-06
Position 1471: 1.163579440388061e-06
Position 456: 1.079920105162116e-06
Position 510: 9.556572306123287e-07
Position 618: 9.00158330775825e-07
Position 772: 7.571077559782024e-07
Position 8703: 7.175613286461728e-07
Position 901: 6.736392046420531e-07
Position 1207: 6.370626147532351e-07
Position 8656: 6.083815540892968e-07
Position 1263: 5.37268172285754e-07
Position 1427: 5.34758779659728e-07
Position 536: 2.0887125298246328e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9401652579703815
Position 11052: 0.7926057420129888
Position 8601: 0.7816805523284748
Position 520: 0.6318962450584804
Position 14335: 0.5989839650647261
Position 14565: 0.34056467662951645
Position 13190: 0.32785679006801016
Position 14594: 0.2905198019587779
Position 13194: 0.1923055293689529
Position 10485: 0.18339377512335797
Position 11321: 0.15705109453000007
Position 9284: 0.14721889081844616
Position 14292: 0.1417993975907672
Position 2685: 0.12624926248852342
Position 7777: 0.0863666006965943
Position 7706: 0.07668069320413137
Position 2681: 0.06744924029060194
Position 9419: 0.05688077393693291
Position 13377: 0.05555649026852904
Position 642: 0.05347641826405946
Position 9138: 0.05294025671219339
Position 8544: 0.04889604149361853
Position 7731: 0.0436019967837179
Position 2910: 0.042911003752778815
Position 572: 0.039693146368086775
Position 9442: 0.039534646959249305
Position 11256: 0.03852744572570933
Position 8604: 0.038094218782118064
Position 14274: 0.03704534570630384
Position 1331: 0.032596986883835326
Position 14578: 0.030995223850136942
Position 12221: 0.029612271633822476
Position 9481: 0.029383648743925014
Position 10018: 0.025084086056462156
Position 12856: 0.02445683286942025
Position 10928: 0.023674350153316502
Position 12593: 0.01984342970055978
Position 681: 0.01983621945029746
Position 3916: 0.01873536435405869
Position 7472: 0.017449921985512113
Position 13424: 0.01716846848589516
Position 7651: 0.015745142540443822
Position 4231: 0.015454542810145199
Position 11134: 0.015223337736130776
Position 13224: 0.015146659707973046
Position 4332: 0.014721492160554373
Position 3219: 0.014393789373264911
Position 13449: 0.01366679219275309
Position 4277: 0.010999455844332163
Position 11654: 0.010160622270324467
Position 9895: 0.009756051843931293
Position 5613: 0.009490378308489863
Position 4193: 0.009477340481935154
Position 7815: 0.009358984404519913
Position 4904: 0.009302813556563937
Position 2700: 0.00925060664043368
Position 12527: 0.009180082584872502
Position 8513: 0.008626329758579236
Position 14408: 0.008140918702519526
Position 8216: 0.008136234395430462
Position 7519: 0.0077579330134914335
Position 11088: 0.007751287353740578
Position 7336: 0.007511341610954288
Position 10597: 0.005577872418486435
Position 1619: 0.005552090110232199
Position 1287: 0.005384662767617246
Position 11610: 0.00521855103469892
Position 10113: 0.0051140998545752435
Position 7783: 0.004959854624881982
Position 2303: 0.004891055852691922
Position 13967: 0.004640641349674352
Position 545: 0.004326698240945621
Position 7417: 0.004154031904903551
Position 7673: 0.004024488985314039
Position 7797: 0.00392515847497447
Position 12505: 0.0038848671484978605
Position 8308: 0.0034503370481083584
Position 9464: 0.003450076298515218
Position 9290: 0.003314863578665193
Position 3096: 0.0031053395029622304
Position 4260: 0.0030660523262704986
Position 1772: 0.002856221084207686
Position 9449: 0.00281206431059805
Position 13055: 0.002758309541913353
Position 9287: 0.002713057094982761
Position 2504: 0.0027020243191405377
Position 7711: 0.002672595426652003
Position 8518: 0.002655814117771184
Position 13580: 0.002487506254409817
Position 6430: 0.002432163564078184
Position 654: 0.00241065188039805
Position 6383: 0.0023833428035805546
Position 11226: 0.0023705639568526848
Position 3980: 0.002351216825482304
Position 2734: 0.0023238556705271825
Position 13428: 0.002291330621065489
Position 3818: 0.002283107166984459
Position 13982: 0.002277272889615421
Position 10872: 0.002209210485104238
Position 9317: 0.0021707462636720016
Position 4604: 0.002162417712957967
Position 3185: 0.002101974207650786
Position 4786: 0.002086116784299951
Position 9143: 0.0019011964411913026
Position 14631: 0.0018804257040889868
Position 9338: 0.0018564168902009367
Position 4212: 0.0017984419034547388
Position 9533: 0.0017115430908620293
Position 11091: 0.0017079164047951022
Position 7822: 0.0016840453914089364
Position 6894: 0.0016700685919754457
Position 5569: 0.0016663533918141512
Position 9507: 0.0015120301581828992
Position 7779: 0.0014913732673228807
Position 13850: 0.0014568004193943667
Position 10062: 0.0014440228420971749
Position 3068: 0.0014405641348399921
Position 4196: 0.0014142241118149355
Position 2914: 0.0014119908122861003
Position 1658: 0.0013799800598130324
Position 8629: 0.0013594426434437132
Position 623: 0.001296529619629522
Position 717: 0.0012808949959896554
Position 12900: 0.0012782794381073557
Position 661: 0.0011997081915962242
Position 2542: 0.001177582268351495
Position 3227: 0.001110537298448762
Position 11300: 0.0010770348935978066
Position 8574: 0.0010407204308076467
Position 1163: 0.0010347748150477533
Position 11298: 0.00098587306623127
Position 10492: 0.000892326662021235
Position 9542: 0.0008418834107220586
Position 7801: 0.0007997548710214306
Position 10522: 0.0007510541803664953
Position 9105: 0.0007351131444262402
Position 9468: 0.0007335320032990955
Position 11267: 0.0006853264202424483
Position 4981: 0.0006735097404507688
Position 10087: 0.0006663681451108276
Position 3051: 0.00066278498896039
Position 12147: 0.0006599937866284373
Position 1283: 0.0006528180165957003
Position 2283: 0.0006344937450136092
Position 2121: 0.000632539649403298
Position 3243: 0.0006019390561272899
Position 8667: 0.0005685006587830767
Position 8616: 0.0005309218017630117
Position 10508: 0.0004852278245883495
Position 1336: 0.0004830756314956198
Position 2522: 0.0004688004360316112
Position 3815: 0.00044751896684563485
Position 1066: 0.00043431606839789934
Position 735: 0.00041691772885472727
Position 527: 0.0004118950268254672
Position 403: 0.00039652773923313736
Position 2777: 0.0003834057163114562
Position 4959: 0.00037984259989039644
Position 14657: 0.00036827655426446674
Position 3200: 0.0003605932981045531
Position 1242: 0.00036036466318052103
Position 1302: 0.00035774399503670466
Position 14601: 0.00033223371921659993
Position 12053: 0.00029268101759971225
Position 2883: 0.0002880411200748558
Position 11625: 0.0002839591180538264
Position 2592: 0.00027568527346625345
Position 11659: 0.0002717157469007429
Position 1105: 0.000262979313140944
Position 7367: 0.0002597085343762411
Position 10906: 0.00023575679304419569
Position 14147: 0.00023556004210897188
Position 2018: 0.00021223687611811548
Position 1062: 0.0001905696376096327
Position 2956: 0.00018989025008595806
Position 7851: 0.00018802800700042267
Position 12871: 0.00016227272062693793
Position 10014: 0.00015914244276472097
Position 233: 0.00015746111541955864
Position 471: 0.00014122384802864018
Position 7300: 0.00014106478903575458
Position 1193: 0.00013775655395515093
Position 656: 0.0001234211467750158
Position 1081: 0.00012224115359209896
Position 13021: 0.00011539410017800107
Position 8664: 9.830802798353691e-05
Position 12156: 7.117524718614209e-05
Position 1864: 6.450421704579332e-05
Position 1971: 6.130968414271106e-05
Position 2309: 5.609283124132082e-05
Position 2306: 5.428492944906481e-05
Position 2362: 4.530225346020952e-05
Position 9571: 3.676189487872651e-05
Position 392: 2.861467176269409e-05
Position 10033: 2.3957790266485658e-05
Position 10119: 2.214990744092903e-05
Position 450: 2.0685262956355776e-05
Position 9308: 1.9315812423780143e-05
Position 175: 1.9158768203195594e-05
Position 9353: 1.7083163875039856e-05
Position 9566: 1.6247735902745343e-05
Position 9563: 1.613131818035725e-05
Position 8212: 1.590259241987903e-05
Position 719: 1.3867941822070012e-05
Position 9146: 1.375946698254528e-05
Position 13263: 1.3689304473973026e-05
Position 2232: 1.3680042273464874e-05
Position 1119: 1.2904776080351258e-05
Position 1903: 1.2223905063005523e-05
Position 2176: 1.1890523785143364e-05
Position 10828: 1.0501919508859814e-05
Position 409: 9.925196978444036e-06
Position 8018: 9.877134709314823e-06
Position 424: 9.545458146411797e-06
Position 2919: 8.453399191937046e-06
Position 441: 8.240798289170044e-06
Position 772: 7.3821399910609355e-06
Position 12265: 6.642380710906492e-06
Position 9059: 6.394642446980409e-06
Position 251: 5.792721764850371e-06
Position 2566: 4.3516471858995265e-06
Position 1938: 4.25205263233966e-06
Position 1809: 4.095505053246655e-06
Position 3658: 3.8314885299123424e-06
Position 2218: 3.5150793959858116e-06
Position 960: 3.5082676756222733e-06
Position 11763: 3.498723621678285e-06
Position 1742: 3.394774557441789e-06
Position 1199: 2.885341357656814e-06
Position 1355: 2.7838513484527982e-06
Position 2524: 2.6542183265180052e-06
Position 172: 2.4045254338129973e-06
Position 1131: 1.979383296182439e-06
Position 2422: 1.9544762011895614e-06
Position 2437: 1.8749536523720307e-06
Position 4307: 1.7885001782018601e-06
Position 2812: 1.591018066850408e-06
Position 3161: 1.2751310770705888e-06
Position 2269: 1.2046346554511864e-06
Position 257: 8.188904012300145e-07
Position 427: 6.444442198058842e-07
Position 238: 6.27915704561565e-07
Position 377: 6.002778585328616e-07
Position 751: 4.993142550308894e-07
Position 385: 4.855172899258138e-07
Position 417: 3.416535464597628e-07
Position 315: 2.943522364182198e-07
Position 463: 2.109715539892978e-07
Position 155: 1.6841206914290227e-07
Position 2394: 1.546869897432668e-07
Position 292: 1.5328742755621792e-07
Position 1016: 9.48888101749512e-08
Position 421: 8.442499737388241e-08
Position 271: 8.028701500690095e-08
Position 144: 7.353753622634259e-08
Position 347: 6.09804280341408e-08
Position 260: 5.8901038789550345e-08
Position 2179: 4.614756726392294e-08
Position 453: 4.43540912687057e-08
Position 301: 2.9176598279001587e-08
Position 321: 2.88336540622755e-08
Position 268: 2.185789661098763e-08
Position 124: 2.170379452416398e-08
Position 285: 1.8145648882259618e-08
Position 273: 1.0380957860774856e-08
Position 790: 7.487398158091095e-09
Position 786: 6.693549612173338e-09
Position 319: 4.125294318011385e-09
Position 325: 4.0557213293191154e-09
Position 340: 2.2414878844881885e-09
Position 112: 1.9139922603448686e-09
Position 102: 1.783416082158744e-09
Position 328: 1.4535721628846442e-09
Position 878: 1.4321515697176942e-09
Position 98: 1.105956169652232e-09
Position 352: 1.0889414532291142e-09
Position 443: 8.85008700127941e-10
Position 331: 6.445144370328339e-10
Position 818: 3.229574069646974e-10
Position 350: 2.2141669334362853e-10
Position 748: 1.2652451366876754e-10
Position 883: 5.333634714043632e-13
