Gene = Yod1
Position 3411: 0.0010564848435447994
Position 643: 0.0010283778741030562
Position 572: 0.0008982458183936692
Position 354: 0.000882192402330498
Position 3472: 0.0008100674953264853
Position 2288: 0.0006952919569510742
Position 1209: 0.0006796284401756865
Position 726: 0.0006417337589608089
Position 402: 0.0006220079899362935
Position 1036: 0.0006143986655624235
Position 2421: 0.0006124034226030122
Position 4715: 0.0005625224619929686
Position 1880: 0.0004799188055699029
Position 2174: 0.00043401938428224926
Position 2245: 0.0004305875450007771
Position 3010: 0.0004210213890064886
Position 3111: 0.00039762816791907195
Position 6581: 0.00039646472190890865
Position 6199: 0.0003884946238380885
Position 1409: 0.00036998803518223627
Position 4686: 0.0003368915082124305
Position 4076: 0.0003274906663683078
Position 2588: 0.00032423077418178406
Position 443: 0.00032405158211176125
Position 5390: 0.0003226885782291357
Position 2986: 0.0002999306350051984
Position 1763: 0.0002890091366994649
Position 4936: 0.00028891933576278563
Position 5287: 0.00027833444134948494
Position 3745: 0.00026221260739799437
Position 6831: 0.00024401398581528055
Position 773: 0.00024332847958495618
Position 1162: 0.00022346041665747418
Position 576: 0.00021888366127980325
Position 225: 0.00020799806819593654
Position 5555: 0.0001785837311443728
Position 1861: 0.0001780013864475096
Position 2840: 0.0001601331385344235
Position 2875: 0.00014593589610632516
Position 4721: 0.00013631156330980537
Position 1464: 0.00012854129050201023
Position 3598: 0.00012699977790707722
Position 429: 0.0001235429932008215
Position 983: 0.00011489295043732175
Position 3251: 0.00011252682493397035
Position 1412: 0.0001123885501549088
Position 4442: 0.00011019356662170123
Position 3236: 0.00010812370700092374
Position 614: 0.00010659366285039198
Position 592: 0.00010406121393090113
Position 1505: 0.0001010033157545412
Position 256: 9.94193998773468e-05
Position 2127: 9.806571684130091e-05
Position 3257: 9.626525292939862e-05
Position 648: 8.628176688293187e-05
Position 480: 7.92108632855327e-05
Position 3501: 6.95177846021176e-05
Position 2001: 6.897017797067268e-05
Position 3621: 6.712925062973586e-05
Position 3367: 6.686719541561118e-05
Position 3928: 6.629081515270626e-05
Position 2216: 6.228589901933775e-05
Position 3314: 5.5116297530917044e-05
Position 2020: 5.4806376356009186e-05
Position 1934: 5.467558693614336e-05
Position 1127: 5.0796688246284616e-05
Position 586: 5.022964802615686e-05
Position 2156: 4.932724640613128e-05
Position 3562: 4.784791148817174e-05
Position 1760: 4.594617811060122e-05
Position 2017: 4.3944533999996977e-05
Position 3072: 4.231335275936338e-05
Position 297: 4.1867662117184e-05
Position 1020: 4.037865976118713e-05
Position 1556: 3.505963194827468e-05
Position 1616: 3.3494151346297685e-05
Position 1514: 3.171188982149836e-05
Position 1264: 2.3042783700177037e-05
Position 776: 2.2146241311639776e-05
Position 1686: 2.1493241954270762e-05
Position 663: 2.148497637080814e-05
Position 1079: 2.1220505999037697e-05
Position 604: 2.055566782104095e-05
Position 1173: 1.8082372720434917e-05
Position 1638: 1.605820936911441e-05
Position 986: 1.542776720532535e-05
Position 2323: 1.4535279380386409e-05
Position 1325: 1.4395928529591152e-05
Position 303: 1.2478856700407095e-05
Position 1088: 7.590352798344463e-06
Position 231: 6.0908626301265905e-06
Position 259: 4.994996057131289e-06
Position 1115: 2.6488721993271824e-06
Position 1148: 2.5550734415491463e-06
Position 484: 2.3593590668384044e-06
Position 2271: 2.1399224782930578e-06
Position 1072: 2.109581325952828e-06
Position 2356: 1.7178139638020115e-06
Position 655: 1.6867680933500201e-06
Position 556: 1.6338183153582672e-06
Position 243: 7.472013437901497e-07
Position 512: 5.709388690145075e-07
Position 1946: 5.366688746777926e-07
Position 166: 2.468523650895734e-07
Position 558: 1.2638412178260774e-07
Position 622: 1.1312126906294387e-07
Position 529: 7.886994323896193e-08
Position 548: 7.466002793761005e-08
Position 1735: 3.1386045511748135e-08
Position 537: 2.7371293699357453e-08
Position 175: 1.7008915580373026e-08
Position 539: 1.6719316095790255e-08
Position 520: 1.1779753576349154e-08
Position 534: 8.046123717879278e-09
Position 552: 5.793199225658518e-09
Position 544: 5.746416826623868e-09
Position 141: 2.3324583523544037e-10
