Gene = Zg16
Position 1356: 3.483767399075641e-05
Position 1033: 3.383113439432971e-05
Position 2516: 3.37007955550249e-05
Position 453: 2.8437825815485052e-05
Position 131: 2.8208203204737716e-05
Position 1454: 2.7333451869572956e-05
Position 407: 2.6620515013203205e-05
Position 960: 2.597710393837366e-05
Position 258: 2.2766873624486648e-05
Position 774: 1.9932056482404154e-05
Position 850: 1.986409931107413e-05
Position 642: 1.694198499744962e-05
Position 607: 1.6252392417875307e-05
Position 196: 1.587950020567428e-05
Position 1677: 1.5827739784042655e-05
Position 867: 1.5770304992145813e-05
Position 404: 1.3491664582814223e-05
Position 149: 1.0595916225632076e-05
Position 518: 7.497690011113904e-06
Position 1742: 6.217078483405289e-06
Position 1903: 6.144527768863739e-06
Position 761: 6.079190730300139e-06
Position 1711: 2.969190128245747e-06
Position 142: 2.80784075199657e-06
Position 234: 2.6520521476398565e-06
Position 369: 2.3877253207612293e-06
Position 824: 1.8799494512499405e-06
Position 418: 1.532684924466663e-06
Position 210: 1.474100230082074e-06
Position 853: 1.4470723080734126e-06
Position 1606: 1.1508453800320163e-06
Position 963: 1.0979349864031383e-06
Position 881: 1.0835736185967738e-06
Position 427: 9.926255496549274e-07
Position 420: 7.848708719597082e-07
Position 1613: 4.6890292674451316e-07
Position 1811: 4.414497601948339e-07
Position 1787: 3.896337173861379e-07
Position 1316: 3.1317560016213055e-07
Position 1785: 2.9514776082689344e-07
Position 846: 2.929474014819203e-07
Position 789: 7.357073023804202e-08
Position 1047: 3.6999444261418695e-08
Position 793: 1.568156118277515e-08
Position 1100: 2.1090097216975714e-09
