Gene = Ubl3
Position 638: 2.2010713810219211e-07
Position 1115: 2.171172153027394e-07
Position 643: 2.1214182419746412e-07
Position 1117: 1.4498662355532455e-07
Position 1196: 1.2996327192160386e-07
Position 1257: 1.2379485266417854e-08
Position 1181: 4.093368620171241e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4651: 0.671762521840699
Position 14051: 0.42803912480358186
Position 2344: 0.3546180902683985
Position 611: 0.3448236734997162
Position 6291: 0.2351421223850795
Position 9712: 0.1159896669501649
Position 1065: 0.11293905909560754
Position 6606: 0.10989251816631919
Position 3259: 0.10355175379163924
Position 18390: 0.10285975201447999
Position 1009: 0.1013425837202599
Position 5671: 0.08036650443563627
Position 906: 0.06908381747062141
Position 8985: 0.05979705128248847
Position 9421: 0.05279700041634619
Position 5722: 0.05056803049798266
Position 4240: 0.044277346959651936
Position 12639: 0.041212648841953095
Position 4176: 0.04097963742730659
Position 14858: 0.03750348321403361
Position 2238: 0.025550465918816257
Position 936: 0.015590500813122235
Position 13364: 0.015395593773222322
Position 10890: 0.015290327251221699
Position 3812: 0.014700607766722036
Position 6400: 0.013495472877452303
Position 11310: 0.013247072726393574
Position 2282: 0.012202792716090226
Position 677: 0.011901906078490017
Position 8008: 0.01051554425550142
Position 7963: 0.00981634032430905
Position 1068: 0.009797904613721051
Position 3144: 0.009671711905566123
Position 9359: 0.009564554129549537
Position 4390: 0.009158296840143453
Position 4237: 0.008032235051024149
Position 2301: 0.007635020268385212
Position 12412: 0.006904059007738602
Position 6940: 0.005563614709010813
Position 5354: 0.005495836148308902
Position 3630: 0.005083789979535613
Position 3983: 0.005064780676420334
Position 4481: 0.005060694361689605
Position 6272: 0.00474359275998131
Position 1229: 0.004653245943218772
Position 745: 0.004588448732597934
Position 2218: 0.004365956718580241
Position 1022: 0.004199215379309572
Position 11043: 0.0037722688010263976
Position 2352: 0.003284687351288757
Position 3955: 0.0028606742186791144
Position 6956: 0.0024402813355653046
Position 10051: 0.0023948871580131985
Position 617: 0.0023935958308064463
Position 8107: 0.00228935701292644
Position 9162: 0.0021588267146111133
Position 9234: 0.0021447380795453948
Position 1421: 0.0021287884066214773
Position 2370: 0.0020952986975206786
Position 3017: 0.0019185600709745597
Position 4509: 0.0017414299044827158
Position 2320: 0.001740614633377049
Position 2311: 0.0016645414156160384
Position 3272: 0.001636706168319488
Position 2054: 0.0015476024243984115
Position 6721: 0.001492129017873255
Position 3037: 0.0014053617443749486
Position 2028: 0.0012342195686190435
Position 4859: 0.0011338880998122344
Position 2979: 0.0010716204122688485
Position 682: 0.0009791892633047353
Position 5202: 0.000977448804224924
Position 774: 0.0009407153788654048
Position 1450: 0.0009384909686528446
Position 9039: 0.0008599476280259467
Position 2115: 0.0008066807501767863
Position 3092: 0.0005446717288548463
Position 1338: 0.0005079598688507425
Position 7665: 0.000488296553982996
Position 3459: 0.00048275836759714767
Position 9193: 0.0004623397794967838
Position 7115: 0.00044704148913281955
Position 559: 0.0004259339806981003
Position 6990: 0.00036541550605328176
Position 3545: 0.00033318781618328164
Position 1032: 0.0003040034234214793
Position 1554: 0.0002967700853082559
Position 5406: 0.00028478066200087203
Position 1894: 0.0002834026502135987
Position 1018: 0.00027152681314770305
Position 5242: 0.00024394433878700063
Position 3208: 0.00023986940917419816
Position 5834: 0.00022458890355023367
Position 4523: 0.00021757445693169544
Position 1760: 0.00021061336698362276
Position 3410: 0.000202953756390991
Position 4819: 0.00020105605971720904
Position 3054: 0.00019465982707986704
Position 797: 0.00018499801712149364
Position 2626: 0.0001713787580286342
Position 5308: 0.00016622421794427534
Position 1110: 0.00013443601442887952
Position 4941: 0.0001311783797715572
Position 7067: 0.00012666272306292436
Position 1641: 0.00011855547822916107
Position 2934: 9.749208250362026e-05
Position 910: 9.67748150153639e-05
Position 2522: 9.441859080406499e-05
Position 487: 8.700846597713228e-05
Position 1597: 6.871342200683661e-05
Position 2189: 6.824345844496618e-05
Position 2509: 6.719905209830506e-05
Position 3437: 5.268685588071887e-05
Position 1077: 4.543350804808186e-05
Position 1454: 4.4788456037596905e-05
Position 5184: 4.3842646606533167e-05
Position 578: 3.889020815463962e-05
Position 983: 3.30740367422011e-05
Position 1286: 3.133974801494441e-05
Position 588: 2.1448342417028053e-05
Position 1257: 1.0974185993514102e-05
Position 1589: 6.630793590802929e-06
Position 490: 6.415895682194075e-06
Position 714: 3.581049783195694e-06
Position 246: 2.3165526893500006e-06
Position 2243: 1.972744109112613e-06
Position 725: 1.886560273289752e-06
Position 690: 1.628822808032014e-06
Position 564: 1.3475402321505456e-06
Position 1043: 1.1676709801803628e-06
Position 440: 8.413134385278495e-07
Position 2967: 7.476831078726259e-07
Position 265: 5.250957243149484e-07
Position 308: 4.270377278270731e-07
Position 1156: 2.0111220049740368e-07
Position 1235: 1.8653659655266326e-07
Position 355: 1.5421527164696357e-07
Position 316: 8.837137623700319e-08
Position 357: 8.531281145260226e-08
Position 870: 8.209700757956781e-08
Position 187: 8.051196729313086e-08
Position 1187: 6.020907300034275e-08
Position 323: 3.777265421665302e-08
Position 846: 2.4793026102320658e-08
Position 1038: 2.33632952466676e-08
Position 867: 1.837757379954751e-08
Position 219: 5.449643957596061e-09
Position 273: 4.885395781116738e-09
Position 1181: 3.099989205715547e-09
Position 1207: 1.441151662192063e-09
Position 1201: 7.681667993275918e-10
Position 1628: 7.366965653953782e-10
