Gene = Noc4l
Position 1962: 0.00034106216905348025
Position 4628: 0.000327837884929274
Position 558: 0.000288460066035404
Position 4638: 0.0002838046061840162
Position 3620: 0.0002593186184326111
Position 4510: 0.0002523771412999245
Position 4543: 0.00021811552666029557
Position 3837: 0.00021083904915641875
Position 4139: 0.0001959013032284125
Position 1770: 0.0001894691814748065
Position 1150: 0.00016519192418098535
Position 1168: 0.0001623558460662428
Position 1546: 0.00016086745576001103
Position 2526: 0.00015885985499724327
Position 3857: 0.00015337517638355913
Position 2163: 0.00014783390076963655
Position 568: 0.00014354914984564344
Position 3074: 0.00013557559101607403
Position 3352: 0.0001346284017812439
Position 3087: 0.00012185465573762173
Position 892: 0.00012071226987820287
Position 3629: 0.00011882370863158841
Position 1531: 0.00011842010681628704
Position 1292: 0.00011213474732489094
Position 781: 9.391099484013176e-05
Position 2911: 9.357841099943299e-05
Position 1058: 9.272668664645333e-05
Position 2917: 8.535655962569552e-05
Position 2206: 8.207984747210741e-05
Position 370: 7.970168400908702e-05
Position 1109: 7.656304214687725e-05
Position 4473: 6.99571879478358e-05
Position 3618: 6.338321835515739e-05
Position 1497: 6.225181760300557e-05
Position 607: 5.828699194717692e-05
Position 168: 5.678205680578851e-05
Position 1836: 5.2612725091373497e-05
Position 4535: 5.136975554833518e-05
Position 3535: 5.0245250295102336e-05
Position 1452: 4.978738372439654e-05
Position 316: 4.5482322430421103e-05
Position 542: 4.3858253460595684e-05
Position 447: 4.0895721896939816e-05
Position 882: 4.0373808715158616e-05
Position 1543: 3.8567511887274266e-05
Position 3639: 3.494441689011229e-05
Position 4593: 3.136075376276248e-05
Position 3910: 3.1061767165973685e-05
Position 4591: 3.06072488283625e-05
Position 148: 3.0563226346840094e-05
Position 1027: 2.998021206692457e-05
Position 1920: 2.5726358855456663e-05
Position 1383: 2.4257682700074673e-05
Position 3577: 2.39728995504065e-05
Position 1472: 2.343229204282104e-05
Position 4666: 2.034225693574411e-05
Position 170: 1.9896701866501174e-05
Position 1519: 1.868013108502003e-05
Position 324: 1.8501277516321997e-05
Position 4265: 1.7005730977862523e-05
Position 4105: 1.678136802979057e-05
Position 1340: 1.649088295272639e-05
Position 186: 1.6374567063525096e-05
Position 3350: 1.49748849914589e-05
Position 828: 1.4903327151739975e-05
Position 1324: 1.4790449143932213e-05
Position 4561: 1.372158060327303e-05
Position 1661: 1.3165540272030647e-05
Position 4358: 1.2301433852710247e-05
Position 1288: 1.173983731595806e-05
Position 425: 1.1126090138683731e-05
Position 2321: 1.0950364751964684e-05
Position 3506: 1.0859077736919555e-05
Position 2118: 5.958712051529242e-06
Position 3172: 5.642950983861342e-06
Position 1260: 5.479152169093656e-06
Position 151: 5.254610778167855e-06
Position 848: 4.961074612570051e-06
Position 138: 4.940907504504598e-06
Position 1428: 2.8684348661207123e-06
Position 532: 2.6324313966170537e-06
Position 1253: 1.7197224870337612e-06
Position 238: 1.5376500742632128e-06
Position 1378: 1.1299780122256888e-06
Position 972: 1.1238988510370131e-06
Position 966: 7.482967739155268e-07
Position 1301: 6.091651945429694e-07
Position 4094: 5.62703164353345e-07
Position 232: 5.502489486080777e-07
Position 1433: 4.2511692024766903e-07
Position 465: 4.002996210406665e-07
Position 1255: 2.2024851205049368e-07
Position 4356: 2.0663817344128878e-07
Position 4191: 1.9821853972995796e-07
Position 4484: 1.976429494677977e-07
Position 1595: 1.8911786316393814e-07
Position 41: 1.8400832759925637e-07
Position 1440: 1.1143725798095739e-07
Position 4300: 1.0900241909469577e-07
Position 4205: 6.665969887805763e-08
Position 4304: 4.486479568261429e-08
Position 4073: 3.051369691536496e-08
Position 280: 2.0317016218668405e-08
Position 4361: 1.7855359679879156e-08
Position 999: 1.633392541159622e-08
Position 264: 1.3900056678522656e-08
Position 285: 8.177456491998779e-09
Position 2134: 7.74342918749739e-09
Position 2428: 6.06553194130209e-09
Position 7: 5.522519537049316e-09
Position 256: 1.6406277434971168e-09
Position 278: 7.761277573690262e-10
Position 761: 8.966658230681286e-12
Position 499: 2.056362817294222e-12
Position 3686: 3.1387550603077215e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4433: 0.9861749368076987
Position 997: 0.9658759495552298
Position 3502: 0.9480213163541179
Position 4237: 0.9101371922108703
Position 4002: 0.9028940742098992
Position 1955: 0.9019368770108113
Position 285: 0.8541907717229188
Position 1630: 0.7767545048502217
Position 2832: 0.5817355951384524
Position 2981: 0.5271204333535753
Position 3723: 0.3526011727570961
Position 3284: 0.33366409519808266
Position 2970: 0.32069627730423317
Position 2205: 0.19149053495543858
Position 3236: 0.12412547114902694
Position 2352: 0.08834869739482937
Position 3877: 0.08833450839367782
Position 2437: 0.05995346865328591
Position 2608: 0.049510984795171076
Position 2642: 0.032910351306963
Position 2587: 0.03180920063692301
Position 1959: 0.023853456487642984
Position 291: 0.023392214512877037
Position 3953: 0.020148418758332946
Position 1737: 0.020036263999731196
Position 2356: 0.017388351761147575
Position 1910: 0.016333657568829554
Position 1005: 0.01619899093592464
Position 2298: 0.014566148293638307
Position 2742: 0.014037674606174276
Position 329: 0.012402126476327846
Position 4181: 0.011860085635233676
Position 1845: 0.011651878933962573
Position 767: 0.01138155355927673
Position 3181: 0.011044464646344183
Position 4249: 0.010531017090052658
Position 4709: 0.010520467158553988
Position 3217: 0.010096291870143534
Position 300: 0.010029277433795598
Position 2529: 0.0096925910415635
Position 4445: 0.008969535783983356
Position 2615: 0.008878899110721506
Position 2142: 0.008259162363992299
Position 2673: 0.007977437039166412
Position 2189: 0.0077988913305073425
Position 4004: 0.007068463246812551
Position 1593: 0.006746931624442556
Position 2994: 0.0064555964616877775
Position 294: 0.004995148881962547
Position 2592: 0.0043343593703219436
Position 2408: 0.004148895218352933
Position 2761: 0.0040470509829886505
Position 4294: 0.003840119223776662
Position 3840: 0.0036410221687040558
Position 3785: 0.003331412872134204
Position 835: 0.0031700906153916608
Position 1996: 0.0031296020827984946
Position 3242: 0.00309818665192906
Position 2991: 0.002996706801428798
Position 2752: 0.0028300052543682717
Position 313: 0.0026947215425756335
Position 4008: 0.0026864978398173844
Position 2269: 0.002532929643445427
Position 4162: 0.0024277940035586964
Position 3524: 0.002350981181494528
Position 2326: 0.0023458096943238366
Position 354: 0.00227514154965389
Position 3956: 0.0022088404794671666
Position 4204: 0.0021556255712411724
Position 3527: 0.0021338801129795015
Position 4246: 0.0020974574582611188
Position 474: 0.0020476731206549035
Position 2150: 0.0019066491933838804
Position 828: 0.0018402803537789782
Position 4895: 0.0017185266417662159
Position 2334: 0.0016890762297025292
Position 3382: 0.001680990249778798
Position 2255: 0.0016779451221722124
Position 2060: 0.001671509683736727
Position 2784: 0.001590762903363544
Position 4191: 0.001577263792719488
Position 1965: 0.0015571442120640973
Position 4750: 0.0014919014966671793
Position 316: 0.001362779248594106
Position 4037: 0.0013390058707323231
Position 2021: 0.0013240774799998846
Position 4603: 0.0011285268798608057
Position 4169: 0.0010674961661140386
Position 1098: 0.0010184770861276999
Position 4264: 0.001009533259801478
Position 1983: 0.0009731871507389913
Position 2562: 0.000900195952767304
Position 2803: 0.000893549309760678
Position 505: 0.0008424317658059064
Position 309: 0.0008081851022133627
Position 882: 0.0007771159837921137
Position 2835: 0.0007265548837460457
Position 2376: 0.0007214243066385011
Position 4920: 0.0007212374906058874
Position 3566: 0.0007117206431715823
Position 3981: 0.000709082289226335
Position 1052: 0.000680090077691599
Position 4714: 0.0006455787132361933
Position 4317: 0.0006428508979093274
Position 4131: 0.0006355845177099003
Position 1398: 0.0005639611462756657
Position 2679: 0.0005629064235466314
Position 4274: 0.0005551756931655401
Position 4281: 0.0005178784346348002
Position 2393: 0.0005063823154874752
Position 2877: 0.0004549299443250557
Position 3146: 0.0004467265476304479
Position 3972: 0.0004082469946320934
Position 889: 0.00040139962198818284
Position 545: 0.00037929069708770295
Position 4312: 0.00037606904869211954
Position 859: 0.00035687987881000474
Position 1666: 0.0003563859883135736
Position 2384: 0.00034666833639571777
Position 492: 0.00034428408424144714
Position 1026: 0.00032346462738211076
Position 4549: 0.0003151070278813292
Position 2728: 0.00031184740840167795
Position 1985: 0.00030698886486928996
Position 361: 0.0003052131859615893
Position 2181: 0.0003048709344401759
Position 4110: 0.00024215766250364857
Position 4946: 0.00024170443933015873
Position 4845: 0.00023624218862856555
Position 2271: 0.0002348002382363888
Position 1600: 0.00022781752957861705
Position 2368: 0.0002243540862959787
Position 2194: 0.00021650659385595984
Position 4578: 0.00021196998826533448
Position 3068: 0.00020967595964576662
Position 2510: 0.00019865605459033853
Position 3196: 0.00019078700031491535
Position 2564: 0.0001904268280554142
Position 4085: 0.0001856615428133517
Position 3506: 0.00017574955429732416
Position 1451: 0.00017496585676251753
Position 1645: 0.0001581886131300657
Position 1657: 0.00015576282209480607
Position 3650: 0.000148721167747546
Position 2439: 0.00014425766081891796
Position 1538: 0.00014050976229614844
Position 1571: 0.00012727945717816718
Position 1699: 0.0001248467613247493
Position 1851: 0.00012209318496583034
Position 1929: 0.00011951658764115523
Position 1069: 0.00011845040704237622
Position 4034: 0.00011422681552209786
Position 1805: 0.00010727769634291112
Position 2092: 0.00010700182379675817
Position 4044: 9.981194652587925e-05
Position 4986: 9.493036496719729e-05
Position 3796: 9.050334176441712e-05
Position 4411: 8.891282565582502e-05
Position 1213: 7.704322230491791e-05
Position 2337: 7.675488308983348e-05
Position 1785: 7.610148341871464e-05
Position 3667: 7.542150549609371e-05
Position 2535: 6.670033877350944e-05
Position 2158: 6.654423989113271e-05
Position 1211: 5.968570519621112e-05
Position 2936: 5.4419418860732775e-05
Position 2883: 5.316033189884347e-05
Position 4925: 4.9946535555978714e-05
Position 3692: 4.713148559697365e-05
Position 2162: 4.454761793659534e-05
Position 4500: 4.3674602283484325e-05
Position 2841: 3.986519611427007e-05
Position 3447: 3.929761984931928e-05
Position 1423: 3.785302893772271e-05
Position 386: 3.339637656597163e-05
Position 4792: 3.284421280081264e-05
Position 443: 3.154192396688807e-05
Position 1564: 3.082101032017021e-05
Position 3419: 3.067881078047408e-05
Position 1225: 3.0164060114652515e-05
Position 1037: 2.963614291162845e-05
Position 1569: 2.9306924570579e-05
Position 363: 2.8448092142156063e-05
Position 1009: 2.7737403053797673e-05
Position 745: 2.7734623698006604e-05
Position 488: 2.6192976750560834e-05
Position 4442: 2.5298896498428462e-05
Position 4517: 2.368363240431295e-05
Position 2310: 2.337565234778708e-05
Position 2853: 2.29195618599816e-05
Position 3426: 2.2085469135787343e-05
Position 1802: 2.1044659231137432e-05
Position 944: 2.0993983543994804e-05
Position 2172: 2.020053472607285e-05
Position 406: 1.789197175720612e-05
Position 4652: 1.7502128543699688e-05
Position 1743: 1.737763040547609e-05
Position 4406: 1.7074329824941738e-05
Position 1968: 1.7041603092426742e-05
Position 3113: 1.6836978319522594e-05
Position 780: 1.5414512589312527e-05
Position 1301: 1.4920746255034051e-05
Position 1814: 1.4743061060964315e-05
Position 4460: 1.473469789688694e-05
Position 391: 1.4011557800069667e-05
Position 1673: 1.3934732443468268e-05
Position 1693: 1.3851811993163607e-05
Position 3360: 1.3770552996887897e-05
Position 532: 1.3400414137255993e-05
Position 842: 1.2506259123999273e-05
Position 1071: 1.2153803278044859e-05
Position 522: 1.1832972975827461e-05
Position 4661: 1.115863546491202e-05
Position 550: 9.8408884707814e-06
Position 4972: 9.586773874352678e-06
Position 2472: 8.045353346480583e-06
Position 1307: 7.745743067843773e-06
Position 2487: 7.408358476002666e-06
Position 1280: 6.320853251463584e-06
Position 976: 5.7431845593331236e-06
Position 1762: 5.679087788423627e-06
Position 1428: 5.453387696706304e-06
Position 794: 5.296544255214202e-06
Position 1345: 4.0346568317630305e-06
Position 227: 3.612974141771472e-06
Position 3573: 3.5736024628254686e-06
Position 1150: 3.3959541638317987e-06
Position 2071: 3.3192240529723433e-06
Position 3356: 2.9921983041737134e-06
Position 1690: 2.7248173234815785e-06
Position 2096: 2.4097220447621225e-06
Position 908: 2.228086999434019e-06
Position 3441: 2.1977562012057547e-06
Position 4051: 2.1563807606092406e-06
Position 1924: 1.7053950818454406e-06
Position 1853: 1.5514414269347851e-06
Position 2446: 1.4026785290976399e-06
Position 1574: 1.3288365166111942e-06
Position 2154: 1.2688825691432536e-06
Position 1550: 1.2089842969462476e-06
Position 915: 1.1818629423636635e-06
Position 897: 1.1665245958970123e-06
Position 580: 1.1294459666159325e-06
Position 1676: 1.1165414367852467e-06
Position 774: 1.1115131328380805e-06
Position 800: 1.0732039408628636e-06
Position 1818: 8.74663425488323e-07
Position 1552: 7.825710018314052e-07
Position 1371: 7.206387406946823e-07
Position 447: 5.497028001886263e-07
Position 902: 4.7658284321433606e-07
Position 972: 4.1863216341434617e-07
Position 1863: 3.6654968814311976e-07
Position 254: 2.2303321642312954e-07
Position 4535: 1.771854381608522e-07
Position 1171: 1.1094118008032106e-07
Position 232: 6.85248245456854e-08
Position 4599: 5.0262275680835324e-08
Position 4368: 1.640425526086576e-08
Position 4624: 8.233767177031611e-09
Position 1482: 7.98249754573804e-09
Position 1440: 7.46884537607837e-09
Position 3185: 2.765424131742826e-09
Position 1438: 2.6911838604347186e-09
Position 788: 2.3887047251635713e-09
Position 194: 6.979399333147951e-10
Position 554: 1.706280867997536e-10
Position 238: 1.6204344232728112e-10
Position 1160: 1.1100953633742115e-10
Position 138: 9.109102756897525e-11
Position 421: 7.98891003327518e-11
Position 205: 4.603854681127093e-11
Position 109: 4.2206515383695676e-11
Position 1173: 3.813587582534302e-11
Position 1165: 2.2007941071739905e-11
Position 563: 2.1244784501433712e-11
Position 134: 1.2769954682011692e-11
Position 93: 4.600188001698824e-12
Position 103: 1.5407279965900343e-12
Position 114: 9.614575664473816e-13
Position 83: 4.628153012970736e-13
Position 199: 3.173855966442416e-13
Position 116: 2.687287476898786e-13
Position 159: 2.580848392038931e-13
Position 148: 1.9991179626341543e-14
Position 558: 6.656736730186703e-17
